onset	duration	value	sample
417.681	0.0	9	417681
417.797	0.0	92	417797
419.066	0.0	7	419066
419.182	0.0	92	419182
420.451	0.0	7	420451
420.567	0.0	92	420567
421.837	0.0	91	421837
423.036	0.0	93	423036
424.323	0.0	7	424323
424.439	0.0	92	424439
425.709	0.0	1	425709
425.824	0.0	92	425824
427.094	0.0	3	427094
427.21	0.0	92	427210
428.479	0.0	91	428479
429.925	0.0	94	429925
431.216	0.0	3	431216
431.332	0.0	92	431332
432.601	0.0	4	432601
432.717	0.0	92	432717
433.986	0.0	4	433986
434.102	0.0	92	434102
435.372	0.0	91	435372
435.756	0.0	93	435756
437.043	0.0	3	437043
437.157	0.0	92	437157
452.294	0.0	9	452294
452.41	0.0	92	452410
453.68	0.0	7	453680
453.795	0.0	92	453795
455.065	0.0	7	455065
455.18	0.0	92	455180
456.45	0.0	91	456450
457.065	0.0	93	457065
458.353	0.0	7	458353
458.468	0.0	92	458468
459.738	0.0	5	459738
459.853	0.0	92	459853
461.123	0.0	5	461123
461.24	0.0	92	461240
462.508	0.0	91	462508
463.198	0.0	93	463198
464.478	0.0	10	464478
464.594	0.0	92	464594
465.863	0.0	9	465863
465.978	0.0	92	465978
467.248	0.0	10	467248
467.364	0.0	92	467364
468.633	0.0	2	468633
468.749	0.0	92	468749
470.018	0.0	6	470018
470.134	0.0	92	470134
471.404	0.0	91	471404
472.341	0.0	94	472341
473.623	0.0	2	473623
473.739	0.0	92	473739
475.008	0.0	6	475008
475.124	0.0	92	475124
476.394	0.0	6	476394
476.509	0.0	92	476509
477.779	0.0	1	477779
477.895	0.0	92	477895
479.164	0.0	91	479164
480.0	0.0	94	480000
481.284	0.0	9	481284
481.399	0.0	92	481399
482.669	0.0	10	482669
482.784	0.0	92	482784
484.037	0.0	6	484037
484.153	0.0	92	484153
485.423	0.0	3	485423
485.538	0.0	92	485538
486.808	0.0	91	486808
487.67	0.0	93	487670
488.961	0.0	6	488961
489.076	0.0	92	489076
490.346	0.0	2	490346
490.461	0.0	92	490461
491.714	0.0	3	491714
491.83	0.0	92	491830
493.133	0.0	91	493133
494.026	0.0	94	494026
495.302	0.0	7	495302
495.418	0.0	92	495418
496.671	0.0	1	496671
496.788	0.0	92	496788
498.056	0.0	2	498056
498.172	0.0	92	498172
499.441	0.0	4	499441
499.557	0.0	92	499557
500.827	0.0	91	500827
502.367	0.0	94	502367
503.648	0.0	5	503648
503.764	0.0	92	503764
505.032	0.0	3	505032
505.148	0.0	92	505148
506.418	0.0	3	506418
506.533	0.0	92	506533
507.803	0.0	91	507803
509.181	0.0	94	509181
510.456	0.0	4	510456
510.573	0.0	92	510573
511.842	0.0	2	511842
511.957	0.0	92	511957
513.227	0.0	3	513227
513.343	0.0	92	513343
514.612	0.0	3	514612
514.728	0.0	92	514728
515.997	0.0	91	515997
516.4	0.0	93	516400
517.683	0.0	8	517683
517.798	0.0	92	517798
519.068	0.0	1	519068
519.184	0.0	92	519184
520.453	0.0	1	520453
520.569	0.0	92	520569
521.838	0.0	91	521838
522.962	0.0	93	522962
524.242	0.0	6	524242
524.358	0.0	92	524358
525.627	0.0	5	525627
525.742	0.0	92	525742
527.012	0.0	7	527012
527.128	0.0	92	527128
528.397	0.0	7	528397
528.513	0.0	92	528513
529.766	0.0	91	529766
530.377	0.0	93	530377
531.668	0.0	9	531668
531.785	0.0	92	531785
533.054	0.0	1	533054
533.169	0.0	92	533169
534.439	0.0	10	534439
534.554	0.0	92	534554
535.824	0.0	2	535824
535.94	0.0	92	535940
537.209	0.0	6	537209
537.326	0.0	92	537326
538.594	0.0	91	538594
538.929	0.0	94	538929
540.213	0.0	7	540213
540.33	0.0	92	540330
541.598	0.0	8	541598
541.714	0.0	92	541714
542.967	0.0	2	542967
543.083	0.0	92	543083
544.352	0.0	3	544352
544.468	0.0	92	544468
545.737	0.0	3	545737
545.853	0.0	92	545853
547.122	0.0	91	547122
547.454	0.0	93	547454
548.741	0.0	4	548741
548.857	0.0	92	548857
550.127	0.0	4	550127
550.242	0.0	92	550242
551.512	0.0	4	551512
551.627	0.0	92	551627
552.897	0.0	91	552897
553.26	0.0	93	553260
554.549	0.0	7	554549
554.665	0.0	92	554665
555.934	0.0	10	555934
556.05	0.0	92	556050
557.32	0.0	3	557320
557.435	0.0	92	557435
558.705	0.0	3	558705
558.82	0.0	92	558820
560.09	0.0	91	560090
560.482	0.0	93	560482
561.759	0.0	8	561759
561.875	0.0	92	561875
563.144	0.0	7	563144
563.26	0.0	92	563260
564.529	0.0	1	564529
564.645	0.0	92	564645
565.915	0.0	91	565915
566.625	0.0	94	566625
567.917	0.0	9	567917
568.033	0.0	92	568033
569.303	0.0	10	569303
569.418	0.0	92	569418
570.688	0.0	6	570688
570.803	0.0	92	570803
572.073	0.0	8	572073
572.188	0.0	92	572188
573.458	0.0	91	573458
573.943	0.0	94	573943
575.229	0.0	4	575229
575.344	0.0	92	575344
576.612	0.0	10	576612
576.728	0.0	92	576728
577.998	0.0	9	577998
578.113	0.0	92	578113
579.383	0.0	2	579383
579.498	0.0	92	579498
580.751	0.0	5	580751
580.867	0.0	92	580867
582.136	0.0	91	582136
582.563	0.0	94	582563
583.855	0.0	10	583855
583.971	0.0	92	583971
585.241	0.0	10	585241
585.357	0.0	92	585357
586.626	0.0	9	586626
586.741	0.0	92	586741
588.011	0.0	5	588011
588.127	0.0	92	588127
589.396	0.0	5	589396
589.512	0.0	92	589512
590.782	0.0	91	590782
591.598	0.0	93	591598
592.884	0.0	4	592884
593.0	0.0	92	593000
594.253	0.0	2	594253
594.369	0.0	92	594369
595.621	0.0	8	595621
595.738	0.0	92	595738
597.006	0.0	8	597006
597.122	0.0	92	597122
598.391	0.0	91	598391
598.682	0.0	93	598682
599.962	0.0	5	599962
600.077	0.0	92	600077
601.346	0.0	9	601346
601.461	0.0	92	601461
602.731	0.0	4	602731
602.847	0.0	92	602847
604.169	0.0	1	604169
604.283	0.0	92	604283
605.551	0.0	91	605551
606.975	0.0	94	606975
608.256	0.0	9	608256
608.372	0.0	92	608372
609.64	0.0	7	609640
609.756	0.0	92	609756
611.026	0.0	6	611026
611.141	0.0	92	611141
612.394	0.0	5	612394
612.511	0.0	92	612511
613.779	0.0	91	613779
614.984	0.0	93	614984
616.266	0.0	4	616266
616.382	0.0	92	616382
617.651	0.0	10	617651
617.767	0.0	92	617767
619.036	0.0	8	619036
619.152	0.0	92	619152
620.422	0.0	1	620422
620.537	0.0	92	620537
621.807	0.0	91	621807
622.709	0.0	94	622709
623.993	0.0	4	623993
624.109	0.0	92	624109
625.378	0.0	6	625378
625.494	0.0	92	625494
626.763	0.0	8	626763
626.88	0.0	92	626880
628.149	0.0	91	628149
629.661	0.0	93	629661
630.952	0.0	8	630952
631.068	0.0	92	631068
632.322	0.0	1	632322
632.437	0.0	92	632437
633.706	0.0	2	633706
633.822	0.0	92	633822
635.091	0.0	91	635091
635.948	0.0	93	635948
637.228	0.0	8	637228
637.344	0.0	92	637344
638.613	0.0	9	638613
638.728	0.0	92	638728
639.998	0.0	1	639998
640.114	0.0	92	640114
641.383	0.0	5	641383
641.499	0.0	92	641499
642.768	0.0	91	642768
643.841	0.0	94	643841
664.331	0.0	9	664331
664.446	0.0	92	664446
665.698	0.0	8	665698
665.815	0.0	92	665815
667.085	0.0	8	667085
667.2	0.0	92	667200
668.47	0.0	91	668470
669.251	0.0	93	669251
670.539	0.0	10	670539
670.655	0.0	92	670655
671.924	0.0	6	671924
672.04	0.0	92	672040
673.31	0.0	6	673310
673.426	0.0	92	673426
674.695	0.0	91	674695
675.657	0.0	93	675657
676.949	0.0	3	676949
677.064	0.0	92	677064
678.333	0.0	7	678333
678.45	0.0	92	678450
679.718	0.0	3	679718
679.834	0.0	92	679834
681.086	0.0	91	681086
682.445	0.0	93	682445
683.728	0.0	10	683728
683.84	0.0	92	683840
685.109	0.0	3	685109
685.224	0.0	92	685224
686.477	0.0	10	686477
686.593	0.0	92	686593
687.846	0.0	5	687846
687.961	0.0	92	687961
689.301	0.0	6	689301
689.414	0.0	92	689414
690.683	0.0	91	690683
691.053	0.0	93	691053
692.335	0.0	2	692335
692.452	0.0	92	692452
693.72	0.0	4	693720
693.836	0.0	92	693836
695.106	0.0	6	695106
695.221	0.0	92	695221
696.491	0.0	7	696491
696.606	0.0	92	696606
697.859	0.0	91	697859
699.348	0.0	93	699348
700.631	0.0	8	700631
700.746	0.0	92	700746
701.998	0.0	3	701998
702.115	0.0	92	702115
703.383	0.0	7	703383
703.499	0.0	92	703499
704.769	0.0	91	704769
705.698	0.0	94	705698
706.99	0.0	5	706990
707.105	0.0	92	707105
708.374	0.0	10	708374
708.489	0.0	92	708489
709.759	0.0	8	709759
709.874	0.0	92	709874
711.144	0.0	7	711144
711.26	0.0	92	711260
712.529	0.0	7	712529
712.645	0.0	92	712645
713.914	0.0	91	713914
714.269	0.0	93	714269
715.55	0.0	4	715550
715.666	0.0	92	715666
716.935	0.0	9	716935
717.051	0.0	92	717051
718.32	0.0	4	718320
718.437	0.0	92	718437
719.706	0.0	5	719706
719.821	0.0	92	719821
721.091	0.0	91	721091
724.178	0.0	5	724178
724.294	0.0	92	724294
725.547	0.0	9	725547
725.662	0.0	92	725662
726.932	0.0	2	726932
727.048	0.0	92	727048
728.317	0.0	5	728317
728.434	0.0	92	728434
729.702	0.0	5	729702
729.818	0.0	92	729818
731.088	0.0	91	731088
731.407	0.0	93	731407
732.69	0.0	8	732690
732.806	0.0	92	732806
734.075	0.0	8	734075
734.191	0.0	92	734191
735.46	0.0	3	735460
735.576	0.0	92	735576
736.829	0.0	3	736829
736.945	0.0	92	736945
738.214	0.0	1	738214
738.329	0.0	92	738329
739.582	0.0	91	739582
741.059	0.0	94	741059
742.335	0.0	5	742335
742.453	0.0	92	742453
743.721	0.0	1	743721
743.837	0.0	92	743837
745.107	0.0	10	745107
745.222	0.0	92	745222
746.492	0.0	5	746492
746.607	0.0	92	746607
747.877	0.0	5	747877
747.993	0.0	92	747993
749.262	0.0	91	749262
749.648	0.0	93	749648
750.931	0.0	3	750931
751.047	0.0	92	751047
752.316	0.0	10	752316
752.433	0.0	92	752433
753.701	0.0	6	753701
753.817	0.0	92	753817
755.086	0.0	6	755086
755.202	0.0	92	755202
756.455	0.0	91	756455
756.821	0.0	93	756821
758.107	0.0	1	758107
758.223	0.0	92	758223
759.493	0.0	4	759493
759.608	0.0	92	759608
760.878	0.0	9	760878
760.993	0.0	92	760993
762.263	0.0	2	762263
762.38	0.0	92	762380
763.648	0.0	2	763648
763.764	0.0	92	763764
765.033	0.0	91	765033
765.335	0.0	93	765335
766.619	0.0	8	766619
766.735	0.0	92	766735
768.004	0.0	8	768004
768.12	0.0	92	768120
769.389	0.0	7	769389
769.506	0.0	92	769506
770.774	0.0	91	770774
771.404	0.0	93	771404
772.695	0.0	3	772695
772.81	0.0	92	772810
774.079	0.0	4	774079
774.195	0.0	92	774195
775.464	0.0	4	775464
775.58	0.0	92	775580
776.849	0.0	91	776849
777.781	0.0	93	777781
779.069	0.0	10	779069
779.185	0.0	92	779185
780.454	0.0	6	780454
780.57	0.0	92	780570
781.839	0.0	1	781839
781.955	0.0	92	781955
783.208	0.0	91	783208
783.965	0.0	94	783965
785.244	0.0	2	785244
785.36	0.0	92	785360
786.629	0.0	1	786629
786.745	0.0	92	786745
788.014	0.0	4	788014
788.13	0.0	92	788130
789.404	0.0	91	789404
790.156	0.0	94	790156
791.436	0.0	9	791436
791.551	0.0	92	791551
792.821	0.0	4	792821
792.937	0.0	92	792937
794.206	0.0	7	794206
794.322	0.0	92	794322
795.591	0.0	91	795591
796.328	0.0	94	796328
797.611	0.0	7	797611
797.727	0.0	92	797727
798.996	0.0	1	798996
799.112	0.0	92	799112
800.381	0.0	9	800381
800.498	0.0	92	800498
801.766	0.0	2	801766
801.882	0.0	92	801882
803.152	0.0	4	803152
803.267	0.0	92	803267
804.537	0.0	91	804537
805.168	0.0	94	805168
806.456	0.0	10	806456
806.572	0.0	92	806572
807.824	0.0	3	807824
807.941	0.0	92	807941
809.21	0.0	2	809210
809.325	0.0	92	809325
810.595	0.0	2	810595
810.711	0.0	92	810711
811.98	0.0	91	811980
813.467	0.0	93	813467
814.751	0.0	9	814751
814.866	0.0	92	814866
816.136	0.0	8	816136
816.251	0.0	92	816251
817.521	0.0	10	817521
817.637	0.0	92	817637
818.906	0.0	7	818906
819.022	0.0	92	819022
820.291	0.0	6	820291
820.407	0.0	92	820407
821.677	0.0	91	821677
822.02	0.0	94	822020
823.295	0.0	9	823295
823.413	0.0	92	823413
824.681	0.0	2	824681
824.796	0.0	92	824796
826.065	0.0	9	826065
826.181	0.0	92	826181
827.451	0.0	1	827451
827.567	0.0	92	827567
828.836	0.0	1	828836
828.952	0.0	92	828952
830.221	0.0	91	830221
830.543	0.0	93	830543
831.824	0.0	8	831824
831.939	0.0	92	831939
833.21	0.0	3	833210
833.325	0.0	92	833325
834.594	0.0	7	834594
834.71	0.0	92	834710
835.979	0.0	2	835979
836.095	0.0	92	836095
837.364	0.0	6	837364
837.481	0.0	92	837481
838.75	0.0	91	838750
839.491	0.0	94	839491
840.77	0.0	5	840770
840.886	0.0	92	840886
842.154	0.0	1	842154
842.27	0.0	92	842270
843.539	0.0	4	843539
843.655	0.0	92	843655
844.925	0.0	1	844925
845.04	0.0	92	845040
846.31	0.0	6	846310
846.426	0.0	92	846426
847.695	0.0	91	847695
848.624	0.0	94	848624
849.915	0.0	10	849915
850.03	0.0	92	850030
851.3	0.0	9	851300
851.416	0.0	92	851416
873.863	0.0	4	873863
873.98	0.0	92	873980
875.249	0.0	10	875249
875.364	0.0	92	875364
876.634	0.0	3	876634
876.75	0.0	92	876750
878.019	0.0	4	878019
878.135	0.0	92	878135
879.425	0.0	91	879425
880.162	0.0	93	880162
881.441	0.0	3	881441
881.557	0.0	92	881557
882.826	0.0	1	882826
882.941	0.0	92	882941
884.211	0.0	5	884211
884.327	0.0	92	884327
885.58	0.0	91	885580
886.569	0.0	94	886569
887.849	0.0	6	887849
887.965	0.0	92	887965
889.234	0.0	10	889234
889.35	0.0	92	889350
890.62	0.0	6	890620
890.735	0.0	92	890735
892.005	0.0	5	892005
892.12	0.0	92	892120
893.39	0.0	91	893390
894.166	0.0	93	894166
895.443	0.0	4	895443
895.559	0.0	92	895559
896.828	0.0	7	896828
896.944	0.0	92	896944
898.213	0.0	9	898213
898.329	0.0	92	898329
899.598	0.0	5	899598
899.714	0.0	92	899714
900.984	0.0	8	900984
901.099	0.0	92	901099
902.369	0.0	91	902369
903.372	0.0	94	903372
904.655	0.0	2	904655
904.771	0.0	92	904771
906.04	0.0	9	906040
906.156	0.0	92	906156
907.426	0.0	7	907426
907.542	0.0	92	907542
908.811	0.0	7	908811
908.927	0.0	92	908927
910.196	0.0	91	910196
911.368	0.0	93	911368
912.649	0.0	10	912649
912.765	0.0	92	912765
914.035	0.0	7	914035
914.15	0.0	92	914150
915.42	0.0	8	915420
915.536	0.0	92	915536
916.805	0.0	6	916805
916.921	0.0	92	916921
918.19	0.0	91	918190
919.197	0.0	94	919197
920.477	0.0	9	920477
920.592	0.0	92	920592
921.862	0.0	6	921862
921.977	0.0	92	921977
923.247	0.0	4	923247
923.363	0.0	92	923363
924.632	0.0	6	924632
924.748	0.0	92	924748
926.017	0.0	91	926017
927.24	0.0	93	927240
928.521	0.0	6	928521
928.636	0.0	92	928636
929.906	0.0	9	929906
930.022	0.0	92	930022
