onset	duration	value	sample
176.188	0.0	91	176188
176.684	0.0	93	176684
177.99	0.0	1	177990
178.106	0.0	92	178106
179.375	0.0	2	179375
179.492	0.0	92	179492
180.777	0.0	9	180777
180.893	0.0	92	180893
182.179	0.0	6	182179
182.295	0.0	92	182295
183.581	0.0	6	183581
183.697	0.0	92	183697
184.982	0.0	91	184982
185.364	0.0	93	185364
186.668	0.0	10	186668
186.785	0.0	92	186785
188.07	0.0	10	188070
188.186	0.0	92	188186
189.472	0.0	1	189472
189.588	0.0	92	189588
190.873	0.0	1	190873
190.99	0.0	92	190990
192.276	0.0	91	192276
193.118	0.0	93	193118
194.412	0.0	9	194412
194.528	0.0	92	194528
195.814	0.0	10	195814
195.93	0.0	92	195930
197.216	0.0	8	197216
197.332	0.0	92	197332
198.601	0.0	5	198601
198.717	0.0	92	198717
200.003	0.0	91	200003
201.265	0.0	94	201265
202.573	0.0	4	202573
202.689	0.0	92	202689
203.975	0.0	4	203975
204.091	0.0	92	204091
205.377	0.0	5	205377
205.493	0.0	92	205493
206.778	0.0	91	206778
207.446	0.0	94	207446
208.748	0.0	4	208748
208.864	0.0	92	208864
210.15	0.0	9	210150
210.266	0.0	92	210266
211.552	0.0	2	211552
211.668	0.0	92	211668
212.954	0.0	5	212954
213.07	0.0	92	213070
214.355	0.0	6	214355
214.472	0.0	92	214472
215.758	0.0	91	215758
216.054	0.0	93	216054
217.36	0.0	10	217360
217.475	0.0	92	217475
218.762	0.0	3	218762
218.877	0.0	92	218877
220.164	0.0	2	220164
220.279	0.0	92	220279
221.565	0.0	7	221565
221.681	0.0	92	221681
222.967	0.0	91	222967
223.982	0.0	94	223982
225.287	0.0	6	225287
225.403	0.0	92	225403
226.689	0.0	7	226689
226.806	0.0	92	226806
228.091	0.0	8	228091
228.207	0.0	92	228207
229.476	0.0	91	229476
230.229	0.0	94	230229
231.529	0.0	1	231529
231.645	0.0	92	231645
232.931	0.0	2	232931
233.047	0.0	92	233047
234.333	0.0	5	234333
234.448	0.0	92	234448
235.735	0.0	7	235735
235.851	0.0	92	235851
237.137	0.0	91	237137
238.021	0.0	94	238021
239.323	0.0	9	239323
239.438	0.0	92	239438
240.725	0.0	4	240725
240.841	0.0	92	240841
242.126	0.0	2	242126
242.242	0.0	92	242242
243.528	0.0	91	243528
244.392	0.0	94	244392
245.698	0.0	9	245698
245.815	0.0	92	245815
247.1	0.0	2	247100
247.216	0.0	92	247216
248.502	0.0	3	248502
248.618	0.0	92	248618
249.904	0.0	5	249904
250.019	0.0	92	250019
251.306	0.0	2	251306
251.421	0.0	92	251421
252.708	0.0	91	252708
253.109	0.0	94	253109
254.41	0.0	9	254410
254.525	0.0	92	254525
255.812	0.0	2	255812
255.927	0.0	92	255927
257.214	0.0	10	257214
257.329	0.0	92	257329
258.616	0.0	4	258616
258.731	0.0	92	258731
260.001	0.0	7	260001
260.116	0.0	92	260116
261.403	0.0	91	261403
262.169	0.0	94	262169
263.472	0.0	5	263472
263.588	0.0	92	263588
264.874	0.0	6	264874
264.99	0.0	92	264990
266.276	0.0	6	266276
266.391	0.0	64	266391
266.392	0.0	92	266392
267.678	0.0	91	267678
268.389	0.0	94	268389
269.697	0.0	3	269697
269.814	0.0	92	269814
271.099	0.0	10	271099
271.215	0.0	92	271215
272.501	0.0	6	272501
272.617	0.0	92	272617
273.903	0.0	8	273903
274.018	0.0	92	274018
275.305	0.0	8	275305
275.42	0.0	92	275420
276.707	0.0	91	276707
277.12	0.0	93	277120
278.426	0.0	10	278426
278.541	0.0	92	278541
279.827	0.0	3	279827
279.943	0.0	92	279943
281.229	0.0	8	281229
281.345	0.0	92	281345
282.631	0.0	8	282631
282.747	0.0	92	282747
284.033	0.0	91	284033
284.547	0.0	93	284547
285.852	0.0	10	285852
285.968	0.0	92	285968
287.254	0.0	5	287254
287.37	0.0	92	287370
288.656	0.0	5	288656
288.773	0.0	92	288773
290.058	0.0	91	290058
291.021	0.0	93	291021
292.328	0.0	6	292328
292.443	0.0	92	292443
293.729	0.0	6	293729
293.846	0.0	92	293846
295.131	0.0	1	295131
295.247	0.0	92	295247
296.533	0.0	1	296533
296.649	0.0	92	296649
297.935	0.0	91	297935
298.356	0.0	93	298356
299.654	0.0	3	299654
299.77	0.0	92	299770
301.056	0.0	4	301056
301.172	0.0	92	301172
302.458	0.0	5	302458
302.574	0.0	92	302574
303.86	0.0	91	303860
305.33	0.0	93	305330
306.63	0.0	9	306630
306.746	0.0	92	306746
308.032	0.0	3	308032
308.148	0.0	92	308148
309.434	0.0	7	309434
309.55	0.0	92	309550
310.836	0.0	8	310836
310.952	0.0	92	310952
312.238	0.0	5	312238
312.354	0.0	92	312354
313.64	0.0	91	313640
315.34	0.0	94	315340
316.644	0.0	9	316644
316.76	0.0	92	316760
318.046	0.0	10	318046
318.161	0.0	92	318161
319.448	0.0	8	319448
319.563	0.0	92	319563
320.85	0.0	1	320850
320.965	0.0	92	320965
322.271	0.0	7	322271
322.385	0.0	92	322385
323.67	0.0	91	323670
324.021	0.0	94	324021
325.322	0.0	9	325322
325.438	0.0	92	325438
326.724	0.0	3	326724
326.841	0.0	92	326841
328.126	0.0	1	328126
328.242	0.0	92	328242
329.528	0.0	7	329528
329.644	0.0	92	329644
330.93	0.0	91	330930
331.933	0.0	94	331933
333.233	0.0	2	333233
333.349	0.0	92	333349
334.635	0.0	6	334635
334.75	0.0	92	334750
336.037	0.0	7	336037
336.152	0.0	92	336152
337.439	0.0	7	337439
337.554	0.0	92	337554
338.841	0.0	91	338841
339.609	0.0	94	339609
340.96	0.0	10	340960
341.076	0.0	92	341076
342.362	0.0	3	342362
342.478	0.0	92	342478
343.764	0.0	4	343764
343.88	0.0	92	343880
358.767	0.0	9	358767
358.884	0.0	92	358884
360.169	0.0	6	360169
360.285	0.0	92	360285
361.571	0.0	5	361571
361.687	0.0	92	361687
362.973	0.0	91	362973
363.904	0.0	93	363904
365.21	0.0	9	365210
365.325	0.0	92	365325
366.611	0.0	10	366611
366.727	0.0	92	366727
368.013	0.0	5	368013
368.129	0.0	92	368129
369.415	0.0	8	369415
369.531	0.0	92	369531
370.817	0.0	91	370817
371.116	0.0	94	371116
372.419	0.0	3	372419
372.535	0.0	92	372535
373.821	0.0	3	373821
373.937	0.0	92	373937
375.223	0.0	3	375223
375.339	0.0	92	375339
376.624	0.0	91	376624
377.765	0.0	93	377765
379.061	0.0	9	379061
379.177	0.0	92	379177
380.463	0.0	10	380463
380.579	0.0	92	380579
381.865	0.0	2	381865
381.981	0.0	92	381981
383.267	0.0	1	383267
383.383	0.0	92	383383
384.669	0.0	4	384669
384.785	0.0	92	384785
386.071	0.0	91	386071
386.454	0.0	94	386454
387.757	0.0	1	387757
387.873	0.0	92	387873
389.158	0.0	7	389158
389.274	0.0	92	389274
390.56	0.0	1	390560
390.676	0.0	92	390676
391.962	0.0	91	391962
392.657	0.0	94	392657
393.965	0.0	10	393965
394.081	0.0	92	394081
395.369	0.0	5	395369
395.482	0.0	92	395482
396.752	0.0	9	396752
396.868	0.0	92	396868
398.154	0.0	7	398154
398.27	0.0	92	398270
399.538	0.0	6	399538
399.655	0.0	92	399655
400.941	0.0	91	400941
401.17	0.0	94	401170
402.476	0.0	10	402476
402.592	0.0	92	402592
403.878	0.0	2	403878
403.994	0.0	92	403994
405.28	0.0	1	405280
405.396	0.0	92	405396
406.682	0.0	91	406682
406.971	0.0	93	406971
408.268	0.0	1	408268
408.383	0.0	92	408383
409.669	0.0	1	409669
409.785	0.0	92	409785
411.071	0.0	5	411071
411.187	0.0	92	411187
412.473	0.0	91	412473
412.963	0.0	94	412963
414.259	0.0	3	414259
414.375	0.0	92	414375
415.66	0.0	2	415660
415.777	0.0	92	415777
417.063	0.0	2	417063
417.178	0.0	92	417178
418.465	0.0	91	418465
419.367	0.0	94	419367
420.668	0.0	5	420668
420.783	0.0	92	420783
422.07	0.0	4	422070
422.185	0.0	92	422185
423.472	0.0	2	423472
423.587	0.0	92	423587
424.873	0.0	91	424873
425.757	0.0	94	425757
427.06	0.0	4	427060
427.175	0.0	92	427175
428.462	0.0	3	428462
428.577	0.0	92	428577
429.846	0.0	8	429846
429.963	0.0	92	429963
431.247	0.0	91	431247
431.799	0.0	94	431799
433.101	0.0	8	433101
433.217	0.0	92	433217
434.503	0.0	8	434503
434.619	0.0	92	434619
435.905	0.0	1	435905
436.021	0.0	92	436021
437.307	0.0	91	437307
437.954	0.0	94	437954
439.259	0.0	10	439259
439.375	0.0	92	439375
440.661	0.0	2	440661
440.777	0.0	92	440777
442.063	0.0	10	442063
442.179	0.0	92	442179
443.465	0.0	8	443465
443.581	0.0	92	443581
444.867	0.0	7	444867
444.983	0.0	92	444983
446.269	0.0	91	446269
446.657	0.0	93	446657
447.955	0.0	8	447955
448.07	0.0	92	448070
449.356	0.0	1	449356
449.472	0.0	92	449472
450.758	0.0	1	450758
450.875	0.0	92	450875
452.16	0.0	91	452160
453.329	0.0	93	453329
454.63	0.0	5	454630
454.746	0.0	92	454746
456.032	0.0	4	456032
456.148	0.0	92	456148
457.418	0.0	3	457418
457.534	0.0	92	457534
458.819	0.0	91	458819
460.223	0.0	93	460223
461.523	0.0	9	461523
461.639	0.0	92	461639
462.925	0.0	5	462925
463.04	0.0	92	463040
464.327	0.0	1	464327
464.442	0.0	92	464442
465.729	0.0	6	465729
465.844	0.0	92	465844
467.13	0.0	7	467130
467.246	0.0	92	467246
468.532	0.0	91	468532
468.956	0.0	94	468956
470.251	0.0	2	470251
470.367	0.0	92	470367
471.653	0.0	3	471653
471.769	0.0	92	471769
473.055	0.0	9	473055
473.171	0.0	92	473171
474.457	0.0	7	474457
474.573	0.0	92	474573
475.859	0.0	7	475859
475.975	0.0	92	475975
477.261	0.0	91	477261
477.743	0.0	93	477743
479.046	0.0	8	479046
479.162	0.0	92	479162
480.448	0.0	9	480448
480.564	0.0	92	480564
481.85	0.0	4	481850
481.967	0.0	92	481967
483.252	0.0	2	483252
483.368	0.0	92	483368
484.654	0.0	91	484654
484.978	0.0	94	484978
486.273	0.0	3	486273
486.389	0.0	92	486389
487.675	0.0	7	487675
487.79	0.0	92	487790
489.077	0.0	4	489077
489.192	0.0	92	489192
490.479	0.0	4	490479
490.594	0.0	92	490594
491.881	0.0	91	491881
492.699	0.0	94	492699
494.0	0.0	2	494000
494.116	0.0	92	494116
495.401	0.0	9	495401
495.518	0.0	92	495518
496.804	0.0	8	496804
496.92	0.0	92	496920
498.206	0.0	6	498206
498.321	0.0	92	498321
499.608	0.0	6	499608
499.723	0.0	92	499723
501.009	0.0	91	501009
501.276	0.0	93	501276
502.578	0.0	10	502578
502.694	0.0	92	502694
503.98	0.0	3	503980
504.096	0.0	92	504096
505.382	0.0	3	505382
505.498	0.0	92	505498
506.784	0.0	91	506784
508.1	0.0	94	508100
509.405	0.0	9	509405
509.521	0.0	92	509521
510.806	0.0	6	510806
510.923	0.0	92	510923
512.207	0.0	5	512207
512.324	0.0	92	512324
513.61	0.0	91	513610
514.704	0.0	94	514704
516.013	0.0	9	516013
516.129	0.0	92	516129
517.415	0.0	10	517415
517.531	0.0	92	517531
518.817	0.0	5	518817
518.933	0.0	92	518933
520.219	0.0	6	520219
520.334	0.0	92	520334
521.621	0.0	91	521621
523.177	0.0	93	523177
524.474	0.0	7	524474
524.59	0.0	92	524590
525.876	0.0	4	525876
525.993	0.0	92	525993
527.278	0.0	6	527278
527.394	0.0	92	527394
528.68	0.0	91	528680
529.38	0.0	94	529380
530.686	0.0	7	530686
530.799	0.0	92	530799
532.085	0.0	2	532085
532.2	0.0	92	532200
533.487	0.0	4	533487
533.602	0.0	92	533602
534.889	0.0	6	534889
535.005	0.0	92	535005
536.29	0.0	8	536290
536.406	0.0	92	536406
537.691	0.0	91	537691
538.214	0.0	94	538214
539.513	0.0	4	539513
539.628	0.0	92	539628
540.914	0.0	6	540914
541.03	0.0	92	541030
542.315	0.0	10	542315
542.431	0.0	92	542431
543.717	0.0	5	543717
543.833	0.0	92	543833
545.119	0.0	8	545119
545.235	0.0	92	545235
546.521	0.0	91	546521
546.89	0.0	94	546890
548.19	0.0	7	548190
548.305	0.0	92	548305
549.592	0.0	10	549592
549.707	0.0	92	549707
568.436	0.0	2	568436
568.55	0.0	92	568550
569.836	0.0	1	569836
569.952	0.0	92	569952
571.238	0.0	5	571238
571.353	0.0	92	571353
572.64	0.0	4	572640
572.755	0.0	92	572755
574.04	0.0	91	574040
574.795	0.0	94	574795
576.094	0.0	10	576094
576.21	0.0	92	576210
577.496	0.0	7	577496
577.612	0.0	92	577612
578.898	0.0	7	578898
579.015	0.0	92	579015
580.3	0.0	91	580300
581.415	0.0	94	581415
582.72	0.0	1	582720
582.835	0.0	92	582835
584.122	0.0	10	584122
584.237	0.0	92	584237
585.524	0.0	7	585524
585.639	0.0	92	585639
586.926	0.0	7	586926
587.042	0.0	92	587042
588.327	0.0	91	588327
589.451	0.0	93	589451
590.747	0.0	9	590747
590.863	0.0	92	590863
592.149	0.0	4	592149
592.265	0.0	92	592265
593.551	0.0	4	593551
593.667	0.0	92	593667
594.953	0.0	91	594953
596.048	0.0	93	596048
597.356	0.0	6	597356
597.472	0.0	92	597472
598.758	0.0	10	598758
598.874	0.0	92	598874
600.16	0.0	7	600160
600.276	0.0	92	600276
601.562	0.0	8	601562
601.678	0.0	92	601678
602.964	0.0	91	602964
603.762	0.0	93	603762
605.067	0.0	6	605067
605.182	0.0	92	605182
606.468	0.0	5	606468
606.585	0.0	92	606585
607.87	0.0	3	607870
607.987	0.0	92	607987
609.272	0.0	1	609272
609.388	0.0	92	609388
610.674	0.0	3	610674
610.79	0.0	92	610790
612.076	0.0	91	612076
612.471	0.0	94	612471
613.778	0.0	7	613778
613.894	0.0	92	613894
615.18	0.0	2	615180
615.296	0.0	92	615296
616.582	0.0	6	616582
616.698	0.0	92	616698
617.984	0.0	91	617984
618.766	0.0	94	618766
620.07	0.0	9	620070
620.186	0.0	92	620186
621.472	0.0	3	621472
621.588	0.0	92	621588
622.874	0.0	7	622874
622.991	0.0	92	622991
624.276	0.0	1	624276
624.392	0.0	92	624392
625.678	0.0	1	625678
625.793	0.0	92	625793
627.08	0.0	91	627080
627.603	0.0	93	627603
628.899	0.0	9	628899
629.015	0.0	92	629015
630.301	0.0	5	630301
630.416	0.0	92	630416
631.703	0.0	8	631703
631.818	0.0	92	631818
633.105	0.0	7	633105
633.22	0.0	92	633220
634.507	0.0	91	634507
635.041	0.0	93	635041
636.342	0.0	2	636342
636.458	0.0	92	636458
637.744	0.0	10	637744
637.86	0.0	92	637860
639.146	0.0	6	639146
639.262	0.0	92	639262
640.548	0.0	5	640548
640.664	0.0	92	640664
641.95	0.0	5	641950
642.066	0.0	92	642066
643.352	0.0	91	643352
643.866	0.0	93	643866
645.171	0.0	3	645171
645.287	0.0	92	645287
646.573	0.0	2	646573
646.688	0.0	92	646688
647.975	0.0	7	647975
648.09	0.0	92	648090
649.376	0.0	8	649376
649.492	0.0	92	649492
650.778	0.0	91	650778
651.573	0.0	94	651573
652.881	0.0	6	652881
652.998	0.0	92	652998
654.283	0.0	10	654283
654.399	0.0	92	654399
655.685	0.0	8	655685
655.801	0.0	92	655801
657.087	0.0	4	657087
657.203	0.0	92	657203
658.489	0.0	91	658489
659.043	0.0	94	659043
660.341	0.0	4	660341
660.457	0.0	92	660457
661.743	0.0	10	661743
661.859	0.0	92	661859
663.145	0.0	5	663145
663.261	0.0	92	663261
664.547	0.0	1	664547
664.663	0.0	92	664663
665.949	0.0	91	665949
666.677	0.0	94	666677
667.985	0.0	1	667985
668.101	0.0	92	668101
669.387	0.0	9	669387
669.502	0.0	92	669502
670.789	0.0	8	670789
670.904	0.0	92	670904
672.191	0.0	8	672191
672.306	0.0	92	672306
673.592	0.0	88	673592
673.593	0.0	91	673593
674.979	0.0	93	674979
676.279	0.0	3	676279
676.395	0.0	92	676395
677.681	0.0	1	677681
677.797	0.0	92	677797
679.083	0.0	5	679083
679.199	0.0	92	679199
680.485	0.0	7	680485
680.601	0.0	92	680601
681.887	0.0	91	681887
682.585	0.0	94	682585
683.89	0.0	9	683890
684.006	0.0	92	684006
685.292	0.0	2	685292
685.407	0.0	92	685407
686.694	0.0	1	686694
686.809	0.0	92	686809
688.095	0.0	4	688095
688.211	0.0	92	688211
689.497	0.0	2	689497
689.613	0.0	92	689613
690.899	0.0	91	690899
691.243	0.0	94	691243
692.551	0.0	4	692551
692.552	0.0	5	692552
692.667	0.0	92	692667
693.953	0.0	9	693953
694.07	0.0	92	694070
695.355	0.0	4	695355
695.471	0.0	92	695471
696.757	0.0	4	696757
696.873	0.0	92	696873
698.159	0.0	91	698159
699.339	0.0	94	699339
700.646	0.0	2	700646
700.761	0.0	92	700761
702.048	0.0	6	702048
702.163	0.0	92	702163
703.449	0.0	8	703449
703.565	0.0	92	703565
704.851	0.0	91	704851
706.137	0.0	94	706137
707.437	0.0	10	707437
707.554	0.0	92	707554
708.84	0.0	10	708840
708.957	0.0	92	708957
710.242	0.0	6	710242
710.358	0.0	92	710358
711.644	0.0	6	711644
711.76	0.0	92	711760
713.046	0.0	91	713046
713.471	0.0	93	713471
714.765	0.0	2	714765
714.88	0.0	92	714880
716.167	0.0	9	716167
716.283	0.0	92	716283
717.569	0.0	9	717569
717.684	0.0	92	717684
718.97	0.0	3	718970
719.087	0.0	92	719087
720.372	0.0	1	720372
720.488	0.0	92	720488
721.774	0.0	91	721774
722.065	0.0	94	722065
723.36	0.0	6	723360
723.475	0.0	92	723475
724.762	0.0	10	724762
724.877	0.0	92	724877
726.164	0.0	9	726164
726.279	0.0	92	726279
727.565	0.0	3	727565
727.681	0.0	92	727681
728.967	0.0	4	728967
729.084	0.0	92	729084
730.369	0.0	91	730369
730.904	0.0	93	730904
732.205	0.0	8	732205
732.321	0.0	92	732321
733.607	0.0	6	733607
733.723	0.0	92	733723
735.009	0.0	5	735009
735.125	0.0	92	735125
736.411	0.0	2	736411
736.526	0.0	92	736526
737.813	0.0	91	737813
738.418	0.0	94	738418
739.715	0.0	3	739715
739.831	0.0	92	739831
741.117	0.0	4	741117
741.233	0.0	92	741233
742.519	0.0	8	742519
742.635	0.0	92	742635
743.921	0.0	91	743921
745.128	0.0	94	745128
746.424	0.0	3	746424
746.541	0.0	92	746541
747.826	0.0	3	747826
747.942	0.0	92	747942
749.228	0.0	8	749228
749.344	0.0	92	749344
750.63	0.0	91	750630
751.453	0.0	94	751453
752.75	0.0	9	752750
752.866	0.0	92	752866
754.151	0.0	2	754151
754.267	0.0	92	754267
755.553	0.0	5	755553
755.669	0.0	92	755669
756.955	0.0	10	756955
757.072	0.0	92	757072
773.961	0.0	8	773961
774.078	0.0	92	774078
775.363	0.0	10	775363
775.479	0.0	92	775479
776.764	0.0	9	776764
776.881	0.0	92	776881
778.167	0.0	7	778167
778.283	0.0	92	778283
779.569	0.0	8	779569
779.685	0.0	92	779685
780.971	0.0	91	780971
781.667	0.0	93	781667
782.974	0.0	8	782974
783.09	0.0	92	783090
784.375	0.0	7	784375
784.491	0.0	92	784491
785.777	0.0	2	785777
785.893	0.0	92	785893
787.179	0.0	8	787179
787.295	0.0	92	787295
788.582	0.0	91	788582
789.78	0.0	94	789780
791.086	0.0	7	791086
791.201	0.0	92	791201
792.486	0.0	9	792486
792.602	0.0	92	792602
793.888	0.0	4	793888
794.004	0.0	92	794004
795.29	0.0	4	795290
795.406	0.0	92	795406
796.692	0.0	91	796692
797.03	0.0	93	797030
798.328	0.0	1	798328
798.443	0.0	92	798443
799.73	0.0	5	799730
799.845	0.0	92	799845
801.131	0.0	4	801131
801.247	0.0	92	801247
802.533	0.0	2	802533
802.65	0.0	92	802650
803.935	0.0	91	803935
804.559	0.0	94	804559
805.854	0.0	10	805854
805.97	0.0	92	805970
807.256	0.0	7	807256
807.372	0.0	92	807372
808.658	0.0	6	808658
808.774	0.0	92	808774
810.06	0.0	6	810060
810.176	0.0	92	810176
811.462	0.0	91	811462
812.213	0.0	93	812213
813.515	0.0	10	813515
813.63	0.0	92	813630
814.917	0.0	3	814917
815.032	0.0	92	815032
816.318	0.0	6	816318
816.434	0.0	92	816434
817.72	0.0	91	817720
818.941	0.0	94	818941
820.24	0.0	5	820240
820.356	0.0	92	820356
821.643	0.0	1	821643
821.758	0.0	92	821758
823.044	0.0	1	823044
823.161	0.0	92	823161
824.446	0.0	91	824446
825.559	0.0	93	825559
826.866	0.0	2	826866
826.982	0.0	92	826982
828.268	0.0	2	828268
828.384	0.0	92	828384
829.67	0.0	7	829670
829.786	0.0	92	829786
831.072	0.0	8	831072
831.188	0.0	92	831188
832.474	0.0	91	832474
832.945	0.0	93	832945
834.243	0.0	10	834243
834.358	0.0	88	834358
834.359	0.0	92	834359
835.645	0.0	6	835645
835.76	0.0	92	835760
837.047	0.0	5	837047
837.163	0.0	92	837163
838.448	0.0	91	838448
838.837	0.0	93	838837
840.137	0.0	7	840137
840.251	0.0	92	840251
841.536	0.0	8	841536
841.652	0.0	92	841652
842.938	0.0	9	842938
843.054	0.0	92	843054
844.34	0.0	3	844340
844.455	0.0	92	844455
845.742	0.0	3	845742
845.857	0.0	92	845857
847.144	0.0	91	847144
847.409	0.0	93	847409
848.713	0.0	9	848713
848.829	0.0	92	848829
850.114	0.0	4	850114
850.23	0.0	92	850230
851.516	0.0	2	851516
851.633	0.0	92	851633
852.918	0.0	91	852918
853.535	0.0	94	853535
854.837	0.0	2	854837
854.953	0.0	92	854953
856.239	0.0	9	856239
856.355	0.0	92	856355
857.641	0.0	2	857641
857.757	0.0	92	857757
859.043	0.0	7	859043
859.159	0.0	92	859159
860.445	0.0	91	860445
861.505	0.0	94	861505
862.815	0.0	5	862815
862.93	0.0	92	862930
864.217	0.0	3	864217
864.332	0.0	92	864332
865.619	0.0	4	865619
865.734	0.0	92	865734
867.02	0.0	1	867020
867.137	0.0	92	867137
868.422	0.0	91	868422
868.925	0.0	94	868925
870.224	0.0	5	870224
870.34	0.0	92	870340
871.626	0.0	10	871626
871.742	0.0	92	871742
873.028	0.0	6	873028
873.145	0.0	92	873145
874.43	0.0	3	874430
874.546	0.0	92	874546
875.832	0.0	91	875832
877.048	0.0	94	877048
878.352	0.0	9	878352
878.468	0.0	92	878468
879.754	0.0	9	879754
879.87	0.0	92	879870
881.156	0.0	5	881156
