onset	duration	trial_type	response_time	stim_file
111.59	3.0001.11	animal4r4ext_st	N/A	animal4r4ext_st.mat
117.63	2.9998	fruits3r1ext_st	N/A	fruits3r1ext_st.mat
120.64	3.8	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
123.66	3.9	face5r2ext_st	N/A	face5r2ext_st.mat
129.69	2.9999.7	fruits5r5ext_st	N/A	fruits5r5ext_st.mat
132.71	3.10	animal3r4ext_st	N/A	animal3r4ext_st.mat
138.74	2.9999.8	face5r1ext_st	N/A	face5r1ext_st.mat
141.76	3.11	animal2r1ext_st	N/A	animal2r1ext_st.mat
144.78	3.0001.12	vehicle1r4ext_st	N/A	vehicle1r4ext_st.mat
147.79	3.0001.13	vehicle1r5ext_st	N/A	vehicle1r5ext_st.mat
150.81	3.12	animal3r2ext_st	N/A	animal3r2ext_st.mat
153.83	3.0001.14	animal2r3ext_st	N/A	animal2r3ext_st.mat
156.84	3.0008	animal2r2ext_st	N/A	animal2r2ext_st.mat
162.88	2.9999.9	vehicle4r1ext_st	N/A	vehicle4r1ext_st.mat
165.89	3.13	vehicle5r5ext_st	N/A	vehicle5r5ext_st.mat
168.91	3.0001.15	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
171.93	3.0001.16	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
177.96	2.9999.10	animal1r5ext_st	N/A	animal1r5ext_st.mat
180.98	3.0001.17	chairs3r2ext_st	N/A	chairs3r2ext_st.mat
183.99	3.0001.18	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
190.03	2.9999.11	face2r3ext_st	N/A	face2r3ext_st.mat
193.04	3.14	face1r2ext_st	N/A	face1r2ext_st.mat
196.06	3.15	face4r1ext_st	N/A	face4r1ext_st.mat
199.08	3.16	vehicle1r3ext_st	N/A	vehicle1r3ext_st.mat
202.09	3.0001.19	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
205.11	3.0001.20	face2r4ext_st	N/A	face2r4ext_st.mat
211.14	2.9999.12	vehicle2r1ext_st	N/A	vehicle2r1ext_st.mat
214.16	3.0001.21	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
217.18	3.17	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
223.21	2.9999.13	vehicle2r5ext_st	N/A	vehicle2r5ext_st.mat
226.23	3.0001.22	chairs2r1ext_st	N/A	chairs2r1ext_st.mat
229.24	3.0001.23	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
232.26	3.18	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
235.28	3.19	animal5r4ext_st	N/A	animal5r4ext_st.mat
238.29	3.0001.24	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
241.31	3.0001.25	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
244.33	3.20	chairs3r1ext_st	N/A	chairs3r1ext_st.mat
247.34	3.21	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
250.36	3.0001.26	face2r2ext_st	N/A	face2r2ext_st.mat
253.38	3.0001.27	chairs4r5ext_st	N/A	chairs4r5ext_st.mat
256.39	3.0001.28	animal3r3ext_st	N/A	animal3r3ext_st.mat
259.41	3.0002	face5r5ext_st	N/A	face5r5ext_st.mat
262.43	3.22	fruits4r1ext_st	N/A	fruits4r1ext_st.mat
265.44	3.0001.29	fruits1r5ext_st	N/A	fruits1r5ext_st.mat
268.46	3.0001.30	face5r4ext_st	N/A	face5r4ext_st.mat
271.48	3.23	face4r3ext_st	N/A	face4r3ext_st.mat
277.51	3.24	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
283.54	2.9998.1	animal1r4ext_st	N/A	animal1r4ext_st.mat
286.56	3.0001.31	vehicle3r1ext_st	N/A	vehicle3r1ext_st.mat
289.58	3.25	face3r3ext_st	N/A	face3r3ext_st.mat
292.59	3.26	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
298.63	2.9999.14	animal1r1ext_st	N/A	animal1r1ext_st.mat
301.64	3.27	face1r3ext_st	N/A	face1r3ext_st.mat
304.66	3.0001.32	face4r5ext_st	N/A	face4r5ext_st.mat
307.68	3.28	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
310.69	3.29	vehicle5r3ext_st	N/A	vehicle5r3ext_st.mat
313.71	3.30	face3r2ext_st	N/A	face3r2ext_st.mat
316.73	3.31	vehicle3r2ext_st	N/A	vehicle3r2ext_st.mat
319.74	3.32	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
322.76	3.33	fruits5r1ext_st	N/A	fruits5r1ext_st.mat
325.78	3.34	fruits1r3ext_st	N/A	fruits1r3ext_st.mat
328.79	3.0001.33	face3r5ext_st	N/A	face3r5ext_st.mat
331.81	3.0001.34	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
334.83	3.0001.35	chairs2r3ext_st	N/A	chairs2r3ext_st.mat
337.84	3.0001.36	chairs3r3ext_st	N/A	chairs3r3ext_st.mat
340.86	3.35	fruits2r3ext_st	N/A	fruits2r3ext_st.mat
346.89	2.9999.15	animal2r4ext_st	N/A	animal2r4ext_st.mat
352.93	3.36	vehicle5r1ext_st	N/A	vehicle5r1ext_st.mat
355.94	3.0001.37	animal5r2ext_st	N/A	animal5r2ext_st.mat
358.96	3.0001.38	face1r1ext_st	N/A	face1r1ext_st.mat
361.98	3.0001.39	animal1r2ext_st	N/A	animal1r2ext_st.mat
364.99	3.0001.40	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
368.01	3.0001.41	face4r4ext_st	N/A	face4r4ext_st.mat
374.04	2.9999.16	face3r1ext_st	N/A	face3r1ext_st.mat
380.08	2.9997	chairs2r2ext_st	N/A	chairs2r2ext_st.mat
386.11	2.9999.17	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
392.14	2.9999.18	animal4r3ext_st	N/A	animal4r3ext_st.mat
395.16	3.37	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
398.18	3.38	fruits1r4ext_st	N/A	fruits1r4ext_st.mat
404.21	2.9999.19	face2r5ext_st	N/A	face2r5ext_st.mat
407.23	3.39	animal3r5ext_st	N/A	animal3r5ext_st.mat
410.24	3.0001.42	animal3r1ext_st	N/A	animal3r1ext_st.mat
413.26	3.0001.43	fruits2r4ext_st	N/A	fruits2r4ext_st.mat
416.28	3.0001.44	fruits4r4ext_st	N/A	fruits4r4ext_st.mat
422.31	2.9999.20	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
425.33	3.0001.45	vehicle2r4ext_st	N/A	vehicle2r4ext_st.mat
428.34	3.0001.46	animal5r3ext_st	N/A	animal5r3ext_st.mat
431.36	3.40	chairs5r5ext_st	N/A	chairs5r5ext_st.mat
437.39	2.9999.21	animal2r5ext_st	N/A	animal2r5ext_st.mat
440.41	3.41	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
443.43	3.42	face2r1ext_st	N/A	face2r1ext_st.mat
449.46	2.9999.22	animal5r5ext_st	N/A	animal5r5ext_st.mat
452.48	3.43	chairs5r4ext_st	N/A	chairs5r4ext_st.mat
455.49	3.44	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
458.51	3.0001.47	fruits1r1ext_st	N/A	fruits1r1ext_st.mat
461.53	3.45	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
464.54	3.46	animal1r3ext_st	N/A	animal1r3ext_st.mat
467.56	3.47	face1r5ext_st	N/A	face1r5ext_st.mat
470.58	3.0001.48	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
