onset	duration	trial_type	response_time	stim_file
156.85	3.0001.17	vehicle1r5ext_st	N/A	vehicle1r5ext_st.mat
159.87	3.17	face4r5ext_st	N/A	face4r5ext_st.mat
162.89	3.18	animal5r3ext_st	N/A	animal5r3ext_st.mat
165.9	3.0001.18	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
168.92	3.0001.19	animal2r5ext_st	N/A	animal2r5ext_st.mat
171.93	3.0001.20	animal4r5ext_st	N/A	animal4r5ext_st.mat
174.95	3.0001.21	face2r2ext_st	N/A	face2r2ext_st.mat
177.97	3.19	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
184	2.9999.6	face1r5ext_st	N/A	face1r5ext_st.mat
187.02	3.20	vehicle2r3ext_st	N/A	vehicle2r3ext_st.mat
190.03	3.0001.22	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
193.05	3.0001.23	face5r3ext_st	N/A	face5r3ext_st.mat
196.07	3.21	face3r2ext_st	N/A	face3r2ext_st.mat
199.08	3.0001.24	face1r2ext_st	N/A	face1r2ext_st.mat
202.1	3.22	chairs5r5ext_st	N/A	chairs5r5ext_st.mat
205.12	3.23	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
208.13	3.0001.25	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
211.15	3.0001.26	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
214.17	3.24	fruits1r5ext_st	N/A	fruits1r5ext_st.mat
217.18	3.25	vehicle3r3ext_st	N/A	vehicle3r3ext_st.mat
220.2	3.26	animal5r2ext_st	N/A	animal5r2ext_st.mat
223.22	3.27	fruits3r1ext_st	N/A	fruits3r1ext_st.mat
229.25	2.9999.7	animal3r5ext_st	N/A	animal3r5ext_st.mat
232.27	3.28	vehicle1r3ext_st	N/A	vehicle1r3ext_st.mat
235.28	3.29	vehicle5r1ext_st	N/A	vehicle5r1ext_st.mat
238.3	3.30	animal1r2ext_st	N/A	animal1r2ext_st.mat
241.32	3.0001.27	animal1r5ext_st	N/A	animal1r5ext_st.mat
244.33	3.0001.28	fruits5r5ext_st	N/A	fruits5r5ext_st.mat
247.35	3.0001.29	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
253.38	2.9998.1	face2r4ext_st	N/A	face2r4ext_st.mat
256.4	3.0001.30	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
259.42	3.0001.31	animal2r1ext_st	N/A	animal2r1ext_st.mat
262.43	3.31	animal4r2ext_st	N/A	animal4r2ext_st.mat
265.45	3.0001.32	animal1r3ext_st	N/A	animal1r3ext_st.mat
268.47	3.0001.33	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
271.48	3.0001.34	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
277.52	2.9999.8	face2r3ext_st	N/A	face2r3ext_st.mat
283.55	2.9998.2	fruits5r1ext_st	N/A	fruits5r1ext_st.mat
286.57	3.32	face3r3ext_st	N/A	face3r3ext_st.mat
292.6	2.9999.9	animal4r3ext_st	N/A	animal4r3ext_st.mat
298.63	2.9999.10	face4r4ext_st	N/A	face4r4ext_st.mat
304.67	2.9999.11	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
310.7	2.9999.12	fruits1r1ext_st	N/A	fruits1r1ext_st.mat
313.72	3.33	fruits1r4ext_st	N/A	fruits1r4ext_st.mat
319.75	2.9999.13	vehicle3r1ext_st	N/A	vehicle3r1ext_st.mat
322.77	3.34	chairs5r4ext_st	N/A	chairs5r4ext_st.mat
325.78	3.0001.35	chairs5r2ext_st	N/A	chairs5r2ext_st.mat
328.8	3.35	face3r5ext_st	N/A	face3r5ext_st.mat
331.82	3.36	vehicle5r5ext_st	N/A	vehicle5r5ext_st.mat
334.83	3.37	face1r1ext_st	N/A	face1r1ext_st.mat
337.85	3.0001.36	animal2r2ext_st	N/A	animal2r2ext_st.mat
340.87	3.0001.37	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
343.88	3.0001.38	face2r1ext_st	N/A	face2r1ext_st.mat
346.9	3.38	fruits4r4ext_st	N/A	fruits4r4ext_st.mat
349.92	3.39	animal5r4ext_st	N/A	animal5r4ext_st.mat
352.93	3.0001.39	vehicle3r4ext_st	N/A	vehicle3r4ext_st.mat
355.95	3.40	chairs1r4ext_st	N/A	chairs1r4ext_st.mat
358.97	3.41	vehicle4r2ext_st	N/A	vehicle4r2ext_st.mat
365	3.42	chairs3r4ext_st	N/A	chairs3r4ext_st.mat
368.02	3.0001.40	animal4r1ext_st	N/A	animal4r1ext_st.mat
371.03	3.0001.41	face4r2ext_st	N/A	face4r2ext_st.mat
374.05	3.43	face5r4ext_st	N/A	face5r4ext_st.mat
377.07	3.0001.42	face5r5ext_st	N/A	face5r5ext_st.mat
380.08	3.44	vehicle2r4ext_st	N/A	vehicle2r4ext_st.mat
386.12	2.9999.14	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
392.15	2.9999.15	fruits5r4ext_st	N/A	fruits5r4ext_st.mat
398.18	2.9999.16	chairs3r2ext_st	N/A	chairs3r2ext_st.mat
404.22	2.9999.17	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
407.23	3.45	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
410.25	3.0001.43	animal2r4ext_st	N/A	animal2r4ext_st.mat
416.28	2.9999.18	chairs5r1ext_st	N/A	chairs5r1ext_st.mat
422.32	2.9999.19	chairs2r1ext_st	N/A	chairs2r1ext_st.mat
425.33	3.0001.44	face5r1ext_st	N/A	face5r1ext_st.mat
428.35	3.0001.45	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
434.38	2.9999.20	chairs2r3ext_st	N/A	chairs2r3ext_st.mat
440.42	2.9999.21	chairs2r4ext_st	N/A	chairs2r4ext_st.mat
443.43	3.46	vehicle2r5ext_st	N/A	vehicle2r5ext_st.mat
446.45	3.47	fruits1r3ext_st	N/A	fruits1r3ext_st.mat
452.48	2.9999.22	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
455.5	3.0001.46	chairs4r2ext_st	N/A	chairs4r2ext_st.mat
458.52	3.0001.47	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
461.53	2.9999.23	chairs3r1ext_st	N/A	chairs3r1ext_st.mat
467.57	2.9998.3	vehicle2r1ext_st	N/A	vehicle2r1ext_st.mat
470.58	3.0001.48	chairs3r3ext_st	N/A	chairs3r3ext_st.mat
