onset	duration	trial_type	response_time	stim_file
265.45	3.33	fruits4r1ext_st	N/A	fruits4r1ext_st.mat
268.47	3.0001.19	animal1r1ext_st	N/A	animal1r1ext_st.mat
271.49	3.0001.20	chairs3r1ext_st	N/A	chairs3r1ext_st.mat
274.5	3.0001.21	vehicle2r1ext_st	N/A	vehicle2r1ext_st.mat
277.52	3.0001.22	face4r5ext_st	N/A	face4r5ext_st.mat
283.55	3.34	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
286.57	3.35	animal5r3ext_st	N/A	animal5r3ext_st.mat
289.59	3.0001.23	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
295.62	2.9999.12	animal2r1ext_st	N/A	animal2r1ext_st.mat
298.64	3.36	face4r4ext_st	N/A	face4r4ext_st.mat
301.65	3.37	animal3r2ext_st	N/A	animal3r2ext_st.mat
304.67	3.38	fruits4r4ext_st	N/A	fruits4r4ext_st.mat
307.69	3.0001.24	face3r4ext_st	N/A	face3r4ext_st.mat
313.72	2.9999.13	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
319.75	2.9999.14	face1r5ext_st	N/A	face1r5ext_st.mat
325.79	2.9999.15	face5r3ext_st	N/A	face5r3ext_st.mat
328.8	3.0001.25	fruits1r1ext_st	N/A	fruits1r1ext_st.mat
331.82	3.0001.26	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
334.84	3.39	animal3r3ext_st	N/A	animal3r3ext_st.mat
337.85	3.0001.27	vehicle5r5ext_st	N/A	vehicle5r5ext_st.mat
343.89	2.9999.16	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
346.9	3.0001.28	face3r5ext_st	N/A	face3r5ext_st.mat
349.92	3.40	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
352.94	3.41	face5r5ext_st	N/A	face5r5ext_st.mat
355.95	3.42	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
358.97	3.43	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
361.99	3.0001.29	face5r2ext_st	N/A	face5r2ext_st.mat
365	3.44	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
368.02	3.0001.30	animal1r3ext_st	N/A	animal1r3ext_st.mat
371.04	3.45	face3r2ext_st	N/A	face3r2ext_st.mat
374.05	3.0001.31	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
377.07	3.0001.32	animal1r5ext_st	N/A	animal1r5ext_st.mat
383.1	2.9999.17	vehicle3r5ext_st	N/A	vehicle3r5ext_st.mat
386.12	3.0001.33	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
389.14	3.46	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
392.15	3.0001.34	fruits5r4ext_st	N/A	fruits5r4ext_st.mat
395.17	3.47	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
398.19	3.48	face2r2ext_st	N/A	face2r2ext_st.mat
401.2	3.0001.35	animal3r5ext_st	N/A	animal3r5ext_st.mat
407.24	3.49	vehicle2r5ext_st	N/A	vehicle2r5ext_st.mat
413.27	3.50	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
416.29	3.0001.36	fruits5r1ext_st	N/A	fruits5r1ext_st.mat
419.3	3.51	animal4r1ext_st	N/A	animal4r1ext_st.mat
422.32	3.0001.37	face2r1ext_st	N/A	face2r1ext_st.mat
428.35	2.9999.18	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
431.37	3.0001.38	face3r1ext_st	N/A	face3r1ext_st.mat
434.39	3.52	face1r4ext_st	N/A	face1r4ext_st.mat
437.4	3.53	fruits1r5ext_st	N/A	fruits1r5ext_st.mat
440.42	3.54	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
446.45	2.9999.19	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
449.47	3.55	fruits5r5ext_st	N/A	fruits5r5ext_st.mat
452.49	3.56	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
455.5	3.0001.39	vehicle1r4ext_st	N/A	vehicle1r4ext_st.mat
458.52	3.57	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
461.54	3.0001.40	animal2r5ext_st	N/A	animal2r5ext_st.mat
464.55	3.0001.41	vehicle3r3ext_st	N/A	vehicle3r3ext_st.mat
470.59	2.9999.20	animal2r2ext_st	N/A	animal2r2ext_st.mat
