onset	duration	trial_type	response_time	stim_file
202.1	3.24	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
208.13	2.9998.5	vehicle5r5ext_st	N/A	vehicle5r5ext_st.mat
211.15	3.0001.12	animal1r4ext_st	N/A	animal1r4ext_st.mat
214.17	3.0001.13	animal1r1ext_st	N/A	animal1r1ext_st.mat
217.18	3.25	fruits5r4ext_st	N/A	fruits5r4ext_st.mat
220.2	3.26	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
223.22	3.0001.14	face4r4ext_st	N/A	face4r4ext_st.mat
226.23	3.27	animal3r4ext_st	N/A	animal3r4ext_st.mat
229.25	3.0001.15	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
232.27	3.28	chairs4r2ext_st	N/A	chairs4r2ext_st.mat
238.3	2.9999.9	vehicle2r1ext_st	N/A	vehicle2r1ext_st.mat
241.32	3.29	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
244.33	3.0001.16	chairs1r5ext_st	N/A	chairs1r5ext_st.mat
247.35	3.0001.17	animal2r2ext_st	N/A	animal2r2ext_st.mat
253.38	2.9998.6	vehicle4r2ext_st	N/A	vehicle4r2ext_st.mat
256.4	3.0001.18	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
259.42	3.0001.19	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
262.43	3.30	animal3r5ext_st	N/A	animal3r5ext_st.mat
268.47	2.9999.10	vehicle2r3ext_st	N/A	vehicle2r3ext_st.mat
271.48	3.0001.20	face5r3ext_st	N/A	face5r3ext_st.mat
274.5	3.31	animal3r3ext_st	N/A	animal3r3ext_st.mat
277.52	3.0001.21	chairs3r4ext_st	N/A	chairs3r4ext_st.mat
280.53	3.0001.22	face2r3ext_st	N/A	face2r3ext_st.mat
283.55	3.32	face5r4ext_st	N/A	face5r4ext_st.mat
289.58	2.9998.7	animal2r4ext_st	N/A	animal2r4ext_st.mat
292.6	3.0001.23	face2r5ext_st	N/A	face2r5ext_st.mat
298.63	2.9999.11	face4r5ext_st	N/A	face4r5ext_st.mat
301.65	3.33	animal3r2ext_st	N/A	animal3r2ext_st.mat
304.67	3.34	animal2r1ext_st	N/A	animal2r1ext_st.mat
307.68	3.35	animal1r5ext_st	N/A	animal1r5ext_st.mat
310.7	3.0001.24	fruits4r4ext_st	N/A	fruits4r4ext_st.mat
313.72	3.0001.25	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
316.73	3.36	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
319.75	3.37	vehicle3r1ext_st	N/A	vehicle3r1ext_st.mat
322.77	3.0001.26	fruits5r3ext_st	N/A	fruits5r3ext_st.mat
325.78	3.0001.27	animal1r3ext_st	N/A	animal1r3ext_st.mat
328.8	3.0001.28	animal1r2ext_st	N/A	animal1r2ext_st.mat
334.83	2.9998.8	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
337.85	3.0001.29	vehicle3r3ext_st	N/A	vehicle3r3ext_st.mat
340.87	3.38	animal3r1ext_st	N/A	animal3r1ext_st.mat
346.9	3.39	animal5r2ext_st	N/A	animal5r2ext_st.mat
349.92	3.0001.30	fruits1r5ext_st	N/A	fruits1r5ext_st.mat
352.93	3.40	vehicle5r2ext_st	N/A	vehicle5r2ext_st.mat
355.95	3.41	chairs4r5ext_st	N/A	chairs4r5ext_st.mat
361.98	3.42	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
365	3.0001.31	fruits5r5ext_st	N/A	fruits5r5ext_st.mat
368.02	3.0001.32	fruits3r2ext_st	N/A	fruits3r2ext_st.mat
374.05	2.9999.12	face4r1ext_st	N/A	face4r1ext_st.mat
377.07	3.43	face2r2ext_st	N/A	face2r2ext_st.mat
380.08	3.0001.33	animal5r5ext_st	N/A	animal5r5ext_st.mat
383.1	3.44	animal2r3ext_st	N/A	animal2r3ext_st.mat
386.12	3.0001.34	face5r1ext_st	N/A	face5r1ext_st.mat
389.13	3.0001.35	chairs3r3ext_st	N/A	chairs3r3ext_st.mat
392.15	3.0001.36	fruits2r3ext_st	N/A	fruits2r3ext_st.mat
395.17	3.45	vehicle2r4ext_st	N/A	vehicle2r4ext_st.mat
398.18	3.0001.37	vehicle1r5ext_st	N/A	vehicle1r5ext_st.mat
401.2	3.0001.38	chairs5r4ext_st	N/A	chairs5r4ext_st.mat
404.22	3.46	chairs1r4ext_st	N/A	chairs1r4ext_st.mat
407.23	3.0001.39	face2r1ext_st	N/A	face2r1ext_st.mat
410.25	3.0001.40	face1r2ext_st	N/A	face1r2ext_st.mat
416.28	2.9998.9	face2r4ext_st	N/A	face2r4ext_st.mat
419.3	3.47	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
425.33	2.9998.10	face3r2ext_st	N/A	face3r2ext_st.mat
428.35	3.0001.41	vehicle1r3ext_st	N/A	vehicle1r3ext_st.mat
431.37	3.0001.42	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
437.4	2.9999.13	face3r5ext_st	N/A	face3r5ext_st.mat
440.42	3.0001.43	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
446.45	2.9999.14	animal4r1ext_st	N/A	animal4r1ext_st.mat
452.48	2.9999.15	animal4r4ext_st	N/A	animal4r4ext_st.mat
455.5	3.48	animal5r1ext_st	N/A	animal5r1ext_st.mat
461.53	3.49	face5r5ext_st	N/A	face5r5ext_st.mat
464.55	3.50	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
470.58	2.9999.16	face1r3ext_st	N/A	face1r3ext_st.mat
