onset	duration	trial_type	response_time	stim_file
325.78	2.9999.18	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
328.79	3.0001.33	vehicle2r3ext_st	N/A	vehicle2r3ext_st.mat
331.81	3.0001.34	chairs4r2ext_st	N/A	chairs4r2ext_st.mat
334.83	3.0001.35	face2r1ext_st	N/A	face2r1ext_st.mat
337.84	3.0001.36	animal1r3ext_st	N/A	animal1r3ext_st.mat
340.86	3.28	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
343.88	3.0001.37	vehicle5r4ext_st	N/A	vehicle5r4ext_st.mat
346.89	3.0001.38	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
349.91	3.29	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
355.94	2.9998.3	fruits5r3ext_st	N/A	fruits5r3ext_st.mat
358.96	3.0001.39	face5r2ext_st	N/A	face5r2ext_st.mat
361.98	3.0001.40	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
364.99	3.30	animal3r3ext_st	N/A	animal3r3ext_st.mat
368.01	3.31	face4r3ext_st	N/A	face4r3ext_st.mat
371.03	3.32	animal4r1ext_st	N/A	animal4r1ext_st.mat
374.04	3.0001.41	animal5r5ext_st	N/A	animal5r5ext_st.mat
377.06	3.33	face3r5ext_st	N/A	face3r5ext_st.mat
380.08	3.34	chairs5r3ext_st	N/A	chairs5r3ext_st.mat
386.11	2.9999.19	vehicle4r5ext_st	N/A	vehicle4r5ext_st.mat
389.13	3.0001.42	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
395.16	3.35	face2r5ext_st	N/A	face2r5ext_st.mat
401.19	2.9999.20	chairs5r2ext_st	N/A	chairs5r2ext_st.mat
404.21	3.36	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
407.23	3.0001.43	vehicle5r5ext_st	N/A	vehicle5r5ext_st.mat
410.24	3.37	fruits1r5ext_st	N/A	fruits1r5ext_st.mat
413.26	3.38	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
416.28	3.39	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
419.29	3.0001.44	face1r2ext_st	N/A	face1r2ext_st.mat
422.31	3.40	animal3r4ext_st	N/A	animal3r4ext_st.mat
425.33	3.0001.45	animal4r5ext_st	N/A	animal4r5ext_st.mat
431.36	3.41	face4r5ext_st	N/A	face4r5ext_st.mat
434.38	3.0001.46	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
440.41	2.9999.21	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
443.43	3.0001.47	face2r4ext_st	N/A	face2r4ext_st.mat
446.44	3.0001.48	fruits1r2ext_st	N/A	fruits1r2ext_st.mat
449.46	3.0001.49	face4r4ext_st	N/A	face4r4ext_st.mat
452.48	3.42	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
455.49	3.0001.50	chairs1r4ext_st	N/A	chairs1r4ext_st.mat
461.53	3.43	face1r3ext_st	N/A	face1r3ext_st.mat
464.54	3.44	fruits5r1ext_st	N/A	fruits5r1ext_st.mat
467.56	3.45	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
470.58	3.46	chairs3r5ext_st	N/A	chairs3r5ext_st.mat
