onset	duration	trial_type	response_time	stim_file
180.98	3.0001.21	fruits5r2ext_st	N/A	fruits5r2ext_st.mat
183.99	3.16	vehicle4r2ext_st	N/A	vehicle4r2ext_st.mat
187.01	3.0001.22	animal2r5ext_st	N/A	animal2r5ext_st.mat
190.03	3.17	fruits5r3ext_st	N/A	fruits5r3ext_st.mat
193.04	3.0001.23	vehicle2r4ext_st	N/A	vehicle2r4ext_st.mat
196.06	3.18	vehicle2r2ext_st	N/A	vehicle2r2ext_st.mat
202.09	2.9999.7	animal5r2ext_st	N/A	animal5r2ext_st.mat
205.11	3.19	animal5r1ext_st	N/A	animal5r1ext_st.mat
208.13	3.20	fruits3r3ext_st	N/A	fruits3r3ext_st.mat
211.14	3.21	fruits4r2ext_st	N/A	fruits4r2ext_st.mat
214.16	3.0001.24	chairs2r3ext_st	N/A	chairs2r3ext_st.mat
217.18	3.0001.25	vehicle1r1ext_st	N/A	vehicle1r1ext_st.mat
223.21	2.9999.8	animal3r3ext_st	N/A	animal3r3ext_st.mat
226.23	3.0001.26	chairs3r1ext_st	N/A	chairs3r1ext_st.mat
229.24	3.22	fruits2r2ext_st	N/A	fruits2r2ext_st.mat
232.26	3.23	vehicle5r1ext_st	N/A	vehicle5r1ext_st.mat
235.28	3.0001.27	animal3r5ext_st	N/A	animal3r5ext_st.mat
238.29	3.0001.28	face4r1ext_st	N/A	face4r1ext_st.mat
241.31	3.24	face4r3ext_st	N/A	face4r3ext_st.mat
244.33	3.0001.29	chairs5r5ext_st	N/A	chairs5r5ext_st.mat
247.34	3.25	chairs5r4ext_st	N/A	chairs5r4ext_st.mat
250.36	3.26	face4r2ext_st	N/A	face4r2ext_st.mat
253.38	3.27	animal4r3ext_st	N/A	animal4r3ext_st.mat
256.39	3.28	vehicle4r4ext_st	N/A	vehicle4r4ext_st.mat
259.41	3.29	fruits1r2ext_st	N/A	fruits1r2ext_st.mat
262.43	3.0001.30	fruits4r5ext_st	N/A	fruits4r5ext_st.mat
265.44	3.0002.1	chairs1r1ext_st	N/A	chairs1r1ext_st.mat
268.46	3.30	chairs3r4ext_st	N/A	chairs3r4ext_st.mat
271.48	3.31	animal4r2ext_st	N/A	animal4r2ext_st.mat
274.49	3.0001.31	fruits2r5ext_st	N/A	fruits2r5ext_st.mat
277.51	3.32	animal4r5ext_st	N/A	animal4r5ext_st.mat
280.53	3.0001.32	face3r2ext_st	N/A	face3r2ext_st.mat
283.54	3.0001.33	vehicle3r2ext_st	N/A	vehicle3r2ext_st.mat
286.56	3.0001.34	animal3r1ext_st	N/A	animal3r1ext_st.mat
292.59	2.9999.9	chairs2r1ext_st	N/A	chairs2r1ext_st.mat
295.61	3.0001.35	fruits3r5ext_st	N/A	fruits3r5ext_st.mat
301.64	2.9999.10	face2r5ext_st	N/A	face2r5ext_st.mat
304.66	3.33	chairs5r2ext_st	N/A	chairs5r2ext_st.mat
307.68	3.0001.36	chairs4r1ext_st	N/A	chairs4r1ext_st.mat
313.71	3.34	animal3r4ext_st	N/A	animal3r4ext_st.mat
316.73	3.35	chairs1r3ext_st	N/A	chairs1r3ext_st.mat
319.74	3.36	face5r2ext_st	N/A	face5r2ext_st.mat
322.76	3.0001.37	animal3r2ext_st	N/A	animal3r2ext_st.mat
325.78	3.37	animal1r3ext_st	N/A	animal1r3ext_st.mat
331.81	2.9999.11	fruits5r4ext_st	N/A	fruits5r4ext_st.mat
334.83	3.38	animal4r1ext_st	N/A	animal4r1ext_st.mat
340.86	2.9999.12	face3r3ext_st	N/A	face3r3ext_st.mat
343.88	3.0001.38	fruits2r1ext_st	N/A	fruits2r1ext_st.mat
346.89	3.39	face1r2ext_st	N/A	face1r2ext_st.mat
349.91	3.0001.39	vehicle5r5ext_st	N/A	vehicle5r5ext_st.mat
352.93	3.0001.40	vehicle3r4ext_st	N/A	vehicle3r4ext_st.mat
355.94	3.40	fruits2r3ext_st	N/A	fruits2r3ext_st.mat
358.96	3.0001.41	fruits3r4ext_st	N/A	fruits3r4ext_st.mat
364.99	2.9998.1	chairs1r4ext_st	N/A	chairs1r4ext_st.mat
368.01	3.41	vehicle4r1ext_st	N/A	vehicle4r1ext_st.mat
371.03	2.9999.13	chairs1r2ext_st	N/A	chairs1r2ext_st.mat
374.04	3.42	animal5r3ext_st	N/A	animal5r3ext_st.mat
380.08	2.9999.14	face3r4ext_st	N/A	face3r4ext_st.mat
386.11	2.9999.15	vehicle1r5ext_st	N/A	vehicle1r5ext_st.mat
389.13	3.43	fruits4r3ext_st	N/A	fruits4r3ext_st.mat
395.16	2.9999.16	fruits4r4ext_st	N/A	fruits4r4ext_st.mat
398.18	3.44	chairs4r3ext_st	N/A	chairs4r3ext_st.mat
401.19	3.45	face2r1ext_st	N/A	face2r1ext_st.mat
407.23	2.9999.17	animal1r2ext_st	N/A	animal1r2ext_st.mat
410.24	3.0001.42	fruits5r1ext_st	N/A	fruits5r1ext_st.mat
416.28	2.9999.18	animal4r4ext_st	N/A	animal4r4ext_st.mat
422.31	2.9999.19	chairs1r5ext_st	N/A	chairs1r5ext_st.mat
425.33	3.46	fruits1r4ext_st	N/A	fruits1r4ext_st.mat
428.34	3.47	vehicle2r1ext_st	N/A	vehicle2r1ext_st.mat
431.36	3.48	face1r3ext_st	N/A	face1r3ext_st.mat
434.38	3.49	face3r5ext_st	N/A	face3r5ext_st.mat
440.41	2.9999.20	face4r4ext_st	N/A	face4r4ext_st.mat
443.43	3.0001.43	animal1r5ext_st	N/A	animal1r5ext_st.mat
449.46	2.9999.21	chairs4r4ext_st	N/A	chairs4r4ext_st.mat
452.48	3.0001.44	chairs4r5ext_st	N/A	chairs4r5ext_st.mat
455.49	3.50	chairs2r5ext_st	N/A	chairs2r5ext_st.mat
461.53	2.9999.22	vehicle1r3ext_st	N/A	vehicle1r3ext_st.mat
467.56	2.9998.2	vehicle4r3ext_st	N/A	vehicle4r3ext_st.mat
470.58	3.51	vehicle1r2ext_st	N/A	vehicle1r2ext_st.mat
