onset	duration	sample	trial_type	response_time	stim_file	value
373.2400000000	n/a	n/a	FB: No Resp	n/a	n/a	S199
374.3160000000	n/a	n/a	Fixation	n/a	n/a	S  1
375.1680000000	n/a	n/a	CUE: 321	n/a	n/a	S106
375.8880000000	n/a	n/a	Right Button	n/a	n/a	S  2
376.1020000000	n/a	n/a	FB: Win	n/a	n/a	S201
377.1840000000	n/a	n/a	Fixation	n/a	n/a	S  1
378.0260000000	n/a	n/a	CUE: 132	n/a	n/a	S102
378.7560000000	n/a	n/a	Up Button	n/a	n/a	S  4
378.9200000000	n/a	n/a	FB: Loss	n/a	n/a	S200
380.0040000000	n/a	n/a	Fixation	n/a	n/a	S  1
380.7340000000	n/a	n/a	CUE: 321	n/a	n/a	S106
381.8000000000	n/a	n/a	Left Button	n/a	n/a	S  3
381.9840000000	n/a	n/a	FB: Win	n/a	n/a	S201
383.0560000000	n/a	n/a	Fixation	n/a	n/a	S  1
383.8080000000	n/a	n/a	CUE: 231	n/a	n/a	S104
384.7960000000	n/a	n/a	Up Button	n/a	n/a	S  4
385.1400000000	n/a	n/a	FB: Win	n/a	n/a	S201
386.2240000000	n/a	n/a	Fixation	n/a	n/a	S  1
386.9160000000	n/a	n/a	CUE: 312	n/a	n/a	S105
387.9760000000	n/a	n/a	Left Button	n/a	n/a	S  3
388.3300000000	n/a	n/a	FB: Win	n/a	n/a	S201
389.4100000000	n/a	n/a	Fixation	n/a	n/a	S  1
390.2520000000	n/a	n/a	CUE: 231	n/a	n/a	S104
391.1040000000	n/a	n/a	Up Button	n/a	n/a	S  4
391.2680000000	n/a	n/a	FB: Loss	n/a	n/a	S200
392.3460000000	n/a	n/a	Fixation	n/a	n/a	S  1
393.0380000000	n/a	n/a	CUE: 231	n/a	n/a	S104
393.7200000000	n/a	n/a	Up Button	n/a	n/a	S  4
394.0240000000	n/a	n/a	FB: Win	n/a	n/a	S201
395.0980000000	n/a	n/a	Fixation	n/a	n/a	S  1
395.9200000000	n/a	n/a	CUE: 312	n/a	n/a	S105
396.7520000000	n/a	n/a	Left Button	n/a	n/a	S  3
397.0160000000	n/a	n/a	FB: Win	n/a	n/a	S201
398.1000000000	n/a	n/a	Fixation	n/a	n/a	S  1
398.8920000000	n/a	n/a	CUE: 213	n/a	n/a	S103
399.6720000000	n/a	n/a	Left Button	n/a	n/a	S  3
399.9260000000	n/a	n/a	FB: Loss	n/a	n/a	S200
401.0020000000	n/a	n/a	Fixation	n/a	n/a	S  1
401.6740000000	n/a	n/a	CUE: 312	n/a	n/a	S105
402.2720000000	n/a	n/a	Up Button	n/a	n/a	S  4
402.4760000000	n/a	n/a	FB: Win	n/a	n/a	S201
403.5540000000	n/a	n/a	Fixation	n/a	n/a	S  1
404.2160000000	n/a	n/a	CUE: 132	n/a	n/a	S102
405.5720000000	n/a	n/a	Left Button	n/a	n/a	S  3
405.8560000000	n/a	n/a	FB: Win	n/a	n/a	S201
406.9400000000	n/a	n/a	Fixation	n/a	n/a	S  1
407.6920000000	n/a	n/a	CUE: 213	n/a	n/a	S103
409.2580000000	n/a	n/a	No Response	n/a	n/a	S 99
409.6120000000	n/a	n/a	FB: No Resp	n/a	n/a	S199
410.6940000000	n/a	n/a	Fixation	n/a	n/a	S  1
411.4760000000	n/a	n/a	CUE: 123	n/a	n/a	S101
412.3480000000	n/a	n/a	Right Button	n/a	n/a	S  2
412.5320000000	n/a	n/a	FB: Win	n/a	n/a	S201
413.6120000000	n/a	n/a	Fixation	n/a	n/a	S  1
414.3340000000	n/a	n/a	CUE: 312	n/a	n/a	S105
414.9480000000	n/a	n/a	Left Button	n/a	n/a	S  3
415.1120000000	n/a	n/a	FB: Win	n/a	n/a	S201
416.1980000000	n/a	n/a	Fixation	n/a	n/a	S  1
416.9700000000	n/a	n/a	CUE: 231	n/a	n/a	S104
417.8960000000	n/a	n/a	Up Button	n/a	n/a	S  4
418.0500000000	n/a	n/a	FB: Win	n/a	n/a	S201
419.1340000000	n/a	n/a	Fixation	n/a	n/a	S  1
419.8640000000	n/a	n/a	CUE: 213	n/a	n/a	S103
420.5640000000	n/a	n/a	Left Button	n/a	n/a	S  3
420.7480000000	n/a	n/a	FB: Loss	n/a	n/a	S200
421.8180000000	n/a	n/a	Fixation	n/a	n/a	S  1
422.5300000000	n/a	n/a	CUE: 231	n/a	n/a	S104
423.2760000000	n/a	n/a	Up Button	n/a	n/a	S  4
423.6200000000	n/a	n/a	FB: Win	n/a	n/a	S201
424.7040000000	n/a	n/a	Fixation	n/a	n/a	S  1
425.4460000000	n/a	n/a	CUE: 321	n/a	n/a	S106
426.1240000000	n/a	n/a	Right Button	n/a	n/a	S  2
426.4780000000	n/a	n/a	FB: Loss	n/a	n/a	S200
427.5560000000	n/a	n/a	Fixation	n/a	n/a	S  1
428.3880000000	n/a	n/a	CUE: 123	n/a	n/a	S101
428.7280000000	n/a	n/a	Up Button	n/a	n/a	S  4
429.0520000000	n/a	n/a	FB: Loss	n/a	n/a	S200
430.1260000000	n/a	n/a	Fixation	n/a	n/a	S  1
430.7960000000	n/a	n/a	CUE: 312	n/a	n/a	S105
431.1840000000	n/a	n/a	Right Button	n/a	n/a	S  2
431.5280000000	n/a	n/a	FB: Win	n/a	n/a	S201
432.6100000000	n/a	n/a	Fixation	n/a	n/a	S  1
433.4220000000	n/a	n/a	CUE: 231	n/a	n/a	S104
434.2080000000	n/a	n/a	Up Button	n/a	n/a	S  4
434.5520000000	n/a	n/a	FB: Win	n/a	n/a	S201
435.6300000000	n/a	n/a	Fixation	n/a	n/a	S  1
436.4300000000	n/a	n/a	CUE: 321	n/a	n/a	S106
437.0520000000	n/a	n/a	Right Button	n/a	n/a	S  2
437.2460000000	n/a	n/a	FB: Win	n/a	n/a	S201
438.3320000000	n/a	n/a	Fixation	n/a	n/a	S  1
439.0920000000	n/a	n/a	CUE: 132	n/a	n/a	S102
440.1160000000	n/a	n/a	Up Button	n/a	n/a	S  4
440.3000000000	n/a	n/a	FB: Win	n/a	n/a	S201
441.3840000000	n/a	n/a	Fixation	n/a	n/a	S  1
442.1460000000	n/a	n/a	CUE: 213	n/a	n/a	S103
443.0200000000	n/a	n/a	Left Button	n/a	n/a	S  3
443.3340000000	n/a	n/a	FB: Win	n/a	n/a	S201
444.4200000000	n/a	n/a	Fixation	n/a	n/a	S  1
445.0900000000	n/a	n/a	CUE: 123	n/a	n/a	S101
446.3040000000	n/a	n/a	Left Button	n/a	n/a	S  3
446.5380000000	n/a	n/a	FB: Loss	n/a	n/a	S200
447.6220000000	n/a	n/a	Fixation	n/a	n/a	S  1
448.3640000000	n/a	n/a	CUE: 132	n/a	n/a	S102
449.3560000000	n/a	n/a	Up Button	n/a	n/a	S  4
449.6200000000	n/a	n/a	FB: Win	n/a	n/a	S201
450.6920000000	n/a	n/a	Fixation	n/a	n/a	S  1
451.5420000000	n/a	n/a	CUE: 312	n/a	n/a	S105
452.7520000000	n/a	n/a	Left Button	n/a	n/a	S  3
452.9160000000	n/a	n/a	FB: Win	n/a	n/a	S201
453.9940000000	n/a	n/a	Fixation	n/a	n/a	S  1
454.7740000000	n/a	n/a	CUE: 231	n/a	n/a	S104
455.5200000000	n/a	n/a	Up Button	n/a	n/a	S  4
455.8340000000	n/a	n/a	FB: Win	n/a	n/a	S201
456.9120000000	n/a	n/a	Fixation	n/a	n/a	S  1
457.5840000000	n/a	n/a	CUE: 123	n/a	n/a	S101
458.2640000000	n/a	n/a	Left Button	n/a	n/a	S  3
458.5880000000	n/a	n/a	FB: Win	n/a	n/a	S201
459.6640000000	n/a	n/a	Fixation	n/a	n/a	S  1
460.4460000000	n/a	n/a	CUE: 132	n/a	n/a	S102
461.2360000000	n/a	n/a	Left Button	n/a	n/a	S  3
461.4100000000	n/a	n/a	FB: Win	n/a	n/a	S201
462.4840000000	n/a	n/a	Fixation	n/a	n/a	S  1
463.1640000000	n/a	n/a	CUE: 213	n/a	n/a	S103
464.7340000000	n/a	n/a	No Response	n/a	n/a	S 99
465.0380000000	n/a	n/a	FB: No Resp	n/a	n/a	S199
466.1200000000	n/a	n/a	Fixation	n/a	n/a	S  1
466.9200000000	n/a	n/a	CUE: 132	n/a	n/a	S102
468.4860000000	n/a	n/a	No Response	n/a	n/a	S 99
468.7700000000	n/a	n/a	FB: No Resp	n/a	n/a	S199
469.8560000000	n/a	n/a	Fixation	n/a	n/a	S  1
470.6880000000	n/a	n/a	CUE: 312	n/a	n/a	S105
471.1480000000	n/a	n/a	Up Button	n/a	n/a	S  4
471.3200000000	n/a	n/a	FB: Win	n/a	n/a	S201
472.4080000000	n/a	n/a	Fixation	n/a	n/a	S  1
473.1880000000	n/a	n/a	CUE: 132	n/a	n/a	S102
473.8360000000	n/a	n/a	Left Button	n/a	n/a	S  3
474.1100000000	n/a	n/a	FB: Loss	n/a	n/a	S200
483.5320000000	n/a	n/a	Fixation	n/a	n/a	S  1
484.2140000000	n/a	n/a	CUE: 312	n/a	n/a	S105
485.7660000000	n/a	n/a	No Response	n/a	n/a	S 99
486.0600000000	n/a	n/a	FB: No Resp	n/a	n/a	S199
487.1360000000	n/a	n/a	Fixation	n/a	n/a	S  1
487.9180000000	n/a	n/a	CUE: 321	n/a	n/a	S106
489.1360000000	n/a	n/a	Right Button	n/a	n/a	S  2
489.3700000000	n/a	n/a	FB: Win	n/a	n/a	S201
490.4540000000	n/a	n/a	Fixation	n/a	n/a	S  1
491.3060000000	n/a	n/a	CUE: 213	n/a	n/a	S103
492.1760000000	n/a	n/a	Right Button	n/a	n/a	S  2
492.5280000000	n/a	n/a	FB: Loss	n/a	n/a	S200
493.6080000000	n/a	n/a	Fixation	n/a	n/a	S  1
494.3980000000	n/a	n/a	CUE: 132	n/a	n/a	S102
494.8160000000	n/a	n/a	Left Button	n/a	n/a	S  3
495.0180000000	n/a	n/a	FB: Win	n/a	n/a	S201
496.0920000000	n/a	n/a	Fixation	n/a	n/a	S  1
496.7640000000	n/a	n/a	CUE: 132	n/a	n/a	S102
497.8200000000	n/a	n/a	Left Button	n/a	n/a	S  3
498.0820000000	n/a	n/a	FB: Win	n/a	n/a	S201
499.1620000000	n/a	n/a	Fixation	n/a	n/a	S  1
499.8220000000	n/a	n/a	CUE: 231	n/a	n/a	S104
501.2200000000	n/a	n/a	Right Button	n/a	n/a	S  2
501.5320000000	n/a	n/a	FB: Win	n/a	n/a	S201
502.6140000000	n/a	n/a	Fixation	n/a	n/a	S  1
503.2760000000	n/a	n/a	CUE: 123	n/a	n/a	S101
504.8320000000	n/a	n/a	No Response	n/a	n/a	S 99
505.1740000000	n/a	n/a	FB: No Resp	n/a	n/a	S199
506.2500000000	n/a	n/a	Fixation	n/a	n/a	S  1
506.9120000000	n/a	n/a	CUE: 213	n/a	n/a	S103
508.1600000000	n/a	n/a	Right Button	n/a	n/a	S  2
508.4720000000	n/a	n/a	FB: Loss	n/a	n/a	S200
509.5520000000	n/a	n/a	Fixation	n/a	n/a	S  1
510.3340000000	n/a	n/a	CUE: 123	n/a	n/a	S101
510.9720000000	n/a	n/a	Left Button	n/a	n/a	S  3
511.1640000000	n/a	n/a	FB: Loss	n/a	n/a	S200
512.2380000000	n/a	n/a	Fixation	n/a	n/a	S  1
513.0300000000	n/a	n/a	CUE: 123	n/a	n/a	S101
513.4900000000	n/a	n/a	Up Button	n/a	n/a	S  4
513.6640000000	n/a	n/a	FB: Loss	n/a	n/a	S200
514.7400000000	n/a	n/a	Fixation	n/a	n/a	S  1
515.5920000000	n/a	n/a	CUE: 213	n/a	n/a	S103
516.8340000000	n/a	n/a	Left Button	n/a	n/a	S  3
517.0780000000	n/a	n/a	FB: Loss	n/a	n/a	S200
518.1600000000	n/a	n/a	Fixation	n/a	n/a	S  1
518.8400000000	n/a	n/a	CUE: 123	n/a	n/a	S101
520.3660000000	n/a	n/a	Up Button	n/a	n/a	S  4
520.6800000000	n/a	n/a	FB: Win	n/a	n/a	S201
521.7620000000	n/a	n/a	Fixation	n/a	n/a	S  1
522.4840000000	n/a	n/a	CUE: 213	n/a	n/a	S103
523.1260000000	n/a	n/a	Up Button	n/a	n/a	S  4
523.3300000000	n/a	n/a	FB: Loss	n/a	n/a	S200
524.4140000000	n/a	n/a	Fixation	n/a	n/a	S  1
525.1960000000	n/a	n/a	CUE: 321	n/a	n/a	S106
526.7460000000	n/a	n/a	Right Button	n/a	n/a	S  2
527.0980000000	n/a	n/a	FB: Win	n/a	n/a	S201
528.1840000000	n/a	n/a	Fixation	n/a	n/a	S  1
528.9460000000	n/a	n/a	CUE: 231	n/a	n/a	S104
529.8740000000	n/a	n/a	Up Button	n/a	n/a	S  4
530.1680000000	n/a	n/a	FB: Loss	n/a	n/a	S200
531.2520000000	n/a	n/a	Fixation	n/a	n/a	S  1
531.9540000000	n/a	n/a	CUE: 231	n/a	n/a	S104
532.6340000000	n/a	n/a	Up Button	n/a	n/a	S  4
532.9480000000	n/a	n/a	FB: Loss	n/a	n/a	S200
534.0220000000	n/a	n/a	Fixation	n/a	n/a	S  1
534.7420000000	n/a	n/a	CUE: 231	n/a	n/a	S104
535.2980000000	n/a	n/a	Left Button	n/a	n/a	S  3
535.4520000000	n/a	n/a	FB: Win	n/a	n/a	S201
536.5240000000	n/a	n/a	Fixation	n/a	n/a	S  1
537.3740000000	n/a	n/a	CUE: 312	n/a	n/a	S105
538.7580000000	n/a	n/a	Right Button	n/a	n/a	S  2
539.0220000000	n/a	n/a	FB: Loss	n/a	n/a	S200
540.1100000000	n/a	n/a	Fixation	n/a	n/a	S  1
540.8700000000	n/a	n/a	CUE: 321	n/a	n/a	S106
542.3980000000	n/a	n/a	Left Button	n/a	n/a	S  3
542.5520000000	n/a	n/a	FB: Loss	n/a	n/a	S200
543.6280000000	n/a	n/a	Fixation	n/a	n/a	S  1
544.3200000000	n/a	n/a	CUE: 213	n/a	n/a	S103
545.1980000000	n/a	n/a	Right Button	n/a	n/a	S  2
545.3820000000	n/a	n/a	FB: Loss	n/a	n/a	S200
546.4640000000	n/a	n/a	Fixation	n/a	n/a	S  1
547.1460000000	n/a	n/a	CUE: 321	n/a	n/a	S106
547.6420000000	n/a	n/a	Up Button	n/a	n/a	S  4
547.9960000000	n/a	n/a	FB: Loss	n/a	n/a	S200
549.0840000000	n/a	n/a	Fixation	n/a	n/a	S  1
549.9140000000	n/a	n/a	CUE: 312	n/a	n/a	S105
551.0460000000	n/a	n/a	Up Button	n/a	n/a	S  4
551.3200000000	n/a	n/a	FB: Win	n/a	n/a	S201
552.4020000000	n/a	n/a	Fixation	n/a	n/a	S  1
553.1040000000	n/a	n/a	CUE: 231	n/a	n/a	S104
554.0020000000	n/a	n/a	Right Button	n/a	n/a	S  2
554.3460000000	n/a	n/a	FB: Win	n/a	n/a	S201
555.4220000000	n/a	n/a	Fixation	n/a	n/a	S  1
556.0920000000	n/a	n/a	CUE: 231	n/a	n/a	S104
556.9540000000	n/a	n/a	Right Button	n/a	n/a	S  2
557.2680000000	n/a	n/a	FB: Win	n/a	n/a	S201
558.3400000000	n/a	n/a	Fixation	n/a	n/a	S  1
559.0620000000	n/a	n/a	CUE: 312	n/a	n/a	S105
560.3700000000	n/a	n/a	Left Button	n/a	n/a	S  3
560.6140000000	n/a	n/a	FB: Loss	n/a	n/a	S200
561.6920000000	n/a	n/a	Fixation	n/a	n/a	S  1
562.3540000000	n/a	n/a	CUE: 213	n/a	n/a	S103
562.9500000000	n/a	n/a	Right Button	n/a	n/a	S  2
563.2140000000	n/a	n/a	FB: Loss	n/a	n/a	S200
564.2940000000	n/a	n/a	Fixation	n/a	n/a	S  1
565.0260000000	n/a	n/a	CUE: 213	n/a	n/a	S103
565.3900000000	n/a	n/a	Up Button	n/a	n/a	S  4
565.5940000000	n/a	n/a	FB: Win	n/a	n/a	S201
566.6800000000	n/a	n/a	Fixation	n/a	n/a	S  1
567.4420000000	n/a	n/a	CUE: 231	n/a	n/a	S104
