onset	duration	trial_type	response_time
8.3722	0.7486	cue_reward	n/a
8.3722	2.2491	anticipation_reward	n/a
9.121	1.5006	isi_reward	n/a
10.6216	0.2633	target	0.25
11.1583	0.9802	feedback_positive_reward	n/a
15.1389	0.7489	cue_reward	n/a
15.1389	2.2493	anticipation_reward	n/a
15.888	1.5004	isi_reward	n/a
17.3884	0.1633	target	n/a
17.926	0.9784	feedback_negative_reward	n/a
20.9053	0.7491	cue_reward	n/a
20.9053	2.749	anticipation_reward	n/a
21.6548	1.9999	isi_reward	n/a
23.6548	0.2133	target	0.2005
24.1949	0.9769	feedback_positive_reward	n/a
28.6723	0.7487	cue_neutral	n/a
28.6723	2.2494	anticipation_neutral	n/a
29.4212	1.5007	isi_neutral	n/a
30.922	0.2133	target	0.2004
31.4525	0.9859	feedback_positive_neutral	n/a
34.439	0.7491	cue_reward	n/a
34.439	2.2493	anticipation_reward	n/a
35.1884	1.5001	isi_reward	n/a
36.6886	0.1633	target	n/a
37.2138	0.9916	feedback_negative_reward	n/a
40.2058	0.749	cue_reward	n/a
40.2058	2.2496	anticipation_reward	n/a
40.9551	1.5006	isi_reward	n/a
42.4558	0.1967	target	n/a
42.9801	0.9916	feedback_negative_reward	n/a
45.9723	0.749	cue_neutral	n/a
45.9723	2.7492	anticipation_neutral	n/a
46.7216	2.0002	isi_neutral	n/a
48.7218	0.23	target	0.2167
49.2493	0.9895	feedback_positive_neutral	n/a
53.7393	0.7491	cue_neutral	n/a
53.7393	3.7492	anticipation_neutral	n/a
54.4886	3.0001	isi_neutral	n/a
57.4888	0.23	target	n/a
58.0203	0.9853	feedback_negative_neutral	n/a
62.5062	0.7488	cue_neutral	n/a
62.5062	2.7486	anticipation_neutral	n/a
63.2553	1.9998	isi_neutral	n/a
65.2552	0.2633	target	0.25
65.7827	0.9895	feedback_positive_neutral	n/a
70.2728	0.7491	cue_reward	n/a
70.2728	2.2494	anticipation_reward	n/a
71.0221	1.5003	isi_reward	n/a
72.5225	0.2633	target	0.2502
73.0578	0.9811	feedback_positive_reward	n/a
79.0392	0.7494	cue_neutral	n/a
79.0392	2.2495	anticipation_neutral	n/a
79.7889	1.5	isi_neutral	n/a
81.289	0.23	target	n/a
81.8168	0.9895	feedback_negative_neutral	n/a
89.8062	0.7491	cue_reward	n/a
89.8062	2.2493	anticipation_reward	n/a
90.5555	1.5003	isi_reward	n/a
92.0559	0.2467	target	0.233
92.5951	0.9774	feedback_positive_reward	n/a
95.573	0.7491	cue_reward	n/a
95.573	2.2493	anticipation_reward	n/a
96.3224	1.5001	isi_reward	n/a
97.8226	0.2467	target	0.2331
98.336	0.9866	feedback_positive_reward	n/a
104.3233	0.7485	cue_neutral	n/a
104.3233	2.249	anticipation_neutral	n/a
105.0721	1.5005	isi_neutral	n/a
106.5727	0.23	target	0.2168
107.0818	0.9909	feedback_positive_neutral	n/a
110.0728	0.7494	cue_reward	n/a
110.0728	2.2495	anticipation_reward	n/a
110.8225	1.5001	isi_reward	n/a
112.3227	0.23	target	0.217
112.83	0.9927	feedback_positive_reward	n/a
118.8231	0.7491	cue_reward	n/a
118.8231	2.7491	anticipation_reward	n/a
119.5725	2	isi_reward	n/a
121.5726	0.2133	target	n/a
122.1033	0.9865	feedback_negative_reward	n/a
125.5902	0.7491	cue_neutral	n/a
125.5902	3.7491	anticipation_neutral	n/a
126.3395	3	isi_neutral	n/a
129.3396	0.23	target	0.2167
129.8736	0.9826	feedback_positive_neutral	n/a
135.3568	0.7489	cue_neutral	n/a
135.3568	2.2492	anticipation_neutral	n/a
136.1059	1.5004	isi_neutral	n/a
137.6064	0.23	target	0.2165
138.1287	0.9941	feedback_positive_neutral	n/a
141.1233	0.7492	cue_neutral	n/a
141.1233	3.7495	anticipation_neutral	n/a
141.8728	3.0002	isi_neutral	n/a
144.8731	0.2133	target	0.2004
145.3952	0.9943	feedback_positive_neutral	n/a
149.8901	0.749	cue_reward	n/a
149.8901	2.2492	anticipation_reward	n/a
150.6394	1.5001	isi_reward	n/a
152.1396	0.2133	target	0.2002
152.6683	0.9882	feedback_positive_reward	n/a
158.657	0.7491	cue_reward	n/a
158.657	2.2493	anticipation_reward	n/a
159.4064	1.5002	isi_reward	n/a
160.9067	0.1967	target	n/a
161.4413	0.9819	feedback_negative_reward	n/a
165.4232	0.7491	cue_neutral	n/a
165.4232	3.7499	anticipation_neutral	n/a
166.1726	3.0008	isi_neutral	n/a
169.1735	0.2133	target	0.2
169.7001	0.9899	feedback_positive_neutral	n/a
174.1905	0.7489	cue_neutral	n/a
174.1905	2.2493	anticipation_neutral	n/a
174.9396	1.5004	isi_neutral	n/a
176.4401	0.2133	target	n/a
176.9717	0.9849	feedback_negative_neutral	n/a
180.957	0.7491	cue_neutral	n/a
180.957	3.7492	anticipation_neutral	n/a
181.7064	3.0001	isi_neutral	n/a
184.7067	0.23	target	0.2169
185.2192	0.98740000000000006	feedback_positive_neutral	n/a
189.7071	0.7491	cue_neutral	n/a
189.7071	2.2492	anticipation_neutral	n/a
190.4565	1.5001	isi_neutral	n/a
191.9566	0.23	target	0.2173
192.4682	0.9888	feedback_positive_neutral	n/a
195.457	0.7495	cue_neutral	n/a
195.457	3.2497	anticipation_neutral	n/a
196.2067	2.5002	isi_neutral	n/a
198.707	0.2133	target	n/a
199.2155	0.9915	feedback_negative_neutral	n/a
206.207	0.7492	cue_reward	n/a
206.207	3.2497	anticipation_reward	n/a
206.9565	2.5005	isi_reward	n/a
209.457	0.23	target	0.2171
209.9919	0.9816	feedback_positive_reward	n/a
213.9742	0.7489	cue_reward	n/a
213.9742	2.2491	anticipation_reward	n/a
214.7233	1.5002	isi_reward	n/a
216.2236	0.23	target	0.217
216.7369	0.9869	feedback_positive_reward	n/a
220.7241	0.7492	cue_neutral	n/a
220.7241	3.2494	anticipation_neutral	n/a
221.4735	2.5002	isi_neutral	n/a
223.9738	0.2133	target	0.2006
224.4831	0.9907	feedback_positive_neutral	n/a
233.4744	0.7491	cue_reward	n/a
233.4744	2.2496	anticipation_reward	n/a
234.2238	1.5004	isi_reward	n/a
235.7243	0.2133	target	0.2003
236.2479	0.9926	feedback_positive_reward	n/a
239.241	0.749	cue_neutral	n/a
239.241	2.7492	anticipation_neutral	n/a
239.9903	2.0002	isi_neutral	n/a
241.9905	0.1967	target	n/a
242.5217	0.9857	feedback_negative_neutral	n/a
247.0079	0.7491	cue_reward	n/a
247.0079	2.7491	anticipation_reward	n/a
247.7573	2.0001	isi_reward	n/a
249.7574	0.2133	target	0.2
250.2979	0.9763	feedback_positive_reward	n/a
258.7744	0.7494	cue_reward	n/a
258.7744	3.2495	anticipation_reward	n/a
259.5241	2.5001	isi_reward	n/a
262.0243	0.2133	target	0.2001
262.553	0.9876	feedback_positive_reward	n/a
266.5413	0.7492	cue_neutral	n/a
266.5413	2.2493	anticipation_neutral	n/a
267.2908	1.5001	isi_neutral	n/a
268.791	0.1967	target	0.1839
269.3162	0.9913	feedback_positive_neutral	n/a
272.3082	0.7486	cue_reward	n/a
272.3082	2.2493	anticipation_reward	n/a
273.057	1.5007	isi_reward	n/a
