onset	duration	trial_type	response_time
8.3717	0.7488	cue_neutral	n/a
8.3717	2.2471	anticipation_neutral	n/a
9.1225	1.4983	isi_neutral	n/a
10.6209	0.2633	target	0.2502
11.1579	0.9799	feedback_positive_neutral	n/a
19.1378	0.75	cue_neutral	n/a
19.1378	2.7494	anticipation_neutral	n/a
19.888	1.9995	isi_neutral	n/a
21.8875	0.1633	target	n/a
22.4031	0.9847	feedback_negative_neutral	n/a
26.8882	0.7488	cue_neutral	n/a
26.8882	3.7493	anticipation_neutral	n/a
27.6372	3.0005	isi_neutral	n/a
30.6378	0.2133	target	0.2003
31.1686	0.9858	feedback_positive_neutral	n/a
36.6549	0.7492	cue_neutral	n/a
36.6549	3.2493	anticipation_neutral	n/a
37.4043	2.5002	isi_neutral	n/a
39.9046	0.2133	target	0.1998
40.4341	0.9873	feedback_positive_neutral	n/a
45.4218	0.7491	cue_neutral	n/a
45.4218	3.2493	anticipation_neutral	n/a
46.1712	2.5001	isi_neutral	n/a
48.6714	0.1633	target	n/a
49.1971	0.9908	feedback_negative_neutral	n/a
53.1884	0.7488	cue_neutral	n/a
53.1884	3.7494	anticipation_neutral	n/a
53.9374	3.0006	isi_neutral	n/a
56.9381	0.1967	target	n/a
57.4442	0.9937	feedback_negative_neutral	n/a
61.9386	0.7492	cue_reward	n/a
61.9386	2.2493	anticipation_reward	n/a
62.688	1.5001	isi_reward	n/a
64.1882	0.23	target	0.2171
64.7217	0.9832	feedback_positive_reward	n/a
68.7052	0.7494	cue_neutral	n/a
68.7052	2.2492	anticipation_neutral	n/a
69.4548	1.4999	isi_neutral	n/a
70.9548	0.23	target	0.2168
71.4871	0.9845	feedback_positive_neutral	n/a
74.4722	0.7486	cue_neutral	n/a
74.4722	2.2491	anticipation_neutral	n/a
75.221	1.5005	isi_neutral	n/a
76.7216	0.1967	target	n/a
77.2302	0.9924	feedback_negative_neutral	n/a
81.2225	0.7484	cue_neutral	n/a
81.2225	2.2487	anticipation_neutral	n/a
81.9711	1.5003	isi_neutral	n/a
83.4715	0.2133	target	0.2003
84.0023	0.9861	feedback_positive_neutral	n/a
89.9889	0.7492	cue_reward	n/a
89.9889	3.7493	anticipation_reward	n/a
90.7383	3.0002	isi_reward	n/a
93.7385	0.2133	target	0.2
94.2708	0.9846	feedback_positive_reward	n/a
101.756	0.7489	cue_reward	n/a
101.756	2.7489	anticipation_reward	n/a
102.5051	2	isi_reward	n/a
104.5052	0.1967	target	0.1836
105.0137	0.9916	feedback_positive_reward	n/a
108.506	0.7486	cue_neutral	n/a
108.506	2.7491	anticipation_neutral	n/a
109.2548	2.0005	isi_neutral	n/a
111.2554	0.1967	target	n/a
111.7838	0.9883	feedback_negative_neutral	n/a
115.2727	0.7487	cue_reward	n/a
115.2727	2.7493	anticipation_reward	n/a
116.0217	2.0006	isi_reward	n/a
118.0223	0.2133	target	0.2005
118.5447	0.9777	feedback_positive_reward	n/a
127.0225	0.7493	cue_neutral	n/a
127.0225	2.7495	anticipation_neutral	n/a
127.772	2.0001	isi_neutral	n/a
129.7723	0.2133	target	0.2003
130.3028	0.9859	feedback_positive_neutral	n/a
134.7894	0.7488	cue_neutral	n/a
134.7894	2.2492	anticipation_neutral	n/a
135.5385	1.5003	isi_neutral	n/a
137.0389	0.1967	target	n/a
137.5639	0.9921	feedback_negative_neutral	n/a
145.5564	0.7488	cue_neutral	n/a
145.5564	3.2491	anticipation_neutral	n/a
146.3054	2.5003	isi_neutral	n/a
148.8058	0.2133	target	0.2002
149.3182	0.98740000000000006	feedback_positive_neutral	n/a
153.3061	0.7491	cue_neutral	n/a
153.3061	2.2492	anticipation_neutral	n/a
154.0554	1.5002	isi_neutral	n/a
155.5556	0.2133	target	n/a
156.0881	0.9843	feedback_negative_neutral	n/a
162.0726	0.7496	cue_reward	n/a
162.0726	2.2497	anticipation_reward	n/a
162.8224	1.5001	isi_reward	n/a
164.3226	0.23	target	0.2164
164.8561	0.9831	feedback_positive_reward	n/a
168.8398	0.7493	cue_neutral	n/a
168.8398	3.7493	anticipation_neutral	n/a
169.5894	3	isi_neutral	n/a
172.5894	0.23	target	0.2167
173.1215	0.9845	feedback_positive_neutral	n/a
178.6068	0.7489	cue_reward	n/a
178.6068	2.2491	anticipation_reward	n/a
179.3559	1.5002	isi_reward	n/a
180.8562	0.2133	target	n/a
181.3811	0.9914	feedback_negative_reward	n/a
187.3731	0.7492	cue_neutral	n/a
187.3731	3.7495	anticipation_neutral	n/a
188.1225	3.0003	isi_neutral	n/a
191.1229	0.23	target	0.2168
191.6522	0.9876	feedback_positive_neutral	n/a
196.14	0.7489	cue_reward	n/a
196.14	3.2491	anticipation_reward	n/a
196.8892	2.5002	isi_reward	n/a
199.3895	0.23	target	0.2158
199.9223	0.984	feedback_positive_reward	n/a
204.9064	0.7492	cue_reward	n/a
204.9064	2.2497	anticipation_reward	n/a
205.6558	1.5005	isi_reward	n/a
207.1564	0.2133	target	0.2007
207.6815	0.9916	feedback_positive_reward	n/a
215.6736	0.7493	cue_reward	n/a
215.6736	2.2491	anticipation_reward	n/a
216.4232	1.4998	isi_reward	n/a
217.923	0.2133	target	n/a
218.4513	0.9889	feedback_negative_reward	n/a
221.4404	0.7489	cue_neutral	n/a
221.4404	2.2491	anticipation_neutral	n/a
222.1896	1.5002	isi_neutral	n/a
223.6899	0.23	target	0.2171
224.2218	0.9846	feedback_positive_neutral	n/a
227.2069	0.7491	cue_neutral	n/a
227.2069	2.2494	anticipation_neutral	n/a
