onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.025668799999999	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	8	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
11.0256688	2.0	VisualSearchEasy	visualSearch2	1.0	1.6	0.5139600000000001	1.0	4.0	n/a	8	1.0	1.0	0.0	1.0	1.0	66.0	12.0	0.0	0.0238518	-0.3822336
13.001937	2.0	VisualSearchEasy	visualSearch2	1.0	1.6	0.53218	1.0	4.0	n/a	8	1.0	1.0	0.0	2.0	1.0	66.0	13.0	2.0	2.00012	0.6181522
15.002577	2.0	VisualSearchEasy	visualSearch2	1.0	1.6	0.40337	1.0	4.0	n/a	8	1.0	1.0	0.0	3.0	1.0	66.0	14.0	4.0	4.00076	2.61802
17.003517000000002	2.0	VisualSearchEasy	visualSearch2	1.0	1.6	0.42807	1.0	4.0	n/a	8	1.0	1.0	0.0	4.0	1.0	66.0	16.0	6.0	6.0017	5.6250860000000005
19.002697	2.0	VisualSearchEasy	visualSearch2	1.0	1.6	0.41208	1.0	4.0	n/a	8	1.0	1.0	0.0	5.0	1.0	66.0	18.0	8.0	8.00088	7.627702
21.002217	2.0	VisualSearchMed	visualSearch2	1.0	1.6	0.4075	1.0	8.0	n/a	8	2.0	1.0	0.0	6.0	1.0	66.0	20.0	10.0	10.0004	9.62606
23.002117000000002	2.0	VisualSearchMed	visualSearch2	2.0	1.6	0.52154	1.0	8.0	n/a	8	2.0	1.0	0.0	7.0	1.0	66.0	22.0	12.0	12.0003	11.62686
25.002217	2.0	VisualSearchMed	visualSearch2	2.0	1.6	0.55679	1.0	8.0	n/a	8	2.0	1.0	0.0	8.0	1.0	66.0	24.0	14.0	14.0004	13.62381
27.002917	2.0	VisualSearchMed	visualSearch2	2.0	1.6	0.55424	1.0	8.0	n/a	8	2.0	1.0	0.0	9.0	1.0	66.0	25.0	16.0	16.0011	14.61902
29.002017	2.0	VisualSearchMed	visualSearch2	1.0	1.6	0.4259	1.0	8.0	n/a	8	2.0	1.0	0.0	10.0	1.0	66.0	27.0	18.0	18.0002	17.62698
31.002917	2.0	VisualSearchHard	visualSearch2	2.0	1.6	0.57734	1.0	12.0	n/a	8	3.0	1.0	0.0	11.0	1.0	66.0	28.0	20.0	20.0011	18.61642
33.001917	2.0	VisualSearchHard	visualSearch2	2.0	1.6	0.50921	1.0	12.0	n/a	8	3.0	1.0	0.0	12.0	1.0	66.0	29.0	22.0	22.0001	20.61985
35.002917	2.0	VisualSearchHard	visualSearch2	2.0	1.6	0.34997	1.0	12.0	n/a	8	3.0	1.0	0.0	13.0	1.0	66.0	30.0	24.0	24.0011	22.61615
37.002717	2.0	VisualSearchHard	visualSearch2	2.0	1.6	0.42842	1.0	12.0	n/a	8	3.0	1.0	0.0	14.0	1.0	66.0	31.0	26.0	26.0009	24.61726
39.003017	2.0	VisualSearchHard	visualSearch2	2.0	1.6	0.35367	1.0	12.0	n/a	8	3.0	1.0	0.0	15.0	1.0	66.0	33.0	28.0	28.0012	27.62395
41.753773789	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	8	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
46.75377378899999	30.0	NatureMovie	natureMovie	n/a	29.9	n/a	2.0	n/a	n/a	8	1.0	n/a	n/a	1.0	n/a	66.0	39.0	0.0	4.3789e-05	-0.05666788
76.15170718899999	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	8	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
81.15170718899999	30.0	Rest	rest2	n/a	30.0	n/a	3.0	n/a	n/a	8	1.0	n/a	n/a	1.0	n/a	66.0	65.0	0.0	2.7189e-05	-0.003338478
111.26604706799999	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	8	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
116.26604706799999	30.0	PermutedRules	CPRO	2.0	7.2	0.44625	4.0	n/a	n/a	8	1.0	1.0	0.0	1.0	1.0	66.0	100.0	0.0	4.7068e-05	-0.003656654
123.76696	30.0	PermutedRules	CPRO	2.0	7.2	0.38624	4.0	n/a	n/a	8	1.0	1.0	0.0	2.0	1.0	66.0	107.0	7.5	7.500960000000001	6.994249000000001
131.2684	30.0	PermutedRules	CPRO	1.0	7.2	0.61808	4.0	n/a	n/a	8	1.0	1.0	0.0	3.0	1.0	66.0	115.0	15.0	15.0024	14.99398
138.7671	30.0	PermutedRules	CPRO	1.0	7.2	0.32853000000000004	4.0	n/a	n/a	8	1.0	1.0	0.0	4.0	1.0	66.0	122.0	22.5	22.5011	21.99385
146.43755328	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	8	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
151.43755328	5.0	SpatialMapHard	spatialMap	n/a	4.8	0.67403	5.0	7.0	n/a	8	3.0	1.0	0.0	1.0	1.0	66.0	135.0	0.0	0.00705328	-0.005546796
156.43187	5.0	SpatialMapHard	spatialMap	n/a	4.8	0.80448	5.0	7.0	n/a	8	3.0	1.0	0.0	2.0	1.0	66.0	140.0	5.0	5.00137	4.994174
161.4306	5.0	SpatialMapMed	spatialMap	n/a	4.8	0.73595	5.0	4.0	n/a	8	2.0	1.0	0.0	3.0	1.0	66.0	145.0	10.0	10.0001	9.996173
166.43099999999995	5.0	SpatialMapMed	spatialMap	n/a	4.8	0.72622	5.0	4.0	n/a	8	2.0	1.0	0.0	4.0	1.0	66.0	150.0	15.0	15.0005	14.99466
171.4324	5.0	SpatialMapEasy	spatialMap	n/a	4.8	0.35492	5.0	1.0	n/a	8	1.0	1.0	0.0	5.0	1.0	66.0	155.0	20.0	20.0019	19.99436
176.4308	5.0	SpatialMapEasy	spatialMap	n/a	4.8	0.0029505	5.0	1.0	n/a	8	1.0	1.0	0.0	6.0	1.0	66.0	160.0	25.0	25.0003	24.99436
