onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.001533751	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	6	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
11.001533750999998	30.0	AnimatedMovie	romanceMovie	n/a	29.9	n/a	1.0	n/a	n/a	6	1.0	n/a	n/a	1.0	n/a	64.0	12.0	0.0	3.9751e-05	-0.1017296
41.694934228	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	6	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
46.694934228	30.0	PermutedRules	CPRO	1.0	7.2	0.5282	2.0	n/a	n/a	6	1.0	1.0	0.0	1.0	1.0	64.0	39.0	0.0	3.4228000000000005e-05	-0.004320188
54.1961	30.0	PermutedRules	CPRO	1.0	7.2	0.6662	2.0	n/a	n/a	6	1.0	1.0	0.0	2.0	1.0	64.0	46.0	7.5	7.5012	6.9959380000000015
61.6962	30.0	PermutedRules	CPRO	2.0	7.2	0.43613	2.0	n/a	n/a	6	1.0	1.0	0.0	3.0	1.0	64.0	54.0	15.0	15.0013	14.99538
69.196	30.0	PermutedRules	CPRO	2.0	7.2	0.8215600000000001	2.0	n/a	n/a	6	1.0	1.0	0.0	4.0	1.0	64.0	61.0	22.5	22.5011	21.99661
76.159378403	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	6	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
81.159378403	15.0	VideoActions	actionObservation2	n/a	14.0	n/a	3.0	n/a	n/a	6	1.0	n/a	n/a	1.0	n/a	64.0	74.0	0.0	3.840300000000001e-05	-0.09288791
96.21004	15.0	VideoKnots	actionObservation2	n/a	14.0	n/a	3.0	n/a	n/a	6	2.0	n/a	n/a	2.0	n/a	64.0	88.0	15.0	15.0507	13.9219
111.307324399	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	6	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
116.307324399	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	2.0	n/a	n/a	1.0	n/a	64.0	105.0	0.0	2.4399e-05	-0.005505942
118.30873000000001	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	2.0	n/a	n/a	2.0	n/a	64.0	107.0	2.0	2.00143	1.994416
120.30755	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	2.0	n/a	n/a	3.0	n/a	64.0	109.0	4.0	4.00025	3.996526
122.30766000000001	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	2.0	n/a	n/a	4.0	n/a	64.0	111.0	6.0	6.00036	5.995532
124.30822	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	2.0	n/a	n/a	5.0	n/a	64.0	113.0	8.0	8.000919999999999	7.995335000000002
126.3091	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	2.0	n/a	n/a	6.0	n/a	64.0	115.0	10.0	10.0018	9.995999
128.3075	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	2.0	n/a	n/a	7.0	n/a	64.0	117.0	12.0	12.0002	11.99496
130.3082	2.0	WordRead	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	2.0	n/a	n/a	8.0	n/a	64.0	119.0	14.0	14.0009	13.99464
132.3082	2.0	VerbGen	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	1.0	n/a	n/a	9.0	n/a	64.0	121.0	16.0	16.0009	15.99458
134.3093	2.0	VerbGen	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	1.0	n/a	n/a	10.0	n/a	64.0	123.0	18.0	18.002	17.99625
136.30939999999998	2.0	VerbGen	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	1.0	n/a	n/a	11.0	n/a	64.0	125.0	20.0	20.0021	19.99513
138.3075	2.0	VerbGen	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	1.0	n/a	n/a	12.0	n/a	64.0	127.0	22.0	22.0002	21.9941
140.308	2.0	VerbGen	verbGeneration2	n/a	1.6	n/a	4.0	n/a	n/a	6	1.0	n/a	n/a	13.0	n/a	64.0	129.0	24.0	24.0007	23.99538
