onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.020836299999999	5.0	Instruct	instruct2	n/a	5.0	n/a	n/a	n/a	n/a	2	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
11.020836300000001	2.0	VisualSearchEasy	visualSearch2	1.0	1.6	0.53435	1.0	4.0	n/a	2	1.0	1.0	0.0	1.0	1.0	60.0	12.0	0.0	0.0194803	-0.03813309
13.001686	2.0	VisualSearchEasy	visualSearch2	1.0	1.6	0.5820000000000001	1.0	4.0	n/a	2	1.0	1.0	0.0	2.0	1.0	60.0	14.0	2.0	2.00033	1.961023
15.002346	2.0	VisualSearchEasy	visualSearch2	1.0	1.6	0.44423	1.0	4.0	n/a	2	1.0	1.0	0.0	3.0	1.0	60.0	16.0	4.0	4.00099	3.960337
17.001966	2.0	VisualSearchEasy	visualSearch2	2.0	1.6	0.56012	1.0	4.0	n/a	2	1.0	1.0	0.0	4.0	1.0	60.0	18.0	6.0	6.00061	5.9620190000000015
19.001876	2.0	VisualSearchEasy	visualSearch2	2.0	1.6	0.37685	1.0	4.0	n/a	2	1.0	1.0	0.0	5.0	1.0	60.0	20.0	8.0	8.00052	7.960642999999999
21.002056	2.0	VisualSearchMed	visualSearch2	1.0	1.6	0.50988	1.0	8.0	n/a	2	2.0	1.0	0.0	6.0	1.0	60.0	22.0	10.0	10.0007	9.96054
23.001656	2.0	VisualSearchMed	visualSearch2	1.0	1.6	0.58072	1.0	8.0	n/a	2	2.0	1.0	0.0	7.0	1.0	60.0	24.0	12.0	12.0003	11.96056
25.001456	2.0	VisualSearchMed	visualSearch2	1.0	1.6	0.8582	1.0	8.0	n/a	2	2.0	0.0	1.0	8.0	1.0	60.0	26.0	14.0	14.0001	13.95935
27.001656	2.0	VisualSearchMed	visualSearch2	1.0	1.6	0.43326	1.0	8.0	n/a	2	2.0	0.0	1.0	9.0	1.0	60.0	28.0	16.0	16.0003	15.95931
