onset	duration	trial_type	item
298.9	0	faceRecog_unsure_correct	mao_11634.png
302.35	0	ret_unsure_correct	mao_11634.png
302.97	0	retFeedback_unsure_correct	mao_11634.png
306.15	0	retRating_unsure_correct	mao_11634.png
306.47	0	retRatingFeedback_unsure_correct	mao_11634.png
310.85	0	recog_unsure_incorrect	mao_11634.png
313.71	0	recogFeedback_unsure_incorrect	mao_11634.png
315.28	0	recogRating_unsure_incorrect	mao_11634.png
315.51	0	recogRatingFeedback_unsure_incorrect	mao_11634.png
319.18	0	faceRecog_sure_correct	fop_00621.png
321.28	0	ret_sure_correct	fop_00621.png
322.26	0	retFeedback_sure_correct	fop_00621.png
324.81	0	retRating_sure_correct	fop_00621.png
325.11	0	retRatingFeedback_sure_correct	fop_00621.png
328.96	0	recog_sure_correct	fop_00621.png
330.94	0	recogFeedback_sure_correct	fop_00621.png
333.54	0	recogRating_sure_correct	fop_00621.png
333.81	0	recogRatingFeedback_sure_correct	fop_00621.png
338.19	0	faceRecog_sure_correct	mos_20953.png
340.34	0	ret_sure_correct	mos_20953.png
341.19	0	retFeedback_sure_correct	mos_20953.png
344.69	0	retRating_sure_correct	mos_20953.png
344.95	0	retRatingFeedback_sure_correct	mos_20953.png
349.6	0	recog_sure_correct	mos_20953.png
350.48	0	recogFeedback_sure_correct	mos_20953.png
354.6	0	recogRating_sure_correct	mos_20953.png
354.92	0	recogRatingFeedback_sure_correct	mos_20953.png
358.81	0	faceRecog_unsure_correct	foc_02157.png
362.16	0	ret_unsure_correct	foc_02157.png
364.35	0	retFeedback_unsure_correct	foc_02157.png
365.85	0	retRating_unsure_correct	foc_02157.png
366.64	0	retRatingFeedback_unsure_correct	foc_02157.png
369.59	0	recog_sure_correct	foc_02157.png
372.06	0	recogFeedback_sure_correct	foc_02157.png
373.21	0	recogRating_sure_correct	foc_02157.png
373.98	0	recogRatingFeedback_sure_correct	foc_02157.png
378.22	0	faceRecog_guess_correct	fan_17286.png
380.02	0	ret_guess_correct	fan_17286.png
381.84	0	retFeedback_guess_correct	fan_17286.png
384.6	0	retRating_guess_correct	fan_17286.png
384.96	0	retRatingFeedback_guess_correct	fan_17286.png
389.19	0	recog_sure_correct	fan_17286.png
391.15	0	recogFeedback_sure_correct	fan_17286.png
392.89	0	recogRating_sure_correct	fan_17286.png
393.42	0	recogRatingFeedback_sure_correct	fan_17286.png
396.58	0	faceRecog_sure_correct	fov_15046.png
399.93	0	ret_sure_correct	fov_15046.png
400.87	0	retFeedback_sure_correct	fov_15046.png
403.48	0	retRating_sure_correct	fov_15046.png
404.05	0	retRatingFeedback_sure_correct	fov_15046.png
408.45	0	recog_sure_correct	fov_15046.png
410.36	0	recogFeedback_sure_correct	fov_15046.png
413.21	0	recogRating_sure_correct	fov_15046.png
413.51	0	recogRatingFeedback_sure_correct	fov_15046.png
416.94	0	faceRecog_unsure_incorrect	faw_14215.png
419.04	0	ret_unsure_incorrect	faw_14215.png
420.76	0	retFeedback_unsure_incorrect	faw_14215.png
422.53	0	retRating_unsure_incorrect	faw_14215.png
424.08	0	retRatingFeedback_unsure_incorrect	faw_14215.png
426.46	0	recog_unsure_correct	faw_14215.png
428.76	0	recogFeedback_unsure_correct	faw_14215.png
430.67	0	recogRating_unsure_correct	faw_14215.png
431.04	0	recogRatingFeedback_unsure_correct	faw_14215.png
435.87	0	faceRecog_unsure_incorrect	mat_23275.png
439.1	0	ret_unsure_incorrect	mat_23275.png
439.72	0	retFeedback_unsure_incorrect	mat_23275.png
443.19	0	retRating_unsure_incorrect	mat_23275.png
443.44	0	retRatingFeedback_unsure_incorrect	mat_23275.png
446.63	0	recog_unsure_correct	mat_23275.png
449.5	0	recogFeedback_unsure_correct	mat_23275.png
451.43	0	recogRating_unsure_correct	mat_23275.png
452.97	0	recogRatingFeedback_unsure_correct	mat_23275.png
455.07	0	faceRecog_sure_correct	faj_07783.png
457.75	0	ret_sure_correct	faj_07783.png
458.35	0	retFeedback_sure_correct	faj_07783.png
462.38	0	retRating_sure_correct	faj_07783.png
462.78	0	retRatingFeedback_sure_correct	faj_07783.png
466.63	0	recog_sure_correct	faj_07783.png
467.43	0	recogFeedback_sure_correct	faj_07783.png
472.19	0	recogRating_sure_correct	faj_07783.png
472.49	0	recogRatingFeedback_sure_correct	faj_07783.png
476.72	0	faceRecog_sure_correct	far_00736.png
479.76	0	ret_sure_correct	far_00736.png
481.06	0	retFeedback_sure_correct	far_00736.png
484.24	0	retRating_sure_correct	far_00736.png
484.5	0	retRatingFeedback_sure_correct	far_00736.png
487.97	0	recog_sure_correct	far_00736.png
488.85	0	recogFeedback_sure_correct	far_00736.png
491.55	0	recogRating_sure_correct	far_00736.png
492.09	0	recogRatingFeedback_sure_correct	far_00736.png
496.37	0	faceRecog_unsure_incorrect	fot_00797.png
498.9	0	ret_unsure_incorrect	fot_00797.png
500.15	0	retFeedback_unsure_incorrect	fot_00797.png
503.83	0	retRating_unsure_incorrect	fot_00797.png
504.12	0	retRatingFeedback_unsure_incorrect	fot_00797.png
508.15	0	recog_guess_correct	fot_00797.png
510.83	0	recogFeedback_guess_correct	fot_00797.png
512.86	0	recogRating_guess_correct	fot_00797.png
513.63	0	recogRatingFeedback_guess_correct	fot_00797.png
517.91	0	faceRecog_sure_correct	mot_69374.png
519.58	0	ret_sure_correct	mot_69374.png
521.03	0	retFeedback_sure_correct	mot_69374.png
524.24	0	retRating_sure_correct	mot_69374.png
524.79	0	retRatingFeedback_sure_correct	mot_69374.png
528.41	0	recog_sure_correct	mot_69374.png
529.21	0	recogFeedback_sure_correct	mot_69374.png
533.69	0	recogRating_sure_correct	mot_69374.png
534.66	0	recogRatingFeedback_sure_correct	mot_69374.png
537.52	0	faceRecog_sure_correct	mal_04470.png
540.15	0	ret_sure_correct	mal_04470.png
541	0	retFeedback_sure_correct	mal_04470.png
544.05	0	retRating_sure_correct	mal_04470.png
544.85	0	retRatingFeedback_sure_correct	mal_04470.png
548.95	0	recog_sure_correct	mal_04470.png
550.15	0	recogFeedback_sure_correct	mal_04470.png
553.67	0	recogRating_sure_correct	mal_04470.png
554.45	0	recogRatingFeedback_sure_correct	mal_04470.png
558.55	0	faceRecog_sure_correct	mau_49693.png
560.8	0	ret_sure_correct	mau_49693.png
561.76	0	retFeedback_sure_correct	mau_49693.png
565.41	0	retRating_sure_correct	mau_49693.png
566.14	0	retRatingFeedback_sure_correct	mau_49693.png
570.26	0	recog_sure_correct	mau_49693.png
571.21	0	recogFeedback_sure_correct	mau_49693.png
574.16	0	recogRating_sure_correct	mau_49693.png
574.81	0	recogRatingFeedback_sure_correct	mau_49693.png
579.29	0	faceRecog_sure_correct	for_15187.png
581.17	0	ret_sure_correct	for_15187.png
582.16	0	retFeedback_sure_correct	for_15187.png
585.35	0	retRating_sure_correct	for_15187.png
585.89	0	retRatingFeedback_sure_correct	for_15187.png
589.62	0	recog_sure_correct	for_15187.png
591.55	0	recogFeedback_sure_correct	for_15187.png
594.85	0	recogRating_sure_correct	for_15187.png
595.53	0	recogRatingFeedback_sure_correct	for_15187.png
598.75	0	faceRecog_sure_correct	mon_65798.png
601.2	0	ret_sure_correct	mon_65798.png
602.35	0	retFeedback_sure_correct	mon_65798.png
605.16	0	retRating_sure_correct	mon_65798.png
606.08	0	retRatingFeedback_sure_correct	mon_65798.png
609.23	0	recog_sure_correct	mon_65798.png
611.43	0	recogFeedback_sure_correct	mon_65798.png
614.68	0	recogRating_sure_correct	mon_65798.png
615.01	0	recogRatingFeedback_sure_correct	mon_65798.png
619.29	0	faceRecog_unsure_correct	mae_01010.png
621.56	0	ret_unsure_correct	mae_01010.png
622.98	0	retFeedback_unsure_correct	mae_01010.png
625.46	0	retRating_unsure_correct	mae_01010.png
625.81	0	retRatingFeedback_unsure_correct	mae_01010.png
629.47	0	recog_sure_correct	mae_01010.png
630.87	0	recogFeedback_sure_correct	mae_01010.png
635.02	0	recogRating_sure_correct	mae_01010.png
635.34	0	recogRatingFeedback_sure_correct	mae_01010.png
640.32	0	faceRecog_sure_correct	fac_02146.png
643.34	0	ret_sure_correct	fac_02146.png
643.85	0	retFeedback_sure_correct	fac_02146.png
646.82	0	retRating_sure_correct	fac_02146.png
647.65	0	retRatingFeedback_sure_correct	fac_02146.png
651.63	0	recog_sure_correct	fac_02146.png
652.45	0	recogFeedback_sure_correct	fac_02146.png
656.33	0	recogRating_sure_correct	fac_02146.png
656.56	0	recogRatingFeedback_sure_correct	fac_02146.png
659.91	0	faceRecog_unsure_incorrect	mai_06530.png
662.68	0	ret_unsure_incorrect	mai_06530.png
664.49	0	retFeedback_unsure_incorrect	mai_06530.png
666.18	0	retRating_unsure_incorrect	mai_06530.png
666.63	0	retRatingFeedback_unsure_incorrect	mai_06530.png
671.31	0	recog_guess_incorrect	mai_06530.png
673.74	0	recogFeedback_guess_incorrect	mai_06530.png
676.12	0	recogRating_guess_incorrect	mai_06530.png
676.77	0	recogRatingFeedback_guess_incorrect	mai_06530.png
680.41	0	faceRecog_unsure_correct	mas_41366.png
682.5	0	ret_unsure_correct	mas_41366.png
683.17	0	retFeedback_unsure_correct	mas_41366.png
685.92	0	retRating_unsure_correct	mas_41366.png
687.75	0	retRatingFeedback_unsure_correct	mas_41366.png
690.54	0	recog_sure_correct	mas_41366.png
691.24	0	recogFeedback_sure_correct	mas_41366.png
694.27	0	recogRating_sure_correct	mas_41366.png
694.72	0	recogRatingFeedback_sure_correct	mas_41366.png
699.43	0	faceRecog_unsure_correct	moj_11821.png
702.63	0	ret_unsure_correct	moj_11821.png
703.55	0	retFeedback_unsure_correct	moj_11821.png
707.25	0	retRating_unsure_correct	moj_11821.png
707.56	0	retRatingFeedback_unsure_correct	moj_11821.png
711.94	0	recog_guess_incorrect	moj_11821.png
714.06	0	recogFeedback_guess_incorrect	moj_11821.png
716.94	0	recogRating_guess_incorrect	moj_11821.png
718.33	0	recogRatingFeedback_guess_incorrect	moj_11821.png
721.79	0	faceRecog_guess_incorrect	mou_01862.png
723.46	0	ret_guess_incorrect	mou_01862.png
724.99	0	retFeedback_guess_incorrect	mou_01862.png
727.37	0	retRating_guess_incorrect	mou_01862.png
728.37	0	retRatingFeedback_guess_incorrect	mou_01862.png
731.17	0	recog_sure_correct	mou_01862.png
733.02	0	recogFeedback_sure_correct	mou_01862.png
735.47	0	recogRating_sure_correct	mou_01862.png
735.82	0	recogRatingFeedback_sure_correct	mou_01862.png
739.57	0	faceRecog_sure_correct	foe_08236.png
742.12	0	ret_sure_correct	foe_08236.png
743.2	0	retFeedback_sure_correct	foe_08236.png
747.13	0	retRating_sure_correct	foe_08236.png
747.4	0	retRatingFeedback_sure_correct	foe_08236.png
751.26	0	recog_unsure_correct	foe_08236.png
754.15	0	recogFeedback_unsure_correct	foe_08236.png
755.56	0	recogRating_unsure_correct	foe_08236.png
757.43	0	recogRatingFeedback_unsure_correct	foe_08236.png
759.26	0	faceRecog_unsure_incorrect	foi_03389.png
762.6	0	ret_unsure_incorrect	foi_03389.png
764.16	0	retFeedback_unsure_incorrect	foi_03389.png
766.58	0	retRating_unsure_incorrect	foi_03389.png
766.84	0	retRatingFeedback_unsure_incorrect	foi_03389.png
770.11	0	recog_sure_correct	foi_03389.png
772.28	0	recogFeedback_sure_correct	foi_03389.png
773.96	0	recogRating_sure_correct	foi_03389.png
775.02	0	recogRatingFeedback_sure_correct	foi_03389.png
777.91	0	faceRecog_sure_correct	maj_01545.png
779.47	0	ret_sure_correct	maj_01545.png
780.84	0	retFeedback_sure_correct	maj_01545.png
783.09	0	retRating_sure_correct	maj_01545.png
783.4	0	retRatingFeedback_sure_correct	maj_01545.png
786.95	0	recog_sure_correct	maj_01545.png
787.52	0	recogFeedback_sure_correct	maj_01545.png
791.64	0	recogRating_sure_correct	maj_01545.png
791.92	0	recogRatingFeedback_sure_correct	maj_01545.png
796.78	0	faceRecog_guess_correct	fai_07494.png
798.82	0	ret_guess_correct	fai_07494.png
800.6	0	retFeedback_guess_correct	fai_07494.png
803.53	0	retRating_guess_correct	fai_07494.png
804.8	0	retRatingFeedback_guess_correct	fai_07494.png
807.61	0	recog_sure_correct	fai_07494.png
809.18	0	recogFeedback_sure_correct	fai_07494.png
812.21	0	recogRating_sure_correct	fai_07494.png
812.44	0	recogRatingFeedback_sure_correct	fai_07494.png
816.56	0	faceRecog_guess_correct	mol_07679.png
819.54	0	ret_guess_correct	mol_07679.png
821.03	0	retFeedback_guess_correct	mol_07679.png
823.02	0	retRating_guess_correct	mol_07679.png
823.39	0	retRatingFeedback_guess_correct	mol_07679.png
828.36	0	recog_guess_correct	mol_07679.png
830.52	0	recogFeedback_guess_correct	mol_07679.png
833.9	0	recogRating_guess_correct	mol_07679.png
834.2	0	recogRatingFeedback_guess_correct	mol_07679.png
838.5	0	faceRecog_guess_correct	mob_00760.png
840.75	0	ret_guess_correct	mob_00760.png
842.7	0	retFeedback_guess_correct	mob_00760.png
844.13	0	retRating_guess_correct	mob_00760.png
845.53	0	retRatingFeedback_guess_correct	mob_00760.png
848.53	0	recog_sure_correct	mob_00760.png
850.3	0	recogFeedback_sure_correct	mob_00760.png
853.61	0	recogRating_sure_correct	mob_00760.png
854.13	0	recogRatingFeedback_sure_correct	mob_00760.png
857.95	0	faceRecog_sure_correct	fab_06018.png
861.08	0	ret_sure_correct	fab_06018.png
861.5	0	retFeedback_sure_correct	fab_06018.png
865.81	0	retRating_sure_correct	fab_06018.png
866.58	0	retRatingFeedback_sure_correct	fab_06018.png
869.21	0	recog_sure_correct	fab_06018.png
870.69	0	recogFeedback_sure_correct	fab_06018.png
873.94	0	recogRating_sure_correct	fab_06018.png
874.51	0	recogRatingFeedback_sure_correct	fab_06018.png
878.61	0	faceRecog_guess_correct	moe_02012.png
881.87	0	ret_guess_correct	moe_02012.png
883.04	0	retFeedback_guess_correct	moe_02012.png
886.95	0	retRating_guess_correct	moe_02012.png
887.64	0	retRatingFeedback_guess_correct	moe_02012.png
890.77	0	recog_unsure_correct	moe_02012.png
893.02	0	recogFeedback_unsure_correct	moe_02012.png
894.5	0	recogRating_unsure_correct	moe_02012.png
894.98	0	recogRatingFeedback_unsure_correct	moe_02012.png
899.45	0	faceRecog_guess_correct	foa_00207.png
901.16	0	ret_guess_correct	foa_00207.png
902.68	0	retFeedback_guess_correct	foa_00207.png
905.96	0	retRating_guess_correct	foa_00207.png
908.16	0	retRatingFeedback_guess_correct	foa_00207.png
910.06	0	recog_guess_incorrect	foa_00207.png
912.21	0	recogFeedback_guess_incorrect	foa_00207.png
915.61	0	recogRating_guess_incorrect	foa_00207.png
916.41	0	recogRatingFeedback_guess_incorrect	foa_00207.png
920.73	0	faceRecog_unsure_correct	map_41499.png
923.01	0	ret_unsure_correct	map_41499.png
924.01	0	retFeedback_unsure_correct	map_41499.png
927.86	0	retRating_unsure_correct	map_41499.png
928.51	0	retRatingFeedback_unsure_correct	map_41499.png
932.47	0	recog_sure_correct	map_41499.png
934.69	0	recogFeedback_sure_correct	map_41499.png
937	0	recogRating_sure_correct	map_41499.png
937.42	0	recogRatingFeedback_sure_correct	map_41499.png
941	0	faceRecog_unsure_correct	mac_59169.png
944.15	0	ret_unsure_correct	mac_59169.png
945.5	0	retFeedback_unsure_correct	mac_59169.png
947.78	0	retRating_unsure_correct	mac_59169.png
948.43	0	retRatingFeedback_unsure_correct	mac_59169.png
951.43	0	recog_unsure_correct	mac_59169.png
953.85	0	recogFeedback_unsure_correct	mac_59169.png
955.95	0	recogRating_unsure_correct	mac_59169.png
957.4	0	recogRatingFeedback_unsure_correct	mac_59169.png
961.18	0	faceRecog_sure_correct	fag_06539.png
963.69	0	ret_sure_correct	fag_06539.png
964.39	0	retFeedback_sure_correct	fag_06539.png
969.03	0	retRating_sure_correct	fag_06539.png
969.46	0	retRatingFeedback_sure_correct	fag_06539.png
973.94	0	recog_sure_correct	fag_06539.png
975.21	0	recogFeedback_sure_correct	fag_06539.png
978.36	0	recogRating_sure_correct	fag_06539.png
979.2	0	recogRatingFeedback_sure_correct	fag_06539.png
983.62	0	faceRecog_guess_incorrect	mof_06901.png
986.72	0	ret_guess_incorrect	mof_06901.png
988.35	0	retFeedback_guess_incorrect	mof_06901.png
991.88	0	retRating_guess_incorrect	mof_06901.png
992.17	0	retRatingFeedback_guess_incorrect	mof_06901.png
996.88	0	recog_sure_correct	mof_06901.png
998.98	0	recogFeedback_sure_correct	mof_06901.png
1001.18	0	recogRating_sure_correct	mof_06901.png
1002.03	0	recogRatingFeedback_sure_correct	mof_06901.png
1004.6	0	faceRecog_sure_correct	moh_07125.png
1007.2	0	ret_sure_correct	moh_07125.png
1008.48	0	retFeedback_sure_correct	moh_07125.png
1012.01	0	retRating_sure_correct	moh_07125.png
1012.64	0	retRatingFeedback_sure_correct	moh_07125.png
1015.34	0	recog_sure_correct	moh_07125.png
1016.84	0	recogFeedback_sure_correct	moh_07125.png
1020.11	0	recogRating_sure_correct	moh_07125.png
1020.62	0	recogRatingFeedback_sure_correct	moh_07125.png
1024.74	0	faceRecog_sure_correct	mom_59641.png
1027.51	0	ret_sure_correct	mom_59641.png
1027.84	0	retFeedback_sure_correct	mom_59641.png
1031.02	0	retRating_sure_correct	mom_59641.png
1031.65	0	retRatingFeedback_sure_correct	mom_59641.png
1034.44	0	recog_sure_correct	mom_59641.png
1036.84	0	recogFeedback_sure_correct	mom_59641.png
1039.8	0	recogRating_sure_correct	mom_59641.png
1040.88	0	recogRatingFeedback_sure_correct	mom_59641.png
1044.35	0	faceRecog_sure_correct	fax_15310.png
1046.48	0	ret_sure_correct	fax_15310.png
1047.23	0	retFeedback_sure_correct	fax_15310.png
1050.83	0	retRating_sure_correct	fax_15310.png
1051.18	0	retRatingFeedback_sure_correct	fax_15310.png
1054.63	0	recog_sure_correct	fax_15310.png
1055.35	0	recogFeedback_sure_correct	fax_15310.png
1058.91	0	recogRating_sure_correct	fax_15310.png
1059.68	0	recogRatingFeedback_sure_correct	fax_15310.png
1064.14	0	faceRecog_sure_correct	fok_09860.png
1066.79	0	ret_sure_correct	fok_09860.png
1067.62	0	retFeedback_sure_correct	fok_09860.png
1071.34	0	retRating_sure_correct	fok_09860.png
1071.72	0	retRatingFeedback_sure_correct	fok_09860.png
1075.02	0	recog_sure_correct	fok_09860.png
1075.57	0	recogFeedback_sure_correct	fok_09860.png
1078.7	0	recogRating_sure_correct	fok_09860.png
1079.11	0	recogRatingFeedback_sure_correct	fok_09860.png
1083.8	0	faceRecog_sure_correct	fat_14140.png
1085.89	0	ret_sure_correct	fat_14140.png
1087.52	0	retFeedback_sure_correct	fat_14140.png
1089.32	0	retRating_sure_correct	fat_14140.png
1089.8	0	retRatingFeedback_sure_correct	fat_14140.png
1094.43	0	recog_sure_correct	fat_14140.png
1095.18	0	recogFeedback_sure_correct	fat_14140.png
1099.98	0	recogRating_sure_correct	fat_14140.png
1100.36	0	recogRatingFeedback_sure_correct	fat_14140.png
1104.53	0	faceRecog_sure_correct	maw_22459.png
1107.51	0	ret_sure_correct	maw_22459.png
1108.18	0	retFeedback_sure_correct	maw_22459.png
1111.46	0	retRating_sure_correct	maw_22459.png
1112.31	0	retRatingFeedback_sure_correct	maw_22459.png
1114.88	0	recog_sure_correct	maw_22459.png
1115.74	0	recogFeedback_sure_correct	maw_22459.png
1119.11	0	recogRating_sure_correct	maw_22459.png
1120.11	0	recogRatingFeedback_sure_correct	maw_22459.png
1123.87	0	faceRecog_sure_correct	fap_17119.png
1125.44	0	ret_sure_correct	fap_17119.png
1126.4	0	retFeedback_sure_correct	fap_17119.png
1130.34	0	retRating_sure_correct	fap_17119.png
1130.62	0	retRatingFeedback_sure_correct	fap_17119.png
1134.07	0	recog_sure_correct	fap_17119.png
1135.17	0	recogFeedback_sure_correct	fap_17119.png
1137.85	0	recogRating_sure_correct	fap_17119.png
1138.47	0	recogRatingFeedback_sure_correct	fap_17119.png
1142.33	0	faceRecog_sure_correct	mog_03277.png
1145.72	0	ret_sure_correct	mog_03277.png
1146.58	0	retFeedback_sure_correct	mog_03277.png
1150.5	0	retRating_sure_correct	mog_03277.png
1150.93	0	retRatingFeedback_sure_correct	mog_03277.png
1154.58	0	recog_sure_correct	mog_03277.png
1155.7	0	recogFeedback_sure_correct	mog_03277.png
1158.88	0	recogRating_sure_correct	mog_03277.png
1159.49	0	recogRatingFeedback_sure_correct	mog_03277.png
1163.04	0	faceRecog_guess_incorrect	fal_07977.png
1166.04	0	ret_guess_incorrect	fal_07977.png
1168.06	0	retFeedback_guess_incorrect	fal_07977.png
1170.46	0	retRating_guess_incorrect	fal_07977.png
1171.92	0	retRatingFeedback_guess_incorrect	fal_07977.png
1174.97	0	recog_unsure_correct	fal_07977.png
1176.9	0	recogFeedback_unsure_correct	fal_07977.png
1180.27	0	recogRating_unsure_correct	fal_07977.png
1180.55	0	recogRatingFeedback_unsure_correct	fal_07977.png
1185.25	0	faceRecogNA	foj_08937.png
1187.35	0	retNA	foj_08937.png
1189.2	0	retFeedbackNA	foj_08937.png
1191.87	0	retRatingNA	foj_08937.png
1191.87	0	retRatingFeedbackNA	foj_08937.png
