onset	duration	frame_number
18.016321177326972	n/a	200
18.056338461821724	n/a	201
18.096339112997157	n/a	202
18.136310744343064	n/a	203
18.1763067948159	n/a	204
18.216312400598326	n/a	205
18.256322960984107	n/a	206
18.29632290435984	n/a	207
18.33632638673953	n/a	208
18.376347918039755	n/a	209
18.41633016639571	n/a	210
18.456327278569006	n/a	211
18.496312712029976	n/a	212
18.536352292247102	n/a	213
18.576320384590872	n/a	214
18.616338022984564	n/a	215
18.65631920964006	n/a	216
18.69631384451168	n/a	217
18.73634068431602	n/a	218
18.77633531918582	n/a	219
18.816308012232184	n/a	220
18.85635679385996	n/a	221
18.89633196420982	n/a	222
18.951636329145913	n/a	223
18.976335036064484	n/a	224
19.01633002483686	n/a	225
19.056330676012294	n/a	226
19.096312924370068	n/a	227
19.136299419531497	n/a	228
19.18487826181081	n/a	229
19.216314523999245	n/a	230
19.25632189928365	n/a	231
19.2963391837784	n/a	232
19.336320724334655	n/a	233
19.37632668401602	n/a	234
19.41633158199693	n/a	235
19.45633152537448	n/a	236
19.49631058862724	n/a	237
19.53647155667204	n/a	238
19.57632993990046	n/a	239
19.61633413007985	n/a	240
19.656329118850408	n/a	241
19.696317029614875	n/a	242
19.73631449568711	n/a	243
19.776329656779126	n/a	244
19.81633561646231	n/a	245
19.856374134978978	n/a	246
19.896335503213777	n/a	247
19.937075452266072	n/a	248
19.976326896356113	n/a	249
20.016334979442036	n/a	250
20.056329260411076	n/a	251
20.09631080096733	n/a	252
20.15117031313821	n/a	253
20.176326967137356	n/a	254
20.21631700130274	n/a	255
20.256322253184408	n/a	256
20.29631441075253	n/a	257
20.336891919534537	n/a	258
20.376337654928648	n/a	259
20.41631282527851	n/a	260
20.45637293171785	n/a	261
20.496312712029976	n/a	262
20.541017760842806	n/a	263
20.576309413678246	n/a	264
20.617652762864964	n/a	265
20.65636096988419	n/a	266
20.696334016833134	n/a	267
20.736750500946073	n/a	268
20.776370001422038	n/a	269
20.816349418575555	n/a	270
20.856387937092222	n/a	271
20.896327363505407	n/a	272
20.936669882441493	n/a	273
20.976351669381984	n/a	274
21.016329670936102	n/a	275
21.05633492281777	n/a	276
21.096306908064435	n/a	277
21.13660943625655	n/a	278
21.184114544808835	n/a	279
21.216332572917963	n/a	280
21.256331100692478	n/a	281
21.29638094402071	n/a	282
21.336521739745876	n/a	283
21.37630969679958	n/a	284
21.416332289798447	n/a	285
21.456344265787266	n/a	286
21.496337838956606	n/a	287
21.536419887217562	n/a	288
21.576306936376568	n/a	289
21.616327052073757	n/a	290
21.656324518145993	n/a	291
21.696335786333293	n/a	292
21.73635696373276	n/a	293
21.776314792963603	n/a	294
21.816315798041614	n/a	295
21.856357501661478	n/a	296
21.896320285497495	n/a	297
21.936323060077484	n/a	298
21.976335036064484	n/a	299
22.016354090061213	n/a	300
22.056346955429035	n/a	301
22.096307615864134	n/a	302
22.136334809569234	n/a	303
22.17632484373462	n/a	304
22.216314170100304	n/a	305
22.256333577995974	n/a	306
22.297900946115988	n/a	307
22.336310461223547	n/a	308
22.3763450868355	n/a	309
22.416957985655245	n/a	310
22.456352405495636	n/a	311
22.49631695883363	n/a	312
22.53635300004862	n/a	313
22.576311537080983	n/a	314
22.61633200667893	n/a	315
22.656339028060756	n/a	316
22.70018976137908	n/a	317
22.739927110678764	n/a	318
22.776346643997385	n/a	319
22.81636215899016	n/a	320
22.85642474273118	n/a	321
22.896363815243603	n/a	322
22.936363404718577	n/a	323
22.976378211909832	n/a	324
23.016354090061213	n/a	325
23.056395439780317	n/a	326
23.096322833580416	n/a	327
23.13633020886482	n/a	328
23.1763407692506	n/a	329
23.216331865118264	n/a	330
23.256361182224282	n/a	331
23.296317241954966	n/a	332
23.33630798392187	n/a	333
23.376368090359392	n/a	334
23.416306455072117	n/a	335
23.4563336487754	n/a	336
23.49632722194474	n/a	337
23.536327165320472	n/a	338
23.576349404420398	n/a	339
23.616321389667064	n/a	340
23.656320979142038	n/a	341
23.696309597706204	n/a	342
23.736370058046305	n/a	343
23.776336380886278	n/a	344
23.816337739865048	n/a	345
23.856947453579778	n/a	346
23.89632488620191	n/a	347
23.936323413976424	n/a	348
23.976334328264784	n/a	349
24.01634064184691	n/a	350
24.056542662336142	n/a	351
24.096351145610242	n/a	352
24.13633941027365	n/a	353
24.176330506141312	n/a	354
24.216316293501222	n/a	355
24.25630385036493	n/a	356
24.296338122076122	n/a	357
24.336322847737392	n/a	358
24.376388616581607	n/a	359
24.416325565691295	n/a	360
24.456342496285288	n/a	361
24.49633429995265	n/a	362
24.536339197933557	n/a	363
24.576327816497724	n/a	364
24.61635854920678	n/a	365
24.656316732338382	n/a	366
24.696322338120808	n/a	367
24.736344223318156	n/a	368
24.776340627691752	n/a	369
24.816398610728356	n/a	370
24.856326004528455	n/a	371
24.89631497699156	n/a	372
24.936333677087532	n/a	373
24.976342114072395	n/a	374
25.032635630546793	n/a	375
25.056328906510316	n/a	376
25.096313632171587	n/a	377
25.136369137904694	n/a	378
25.17634147705212	n/a	379
25.21632514101111	n/a	380
25.25631163617254	n/a	381
25.29634803128647	n/a	382
25.349186772335088	n/a	383
25.37637870737126	n/a	384
25.416336182703162	n/a	385
25.45633258707494	n/a	386
25.49633465385341	n/a	387
25.536326457520772	n/a	388
25.576326754797265	n/a	389
25.616305464151083	n/a	390
25.656338674161816	n/a	391
25.69630428920027	n/a	392
25.736337853111763	n/a	393
25.776344520594648	n/a	394
25.816397549026078	n/a	395
25.856317864820085	n/a	396
25.89632382450145	n/a	397
25.94894067001769	n/a	398
25.976341052371936	n/a	399
26.032244924537736	n/a	400
26.05631758169875	n/a	401
26.096313278270827	n/a	402
26.136325254259646	n/a	403
26.176352094063986	n/a	404
26.216312046697567	n/a	405
26.25632012978167	n/a	406
26.296336352574144	n/a	407
26.33632567893983	n/a	408
26.382121094797185	n/a	409
26.41633866000484	n/a	410
26.456334356576917	n/a	411
26.49631023472648	n/a	412
26.53632787312199	n/a	413
26.576411336985984	n/a	414
26.616330591075894	n/a	415
26.656314962836404	n/a	416
26.696336140234052	n/a	417
26.73636404174067	n/a	418
26.77635938441017	n/a	419
26.816349064676615	n/a	420
26.856324942826177	n/a	421
26.896335857114536	n/a	422
26.936332615387073	n/a	423
26.981869683973855	n/a	424
27.016341703549188	n/a	425
27.05630802638916	n/a	426
27.096321064078438	n/a	427
27.13633764077167	n/a	428
27.176338645849683	n/a	429
27.216339297025115	n/a	430
27.2563119900733	n/a	431
27.296309456147355	n/a	432
27.33630904562233	n/a	433
27.376382954174915	n/a	434
27.41633016639571	n/a	435
27.465007039078046	n/a	436
27.496314481531954	n/a	437
27.536301330594142	n/a	438
27.576408859682488	n/a	439
27.61633236057787	n/a	440
27.66493031347636	n/a	441
27.69633826363679	n/a	442
27.748235629698684	n/a	443
27.776331072380344	n/a	444
27.816309427835222	n/a	445
27.856312202413392	n/a	446
27.896331610309062	n/a	447
27.936321290575506	n/a	448
27.9762685027963	n/a	449
28.01633958014645	n/a	450
28.05631758169875	n/a	451
28.096314339971286	n/a	452
28.136325962059345	n/a	453
28.18140685306753	n/a	454
28.2163180630032	n/a	455
28.256356227619108	n/a	456
28.29634873908799	n/a	457
28.33638301079918	n/a	458
28.376365613057715	n/a	459
28.41631140967729	n/a	460
28.4563329409757	n/a	461
28.496322975141084	n/a	462
28.536335305028842	n/a	463
28.576325339196046	n/a	464
28.617035560617296	n/a	465
28.656325225947512	n/a	466
28.696319506916552	n/a	467
28.736325466599737	n/a	468
28.77637778722965	n/a	469
28.8169683903252	n/a	470
28.85633803713972	n/a	471
28.896356383334933	n/a	472
28.947782000201187	n/a	473
28.976342114072395	n/a	474
29.016874677507076	n/a	475
29.056347309329794	n/a	476
29.096330265489087	n/a	477
29.13633976417441	n/a	478
29.17634855506003	n/a	479
29.21679936750843	n/a	480
29.25631942198015	n/a	481
29.29635687879636	n/a	482
29.336385488102678	n/a	483
29.376370921563648	n/a	484
29.41671591780141	n/a	485
29.45632515516627	n/a	486
29.496348102067714	n/a	487
29.53631937951286	n/a	488
29.57633100160092	n/a	489
29.61665405601525	n/a	490
29.656341505364253	n/a	491
29.696352773551553	n/a	492
29.736343869419215	n/a	493
29.776355845408034	n/a	494
29.81661413605434	n/a	495
29.856328481830133	n/a	496
29.89639920528134	n/a	497
29.936338631692706	n/a	498
29.97634742257833	n/a	499
30.016493880708367	n/a	500
30.056349078831772	n/a	501
30.096407061868376	n/a	502
30.136334455668475	n/a	503
30.17634961676049	n/a	504
30.216404414693898	n/a	505
30.25631234397406	n/a	506
30.296393330534556	n/a	507
30.336362838477726	n/a	508
30.376385077577652	n/a	509
30.416345030211232	n/a	510
30.45630604454709	n/a	511
30.496337131155087	n/a	512
30.536325749719254	n/a	513
30.576352235622835	n/a	514
30.61633306837939	n/a	515
30.656350706773082	n/a	516
30.696328000525682	n/a	517
30.736360856635656	n/a	518
30.77633354968384	n/a	519
30.816334554760033	n/a	520
30.863692794659073	n/a	521
30.89703127134453	n/a	522
30.936346771401077	n/a	523
30.976323003453217	n/a	524
31.016325070231687	n/a	525
31.056340585222642	n/a	526
31.09634548320355	n/a	527
31.136318176251734	n/a	528
31.176339353649382	n/a	529
31.21630956939407	n/a	530
31.256301019162493	n/a	531
31.296343784482815	n/a	532
31.336327802342566	n/a	533
31.376397817990437	n/a	534
31.430151745400508	n/a	535
31.456302151642376	n/a	536
31.496329699248236	n/a	537
31.54676934967938	n/a	538
31.57634905051964	n/a	539
31.61630086344485	n/a	540
31.65632628764797	n/a	541
31.696342864341204	n/a	542
31.736311664484674	n/a	543
31.776322224872274	n/a	544
31.81637737670644	n/a	545
31.8563897065942	n/a	546
31.896431056313304	n/a	547
31.936364466420855	n/a	548
31.97637254950496	n/a	549
32.016361875868824	n/a	550
32.05636217314532	n/a	551
32.09636034701907	n/a	552
32.13633799467243	n/a	553
32.17637297418514	n/a	554
32.216312400598326	n/a	555
32.25635304251591	n/a	556
32.29638377522497	n/a	557
32.33633098744576	n/a	558
32.376432500228475	n/a	559
32.416342906810314	n/a	560
32.45632232396383	n/a	561
32.49633713115509	n/a	562
32.53632291851682	n/a	563
32.576334894505635	n/a	564
32.61631572726037	n/a	565
32.65634575216791	n/a	566
32.6963460494444	n/a	567
32.73634103821496	n/a	568
32.77632859507867	n/a	569
32.82965076403525	n/a	570
32.85639182999694	n/a	571
32.89639425067617	n/a	572
32.936357034512184	n/a	573
32.976316279346065	n/a	574
33.01632896313458	n/a	575
33.05630802638916	n/a	576
33.096357515816635	n/a	577
33.136325254259646	n/a	578
33.17634855506003	n/a	579
33.21631770910244	n/a	580
33.25633605529765	n/a	581
33.29632892066729	n/a	582
33.346071741267224	n/a	583
33.385231171261694	n/a	584
33.41647880455275	n/a	585
33.462672712228596	n/a	586
33.496345978664976	n/a	587
33.5363222107153	n/a	588
33.57633100160092	n/a	589
33.61644985550265	n/a	590
33.656364862788905	n/a	591
33.69638851749005	n/a	592
33.73632617439944	n/a	593
33.776339565989474	n/a	594
33.81632889235516	n/a	595
33.85631220241339	n/a	596
33.89639248117419	n/a	597
33.93632624518068	n/a	598
33.97636370199507	n/a	599
34.01634205744813	n/a	600
34.05633563061747	n/a	601
34.09632849598711	n/a	602
34.136316760650516	n/a	603
34.176343954355616	n/a	604
34.21632372540989	n/a	605
34.25633888650191	n/a	606
34.2963597099988	n/a	607
34.33634302005703	n/a	608
34.37631288190278	n/a	609
34.41637263444136	n/a	610
34.456337187779354	n/a	611
34.496398355919155	n/a	612
34.536324334118035	n/a	613
34.57632038459087	n/a	614
34.616396416546195	n/a	615
34.65633442735634	n/a	616
34.69634640334516	n/a	617
34.73632617439944	n/a	618
34.77631196176117	n/a	619
34.816331015757896	n/a	620
34.85633697543926	n/a	621
34.89638964996993	n/a	622
34.93634570970062	n/a	623
34.97634034457042	n/a	624
35.016359752467906	n/a	625
35.05634200082386	n/a	626
35.096366363326524	n/a	627
35.136333747868775	n/a	628
35.176337584147404	n/a	629
35.21632938781477	n/a	630
35.25633853260115	n/a	631
35.29632396606212	n/a	632
35.336320370433896	n/a	633
35.37640100309545	n/a	634
35.41640590107636	n/a	635
35.45633152537448	n/a	636
35.496339608458584	n/a	637
35.53635300004862	n/a	638
35.57631224488068	n/a	639
35.616337669083805	n/a	640
35.656322394743256	n/a	641
35.696358435958246	n/a	642
35.7363258205005	n/a	643
35.776339212090534	n/a	644
35.81633561646231	n/a	645
35.85631467971689	n/a	646
35.89638575706704	n/a	647
35.93631810547231	n/a	648
35.97631238644135	n/a	649
36.01632896313458	n/a	650
36.056345185928876	n/a	651
36.096332034991065	n/a	652
36.136327377660564	n/a	653
36.17633475294497	n/a	654
36.216338235324656	n/a	655
36.25631234397406	n/a	656
36.29633033626851	n/a	657
36.33630621441989	n/a	658
36.37640383429789	n/a	659
36.416393868463274	n/a	660
36.45632692466825	n/a	661
36.49633359215113	n/a	662
36.53631123980449	n/a	663
36.576327108696205	n/a	664
36.61632563647072	n/a	665
36.656324164245234	n/a	666
36.69634074093847	n/a	667
36.7363258205005	n/a	668
36.77632505607471	n/a	669
36.8163285384544	n/a	670
36.85632281942526	n/a	671
36.89638646486674	n/a	672
36.936306072859225	n/a	673
36.97633043536007	n/a	674
37.02798608746889	n/a	675
37.05631864340103	n/a	676
37.09712972642774	n/a	677
37.13640912864685	n/a	678
37.17637686708986	n/a	679
37.21634495943181	n/a	680
37.256331808494	n/a	681
37.31121467808771	n/a	682
37.33631789313222	n/a	683
37.376313943603236	n/a	684
37.41640660887606	n/a	685
37.45632586296779	n/a	686
37.49693593058328	n/a	687
37.53630840860205	n/a	688
37.5763154299857	n/a	689
37.61635607190328	n/a	690
37.65632522594751	n/a	691
37.69685354257672	n/a	692
37.73633431410781	n/a	693
37.776322224872274	n/a	694
37.81632924625592	n/a	695
37.85632812792937	n/a	696
37.89683556443924	n/a	697
37.936357388412944	n/a	698
37.97632123395124	n/a	699
38.016343473049346	n/a	700
38.05631935120073	n/a	701
38.09672167929966	n/a	702
38.13642045345841	n/a	703
38.1763400614509	n/a	704
38.21632832611431	n/a	705
38.256316236876955	n/a	706
38.29663362888641	n/a	707
38.33633488034866	n/a	708
38.37632951522028	n/a	709
38.41639705356647	n/a	710
38.456336479979655	n/a	711
38.49656327349294	n/a	712
38.536317256110124	n/a	713
38.57634126471203	n/a	714
38.61633589958183	n/a	715
38.65633584295756	n/a	716
38.69652583083371	n/a	717
38.73631626518909	n/a	718
38.77635938441017	n/a	719
38.81634587957342	n/a	720
38.85634476124687	n/a	721
38.89677363187366	n/a	722
38.93632022887323	n/a	723
38.97631804884804	n/a	724
39.016344888652384	n/a	725
39.05632784480986	n/a	726
39.11052060867951	n/a	727
39.13633976417441	n/a	728
39.176361649373575	n/a	729
39.227142813662795	n/a	730
39.25632685388882	n/a	731
39.296344846183274	n/a	732
39.33633311084668	n/a	733
39.376340840031844	n/a	734
39.416366264234966	n/a	735
39.456311706953784	n/a	736
39.496339608458584	n/a	737
39.5363356589296	n/a	738
39.57632427749377	n/a	739
39.61633165277817	n/a	740
39.656313547235186	n/a	741
39.69633720193633	n/a	742
39.73630847938148	n/a	743
39.776304883753255	n/a	744
39.81634552567266	n/a	745
39.85633060523287	n/a	746
39.89640628328743	n/a	747
39.93631067356364	n/a	748
39.976308493536635	n/a	749
40.016344180850865	n/a	750
40.05632465970666	n/a	751
40.09634477540385	n/a	752
40.13631392944808	n/a	753
40.17630891821864	n/a	754
40.21634142042785	n/a	755
40.25631977588091	n/a	756
40.296368911409445	n/a	757
40.33633594205094	n/a	758
40.37634650243672	n/a	759
40.416393514562515	n/a	760
40.456310291350746	n/a	761
40.49632863754596	n/a	762
40.53632716532047	n/a	763
40.57631649168616	n/a	764
40.616346162692935	n/a	765
40.65639388261843	n/a	766
40.69634427994242	n/a	767
40.73634068431602	n/a	768
40.77652571758517	n/a	769
40.81633420086109	n/a	770
40.856317864820085	n/a	771
40.896346474124584	n/a	772
40.93633403098829	n/a	773
40.976325834655654	n/a	774
41.01633993404721	n/a	775
41.05630802638916	n/a	776
41.09635114561024	n/a	777
41.1363295010633	n/a	778
41.17633050614131	n/a	779
41.216331511217504	n/a	780
41.25633499359719	n/a	781
41.29637280431234	n/a	782
41.33630975342203	n/a	783
41.37632986911922	n/a	784
41.416367679836185	n/a	785
41.45631666155896	n/a	786
41.4963243907423	n/a	787
41.53636113975699	n/a	788
41.57632109239057	n/a	789
41.6163274059727	n/a	790
41.65642644145373	n/a	791
41.69636374446418	n/a	792
41.73635059352637	n/a	793
41.77640149855506	n/a	794
41.81635614268271	n/a	795
41.856343699546414	n/a	796
41.89636629254528	n/a	797
41.936347833103355	n/a	798
41.97633645166752	n/a	799
42.0163470120533	n/a	800
42.0563235980062	n/a	801
42.09632566478285	n/a	802
42.136318176251734	n/a	803
42.17632378203416	n/a	804
42.216338943126175	n/a	805
42.25631375957528	n/a	806
42.296351570290426	n/a	807
42.33633169524546	n/a	808
42.3763245606151	n/a	809
42.4163722805406	n/a	810
42.456311706953784	n/a	811
42.49630811132556	n/a	812
42.53631123980449	n/a	813
42.57632923209894	n/a	814
42.616338022984564	n/a	815
42.656322040844316	n/a	816
42.69631313671016	n/a	817
42.73632617439944	n/a	818
42.77630948445767	n/a	819
42.816365697994115	n/a	820
42.856367410871826	n/a	821
42.89634187342017	n/a	822
42.936331553686614	n/a	823
42.97630990913967	n/a	824
43.01632896313458	n/a	825
43.05631793559951	n/a	826
43.096322125780716	n/a	827
43.1363326861665	n/a	828
43.176329444439034	n/a	829
43.21632726441385	n/a	830
43.25632083758319	n/a	831
43.296360417800315	n/a	832
43.33635222146768	n/a	833
43.37631712870643	n/a	834
43.41637015713786	n/a	835
43.4563336487754	n/a	836
43.496338192857365	n/a	837
43.5363388440328	n/a	838
43.57633772570807	n/a	839
43.61635147119887	n/a	840
43.65632027134234	n/a	841
43.6963619749622	n/a	842
43.73632546659974	n/a	843
43.776337796487496	n/a	844
43.81635083417859	n/a	845
43.85633874494124	n/a	846
43.89632559400343	n/a	847
43.936329784184636	n/a	848
43.97632017224896	n/a	849
44.016361168069125	n/a	850
44.05634270862538	n/a	851
44.09633734349518	n/a	852
44.13631428334702	n/a	853
44.176369435181186	n/a	854
44.216331511217504	n/a	855
44.256334285795674	n/a	856
44.29632290435984	n/a	857
44.336328864043026	n/a	858
44.3763450868355	n/a	859
44.41637440394334	n/a	860
44.45630427504511	n/a	861
44.49630952692678	n/a	862
44.541751396312975	n/a	863
44.576343742013705	n/a	864
44.616344747091716	n/a	865
44.656341151463494	n/a	866
44.69631986081731	n/a	867
44.73632051199456	n/a	868
44.77631550076512	n/a	869
44.816358619986204	n/a	870
44.856326358427395	n/a	871
44.8963496592296	n/a	872
44.936322352275965	n/a	873
44.976316279346065	n/a	874
45.01634241134889	n/a	875
45.05634200082386	n/a	876
45.09630938536611	n/a	877
45.136316406749756	n/a	878
45.17637686708986	n/a	879
45.21631947860442	n/a	880
45.2563286233908	n/a	881
45.29632998236775	n/a	882
45.336329571842725	n/a	883
45.3763443790358	n/a	884
45.41639563796525	n/a	885
45.456309937451806	n/a	886
45.49632509854382	n/a	887
45.53631017810403	n/a	888
45.57630693637657	n/a	889
45.61632563647072	n/a	890
45.656330534453446	n/a	891
45.696324107622786	n/a	892
45.74127724059508	n/a	893
45.777070370257206	n/a	894
45.816315798041614	n/a	895
45.85632848183013	n/a	896
45.90785106739895	n/a	897
45.936347125301836	n/a	898
45.976966394327974	n/a	899
46.016327193632605	n/a	900
46.056320766801946	n/a	901
46.09630301515972	n/a	902
46.13633162446604	n/a	903
46.17690842544653	n/a	904
46.216340004826634	n/a	905
46.25773466956525	n/a	906
46.2963558170959	n/a	907
46.33632567893983	n/a	908
46.37682780694195	n/a	909
46.4243767991411	n/a	910
46.456345327487725	n/a	911
46.496305634022065	n/a	912
46.536314778808446	n/a	913
46.57674506503645	n/a	914
46.61633625348259	n/a	915
46.65630788482849	n/a	916
46.69632092251777	n/a	917
46.73633714531206	n/a	918
46.77666373873035	n/a	919
46.816308366132944	n/a	920
46.85630830950868	n/a	921
46.89632382450145	n/a	922
46.93635172600625	n/a	923
46.97664753009303	n/a	924
47.01634878155528	n/a	925
47.05635297173649	n/a	926
47.09634300590187	n/a	927
47.13637904711504	n/a	928
47.17654496976502	n/a	929
47.21634566723333	n/a	930
47.256274122733885	n/a	931
47.29633245967125	n/a	932
47.336330633545	n/a	933
47.37644559454202	n/a	934
47.41637157273908	n/a	935
47.456328340269465	n/a	936
47.49634562476422	n/a	937
47.53634415253873	n/a	938
47.57638160935494	n/a	939
47.61634934779613	n/a	940
47.65633407345558	n/a	941
47.69637153027179	n/a	942
47.736335375810086	n/a	943
47.77631974756878	n/a	944
47.816357558285745	n/a	945
47.856376612280656	n/a	946
47.896329840807084	n/a	947
47.93637614513318	n/a	948
47.97633999067148	n/a	949
48.016377801386625	n/a	950
48.0563402313237	n/a	951
48.09634371370157	n/a	952
48.13635604359115	n/a	953
48.17634112315136	n/a	954
48.21634602113227	n/a	955
48.25631375957528	n/a	956
48.296309102246596	n/a	957
48.33634195835657	n/a	958
48.37632102161115	n/a	959
48.416773249660764	n/a	960
48.45631524595592	n/a	961
48.49630917302602	n/a	962
48.53637034116582	n/a	963
48.57633984911081	n/a	964
48.61632457477026	n/a	965
48.65631991744158	n/a	966
48.696392056494005	n/a	967
48.73637182754828	n/a	968
48.77632540997547	n/a	969
48.81632995405562	n/a	970
48.85632175772298	n/a	971
48.896329133007384	n/a	972
48.93636694372253	n/a	973
48.976315571544546	n/a	974
49.016343826950106	n/a	975
49.056338461821724	n/a	976
49.09632177187996	n/a	977
49.13632454645813	n/a	978
49.17630962601834	n/a	979
49.2163205403067	n/a	980
49.25630597376767	n/a	981
49.29633847597688	n/a	982
49.33634302005703	n/a	983
49.38986266542088	n/a	984
49.416349630917466	n/a	985
49.45632232396383	n/a	986
49.49631625103393	n/a	987
49.53634592204071	n/a	988
49.576352589523594	n/a	989
49.6163401463873	n/a	990
49.656307530927734	n/a	991
49.69631242891046	n/a	992
49.73633785311176	n/a	993
49.776330010679885	n/a	994
49.81635224977981	n/a	995
49.856327420129674	n/a	996
49.89631674649354	n/a	997
49.93637119052801	n/a	998
