onset	duration	trial_type
5.4831	6.9829	Video
12.466	2.3165	Think
14.75	0	Motor_Response
14.7825	10.0159	Response
30.1314	10.4325	Video
40.5639	3.8164	Think
44.3459	0	Motor_Response
44.3803	10.0159	Response
59.7292	7.91610000000001	Video
67.6453	3.3331	Think
70.9429	0	Motor_Response
70.9784	10.0159	Response
86.0773	6.6829	Video
92.7602	1.8165	Think
94.5399	0	Motor_Response
94.5767	10.0159	Response
109.6423	8.3827	Video
118.025	5.8163	Think
123.7909	0	Motor_Response
123.8412	10.0159	Response
138.9234	6.7329	Video
145.6563	4.4163	Think
150.0198	0	Motor_Response
150.0726	10.016	Response
165.1382	8.11609999999999	Video
173.2543	3.1831	Think
176.3958	0	Motor_Response
176.4374	10.0159	Response
191.503	10.1825	Video
201.6855	5.8163	Think
207.4497	0	Motor_Response
207.5018	10.016	Response
222.5674	12.2824	Video
234.8498	4.7163	Think
239.5247	0	Motor_Response
239.5661	10.016	Response
255.015	12.2991	Video
267.3141	11.3825	Think
278.6697	0	Motor_Response
278.6966	10.016	Response
293.7622	6.5829	Video
300.3451	5.6663	Think
305.9656	0	Motor_Response
306.0113	10.0159	Response
321.4435	11.3825000000001	Video
332.826	9.2993	Think
342.1006	0	Motor_Response
342.1254	10.0159	Response
357.4909	6.0829	Video
363.5738	3.9164	Think
367.4556	0	Motor_Response
367.4902	10.0159	Response
382.5558	9.11600000000004	Video
391.6718	8.2161	Think
399.8466	0	Motor_Response
399.8879	10.0159	Response
414.9535	11.0825	Video
426.036	5.8663	Think
431.8625	0	Motor_Response
431.9022	10.0159	Response
447.0011	9.83269999999999	Video
456.8338	2.8665	Think
459.6645	0	Motor_Response
459.7002	10.0159	Response
474.7658	9.74930000000001	Video
484.5151	5.8162	Think
490.2894	0	Motor_Response
490.3314	10.0159	Response
505.3969	7.04950000000002	Video
512.4464	6.0829	Think
518.4793	0	Motor_Response
518.5293	10.016	Response
533.5949	8.6493999999999	Video
542.2443	6.6328	Think
548.8293	0	Motor_Response
548.8771	10.016	Response
563.9427	8.94940000000008	Video
572.8921	5.0996	Think
577.9553	0	Motor_Response
577.9917	10.0159	Response
593.0906	9.43269999999995	Video
602.5233	2.3831	Think
604.8642	0	Motor_Response
604.9064	10.016	Response
620.0053	11.4658999999999	Video
631.4712	4.8663	Think
636.2912	0	Motor_Response
636.3375	10.016	Response
651.4031	6.71619999999996	Video
658.1193	4.533	Think
662.6063	0	Motor_Response
662.6523	10.0159	Response
677.7179	8.24940000000004	Video
685.9673	3.4498	Think
689.3701	0	Motor_Response
689.4171	10.0159	Response
704.8659	8.69939999999997	Video
713.5653	3.5664	Think
717.0992	0	Motor_Response
717.1317	10.016	Response
732.1973	9.03269999999998	Video
741.23	5.5829	Think
746.7651	0	Motor_Response
746.8129	10.016	Response
761.9118	9.33270000000005	Video
771.2445	4.0331	Think
775.2362	0	Motor_Response
775.2776	10.016	Response
790.6265	3.83300000000008	Video
794.4595	6.5662	Think
800.9971	0	Motor_Response
801.0257	10.016	Response
816.0913	8.01609999999994	Video
824.1074	7.6328	Think
831.699	0	Motor_Response
831.7402	10.0159	Response
847.1891	9.69929999999999	Video
856.8884	3.3331	Think
860.195	0	Motor_Response
860.2215	10.016	Response
875.5704	9.3660000000001	Video
884.9364	3.3664	Think
888.2759	0	Motor_Response
888.3028	10.016	Response
903.385	11.0659000000001	Video
914.4509	4.1497	Think
918.5589	0	Motor_Response
918.6006	10.016	Response
933.6662	12.1491	Video
945.8153	6.2162	Think
951.995	0	Motor_Response
952.0316	10.016	Response
967.0972	7.81610000000001	Video
974.9133	4.3997	Think
979.2599	0	Motor_Response
979.313	10.016	Response
994.3786	9.34929999999997	Video
1003.7279	5.2996	Think
1008.9818	0	Motor_Response
1009.0275	10.016	Response
1024.0931	7.08279999999991	Video
1031.1759	8.5161	Think
1039.6448	0	Motor_Response
1039.692	10.016	Response
1055.1575	1.96659999999997	Video
1057.1241	2.8665	Think
1059.9537	0	Motor_Response
1059.9905	10.016	Response
1075.3394	8.98270000000002	Video
1084.3221	6.2329	Think
1090.5197	0	Motor_Response
1090.555	10.016	Response
1105.9206	9.51600000000008	Video
1115.4366	3.6831	Think
1119.0827	0	Motor_Response
1119.1197	10.016	Response
1134.4852	8.29939999999988	Video
1142.7846	3.1831	Think
1145.9227	0	Motor_Response
1145.9677	10.0159	Response
1161.0333	9.41599999999994	Video
1170.4493	1.7999	Think
1172.2016	0	Motor_Response
1172.2492	10.016	Response
