onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	676	7	n/a	1743.0	7.0	n/a	ukulele/ukulele_07s.jpg
7.5	0.5	exp	54	7	n/a	129.0	7.0	n/a	bird/bird_07s.jpg
12.0	0.5	exp	602	7	n/a	1546.0	7.0	n/a	steamroller/steamroller_07n.jpg
16.5	0.5	exp	620	7	n/a	1605.0	7.0	n/a	syringe/syringe_07s.jpg
21.0	0.5	exp	561	7	n/a	1435.0	7.0	n/a	shower_cap/shower_cap_07s.jpg
25.5	0.5	test	5	13	1.0	13.0	14.0	n/a	alligator/alligator_14n.jpg
30.0	0.5	test	168	13	28.0	401.0	15.0	n/a	cookie/cookie_15s.jpg
34.5	0.5	exp	430	7	n/a	1075.0	7.0	n/a	okra/okra_07s.jpg
39.0	0.5	exp	588	7	n/a	1510.0	7.0	n/a	speaker/speaker_07s.jpg
43.5	0.5	exp	367	7	n/a	931.0	7.0	n/a	lime/lime_07s.jpg
48.0	0.5	exp	571	7	n/a	1468.0	7.0	n/a	slingshot/slingshot_07s.jpg
52.5	0.5	exp	57	7	n/a	135.0	7.0	n/a	bison/bison_07n.jpg
57.0	0.5	exp	146	7	n/a	339.0	7.0	n/a	chocolate/chocolate_07s.jpg
61.5	0.5	exp	293	7	n/a	721.0	7.0	n/a	guardrail/guardrail_07s.jpg
66.0	0.5	catch	721	34	n/a	n/a	n/a	0.818	catch034.jpg
70.5	0.5	exp	225	7	n/a	543.0	7.0	n/a	easel/easel_07s.jpg
75.0	0.5	exp	153	7	n/a	361.0	7.0	n/a	closet/closet_07s.jpg
79.5	0.5	exp	679	7	n/a	1748.0	7.0	n/a	uniform/uniform_07s.jpg
84.0	0.5	exp	662	7	n/a	1703.0	7.0	n/a	trap/trap_07s.jpg
88.5	0.5	exp	86	7	n/a	204.0	7.0	n/a	broom/broom_07s.jpg
93.0	0.5	exp	379	7	n/a	959.0	7.0	n/a	magnifying_glass/magnifying_glass_07s.jpg
97.5	0.5	exp	597	7	n/a	1535.0	7.0	n/a	stalagmite/stalagmite_07s.jpg
102.0	0.5	exp	231	7	n/a	555.0	7.0	n/a	elephant/elephant_07n.jpg
106.5	0.5	exp	17	7	n/a	33.0	7.0	n/a	applesauce/applesauce_07s.jpg
111.0	0.5	exp	376	7	n/a	942.0	7.0	n/a	locker/locker_07s.jpg
115.5	0.5	exp	306	7	n/a	759.0	7.0	n/a	hatbox/hatbox_07s.jpg
120.0	0.5	exp	179	7	n/a	434.0	7.0	n/a	crate/crate_07s.jpg
124.5	0.5	exp	545	7	n/a	1384.0	7.0	n/a	scoreboard/scoreboard_07s.jpg
129.0	0.5	exp	134	7	n/a	313.0	7.0	n/a	cheese/cheese_07s.jpg
133.5	0.5	catch	721	53	n/a	n/a	n/a	0.848	catch053.jpg
138.0	0.5	exp	408	7	n/a	1021.0	7.0	n/a	mosquito/mosquito_07s.jpg
142.5	0.5	exp	68	7	n/a	155.0	7.0	n/a	boat/boat_07n.jpg
147.0	0.5	test	63	13	14.0	141.0	19.0	n/a	blind/blind_19s.jpg
151.5	0.5	exp	407	7	n/a	1020.0	7.0	n/a	mop/mop_07s.jpg
156.0	0.5	catch	721	38	n/a	n/a	n/a	1.638	catch038.jpg
160.5	0.5	exp	312	7	n/a	776.0	7.0	n/a	helicopter/helicopter_07n.jpg
165.0	0.5	exp	565	7	n/a	1446.0	7.0	n/a	silverware/silverware_07s.jpg
169.5	0.5	test	308	13	48.0	765.0	14.0	n/a	headlamp/headlamp_14s.jpg
174.0	0.5	test	597	13	85.0	1535.0	14.0	n/a	stalagmite/stalagmite_14s.jpg
178.5	0.5	exp	709	7	n/a	1824.0	7.0	n/a	wine/wine_07s.jpg
183.0	0.5	exp	273	7	n/a	678.0	7.0	n/a	glass/glass_07s.jpg
187.5	0.5	exp	238	7	n/a	571.0	7.0	n/a	face_mask/face_mask_07s.jpg
192.0	0.5	catch	721	52	n/a	n/a	n/a	0.782	catch052.jpg
196.5	0.5	exp	535	7	n/a	1344.0	7.0	n/a	saddle/saddle_07s.jpg
201.0	0.5	exp	133	7	n/a	306.0	7.0	n/a	chandelier/chandelier_07s.jpg
205.5	0.5	exp	414	7	n/a	1031.0	7.0	n/a	mousse/mousse_07s.jpg
210.0	0.5	exp	554	7	n/a	1419.0	7.0	n/a	shell2/shell2_07s.jpg
214.5	0.5	exp	696	7	n/a	1783.0	7.0	n/a	washboard/washboard_07s.jpg
