onset	duration	trial_type	response_time	feedback_onset	correct/incorrect
0.7134649400830001	2.5	A	0.733394608953	1.71343415135	0
3.2300229406299996	2.5	B	0.616717377525	4.22999788705	1
5.72995110025	2.5	C	0.7334051737139999	6.72992363186	0
8.22987925986	2.5	A	0.450134021552	9.22985963959	0
10.7297871955	2.5	B	0.5000498053069999	11.7297769326	1
13.229709016300001	2.5	C	0.650054031212	14.229681245999998	1
15.7296296296	2.5	B	0.583414229224	16.729608802	0
18.2295460171	2.5	A	0.583481843702	19.2295315283	1
20.7294633101	2.5	C	0.583413927376	21.729440067600002	1
23.2294252769	2.5	C	0.666692323945	24.229343777399997	1
25.7293060461	2.5	BL	0.600081499593	26.72913761360001	1
28.2290642639	2.5	BL	0.566754806967	29.2290585288	1
30.728956503400003	2.5	A	0.700125267891	31.728957408899998	0
33.228878626	2.5	B	0.7500863291969999	34.228876513	1
35.728820368899996	2.5	BL	0.6000881403	36.7288119171	1
38.228739473000005	2.5	C	0.433374988679	39.2287059676	1
40.7286591808	2.5	B	0.600045579402	41.7286335235	0
43.22857134229999	2.5	A	0.550096290261	44.2285532313	1
45.728491352	2.5	B	0.5668076307769999	46.7284693169	1
48.228419511599995	2.5	A	0.633429321742	49.2283908358	1
50.7283244287	2.5	BL	0.533459506776	51.72831778800001	1
53.22825138100001	2.5	BL	0.533482145553	54.2282504754	1
55.7281771258	2.5	C	0.483388873798	56.7281442241	1
58.2280889855	2.5	A	0.5999906426389999	59.2280636301	1
60.7280077877	2.5	B	0.566794047512	61.7279739805	1
63.2279277974	2.5	BL	0.566789821605	64.22792598630001	0
65.727845996	2.5	C	0.550049503456	66.7278191313	1
68.2277584594	2.5	BL	0.600135228953	69.2277684204	1
70.727686619	2.5	BL	0.5000845180969999	71.727678469	1
73.2276036101	2.5	B	0.766697455401	74.2275773492	1
75.727515168	2.5	BL	0.600090856953	76.72750943279999	0
78.2274499683	2.5	BL	0.566743638505	79.2274472517	1
80.7273612243	2.5	C	0.7000854236480001	81.7273742039	1
83.2272785173	2.5	A	0.36675420326499997	84.2272543693	1
85.7271997344	2.5	BL	0.66680129192	86.7272072806	0
88.2271230644	2.5	B	0.7167273385840001	89.2271073682	0
90.7270527333	2.5	BL	0.566760542122	91.7270340185	1
93.2269558393	2.5	A	0.616714660871	94.2269319931	1
95.72687645270001	2.5	C	0.400095384708	96.7268492861	1
98.226799179	2.5	C	0.533450451267	99.2267865013	1
100.726715868	2.5	A	0.533412116272	101.726690513	1
103.226635576	2.5	B	0.5667228108300001	104.22660146700001	1
105.726561321	2.5	C	0.350078481089	106.726529325	1
108.226481029	2.5	B	0.6667040961089999	109.226448429	1
110.726372966	2.5	BL	0.566820912192	111.726380211	1
113.22631531299999	2.5	A	0.683452866069	114.226279393	1
115.726237737	2.5	B	0.533406682966	116.726215702	1
118.226150804	2.5	C	0.316753599565	119.22612786399999	1
120.72610281	2.5	A	0.533377403483	121.726056929	1
123.225983579	2.5	A	0.500085423648	124.225964261	1
125.725901476	2.5	C	0.450053125662	126.72587823399999	1
128.226001389	2.5	BL	0.599970116815	129.22582541	1
130.725745721	2.5	B	0.483414531076	131.725718555	1
133.22567056100002	2.5	C	0.41676657913000004	134.225644903	1
135.725592079	2.5	A	0.433414531075	136.72556340399998	0
138.22551058	2.5	B	0.733461619729	139.225488847	1
140.725429986	2.5	BL	0.533451960519	141.725426967	1
143.225345166	2.5	C	0.500082103292	144.225325847	1
145.725263063	2.5	B	0.46680702707599997	146.725244952	0
148.225188506	2.5	A	0.5334383772519999	149.225163452	1
150.725114854	2.5	B	0.700092668054	151.72508285799998	1
153.22503456200002	2.5	A	0.516760542123	154.225003471	0
155.724949742	2.5	C	0.416781067946	156.724927103	1
158.224878505	2.5	B	0.766706812761	159.224842887	1
160.724789459	2.5	A	0.583412418124	161.724764104	1
163.224708865	2.5	C	0.516749675511	164.224687736	1
165.724627366	2.5	B	0.7500984032100001	166.724603218	1
168.22455129899998	2.5	A	0.383386157142	169.224523831	1
170.724468291	2.5	C	0.35006187931999994	171.72444535	1
173.224387093	2.5	B	0.6334869751569999	174.224362643	1
175.724288388	2.5	A	0.350107760572	176.72428536900003	1
178.22422560299995	2.5	BL	0.666745147755	179.22422017	1
180.72414953700002	2.5	C	0.666741223702	181.72411633299998	1
183.224072565	2.5	C	0.599983700082	184.224046002	1
185.72399046200002	2.5	BL	0.600118929035	186.723977482	1
188.22391499900002	2.5	BL	0.600136436356	189.223906547	1
190.723832292	2.5	B	0.516768993934	191.72380422	1
193.223744454	2.5	A	0.41676627728	194.223727852	1
195.723681669	2.5	BL	0.50007938664	196.723665067	1
198.22359111400002	2.5	B	0.66671405717	199.22356787099997	0
200.72351172700002	2.5	C	0.566800386368	201.72349331400002	1
203.223433548	2.5	BL	0.533471278941	204.22342720900002	1
205.723348124	2.5	A	0.516816082587	206.72332790000002	1
208.223275076	2.5	B	0.500083914394	209.22325062599998	1
210.72317305099997	2.5	BL	0.500094177307	211.723192067	1
