onset	duration	trial_type	response_time	feedback_onset	correct/incorrect
253.22849135200002	2.5	C	0.616728847837	254.228465695	1.0
255.72839476	2.5	A	0.516718283076	256.728370612	1.0
258.22831990099996	2.5	B	0.6833725738779999	259.228300884	1.0
260.72823719400003	2.5	BL	0.7668000845190001	261.72822391299997	1.0
263.228168674	2.5	C	0.583397929307	264.228124302	1.0
265.72807630799997	2.5	BL	0.73345377162	266.72806846	1.0
268.22799994	2.5	BL	0.8667931419600001	269.227994808	1.0
270.72791844	2.5	BL	0.56675842917	271.727899122	1.0
273.227837846	2.5	A	0.5500479942059999	274.227812491	1.0
275.72775845900003	2.5	B	0.66671254792	276.727729784	1.0
278.227679375	2.5	C	0.516771106886	279.227653415	1.0
280.72759938400003	2.5	A	0.700076368137	281.72757282099997	1.0
283.227515772	2.5	B	0.45004588125100004	284.227477135	1.0
285.727440007	2.5	C	0.516715566422	286.72740952	1.0
288.22735881	2.5	A	0.516803404871	289.227334661	1.0
290.72727942299997	2.5	BL	0.733468864137	291.72727399	0.0
293.227200942	2.5	C	0.483413021822	294.227174681	1.0
295.72711914	2.5	A	0.43344381055799996	296.7270962	0.0
298.227025265	2.5	B	0.716763560626	299.227015908	1.0
300.726964593	2.5	C	0.566752090313	301.726955537	1.0
303.226907543	2.5	BL	0.733364423919	304.226881282	1.0
305.72681397	2.5	B	0.766793745661	306.726820308	1.0
308.22675088299997	2.5	A	0.416816988138	309.226741526	1.0
310.726662441	2.5	C	0.466751184762	311.726623502	1.0
313.226591204	2.5	B	0.7501056476189999	314.226558906	1.0
315.726527212	2.5	BL	0.900054333062	316.726493706	0.0
318.22644692	2.5	A	0.600060973769	319.226426092	1.0
320.726366627	2.5	A	0.533451658668	321.726341272	1.0
323.2262643	2.5	B	0.616717377525	324.226249208	1.0
325.726207552	2.5	C	0.583467354885	326.726158954	1.0
328.226094358	2.5	C	0.433480938151	329.226078964	1.0
330.726027951	2.5	A	0.6334869751569999	331.726000483	1.0
333.225938	2.5	B	0.633395816354	334.225916569	1.0
335.72589091099996	2.5	A	0.5834736937430001	336.725864952	0.0
338.225851973	2.5	BL	0.766740016301	339.225790999	1.0
340.725745118	2.5	C	0.550064294122	341.72570467	1.0
343.225599928	2.5	B	0.650316339159	344.22559419199996	1.0
345.725573667	2.5	C	0.700071840381	346.725544991	1.0
348.22547586699994	2.5	B	0.683380723838	349.225451417	1.0
350.725415195	2.5	A	0.6166787406800001	351.72536508800005	1.0
353.225362975	2.5	A	0.516741525553	354.22533762	1.0
355.72523710300004	2.5	B	0.483446225362	356.725213559	0.0
358.22517220599997	2.5	C	0.483405173714	359.225147454	1.0
360.725080443	2.5	C	0.4500881403	361.725057804	1.0
363.22501343199997	2.5	A	0.60009598841	364.224996529	1.0
365.72493495099997	2.5	B	0.700076066287	366.724897522	1.0
368.224875789	2.5	C	0.516758731021	369.224839265	1.0
370.724775272	2.5	BL	0.833456790124	371.724753841	1.0
373.224685925	2.5	A	0.6167463551569999	374.22465483400003	1.0
375.72460080300004	2.5	B	0.6167209997290001	376.724571523	1.0
378.224517794	2.5	BL	0.666823326996	379.22451296400004	1.0
380.724438106	2.5	BL	0.700171450995	381.72443388	1.0
383.22432672300005	2.5	C	0.566832382505	384.224333665	1.0
385.724301066	2.5	B	0.650077273687	386.72427420099996	1.0
388.224220773	2.5	A	0.533411210721	389.22417187400004	1.0
390.724141387	2.5	A	0.6000878384489999	391.724114522	1.0
393.224062	2.5	B	0.650119532735	394.224036645	1.0
395.723982915	2.5	BL	0.733469165989	396.72397295400003	1.0
398.22387968199996	2.5	C	0.550010262912	399.223891153	1.0
