onset	duration	trial_type	response_time	feedback_onset	correct/incorrect
0.708684234356	2.5	A	0.7167213015780001	1.7086468049099999	1
3.22526276072	2.5	BL	0.566836004709	4.22508195237	1
5.725008904580001	2.5	B	0.7000676144760001	6.724976606599999	1
8.224927103139999	2.5	C	0.516763560627	9.22490114401	1
10.7248392647	2.5	BL	0.666823326994	11.7248440943	1
13.224776479800001	2.5	B	0.833394307103	14.2247441818	1
15.7246922636	2.5	A	0.550271967159	16.72466721	1
18.2246104621	2.5	BL	0.500171450994	19.2246032177	1
20.7245310755	2.5	BL	0.533420266231	21.724528660700003	1
23.2244492741	2.5	C	0.45007787738899996	24.2244248242	0
25.7243641523	2.5	BL	0.533411210723	26.724362039299997	1
28.2242769175	2.5	B	0.7168323825059999	29.2242687675	1
30.7242029642	2.5	A	0.5833746868299999	31.7241591959	1
33.2241259923	2.5	BL	0.5334435087080001	34.2241187479	0
35.724025778000005	2.5	C	0.616760542123	36.7240179299	1
38.2239672191	2.5	C	0.46671707567500004	39.22393311	1
40.7238857195	2.5	A	0.5501041383690001	41.723866401	1
43.2238057291	2.5	B	0.633410607023	44.2237785626	1
45.7237586405	2.5	A	0.716702888709	46.7237000815	1
48.2236460503	2.5	B	0.7334072866670001	49.2236116393	1
50.7235464397	2.5	C	0.41676657913000004	51.7235416101	1
53.223487277	2.5	C	0.45009689395900004	54.223459204899996	1
55.7234109089	2.5	A	0.466726734885	56.7233825349	1
58.223326692600004	2.5	B	0.5667759364899999	59.2233004316	1
60.723247004099996	2.5	BL	0.533418153278	61.7232442875	1
63.223165504499995	2.5	C	0.48348214555299995	64.2231606749	1
65.7230888346	2.5	A	0.416661535211	66.723057744	1
68.2229856017	2.5	BL	0.600107156872	69.2229973739	1
70.7229071206	2.5	BL	0.533438377253	71.72292160949999	1
73.2228268285	2.5	B	0.550119834585	74.2228186785	1
75.7227679676	2.5	C	0.716744845904	76.7227392919	1
78.22269522170002	2.5	B	0.683397325607	79.2226538682	1
80.72260979810001	2.5	BL	0.633413021824	81.7226028555	1
83.2225083763	2.5	A	0.650068821878	84.2225095837	1
85.722442573	2.5	BL	0.60018503426	86.7224567599	1
88.2223496031	2.5	A	0.583429321743	89.2223420568	1
90.7222880256	2.5	B	0.600133719701	91.72226297200001	1
93.2222095445	2.5	BL	0.46675661806900004	94.22220230010001	1
95.7221292523	2.5	C	0.450147302967	96.72210751909999	1
98.2220577138	2.5	BL	0.5334380754029999	99.22204292309999	1
100.721971686	2.5	B	0.61674031815	101.7219249	1
103.22189199799999	2.5	C	0.600054333063	104.221877811	1
