onset	duration	trial_type	response_time	feedback_onset	correct/incorrect
258.22615925599996	2.5	BL	0.633579039511	259.22614839	1.0
260.726062966	2.5	B	0.7167566180689999	261.726052099	1.0
263.225998974	2.5	BL	0.800073349634	264.226012255	1.0
265.725876724	2.5	A	0.533456186424	266.72585257599997	1.0
268.225839295	2.5	BL	0.700137945607	269.225830541	0.0
270.725767454	2.5	BL	0.80004467385	271.725751456	1.0
273.225684144	2.5	B	0.7167083220139999	274.225638564	1.0
275.725588155	2.5	C	0.5500576534139999	276.725567931	1.0
278.225525371	2.5	BL	0.63347158079	279.2255139	0.0
280.725444475	2.5	BL	0.933455582723	281.725391349	1.0
283.225364182	2.5	B	0.933383138639	284.22531649	0.0
285.725275137	2.5	BL	0.7668109511310001	286.72527785299997	1.0
288.22519243	2.5	C	0.5000929699050001	289.225180356	1.0
290.72511093	2.5	A	0.600105043919	291.725101573	1.0
293.225048447	2.5	C	0.516747562559	294.225019469	1.0
295.724954572	2.5	A	0.61675027921	296.724947025	1.0
298.224892692	2.5	BL	0.766800688218	299.224878807	0.0
300.724788856	2.5	B	0.883355368407	301.724783121	0.0
303.224695584	2.5	BL	0.600165715838	304.224705243	1.0
305.724637025	2.5	C	0.450065803376	306.724628875	1.0
308.224571523	2.5	A	0.450025053578	309.22454586599997	1.0
310.72448459099996	2.5	B	0.8501041383679999	311.7244698	1.0
313.224436596	2.5	C	0.5666835702849999	314.224341815	1.0
315.724319177	2.5	A	0.516793745663	316.72429261400003	1.0
318.22424160099996	2.5	B	0.4167415255520001	319.224230734	1.0
320.724156479	2.5	BL	0.8001053457699999	321.724148631	1.0
323.224068943	2.5	A	0.48344049020499996	324.224060793	1.0
325.724007365	2.5	C	0.416784388301	326.723966917	1.0
328.223940053	2.5	B	0.8167611458230001	329.22391349	1.0
330.723860968	2.5	C	0.500024751727	331.723817199	1.0
333.223737813	2.5	A	0.483480032601	334.223744152	1.0
335.723686498	2.5	B	0.516807027076	336.723676537	1.0
338.22362220400004	2.5	C	0.433439282804	339.223594434	1.0
340.72354493	2.5	BL	n/a	341.723538893	n/a
343.223422983	2.5	A	0.466788010504	344.223425398	1.0
345.723385553	2.5	B	0.416782275348	346.723361104	1.0
348.22328986699995	2.5	C	0.5167309607899999	349.22327839699994	1.0
350.723225875	2.5	A	0.350124362341	351.72315494	1.0
353.223107851	2.5	B	0.416787104952	354.223107851	1.0
355.723067705	2.5	C	0.483424793987	356.723041746	1.0
358.222992846	2.5	B	0.766760843973	359.222961152	1.0
360.722911045	2.5	A	0.633409097769	361.72285791900003	1.0
363.22281535800005	2.5	A	0.41676416432700003	364.222762232	1.0
365.722745027	2.5	BL	0.833405173715	366.72272721800005	0.0
368.222672281	2.5	C	0.516715264574	369.222648737	1.0
370.722584744	2.5	BL	0.7001177216329999	371.722631229	0.0
373.222477889	2.5	B	0.650113797579	374.222485134	1.0
375.722423858	2.5	A	0.5500238461770001	376.72240182300004	1.0
378.22233903800003	2.5	B	0.633477014097	379.22232817199995	1.0
380.722265991	2.5	C	0.516770805034	381.72220592199994	1.0
383.22217996300003	2.5	C	0.483445017961	384.22212834699997	1.0
385.72207401400004	2.5	B	0.583450753118	386.722087295	1.0
388.22202722699996	2.5	A	0.600047994205	389.22200972	1.0
390.721965348	2.5	C	0.5167683902310001	391.721929729	1.0
393.221853965	2.5	BL	0.7001678287909999	394.221866944	1.0
395.72179721699996	2.5	A	0.566800688219	396.72177186199997	0.0
398.22169941699997	2.5	B	0.7834266050900001	399.22169730400003	0.0
