onset	duration	trial_type	response_time	feedback_onset	correct/incorrect
0.7155510279999999	2.5	A	n/a	1.7155202390000002	n/a
3.215458662	2.5	B	0.383405777	4.215464699	1.0
5.715377162	2.5	C	0.56679616	6.715350599	0.0
8.231952368	2.5	B	0.416717981	9.231933652999999	0.0
10.731892599999998	2.5	A	0.5333843460000001	11.7318597	0.0
13.2317951	2.5	C	0.6667653720000001	14.23176854	1.0
15.73171723	2.5	C	0.48334721799999997	16.73168976	1.0
18.23164901	2.5	A	0.683397024	19.23160433	1.0
20.73154608	2.5	BL	0.833279302	21.73138308	1.0
23.23130912	2.5	B	0.7001050440000001	24.23128588	1.0
25.73123517	2.5	A	0.800046787	26.73120257	1.0
28.23114099	2.5	B	0.633436868	29.231125	1.0
30.7312234	2.5	C	0.850074255	31.73119231	0.0
33.23115609	2.5	B	0.583404268	34.23111624	0.0
35.7310604	2.5	C	0.550095385	36.73104893	1.0
38.2309792	2.5	A	0.633422983	39.23095173	1.0
40.73088472	2.5	BL	0.7333294090000001	41.73073018	1.0
43.23065562	2.5	C	0.750064898	44.23063389	1.0
45.73057623	2.5	BL	0.66679767	46.73056627	1.0
48.23048477	2.5	B	0.600075764	49.23046847	0.0
50.73041172	2.5	A	0.783428718	51.7303921	1.0
53.23033173	2.5	B	0.666706209	54.23030608	1.0
55.73022669	2.5	A	0.783460412	56.73022458	1.0
58.23016904	2.5	BL	0.733472184	59.23015938	1.0
60.73007908	2.5	C	0.733475807	61.73006128	1.0
63.23000453	2.5	B	0.650061577	64.22998340000001	0.0
65.72992484	2.5	C	0.66674877	66.72990039	1.0
68.22984364	2.5	A	0.86678952	69.22981617	1.0
70.7297724	2.5	BL	0.966728244	71.72976788	1.0
73.22968155	2.5	C	0.733415135	74.229658	1.0
75.72960065	2.5	B	0.8166693829999999	76.72957469	0.0
78.22952157	2.5	A	0.650042561	79.22949138	1.0
80.72961393	2.5	BL	0.7665915059999999	81.72943041	0.0
83.22935585	2.5	C	0.883403061	84.22933442	1.0
85.72926439	2.5	BL	n/a	86.72926469	n/a
88.22918349	2.5	BL	0.566804914	89.22918199	1.0
90.72910411	2.5	BL	0.56680582	91.72909505	1.0
93.22903317	2.5	A	0.766785898	94.22900329	1.0
95.72895047	2.5	B	0.466757825	96.72892481	0.0
98.22887168	2.5	C	0.63340457	99.22884754	1.0
100.7287896	2.5	BL	0.83346826	101.7287799	0.0
103.2287069	2.5	BL	0.600091159	104.228699	1.0
105.728626	2.5	A	0.700122551	106.72859129999999	1.0
108.2285457	2.5	B	0.683406683	109.22851909999999	0.0
110.72846840000001	2.5	C	0.783427511	111.72846299999999	1.0
113.22838780000001	2.5	BL	0.6667698989999999	114.22837759999999	1.0
115.7283078	2.5	A	0.7167424309999999	116.7282846	0.0
118.22822839999999	2.5	BL	0.93340457	119.22821909999999	1.0
120.72814029999999	2.5	BL	0.6001071570000001	121.7281288	1.0
123.2280663	2.5	B	0.616773824	124.228047	1.0
125.72796340000001	2.5	A	0.7001457940000001	126.72796699999999	1.0
128.2279046	2.5	BL	0.566805518	129.22789640000002	1.0
130.7278237	2.5	B	0.616749374	131.72779920000002	1.0
133.22774669999998	2.5	BL	0.60008965	134.2277397	1.0
135.7276664	2.5	C	0.666733376	136.7276335	1.0
138.2275795	2.5	B	0.6667735220000001	139.2275607	0.0
140.7275079	2.5	C	0.750054635	141.727478	1.0
143.22761119999996	2.5	BL	0.60007667	144.2274216	1.0
145.7273455	2.5	A	0.6333771020000001	146.7273208	1.0
148.2272649	2.5	C	0.916744846	149.2272257	1.0
150.7271855	2.5	A	0.533375291	151.72716169999995	1.0
153.22710859999995	2.5	B	0.666763259	154.2270811	0.0
155.7270195	2.5	C	0.716747563	156.7270041	1.0
158.2269468	2.5	A	0.550076066	159.22692080000004	1.0
160.7268686	2.5	B	0.36681397	161.72684080000005	1.0
163.22678169999998	2.5	BL	0.633490899	164.22681790000001	1.0
165.72672790000001	2.5	C	0.633374687	166.7266993	1.0
168.2266507	2.5	BL	0.5334610160000001	169.2266434	1.0
170.726539	2.5	A	0.43347369399999996	171.7265447	1.0
173.2264874	2.5	B	0.38344652700000004	174.2264641	1.0
175.7264083	2.5	A	0.650134323	176.7263811	1.0
178.2263289	2.5	BL	0.66677322	179.226318	1.0
180.726248	2.5	B	0.900061879	181.726222	0.0
183.22615259999998	2.5	C	0.650047692	184.2261239	1.0
185.7260545	2.5	C	0.916728848	186.7260479	1.0
188.2261774	2.5	A	0.600086027	189.2261559	1.0
190.7261031	2.5	B	0.48337408299999995	191.7260615	1.0
193.2260053	2.5	BL	0.56681246	194.2258305	1.0
195.7257469	2.5	C	0.633393703	196.7257306	1.0
198.22566909999998	2.5	B	0.583409098	199.225641	0.0
200.7255879	2.5	A	0.48338555299999997	201.72556219999998	1.0
203.2255157	2.5	C	0.633416644	204.2254904	1.0
205.7254285	2.5	BL	0.5668209120000001	206.725446	1.0
208.2253584	2.5	B	0.7668018959999999	209.2253331	0.0
210.72527090000003	2.5	A	0.600127985	211.7252453	1.0
213.2251897	2.5	C	0.583427209	214.2251704	1.0
215.7251191	2.5	B	0.9000664070000001	216.7250946	0.0
218.2250376	2.5	A	0.566777144	219.22501490000002	1.0
220.724963	2.5	BL	0.566789822	221.7249543	1.0
223.2248728	2.5	BL	0.500140059	224.2248722	1.0
225.72481690000004	2.5	B	0.816709228	226.7247901	1.0
228.2247381	2.5	A	0.550086027	229.22469590000003	1.0
230.72464159999998	2.5	C	0.583377705	231.7246162	1.0
233.2245637	2.5	B	0.483456186	234.22453829999998	0.0
235.72449939999998	2.5	C	0.516744544	236.7244749	1.0
238.2243989	2.5	BL	0.566809744	239.22439680000002	1.0
240.72431769999997	2.5	A	0.46674394	241.7242914	1.0
243.224244	2.5	C	0.616765372	244.2242199	1.0
245.72416370000002	2.5	B	0.3834187570000001	246.7241381	1.0
248.22408739999997	2.5	A	0.8667391109999999	249.22406170000002	1.0
250.7240125	2.5	B	0.516745751	251.72398289999998	1.0
253.22391919999998	2.5	A	0.650063992	254.2239029	1.0
255.72384830000001	2.5	C	0.616737601	256.7238205	1.0
258.22376710000003	2.5	A	0.550078179	259.2237475	1.0
260.7236835	2.5	C	0.666747261	261.723663	1.0
263.2236119	2.5	B	0.38347641	264.22358149999997	1.0
265.7235111	2.5	BL	0.633441396	266.7235546	1.0
268.2234517	2.5	BL	0.56681397	269.2234366	1.0
270.72335019999997	2.5	A	n/a	271.7233373	n/a
273.22329110000004	2.5	B	0.7333967220000001	274.2232585	0.0
275.7232153	2.5	C	0.383418455	276.7231788	1.0
278.2231537	2.5	BL	0.600058861	279.22312900000003	1.0
280.7230526	2.5	BL	0.500110175	281.7230469	1.0
283.2229747	2.5	B	0.8667369979999999	284.2229479	1.0
285.7229071000001	2.5	A	0.45011379799999995	286.7228712	1.0
288.2228066	2.5	C	0.5834281139999999	289.2228108	1.0
290.7227523	2.5	C	0.550102931	291.7227088	1.0
293.2226355	2.5	A	0.600094177	294.2226228	1.0
295.7225926000001	2.5	B	0.35012194799999996	296.7225678000001	1.0
298.2224912	2.5	BL	0.56682212	299.22249	1.0
300.7224175	2.5	BL	0.500119835	301.72243019999996	1.0
303.2223363	2.5	C	0.516858945	304.2223116	1.0
305.7222497	2.5	A	0.350125268	306.7222376	1.0
308.22218119999997	2.5	BL	0.533479127	309.2221742	1.0
310.7221	2.5	B	0.383454979	311.7220852	1.0
313.2220238999999	2.5	BL	0.466796462	314.2220152	1.0
315.7219433	2.5	C	0.48341724799999997	316.72189649999996	1.0
318.22186719999996	2.5	BL	0.466769296	319.2218754	1.0
320.72180110000005	2.5	B	0.500093272	321.721758	0.0
323.221703	2.5	A	0.600072142	324.2216831	1.0
325.72164449999997	2.5	BL	0.466790727	326.7216366	1.0
328.2215645	2.5	B	0.9167315640000001	329.2215406	1.0
330.72146969999994	2.5	C	0.400109874	331.7214619	1.0
333.2214036000001	2.5	A	0.5334015520000001	334.2213659	1.0
335.7213269	2.5	A	0.633380422	336.72128439999994	1.0
338.2212276	2.5	C	0.550087235	339.2212023	1.0
340.7211458	2.5	BL	0.566802197	341.7211401	1.0
343.2210628	2.5	B	0.583423285	344.2210631	1.0
345.7210088	2.5	A	0.633380724	346.7209831	1.0
348.2209101	2.5	C	0.583430831	349.22090519999995	1.0
350.72099130000015	2.5	BL	0.566803405	351.7208234	1.0
353.22074649999996	2.5	B	0.38343656600000003	354.2207486	1.0
355.72067710000016	2.5	C	0.8000645959999999	356.7206481	0.0
358.22060639999995	2.5	B	n/a	359.2205889	n/a
360.7205141	2.5	A	0.500132814	361.7204938	1.0
363.2204383	2.5	B	0.650062785	364.220412	1.0
365.72036099999997	2.5	BL	0.5334344529999999	366.7203532	1.0
368.22029879999997	2.5	A	0.483462525	369.22027169999996	1.0
370.72022000000004	2.5	BL	0.533419964	371.7202119	1.0
373.2201238	2.5	C	0.583406985	374.2201117	1.0
375.72003739999997	2.5	B	0.35011259	376.7200338	1.0
378.2199653	2.5	A	0.366739714	379.21995319999996	0.0
380.7199079	2.5	BL	0.566788916	381.7198787	1.0
383.2198029	2.5	C	0.6000990070000001	384.2197972	1.0
385.7197437	2.5	A	0.400110175	386.7197368	1.0
388.2196613	2.5	B	0.683408192	389.21961969999995	1.0
390.7195445	2.5	C	0.516743639	391.7195593	1.0
393.2194887	2.5	B	0.3667059070000001	394.21948019999996	1.0
395.7194259	2.5	A	0.450108666	396.7194087	1.0
398.2193459	2.5	C	0.383443811	399.2193063	1.0
