onset	duration	trial_type	condition	response_time	error_flag
0.1877129999920725	1.0669790001120418	0.0	000000534553.jpg	0.0	
3.521146000130102	1.0669269999489188	0.0	cluster_00008_000000418772.jpg	0.0	
7.354691000189632	1.066904000006616	0.0	000000011358.jpg	0.0	
10.70506800012663	1.0666320000309495	0.0	000000460236.jpg	0.0	
14.53828199999407	1.016659000189975	0.0	000000040187.jpg	0.0	
17.7552990000695	1.0167149999178946	0.0	000000575701.jpg	0.0	
21.50541300000623	1.0665230001322925	0.0	000000361197.jpg	0.0	
24.92221700004302	1.0665820001158863	0.0	000000332448.jpg	0.0	
28.672334000002596	1.0666280000004915	0.0	000000431825.jpg	0.0	
32.505778999999166	1.066530000185594	0.0	000000233580.jpg	0.0	
36.07223800010979	1.066821000073105	0.0	000000176085.jpg	0.0	
40.20601800014265	1.016378999920562	0.0	000000474827.jpg	0.0	
43.989027000032365	1.0669770000968128	0.0	000000495387.jpg	0.0	
47.72263099998236	1.066736000124365	0.0	000000377703.jpg	0.0	
51.23929599998519	1.067019000183791	0.0	cluster_00004_000000024530.jpg	0.0	
54.806111000012606	1.0670270000118762	0.0	cluster_00000_000000432000.jpg	0.0	
58.15660500014201	1.066484000068158	0.0	000000480447.jpg	0.0	
62.10674000019208	1.066469999961555	0.0	000000227928.jpg	0.0	
65.84020500001498	1.0665920001920313	0.0	000000120655.jpg	0.0	
69.47365300008096	1.0665410000365227	0.0	000000395396.jpg	0.0	
73.40711500006728	1.066510000033304	0.0	000000026702.jpg	0.0	
76.67355700000189	1.0669770000968128	1.0	blank	0.558908	
80.10699300002307	1.01709400000982	0.0	000000222921.jpg	0.0	
83.35744200018235	1.0666389998514203	0.0	000000354045.jpg	0.0	
86.90703300014138	1.0169029999524355	0.0	000000053842.jpg	0.0	
91.02418499998748	1.0666440001223236	0.0	000000516634.jpg	0.0	
94.7578050000593	1.0666420001070946	0.0	000000469816.jpg	0.0	
98.6076250001788	1.0502939999569207	1.0	blank	0.856604	
101.90777900000104	1.0669110000599176	0.0	000000354185.jpg	0.0	
105.44149000011384	1.066607000073418	0.0	cluster_00013_000000129436.jpg	0.0	
108.65807500015944	1.0668879998847842	0.0	000000040685.jpg	0.0	
112.12504500010982	1.0666219999548048	0.0	000000092221.jpg	0.0	
115.84144500014372	1.066988999955356	0.0	000000474353.jpg	0.0	
119.70840000011958	1.0667379999067634	0.0	000000338439.jpg	0.0	
122.9750800000038	1.067017000168562	0.0	blank	0.0	
126.82552600000054	1.0666390000842512	0.0	000000576789.jpg	0.0	
131.0920150000602	1.066910000052303	0.0	000000383652.jpg	0.0	
134.7423740001395	1.0667439999524504	0.0	000000576749.jpg	0.0	
138.4759090000298	1.0167960000690073	0.0	000000195768.jpg	0.0	
142.62603400018995	1.0666059998329729	0.0	000000087871.jpg	0.0	
145.9594980000984	1.0666209999471905	0.0	000000367742.jpg	0.0	
150.05935500003395	1.0836330000311136	0.0	blank	1.565088	
154.19311200012453	1.0666290000081062	0.0	000000415225.jpg	0.0	
157.84321200009435	1.0664550000801682	0.0	000000444166.jpg	0.0	
161.4431990000885	1.0668339999392629	0.0	000000492851.jpg	0.0	
165.47679400001653	1.066611000103876	0.0	000000184822.jpg	0.0	
169.24360300018452	1.0665739998221395	0.0	000000397815.jpg	0.0	
173.19337500003166	1.0669450000859797	0.0	000000000650.jpg	0.0	
176.7438250000123	1.066613000119105	0.0	000000419406.jpg	0.0	
180.8939600000158	1.0664680001791569	0.0	cluster_00014_000000517454.jpg	0.0	
184.1274170000106	1.0665290001779797	0.0	000000504888.jpg	0.0	
188.227111000102	1.0504699999000875	1.0	blank	0.533411	
191.7109950000886	1.066423000069335	0.0	000000404064.jpg	0.0	
195.74446300021373	1.0665879999287426	0.0	000000268114.jpg	0.0	
199.1779080000706	1.066609000088647	0.0	000000510334.jpg	0.0	
203.0277319999877	1.0669450000859797	0.0	000000453682.jpg	0.0	
206.9781540001277	1.066583999898285	0.0	000000178031.jpg	0.0	
211.0282990001142	1.0665799998678267	0.0	000000387318.jpg	0.0	
214.7617420000024	1.0666970000602305	0.0	blank	0.0	
218.69521200004965	1.0168000000994653	0.0	000000115649.jpg	0.0	
222.27842800016515	1.066908000037074	0.0	000000209919.jpg	0.0	
226.22878300002776	1.0665680000092834	0.0	000000215291.jpg	0.0	
230.0785460001789	1.0669050000142306	0.0	000000244476.jpg	0.0	
233.612369999988	1.0665370000060648	0.0	000000190487.jpg	0.0	
237.44582700007595	1.0667030001059177	0.0	000000487825.jpg	0.0	
240.72892200015485	1.0167409998830408	0.0	000000494552.jpg	0.0	
244.0291880001314	1.0668109999969602	0.0	cluster_00003_000000519482.jpg	0.0	
247.27948200004172	1.0666229999624193	0.0	000000078042.jpg	0.0	
251.22938700020316	1.066823999863118	0.0	cluster_00005_000000570349.jpg	0.0	
255.2464170001913	1.0666829999536276	1.0	blank	0.546033	
259.3798770001158	1.016802999889478	0.0	000000338670.jpg	0.0	
263.5133400000632	1.0665800001006571	0.0	000000332574.jpg	0.0	
267.0297530000098	1.0668640001676977	0.0	000000467646.jpg	0.0	
270.99691900005564	1.066516000078991	0.0	000000541472.jpg	0.0	
274.9303840000648	1.0665070000104606	0.0	000000411475.jpg	0.0	
278.2804880000185	1.0665780000854284	0.0	000000425712.jpg	0.0	
281.5801390002016	1.0172729999758303	0.0	000000482326.jpg	0.0	
