onset	duration	trial_type
0	3	cue
40.633	3	cue
73.884	3	cue
114.564	3	cue
152.28	3	cue
176.267	3	cue
218.896	3	cue
252.611	3	cue
313.639	3	cue
353.664	3	cue
395.313	3	cue
456.248	3	cue
491.566	3	cue
529.737	3	cue
3.077	30.049	video
43.709	22.675	video
76.959	30.092	video
117.634	27.133	video
155.358	13.375	video
179.342	32.049	video
221.966	23.134	video
255.683	50.45	video
316.707	29.45	video
356.741	31.05	video
398.39	50.342	video
459.315	24.708	video
494.639	27.575	video
532.807	26.366	video
33.126	2	full
107.051	2	full
211.391	2	full
306.133	2	full
387.791	2	full
448.732	2	full
522.214	2	full
66.384	2	interrupted
144.767	2	interrupted
168.733	2	interrupted
245.1	2	interrupted
346.157	2	interrupted
484.023	2	interrupted
