onset	duration	trial_type
0	3	cue
42.619	3	cue
77.837	3	cue
114.946	3	cue
164.728	3	cue
197.829	3	cue
229.55	3	cue
264.479	3	cue
304.408	3	cue
348.023	3	cue
381.088	3	cue
411.834	3	cue
446.45	3	cue
3.075	32.042	video
45.692	24.641	video
80.908	26.525	video
118.025	39.174	video
167.799	22.508	video
200.907	21.142	video
232.624	24.341	video
267.556	29.326	video
307.481	33.042	video
351.098	22.475	video
384.156	20.175	video
414.906	24.041	video
449.53	43.758	video
35.117	2	full
157.199	2	full
256.965	2	full
340.523	2	full
373.573	2	full
438.947	2	full
493.288	2	full
70.333	2	interrupted
107.433	2	interrupted
190.307	2	interrupted
222.049	2	interrupted
296.882	2	interrupted
404.331	2	interrupted
500.808	3	exclude_cue
503.88	25.883	exclude_video
529.763	7	exclude_fix
