onset	duration	trial_type
14	0	Inst_CON
15.5	0	DOOR-CON
21	0	Inst_CON
23.5	0	DOOR-CON
35	0	Inst_VM
37.5	0	DOOR-VM-go
42	0	Inst_VM
45	0	DOOR-VM-go
49	0	Inst_VM
51	0	DOOR-VM-no-go
56	0	Inst_VG
59	0	DOOR-VG-go
63	0	Inst_CON
65.5	0	DOOR-CON
70	0	Inst_VG
72	0	DOOR-VG-go
77	0	Inst_VM
80	0	DOOR-VM-go
84	0	Inst_VG
86	0	DOOR-VG-go
91	0	Inst_CON
94	0	DOOR-CON
98	0	Inst_VG
100	0	DOOR-VG-no-go
112	0	Inst_VM
114	0	DOOR-VM-go
119	0	Inst_VG
122	0	DOOR-VG-go
126	0	Inst_VM
127.5	0	DOOR-VM-no-go
133	0	Inst_CON
135	0	DOOR-CON
147	0	Inst_VM
148.5	0	DOOR-VM-no-go
161	0	Inst_VG
163	0	DOOR-VG-no-go
175	0	Inst_VG
177	0	DOOR-VG-go
182	0	Inst_VG
184.5	0	DOOR-VG-no-go
189	0	Inst_VG
190.5	0	DOOR-VG-no-go
210	0	Inst_VM
213	0	DOOR-VM-no-go
217	0	Inst_VG
219.5	0	DOOR-VG-no-go
224	0	Inst_VG
226.5	0	DOOR-VG-go
231	0	Inst_VG
232.5	0	DOOR-VG-go
238	0	Inst_VM
239.5	0	DOOR-VM-go
245	0	Inst_CON
248	0	DOOR-CON
252	0	Inst_VM
253.5	0	DOOR-VM-no-go
259	0	Inst_VM
262	0	DOOR-VM-go
266	0	Inst_VG
269	0	DOOR-VG-no-go
280	0	Inst_VM
282	0	DOOR-VM-go
287	0	Inst_VG
288.5	0	DOOR-VG-no-go
294	0	Inst_CON
297	0	DOOR-CON
301	0	Inst_VG
302.5	0	DOOR-VG-go
308	0	Inst_VM
310	0	DOOR-VM-no-go
315	0	Inst_VM
316.5	0	DOOR-VM-no-go
329	0	Inst_CON
331	0	DOOR-CON
336	0	Inst_VG
339	0	DOOR-VG-no-go
343	0	Inst_VM
346	0	DOOR-VM-go
