onset	duration	trial_type	stim_file	stim_file_index	note
16.005	0.3	24	task-sfprescaled_stimuli.npy	194	n/a
16.505	0.3	24	task-sfprescaled_stimuli.npy	199	n/a
17.006	0.3	24	task-sfprescaled_stimuli.npy	198	n/a
17.507	0.3	24	task-sfprescaled_stimuli.npy	196	n/a
18.006	0.3	24	task-sfprescaled_stimuli.npy	195	n/a
18.508	0.3	24	task-sfprescaled_stimuli.npy	193	n/a
19.007	0.3	24	task-sfprescaled_stimuli.npy	192	n/a
19.508	0.3	24	task-sfprescaled_stimuli.npy	197	n/a
20.007	0.3	40	task-sfprescaled_stimuli.npy	322	n/a
20.508	0.3	40	task-sfprescaled_stimuli.npy	327	n/a
21.008	0.3	40	task-sfprescaled_stimuli.npy	323	n/a
21.508	0.3	40	task-sfprescaled_stimuli.npy	321	n/a
22.009	0.3	40	task-sfprescaled_stimuli.npy	325	n/a
22.510	0.3	40	task-sfprescaled_stimuli.npy	324	n/a
23.009	0.3	40	task-sfprescaled_stimuli.npy	326	n/a
23.509	0.3	40	task-sfprescaled_stimuli.npy	320	n/a
24.009	0.3	12	task-sfprescaled_stimuli.npy	96	n/a
24.509	0.3	12	task-sfprescaled_stimuli.npy	101	n/a
25.009	0.3	12	task-sfprescaled_stimuli.npy	100	n/a
25.509	0.3	12	task-sfprescaled_stimuli.npy	103	n/a
26.009	0.3	12	task-sfprescaled_stimuli.npy	102	n/a
26.509	0.3	12	task-sfprescaled_stimuli.npy	97	n/a
27.011	0.3	12	task-sfprescaled_stimuli.npy	99	n/a
27.511	0.3	12	task-sfprescaled_stimuli.npy	98	n/a
28.011	0.3	47	task-sfprescaled_stimuli.npy	380	n/a
28.512	0.3	47	task-sfprescaled_stimuli.npy	378	n/a
29.010	0.3	47	task-sfprescaled_stimuli.npy	381	n/a
29.511	0.3	47	task-sfprescaled_stimuli.npy	379	n/a
30.011	0.3	47	task-sfprescaled_stimuli.npy	382	n/a
30.511	0.3	47	task-sfprescaled_stimuli.npy	383	n/a
31.011	0.3	47	task-sfprescaled_stimuli.npy	377	n/a
31.512	0.3	47	task-sfprescaled_stimuli.npy	376	n/a
32.011	0.3	6	task-sfprescaled_stimuli.npy	52	n/a
32.511	0.3	6	task-sfprescaled_stimuli.npy	48	n/a
33.012	0.3	6	task-sfprescaled_stimuli.npy	54	n/a
33.512	0.3	6	task-sfprescaled_stimuli.npy	49	n/a
34.011	0.3	6	task-sfprescaled_stimuli.npy	55	n/a
34.511	0.3	6	task-sfprescaled_stimuli.npy	53	n/a
35.011	0.3	6	task-sfprescaled_stimuli.npy	50	n/a
35.512	0.3	6	task-sfprescaled_stimuli.npy	51	n/a
36.011	0.3	48	task-sfprescaled_stimuli.npy	430	blank trial
36.511	0.3	48	task-sfprescaled_stimuli.npy	426	blank trial
37.011	0.3	48	task-sfprescaled_stimuli.npy	427	blank trial
37.511	0.3	48	task-sfprescaled_stimuli.npy	425	blank trial
38.011	0.3	48	task-sfprescaled_stimuli.npy	429	blank trial
38.511	0.3	48	task-sfprescaled_stimuli.npy	424	blank trial
39.011	0.3	48	task-sfprescaled_stimuli.npy	431	blank trial
39.511	0.3	48	task-sfprescaled_stimuli.npy	428	blank trial
40.011	0.3	20	task-sfprescaled_stimuli.npy	164	n/a
40.512	0.3	20	task-sfprescaled_stimuli.npy	161	n/a
41.011	0.3	20	task-sfprescaled_stimuli.npy	162	n/a
41.511	0.3	20	task-sfprescaled_stimuli.npy	165	n/a
42.012	0.3	20	task-sfprescaled_stimuli.npy	167	n/a
42.511	0.3	20	task-sfprescaled_stimuli.npy	160	n/a
43.012	0.3	20	task-sfprescaled_stimuli.npy	166	n/a
43.512	0.3	20	task-sfprescaled_stimuli.npy	163	n/a
44.012	0.3	44	task-sfprescaled_stimuli.npy	353	n/a
44.512	0.3	44	task-sfprescaled_stimuli.npy	352	n/a
45.011	0.3	44	task-sfprescaled_stimuli.npy	357	n/a
45.512	0.3	44	task-sfprescaled_stimuli.npy	356	n/a
46.011	0.3	44	task-sfprescaled_stimuli.npy	354	n/a
46.511	0.3	44	task-sfprescaled_stimuli.npy	359	n/a
47.011	0.3	44	task-sfprescaled_stimuli.npy	355	n/a
47.511	0.3	44	task-sfprescaled_stimuli.npy	358	n/a
48.011	0.3	35	task-sfprescaled_stimuli.npy	286	n/a
48.511	0.3	35	task-sfprescaled_stimuli.npy	285	n/a
49.011	0.3	35	task-sfprescaled_stimuli.npy	283	n/a
49.511	0.3	35	task-sfprescaled_stimuli.npy	284	n/a
50.011	0.3	35	task-sfprescaled_stimuli.npy	281	n/a
50.511	0.3	35	task-sfprescaled_stimuli.npy	280	n/a
51.011	0.3	35	task-sfprescaled_stimuli.npy	282	n/a
51.511	0.3	35	task-sfprescaled_stimuli.npy	287	n/a
52.002	0.3	32	task-sfprescaled_stimuli.npy	263	n/a
52.502	0.3	32	task-sfprescaled_stimuli.npy	259	n/a
53.002	0.3	32	task-sfprescaled_stimuli.npy	257	n/a
53.502	0.3	32	task-sfprescaled_stimuli.npy	258	n/a
54.002	0.3	32	task-sfprescaled_stimuli.npy	256	n/a
54.502	0.3	32	task-sfprescaled_stimuli.npy	261	n/a
55.002	0.3	32	task-sfprescaled_stimuli.npy	262	n/a
55.502	0.3	32	task-sfprescaled_stimuli.npy	260	n/a
56.002	0.3	48	task-sfprescaled_stimuli.npy	396	blank trial
56.502	0.3	48	task-sfprescaled_stimuli.npy	392	blank trial
57.003	0.3	48	task-sfprescaled_stimuli.npy	395	blank trial
57.504	0.3	48	task-sfprescaled_stimuli.npy	398	blank trial
58.004	0.3	48	task-sfprescaled_stimuli.npy	393	blank trial
58.504	0.3	48	task-sfprescaled_stimuli.npy	397	blank trial
59.004	0.3	48	task-sfprescaled_stimuli.npy	394	blank trial
59.504	0.3	48	task-sfprescaled_stimuli.npy	399	blank trial
60.004	0.3	1	task-sfprescaled_stimuli.npy	11	n/a
60.504	0.3	1	task-sfprescaled_stimuli.npy	9	n/a
61.004	0.3	1	task-sfprescaled_stimuli.npy	8	n/a
61.504	0.3	1	task-sfprescaled_stimuli.npy	10	n/a
62.004	0.3	1	task-sfprescaled_stimuli.npy	15	n/a
62.505	0.3	1	task-sfprescaled_stimuli.npy	14	n/a
63.006	0.3	1	task-sfprescaled_stimuli.npy	13	n/a
63.505	0.3	1	task-sfprescaled_stimuli.npy	12	n/a
64.004	0.3	48	task-sfprescaled_stimuli.npy	461	blank trial
64.505	0.3	48	task-sfprescaled_stimuli.npy	457	blank trial
65.005	0.3	48	task-sfprescaled_stimuli.npy	463	blank trial
65.505	0.3	48	task-sfprescaled_stimuli.npy	462	blank trial
66.005	0.3	48	task-sfprescaled_stimuli.npy	458	blank trial
66.505	0.3	48	task-sfprescaled_stimuli.npy	456	blank trial
67.007	0.3	48	task-sfprescaled_stimuli.npy	459	blank trial
67.506	0.3	48	task-sfprescaled_stimuli.npy	460	blank trial
68.008	0.3	25	task-sfprescaled_stimuli.npy	207	n/a
68.508	0.3	25	task-sfprescaled_stimuli.npy	203	n/a
69.008	0.3	25	task-sfprescaled_stimuli.npy	200	n/a
69.508	0.3	25	task-sfprescaled_stimuli.npy	204	n/a
70.007	0.3	25	task-sfprescaled_stimuli.npy	201	n/a
70.507	0.3	25	task-sfprescaled_stimuli.npy	205	n/a
71.007	0.3	25	task-sfprescaled_stimuli.npy	202	n/a
71.507	0.3	25	task-sfprescaled_stimuli.npy	206	n/a
72.010	0.3	28	task-sfprescaled_stimuli.npy	228	n/a
72.510	0.3	28	task-sfprescaled_stimuli.npy	225	n/a
73.010	0.3	28	task-sfprescaled_stimuli.npy	227	n/a
73.509	0.3	28	task-sfprescaled_stimuli.npy	224	n/a
74.009	0.3	28	task-sfprescaled_stimuli.npy	231	n/a
74.509	0.3	28	task-sfprescaled_stimuli.npy	230	n/a
