onset	duration	stim_file
26.9	1	sub01_Speech19_Loc5_ramp10.wav
32.5	1	sub01_Speech16_Loc2_ramp10.wav
43.7	1	sub01_Animal18_Loc4_ramp10.wav
52.1	1	sub01_Voice21_Loc7_ramp10.wav
57.7	1	sub01_Voice18_Loc4_ramp10.wav
68.9	1	sub01_Speech21_Loc7_ramp10.wav
80.1	1	sub01_Tool18_Loc4_ramp10.wav
85.7	1	sub01_Tool20_Loc6_ramp10.wav
96.9	1	sub01_Tool16_Loc2_ramp10.wav
108.1	1	sub01_Speech20_Loc6_ramp10.wav
119.3	1	sub01_Animal16_Loc2_ramp10.wav
124.9	1	sub01_Voice19_Loc5_ramp10.wav
136.1	1	sub01_Voice17_Loc3_ramp10.wav
147.3	1	sub01_Animal19_Loc5_ramp10.wav
158.5	1	sub01_Tool17_Loc3_ramp10.wav
175.3	1	sub01_Animal20_Loc6_ramp10.wav
186.5	1	sub01_Animal17_Loc3_ramp10.wav
192.1	1	sub01_Tool21_Loc7_ramp10.wav
200.5	1	sub01_Speech17_Loc3_ramp10.wav
211.7	1	sub01_Tool19_Loc5_ramp10.wav
220.1	1	sub01_Voice15_Loc1_ramp10.wav
231.3	1	sub01_Speech18_Loc4_ramp10.wav
242.5	1	sub01_Voice16_Loc2_ramp10.wav
253.7	1	sub01_Animal21_Loc7_ramp10.wav
262.1	1	sub01_Tool15_Loc1_ramp10.wav
278.9	1	sub01_Voice20_Loc6_ramp10.wav
290.1	1	sub01_Speech15_Loc1_ramp10.wav
298.5	1	sub01_Animal21_Loc7_ramp10.wav
304.1	1	sub01_Animal17_Loc3_ramp10.wav
312.5	1	sub01_Animal15_Loc1_ramp10.wav
318.1	1	sub01_Speech18_Loc4_ramp10.wav
329.3	1	sub01_Tool20_Loc6_ramp10.wav
337.7	1	sub01_Voice17_Loc3_ramp10.wav
343.3	1	sub01_Tool19_Loc5_ramp10.wav
348.9	1	sub01_Tool17_Loc3_ramp10.wav
354.5	1	sub01_Speech20_Loc6_ramp10.wav
360.1	1	sub01_Tool18_Loc4_ramp10.wav
371.3	1	sub01_Voice20_Loc6_ramp10.wav
382.5	1	sub01_Animal15_Loc1_ramp10.wav
399.3	1	sub01_Speech19_Loc5_ramp10.wav
418.9	1	sub01_Tool15_Loc1_ramp10.wav
424.5	1	sub01_Animal18_Loc4_ramp10.wav
435.7	1	sub01_Voice21_Loc7_ramp10.wav
444.1	1	sub01_Voice16_Loc2_ramp10.wav
449.7	1	sub01_Animal19_Loc5_ramp10.wav
460.9	1	sub01_Voice15_Loc1_ramp10.wav
472.1	1	sub01_Voice19_Loc5_ramp10.wav
477.7	1	sub01_Speech15_Loc1_ramp10.wav
486.1	1	sub01_Speech21_Loc7_ramp10.wav
494.5	1	sub01_Speech16_Loc2_ramp10.wav
505.7	1	sub01_Voice18_Loc4_ramp10.wav
516.9	1	sub01_Tool21_Loc7_ramp10.wav
522.5	1	sub01_Tool16_Loc2_ramp10.wav
528.1	1	sub01_Animal20_Loc6_ramp10.wav
533.7	1	sub01_Animal16_Loc2_ramp10.wav
550.5	1	sub01_Animal21_Loc7_ramp10.wav
558.9	1	sub01_Voice18_Loc4_ramp10.wav
564.5	1	sub01_Animal15_Loc1_ramp10.wav
572.9	1	sub01_Tool20_Loc6_ramp10.wav
578.5	1	sub01_Tool15_Loc1_ramp10.wav
586.9	1	sub01_Animal17_Loc3_ramp10.wav
595.3	1	sub01_Tool21_Loc7_ramp10.wav
609.3	1	sub01_Animal18_Loc4_ramp10.wav
617.7	1	sub01_Animal16_Loc2_ramp10.wav
626.1	1	sub01_Voice19_Loc5_ramp10.wav
637.3	1	sub01_Speech17_Loc3_ramp10.wav
645.7	1	sub01_Animal19_Loc5_ramp10.wav
656.9	1	sub01_Speech16_Loc2_ramp10.wav
662.5	1	sub01_Speech19_Loc5_ramp10.wav
670.9	1	sub01_Tool17_Loc3_ramp10.wav
679.3	1	sub01_Tool19_Loc5_ramp10.wav
684.9	1	sub01_Speech17_Loc3_ramp10.wav
693.3	1	sub01_Animal20_Loc6_ramp10.wav
701.7	1	sub01_Speech18_Loc4_ramp10.wav
707.3	1	sub01_Voice20_Loc6_ramp10.wav
712.9	1	sub01_Voice17_Loc3_ramp10.wav
718.5	1	sub01_Voice21_Loc7_ramp10.wav
726.9	1	sub01_Tool16_Loc2_ramp10.wav
735.3	1	sub01_Speech20_Loc6_ramp10.wav
743.7	1	sub01_Speech15_Loc1_ramp10.wav
752.1	1	sub01_Tool18_Loc4_ramp10.wav
757.7	1	sub01_Voice15_Loc1_ramp10.wav
763.3	1	sub01_Speech21_Loc7_ramp10.wav
768.9	1	sub01_Voice16_Loc2_ramp10.wav
