onset	duration	stim_file
21.3	1	sub01_Tool14_Loc7_ramp10.wav
29.7	1	sub01_Tool11_Loc4_ramp10.wav
38.1	1	sub01_Tool6_Loc6_ramp10.wav
46.5	1	sub01_Animal11_Loc4_ramp10.wav
52.1	1	sub01_Tool7_Loc7_ramp10.wav
60.5	1	sub01_Animal12_Loc5_ramp10.wav
68.9	1	sub01_Voice2_Loc2_ramp10.wav
74.5	1	sub01_Voice6_Loc6_ramp10.wav
80.1	1	sub01_Voice8_Loc1_ramp10.wav
91.3	1	sub01_Speech6_Loc6_ramp10.wav
99.7	1	sub01_Animal3_Loc3_ramp10.wav
116.5	1	sub01_Voice14_Loc7_ramp10.wav
127.7	1	sub01_Speech3_Loc3_ramp10.wav
136.1	1	sub01_Speech7_Loc7_ramp10.wav
147.3	1	sub01_Speech1_Loc1_ramp10.wav
158.5	1	sub01_Animal5_Loc5_ramp10.wav
164.1	1	sub01_Tool1_Loc1_ramp10.wav
172.5	1	sub01_Voice4_Loc4_ramp10.wav
178.1	1	sub01_Voice1_Loc1_ramp10.wav
186.5	1	sub01_Animal13_Loc6_ramp10.wav
197.7	1	sub01_Animal1_Loc1_ramp10.wav
208.9	1	sub01_Speech5_Loc5_ramp10.wav
217.3	1	sub01_Speech10_Loc3_ramp10.wav
228.5	1	sub01_Voice13_Loc6_ramp10.wav
234.1	1	sub01_Tool4_Loc4_ramp10.wav
242.5	1	sub01_Tool13_Loc6_ramp10.wav
248.1	1	sub01_Speech9_Loc2_ramp10.wav
253.7	1	sub01_Animal6_Loc6_ramp10.wav
264.9	1	sub01_Tool8_Loc1_ramp10.wav
281.7	1	sub01_Animal10_Loc3_ramp10.wav
287.3	1	sub01_Speech13_Loc6_ramp10.wav
292.9	1	sub01_Animal2_Loc2_ramp10.wav
304.1	1	sub01_Tool5_Loc5_ramp10.wav
315.3	1	sub01_Tool10_Loc3_ramp10.wav
326.5	1	sub01_Tool12_Loc5_ramp10.wav
334.9	1	sub01_Speech8_Loc1_ramp10.wav
346.1	1	sub01_Voice12_Loc5_ramp10.wav
351.7	1	sub01_Voice9_Loc2_ramp10.wav
357.3	1	sub01_Voice5_Loc5_ramp10.wav
362.9	1	sub01_Voice10_Loc3_ramp10.wav
368.5	1	sub01_Speech12_Loc5_ramp10.wav
388.1	1	sub01_Animal7_Loc7_ramp10.wav
393.7	1	sub01_Voice11_Loc4_ramp10.wav
404.9	1	sub01_Animal14_Loc7_ramp10.wav
413.3	1	sub01_Tool3_Loc3_ramp10.wav
424.5	1	sub01_Speech14_Loc7_ramp10.wav
432.9	1	sub01_Tool9_Loc2_ramp10.wav
444.1	1	sub01_Speech11_Loc4_ramp10.wav
449.7	1	sub01_Speech2_Loc2_ramp10.wav
460.9	1	sub01_Animal4_Loc4_ramp10.wav
469.3	1	sub01_Animal8_Loc1_ramp10.wav
480.5	1	sub01_Voice3_Loc3_ramp10.wav
491.7	1	sub01_Tool2_Loc2_ramp10.wav
502.9	1	sub01_Speech4_Loc4_ramp10.wav
511.3	1	sub01_Animal9_Loc2_ramp10.wav
522.5	1	sub01_Voice7_Loc7_ramp10.wav
