onset	duration	stim_file	sti_started	sti_stopped	key_fix
12	3	face-video/stimtrn_721.mp4	92.2324025999987	95.2407535999991	n/a
18	3	face-video/stimtrn_722.mp4	97.9411041999992	100.949255399998	n/a
24	3	face-video/stimtrn_723.mp4	103.899507999998	106.916156199997	n/a
30	3	face-video/stimtrn_724.mp4	109.891577899998	112.908228699998	n/a
36	3	face-video/stimtrn_1321.mp4	115.891924699997	118.901942699998	n/a
42	3	face-video/stimtrn_726.mp4	121.900461899997	124.917148	n/a
48	3	face-video/stimtrn_726.mp4	127.859019999999	130.875712899996	1
54	3	face-video/stimtrn_727.mp4	133.917781699998	136.934335399997	n/a
60	3	face-video/stimtrn_728.mp4	139.901404699998	142.909472999999	n/a
66	3	face-video/stimtrn_729.mp4	145.8766431	148.893223299997	n/a
72	3	face-video/stimtrn_730.mp4	151.9018789	154.918499499999	n/a
78	3	face-video/stimtrn_731.mp4	157.910534799997	160.918736899999	n/a
84	3	face-video/stimtrn_732.mp4	163.885569199999	166.902416799999	n/a
90	3	face-video/stimtrn_733.mp4	169.911022199998	172.919239299997	n/a
96	3	face-video/stimtrn_734.mp4	175.877869199997	178.888570699997	n/a
102	3	face-video/stimtrn_735.mp4	181.9531379	184.9614139	n/a
108	3	face-video/stimtrn_736.mp4	187.903383699998	190.911682999998	n/a
114	3	face-video/stimtrn_737.mp4	193.945513299997	196.953631199998	n/a
120	3	face-video/stimtrn_738.mp4	199.904220299999	202.920683999996	n/a
126	3	face-video/stimtrn_738.mp4	205.887790199998	208.898013499998	1
132	3	face-video/stimtrn_739.mp4	211.904548099999	214.904496799998	n/a
138	3	face-video/stimtrn_740.mp4	217.954809099999	220.963045499996	n/a
144	3	face-video/stimtrn_1322.mp4	223.905081199998	226.921841499999	n/a
150	3	face-video/stimtrn_742.mp4	229.897171699998	232.913761599997	n/a
156	3	face-video/stimtrn_743.mp4	235.955659199997	238.966359599999	n/a
162	3	face-video/stimtrn_744.mp4	241.914335099998	244.9224818	n/a
168	3	face-video/stimtrn_745.mp4	247.931314099998	250.947927799999	n/a
174	3	face-video/stimtrn_746.mp4	253.931463999997	256.948169699997	n/a
180	3	face-video/stimtrn_747.mp4	259.898566199997	262.909238899999	n/a
186	3	face-video/stimtrn_748.mp4	265.940432699997	268.957119599999	n/a
192	3	face-video/stimtrn_749.mp4	271.924038699999	274.940699399998	n/a
198	3	face-video/stimtrn_750.mp4	277.924294499996	280.934298	n/a
204	3	face-video/stimtrn_725.mp4	283.924518399999	286.932754599998	n/a
210	3	face-video/stimtrn_741.mp4	289.941390799998	292.958185999999	n/a
216	3	face-video/stimtrn_743.mp4	295.900247899997	298.916800799997	n/a
222	3	face-video/stimtrn_732.mp4	301.917157199997	304.9337328	n/a
228	3	face-video/stimtrn_723.mp4	307.884142199996	310.894087799999	n/a
234	3	face-video/stimtrn_724.mp4	313.892783999999	316.909288399998	n/a
240	3	face-video/stimtrn_725.mp4	319.892834899998	322.909565599999	n/a
246	3	face-video/stimtrn_729.mp4	325.9016945	328.918178099997	n/a
252	3	face-video/stimtrn_727.mp4	331.901880399997	334.918429399996	n/a
258	3	face-video/stimtrn_745.mp4	337.893863599998	340.910395099999	n/a
264	3	face-video/stimtrn_726.mp4	343.910738099999	346.9210437	n/a
270	3	face-video/stimtrn_738.mp4	349.902750899997	352.910854499998	n/a
276	3	face-video/stimtrn_742.mp4	355.894520499998	358.902786399998	n/a
282	3	face-video/stimtrn_722.mp4	361.911400599998	364.936584399998	n/a
288	3	face-video/stimtrn_733.mp4	367.920121799998	370.936779499999	n/a
294	3	face-video/stimtrn_734.mp4	373.887142699997	376.903695599998	n/a
300	3	face-video/stimtrn_1321.mp4	379.912415499999	382.928990699998	n/a
306	3	face-video/stimtrn_736.mp4	385.920905899998	388.929301699998	n/a
312	3	face-video/stimtrn_746.mp4	391.904732499999	394.921212099998	n/a
318	3	face-video/stimtrn_746.mp4	397.896457499999	400.896333499997	1
324	3	face-video/stimtrn_730.mp4	403.905054899998	406.913326199999	n/a
330	3	face-video/stimtrn_739.mp4	409.905160899998	412.9220795	n/a
336	3	face-video/stimtrn_750.mp4	415.938929699997	418.952194699999	n/a
342	3	face-video/stimtrn_741.mp4	421.889348199998	424.905910199999	n/a
348	3	face-video/stimtrn_731.mp4	427.881350499999	430.894473099997	n/a
354	3	face-video/stimtrn_721.mp4	433.8897966	436.906474499999	n/a
360	3	face-video/stimtrn_744.mp4	439.923526999999	442.940090799998	n/a
366	3	face-video/stimtrn_735.mp4	445.907146399997	448.916028699997	n/a
372	3	face-video/stimtrn_737.mp4	451.882238299996	454.882132899998	n/a
378	3	face-video/stimtrn_737.mp4	457.9074884	460.918521499999	1
384	3	face-video/stimtrn_747.mp4	463.949603899996	466.957721899998	n/a
390	3	face-video/stimtrn_1322.mp4	469.899676699998	472.916464099998	n/a
396	3	face-video/stimtrn_749.mp4	475.891803399998	478.908444699998	n/a
402	3	face-video/stimtrn_740.mp4	481.892136899998	484.908694999998	n/a
408	3	face-video/stimtrn_728.mp4	487.917231799998	490.933927199999	n/a
414	3	face-video/stimtrn_748.mp4	493.8924907	496.903222699998	n/a
