onset	duration	trial_type
21.502	n/a	Angry Block Beginning
21.502	2.5	Angry Neutral Left
24.005	2.5	Angry Incongruent Left
26.508	2.5	Angry Congruent Right
29.011	2.5	Angry Incongruent Left
31.514	2.5	Angry Congruent Right
34.017	2.5	Angry Neutral Left
39.023	2.5	Angry Congruent Left
41.526	2.5	Angry Incongruent Left
44.029	2.5	Angry Incongruent Right
46.532	2.5	Angry Congruent Left
49.035	2.5	Angry Congruent Left
51.538	2.5	Angry Congruent Left
54.041	2.5	Angry Congruent Right
56.544	2.5	Angry Incongruent Right
64.053	2.5	Angry Congruent Left
66.556	2.5	Angry Incongruent Right
71.562	2.5	Angry Neutral Right
74.065	2.5	Angry Neutral Right
76.568	2.5	Angry Congruent Right
79.071	2.5	Angry Incongruent Right
81.574	2.5	Angry Neutral Right
84.077	2.5	Angry Congruent Right
86.58	2.5	Angry Incongruent Left
89.083	2.5	Angry Congruent Left
94.089	2.5	Angry Incongruent Left
96.592	2.5	Angry Neutral Right
99.095	2.5	Angry Incongruent Right
101.598	2.5	Angry Congruent Right
106.604	2.5	Angry Neutral Left
109.107	2.5	Angry Incongruent Right
111.61	2.5	Angry Neutral Left
116.616	2.5	Angry Neutral Right
119.119	2.5	Angry Incongruent Right
121.622	2.5	Angry Neutral Left
124.125	2.5	Angry Incongruent Left
126.628	2.5	Angry Neutral Left
131.634	2.5	Angry Incongruent Right
134.137	2.5	Angry Neutral Right
139.143	2.5	Angry Congruent Right
141.646	2.5	Angry Neutral Right
144.149	2.5	Angry Neutral Left
151.658	2.5	Angry Neutral Right
154.161	2.5	Angry Incongruent Left
156.664	2.5	Angry Congruent Right
164.173	2.5	Angry Congruent Left
166.676	2.5	Angry Incongruent Left
176.688	2.5	Angry Congruent Left
179.191	2.5	Angry Incongruent Right
181.694	2.5	Angry Neutral Left
184.197	2.5	Angry Neutral Right
186.7	2.5	Angry Neutral Right
189.203	2.5	Angry Neutral Left
191.706	2.5	Angry Congruent Left
194.209	2.5	Angry Congruent Left
196.712	2.5	Angry Incongruent Right
201.718	2.5	Angry Neutral Left
206.724	2.5	Angry Congruent Right
209.227	2.5	Angry Neutral Right
211.73	2.5	Angry Congruent Right
214.233	2.5	Angry Incongruent Right
219.239	2.5	Angry Neutral Left
221.742	2.5	Angry Neutral Right
224.245	2.5	Angry Congruent Right
226.748	2.5	Angry Incongruent Left
229.251	2.5	Angry Incongruent Left
231.754	2.5	Angry Neutral Left
234.257	2.5	Angry Incongruent Right
236.76	2.5	Angry Congruent Right
239.263	2.5	Angry Incongruent Left
241.766	2.5	Angry Incongruent Left
246.772	2.5	Angry Congruent Left
249.275	2.5	Angry Congruent Left
271.285	n/a	Get Ready Blank Screen
272.787	n/a	Happy Block Beginning
272.787	2.5	Happy Incongruent Right
275.29	2.5	Happy Congruent Right
277.793	2.5	Happy Neutral Left
280.296	2.5	Happy Neutral Left
285.302	2.5	Happy Neutral Right
287.805	2.5	Happy Incongruent Right
290.308	2.5	Happy Neutral Right
297.817	2.5	Happy Congruent Right
300.32	2.5	Happy Incongruent Left
302.823	2.5	Happy Neutral Left
305.326	2.5	Happy Incongruent Right
307.829	2.5	Happy Neutral Left
310.332	2.5	Happy Congruent Right
312.835	2.5	Happy Congruent Left
315.338	2.5	Happy Congruent Right
317.841	2.5	Happy Congruent Left
320.344	2.5	Happy Incongruent Left
322.847	2.5	Happy Neutral Right
325.35	2.5	Happy Neutral Right
332.859	2.5	Happy Neutral Right
335.362	2.5	Happy Incongruent Right
340.368	2.5	Happy Incongruent Right
345.374	2.5	Happy Congruent Right
350.38	2.5	Happy Congruent Right
355.386	2.5	Happy Congruent Left
357.889	2.5	Happy Neutral Left
360.392	2.5	Happy Incongruent Left
362.895	2.5	Happy Incongruent Right
365.398	2.5	Happy Incongruent Left
367.901	2.5	Happy Incongruent Right
370.404	2.5	Happy Neutral Left
372.907	2.5	Happy Congruent Left
377.913	2.5	Happy Congruent Left
380.416	2.5	Happy Neutral Right
385.422	2.5	Happy Incongruent Left
387.925	2.5	Happy Incongruent Left
390.428	2.5	Happy Incongruent Right
392.931	2.5	Happy Neutral Right
395.434	2.5	Happy Incongruent Left
397.937	2.5	Happy Incongruent Left
400.44	2.5	Happy Neutral Left
405.446	2.5	Happy Neutral Right
407.949	2.5	Happy Incongruent Left
410.452	2.5	Happy Neutral Right
415.458	2.5	Happy Congruent Left
420.464	2.5	Happy Congruent Right
422.967	2.5	Happy Incongruent Right
425.47	2.5	Happy Congruent Left
427.973	2.5	Happy Incongruent Left
435.482	2.5	Happy Congruent Right
437.985	2.5	Happy Incongruent Left
440.488	2.5	Happy Incongruent Right
442.991	2.5	Happy Neutral Right
445.494	2.5	Happy Neutral Right
447.997	2.5	Happy Congruent Left
450.5	2.5	Happy Congruent Left
453.003	2.5	Happy Neutral Right
455.506	2.5	Happy Congruent Left
460.528	2.5	Happy Incongruent Right
463.031	2.5	Happy Neutral Right
465.534	2.5	Happy Neutral Right
468.037	2.5	Happy Congruent Right
470.54	2.5	Happy Incongruent Left
473.043	2.5	Happy Incongruent Right
478.049	2.5	Happy Congruent Right
480.552	2.5	Happy Congruent Right
488.061	2.5	Happy Neutral Left
490.564	2.5	Happy Congruent Left
493.067	2.5	Happy Congruent Left
495.57	2.5	Happy Neutral Left
498.073	2.5	Happy Congruent Right
500.576	2.5	Happy Neutral Left
502.579	n/a	Rest and Goodbye Text
