onset	duration	trial_type
20.003	n/a	Instructions
25.108	3.25	Emotion Negative Up
25.108	n/a	Block
28.473	3.25	Emotion Positive Up
31.815	3.25	Emotion Negative Down
35.149	3.25	Emotion Positive Down
38.49	3.25	Emotion Positive Up
41.751	3.25	Emotion Positive Up
45.079	3.25	Emotion Negative Down
48.415	3.25	Emotion Negative Down
51.766	3.25	Emotion Negative Up
55.119	3.25	Emotion Positive Down
58.567	3.25	Emotion Negative Up
61.901	3.25	Emotion Positive Up
65.234	3.25	Emotion Positive Down
68.57	3.25	Emotion Negative Up
71.907	3.25	Emotion Negative Down
75.278	3.25	Emotion Positive Up
78.614	3.25	Emotion Negative Down
81.981	3.25	Emotion Negative Up
85.313	3.25	Emotion Positive Down
88.646	3.25	Emotion Negative Up
91.993	3.25	Emotion Positive Down
95.324	3.25	Emotion Positive Down
98.674	3.25	Emotion Negative Up
102.002	3.25	Emotion Positive Up
105.334	3.25	Emotion Negative Up
108.669	3.25	Emotion Positive Up
112.024	3.25	Emotion Positive Down
115.358	3.25	Emotion Positive Down
118.718	3.25	Emotion Positive Up
122.084	3.25	Emotion Negative Down
125.416	3.25	Emotion Negative Up
128.746	3.25	Emotion Negative Down
132.097	3.25	Emotion Negative Down
155.365	n/a	Instructions
160.443	n/a	Block
160.443	3.25	Gender Positive Down
163.77	3.25	Gender Negative Down
167.027	3.25	Gender Positive Up
170.378	3.25	Gender Positive Down
173.758	3.25	Gender Negative Up
177.093	3.25	Gender Negative Up
180.413	3.25	Gender Positive Up
183.733	3.25	Gender Negative Up
187.074	3.25	Gender Positive Down
190.409	3.25	Gender Negative Down
193.73	3.25	Gender Negative Down
197.072	3.25	Gender Negative Down
200.466	3.25	Gender Positive Down
203.805	3.25	Gender Positive Up
207.136	3.25	Gender Positive Down
210.469	3.25	Gender Positive Up
213.805	3.25	Gender Positive Down
217.137	3.25	Gender Negative Down
220.474	3.25	Gender Negative Up
223.802	3.25	Gender Negative Up
227.102	3.25	Gender Positive Up
230.443	3.25	Gender Positive Down
233.775	3.25	Gender Negative Down
237.102	3.25	Gender Negative Up
240.445	3.25	Gender Negative Up
243.771	3.25	Gender Negative Down
247.105	3.25	Gender Negative Up
250.432	3.25	Gender Positive Up
253.766	3.25	Gender Positive Up
257.176	3.25	Gender Positive Down
260.517	3.25	Gender Positive Down
263.835	3.25	Gender Negative Down
267.168	3.25	Gender Positive Up
