onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	73	10	n/a	171.0	10.0	n/a	bottle/bottle_10s.jpg
7.5	0.5	exp	372	10	n/a	938.0	10.0	n/a	lizard/lizard_10n.jpg
12.0	0.5	exp	659	10	n/a	1694.0	10.0	n/a	towel_rack/towel_rack_10s.jpg
16.5	0.5	exp	11	10	n/a	25.0	10.0	n/a	ant/ant_10s.jpg
21.0	0.5	exp	719	10	n/a	1852.0	10.0	n/a	zebra/zebra_10s.jpg
25.5	0.5	exp	295	10	n/a	724.0	10.0	n/a	guitar/guitar_10s.jpg
30.0	0.5	exp	596	10	n/a	1533.0	10.0	n/a	stair/stair_10s.jpg
34.5	0.5	catch	721	83	n/a	n/a	n/a	0.914	catch083.jpg
39.0	0.5	exp	164	10	n/a	395.0	10.0	n/a	computer/computer_10n.jpg
43.5	0.5	exp	105	10	n/a	241.0	10.0	n/a	calculator/calculator_10n.jpg
48.0	0.5	catch	721	86	n/a	n/a	n/a	0.905	catch086.jpg
52.5	0.5	exp	245	10	n/a	591.0	10.0	n/a	fire/fire_10s.jpg
57.0	0.5	exp	182	10	n/a	439.0	10.0	n/a	credit_card/credit_card_10s.jpg
61.5	0.5	test	332	13	56.0	840.0	15.0	n/a	jam/jam_15s.jpg
66.0	0.5	exp	328	10	n/a	826.0	10.0	n/a	iguana/iguana_10n.jpg
70.5	0.5	test	504	13	77.0	1264.0	15.0	n/a	quill/quill_15s.jpg
75.0	0.5	exp	52	10	n/a	124.0	10.0	n/a	bike/bike_10s.jpg
79.5	0.5	exp	153	10	n/a	361.0	10.0	n/a	closet/closet_10s.jpg
84.0	0.5	exp	588	10	n/a	1510.0	10.0	n/a	speaker/speaker_10s.jpg
88.5	0.5	test	440	13	72.0	1104.0	14.0	n/a	pan/pan_14s.jpg
93.0	0.5	exp	199	10	n/a	481.0	10.0	n/a	desk/desk_10s.jpg
97.5	0.5	exp	546	10	n/a	1385.0	10.0	n/a	scorpion/scorpion_10s.jpg
102.0	0.5	exp	665	10	n/a	1707.0	10.0	n/a	treadmill/treadmill_10s.jpg
106.5	0.5	exp	282	10	n/a	702.0	10.0	n/a	granola/granola_10s.jpg
111.0	0.5	exp	594	10	n/a	1528.0	10.0	n/a	squeegee/squeegee_10s.jpg
115.5	0.5	exp	557	10	n/a	1423.0	10.0	n/a	shirt/shirt_10s.jpg
120.0	0.5	catch	721	92	n/a	n/a	n/a	0.864	catch092.jpg
124.5	0.5	exp	691	10	n/a	1778.0	10.0	n/a	wallpaper/wallpaper_10s.jpg
129.0	0.5	test	155	13	27.0	371.0	13.0	n/a	coat/coat_rack_13s.jpg
133.5	0.5	exp	410	10	n/a	1024.0	10.0	n/a	moth/moth_10n.jpg
138.0	0.5	exp	101	10	n/a	233.0	10.0	n/a	cabbage/cabbage_10s.jpg
142.5	0.5	exp	56	10	n/a	132.0	10.0	n/a	birdhouse/birdhouse_10s.jpg
147.0	0.5	exp	684	10	n/a	1762.0	10.0	n/a	videocassette/videocassette_10n.jpg
151.5	0.5	exp	463	10	n/a	1168.0	10.0	n/a	pickle/pickle_10n.jpg
156.0	0.5	exp	86	10	n/a	204.0	10.0	n/a	broom/broom_10s.jpg
160.5	0.5	exp	471	10	n/a	1186.0	10.0	n/a	pinwheel/pinwheel_10s.jpg
165.0	0.5	catch	721	8	n/a	n/a	n/a	0.863	catch008.jpg
169.5	0.5	exp	83	10	n/a	196.0	10.0	n/a	breadbox/breadbox_10s.jpg
174.0	0.5	test	279	13	44.0	698.0	17.0	n/a	graffiti/graffiti_17s.jpg
178.5	0.5	exp	483	10	n/a	1213.0	10.0	n/a	polaroid/polaroid_10s.jpg
183.0	0.5	exp	614	10	n/a	1584.0	10.0	n/a	sundial/sundial_10s.jpg
