onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	622	10	n/a	1607.0	10.0	n/a	t-shirt/t-shirt_10s.jpg
7.5	0.5	exp	209	10	n/a	503.0	10.0	n/a	dolphin/dolphin_10s.jpg
12.0	0.5	exp	645	10	n/a	1664.0	10.0	n/a	tiramisu/tiramisu_10s.jpg
16.5	0.5	exp	142	10	n/a	331.0	10.0	n/a	chin/chin_10s.jpg
21.0	0.5	exp	700	10	n/a	1798.0	10.0	n/a	weasel/weasel_10s.jpg
25.5	0.5	exp	126	10	n/a	289.0	10.0	n/a	cauliflower/cauliflower_10s.jpg
30.0	0.5	test	636	13	91.0	1644.0	14.0	n/a	tent/tent_14n.jpg
34.5	0.5	exp	706	10	n/a	1812.0	10.0	n/a	whisk/whisk_10s.jpg
39.0	0.5	exp	107	10	n/a	246.0	10.0	n/a	camel/camel_10s.jpg
43.5	0.5	exp	708	10	n/a	1820.0	10.0	n/a	windowsill/windowsill_10s.jpg
48.0	0.5	catch	721	69	n/a	n/a	n/a	0.986	catch069.jpg
52.5	0.5	exp	399	10	n/a	1002.0	10.0	n/a	milk/milk_10s.jpg
57.0	0.5	exp	697	10	n/a	1786.0	10.0	n/a	wasp/wasp_10s.jpg
61.5	0.5	exp	627	10	n/a	1615.0	10.0	n/a	tadpole/tadpole_10s.jpg
66.0	0.5	test	134	13	23.0	313.0	14.0	n/a	cheese/cheese_14n.jpg
70.5	0.5	exp	643	10	n/a	1659.0	10.0	n/a	tie/tie_10s.jpg
75.0	0.5	exp	693	10	n/a	1780.0	10.0	n/a	walrus/walrus_10s.jpg
79.5	0.5	exp	169	10	n/a	406.0	10.0	n/a	copier/copier_10n.jpg
84.0	0.5	exp	455	10	n/a	1139.0	10.0	n/a	peeler/peeler_10s.jpg
88.5	0.5	exp	475	10	n/a	1198.0	10.0	n/a	plate/plate_10s.jpg
93.0	0.5	exp	508	10	n/a	1273.0	10.0	n/a	radiator/radiator_10s.jpg
97.5	0.5	exp	379	10	n/a	959.0	10.0	n/a	magnifying_glass/magnifying_glass_10s.jpg
102.0	0.5	exp	172	10	n/a	413.0	10.0	n/a	corn/corn_10s.jpg
106.5	0.5	exp	115	10	n/a	261.0	10.0	n/a	cannon/cannon_10n.jpg
111.0	0.5	exp	653	10	n/a	1678.0	10.0	n/a	toolbox/toolbox_10s.jpg
115.5	0.5	exp	206	10	n/a	500.0	10.0	n/a	doll/doll_10s.jpg
120.0	0.5	catch	721	2	n/a	n/a	n/a	0.898	catch002.jpg
124.5	0.5	test	698	13	98.0	1787.0	13.0	n/a	watch/watch_13s.jpg
129.0	0.5	exp	24	10	n/a	50.0	10.0	n/a	backpack/backpack_10s.jpg
