onset	duration	stim_filename	verbal_resp	key_resp	event_type
236.662	5	L292	0	1	RETENTION_LOGO
241.663	0	L292	NaN	NaN	VERBALRESP_LOGO
245.242	0	L292	NaN	NaN	KEYRESP_LOGO
249.663	0	L375	0	1	STIM_LOGO
250.662	5	L375	0	1	RETENTION_LOGO
255.663	0	L375	NaN	NaN	VERBALRESP_LOGO
259.323	0	L375	NaN	NaN	KEYRESP_LOGO
266.663	0	L110	0	1	STIM_LOGO
267.663	5	L110	0	1	RETENTION_LOGO
272.663	0	L110	NaN	NaN	VERBALRESP_LOGO
276.476	0	L110	NaN	NaN	KEYRESP_LOGO
279.663	0	L43	0	1	STIM_LOGO
280.663	5	L43	0	1	RETENTION_LOGO
285.663	0	L43	NaN	NaN	VERBALRESP_LOGO
289.473	0	L43	NaN	NaN	KEYRESP_LOGO
295.663	0	L85	0	1	STIM_LOGO
296.663	5	L85	0	1	RETENTION_LOGO
301.663	0	L85	NaN	NaN	VERBALRESP_LOGO
305.658	0	L85	NaN	NaN	KEYRESP_LOGO
308.663	0	L204	0	1	STIM_LOGO
309.663	5	L204	0	1	RETENTION_LOGO
314.663	0	L204	NaN	NaN	VERBALRESP_LOGO
318.583	0	L204	NaN	NaN	KEYRESP_LOGO
324.663	0	L330	0	1	STIM_LOGO
325.663	5	L330	0	1	RETENTION_LOGO
330.663	0	L330	NaN	NaN	VERBALRESP_LOGO
334.71	0	L330	NaN	NaN	KEYRESP_LOGO
338.663	0	L303	1	2	STIM_LOGO
339.663	5	L303	1	2	RETENTION_LOGO
344.663	0	L303	NaN	NaN	VERBALRESP_LOGO
348.445	0	L303	NaN	NaN	KEYRESP_LOGO
351.663	0	L214	0	1	STIM_LOGO
352.663	5	L214	0	1	RETENTION_LOGO
357.663	0	L214	NaN	NaN	VERBALRESP_LOGO
361.865	0	L214	NaN	NaN	KEYRESP_LOGO
368.663	0	L136	0	1	STIM_LOGO
369.663	5	L136	0	1	RETENTION_LOGO
374.663	0	L136	NaN	NaN	VERBALRESP_LOGO
378.407	0	L136	NaN	NaN	KEYRESP_LOGO
384.663	0	L273	0	1	STIM_LOGO
385.663	5	L273	0	1	RETENTION_LOGO
390.664	0	L273	NaN	NaN	VERBALRESP_LOGO
394.44	0	L273	NaN	NaN	KEYRESP_LOGO
400.664	0	L288	0	1	STIM_LOGO
401.664	5	L288	0	1	RETENTION_LOGO
406.664	0	L288	NaN	NaN	VERBALRESP_LOGO
410.696	0	L288	NaN	NaN	KEYRESP_LOGO
414.664	0	L226	0	1	STIM_LOGO
415.664	5	L226	0	1	RETENTION_LOGO
420.664	0	L226	NaN	NaN	VERBALRESP_LOGO
424.478	0	L226	NaN	NaN	KEYRESP_LOGO
432.664	0	L232	0	1	STIM_LOGO
433.664	5	L232	0	1	RETENTION_LOGO
438.664	0	L232	NaN	NaN	VERBALRESP_LOGO
443.19	0	L232	NaN	NaN	KEYRESP_LOGO
445.664	0	L327	0	1	STIM_LOGO
446.664	5	L327	0	1	RETENTION_LOGO
451.664	0	L327	NaN	NaN	VERBALRESP_LOGO
455.378	0	L327	NaN	NaN	KEYRESP_LOGO
462.664	0	L44	0	1	STIM_LOGO
463.664	5	L44	0	1	RETENTION_LOGO
468.664	0	L44	NaN	NaN	VERBALRESP_LOGO
472.536	0	L44	NaN	NaN	KEYRESP_LOGO
477.664	0	L80	0	1	STIM_LOGO
478.664	5	L80	0	1	RETENTION_LOGO
483.664	0	L80	NaN	NaN	VERBALRESP_LOGO
487.24	0	L80	NaN	NaN	KEYRESP_LOGO
489.664	0	L291	0	1	STIM_LOGO
490.664	5	L291	0	1	RETENTION_LOGO
495.664	0	L291	NaN	NaN	VERBALRESP_LOGO
499.747	0	L291	NaN	NaN	KEYRESP_LOGO
508.664	0	L73	0	1	STIM_LOGO
509.664	5	L73	0	1	RETENTION_LOGO
514.664	0	L73	NaN	NaN	VERBALRESP_LOGO
518.49	0	L73	NaN	NaN	KEYRESP_LOGO
521.664	0	L237	2	1	STIM_LOGO
522.664	5	L237	2	1	RETENTION_LOGO
527.664	0	L237	NaN	NaN	VERBALRESP_LOGO
531.526	0	L237	NaN	NaN	KEYRESP_LOGO
535.664	0	L256	1	2	STIM_LOGO
536.664	5	L256	1	2	RETENTION_LOGO
541.664	0	L256	NaN	NaN	VERBALRESP_LOGO
546.081	0	L256	NaN	NaN	KEYRESP_LOGO
554.681	0	L437	0	1	STIM_LOGO
555.681	5	L437	0	1	RETENTION_LOGO
560.681	0	L437	NaN	NaN	VERBALRESP_LOGO
564.971	0	L437	NaN	NaN	KEYRESP_LOGO
567.698	0	L287	0	1	STIM_LOGO
568.698	5	L287	0	1	RETENTION_LOGO
573.698	0	L287	NaN	NaN	VERBALRESP_LOGO
577.9	0	L287	NaN	NaN	KEYRESP_LOGO
579.698	0	L9	0	1	STIM_LOGO
580.698	5	L9	0	1	RETENTION_LOGO
585.698	0	L9	NaN	NaN	VERBALRESP_LOGO
589.663	0	L9	NaN	NaN	KEYRESP_LOGO
596.698	0	L180	1	1	STIM_LOGO
597.698	5	L180	1	1	RETENTION_LOGO
602.698	0	L180	NaN	NaN	VERBALRESP_LOGO
606.518	0	L180	NaN	NaN	KEYRESP_LOGO
613.698	0	L297	0	1	STIM_LOGO
614.698	5	L297	0	1	RETENTION_LOGO
619.698	0	L297	NaN	NaN	VERBALRESP_LOGO
623.887	0	L297	NaN	NaN	KEYRESP_LOGO
632.698	0	L224	0	1	STIM_LOGO
633.698	5	L224	0	1	RETENTION_LOGO
638.698	0	L224	NaN	NaN	VERBALRESP_LOGO
642.47	0	L224	NaN	NaN	KEYRESP_LOGO
647.699	0	L274	1	2	STIM_LOGO
648.698	5	L274	1	2	RETENTION_LOGO
653.699	0	L274	NaN	NaN	VERBALRESP_LOGO
657.661	0	L274	NaN	NaN	KEYRESP_LOGO
663.699	0	L219	0	1	STIM_LOGO
664.699	5	L219	0	1	RETENTION_LOGO
669.699	0	L219	NaN	NaN	VERBALRESP_LOGO
673.5	0	L219	NaN	NaN	KEYRESP_LOGO
678.699	0	L403	0	1	STIM_LOGO
679.699	5	L403	0	1	RETENTION_LOGO
684.699	0	L403	NaN	NaN	VERBALRESP_LOGO
688.917	0	L403	NaN	NaN	KEYRESP_LOGO
693.699	0	L72	0	1	STIM_LOGO
694.699	5	L72	0	1	RETENTION_LOGO
699.699	0	L72	NaN	NaN	VERBALRESP_LOGO
703.909	0	L72	NaN	NaN	KEYRESP_LOGO
705.699	0	L228	0	1	STIM_LOGO
706.699	5	L228	0	1	RETENTION_LOGO
711.699	0	L228	NaN	NaN	VERBALRESP_LOGO
715.692	0	L228	NaN	NaN	KEYRESP_LOGO
723.699	0	L112	2	1	STIM_LOGO
724.699	5	L112	2	1	RETENTION_LOGO
729.699	0	L112	NaN	NaN	VERBALRESP_LOGO
733.586	0	L112	NaN	NaN	KEYRESP_LOGO
735.699	0	L341	0	1	STIM_LOGO
736.699	5	L341	0	1	RETENTION_LOGO
741.699	0	L341	NaN	NaN	VERBALRESP_LOGO
745.942	0	L341	NaN	NaN	KEYRESP_LOGO
747.942	8	NaN	NaN	NaN	BREAK
756.699	0	L121	NaN	2	STIM_BRAND
757.699	5	L121	NaN	2	RETENTION_BRAND
763.763	0	L121	NaN	NaN	KEYRESP_BRAND
766.699	0	L111	NaN	1	STIM_BRAND
767.699	5	L111	NaN	1	RETENTION_BRAND
773.811	0	L111	NaN	NaN	KEYRESP_BRAND
776.199	0	L112	NaN	1	STIM_BRAND
777.199	5	L112	NaN	1	RETENTION_BRAND
782.937	0	L112	NaN	NaN	KEYRESP_BRAND
785.699	0	L253	NaN	1	STIM_BRAND
786.699	5	L253	NaN	1	RETENTION_BRAND
792.531	0	L253	NaN	NaN	KEYRESP_BRAND
794.699	0	L226	NaN	1	STIM_BRAND
795.699	5	L226	NaN	1	RETENTION_BRAND
801.497	0	L226	NaN	NaN	KEYRESP_BRAND
804.699	0	L355	NaN	2	STIM_BRAND
805.7	5	L355	NaN	2	RETENTION_BRAND
811.618	0	L355	NaN	NaN	KEYRESP_BRAND
814.7	0	L341	NaN	1	STIM_BRAND
815.7	5	L341	NaN	1	RETENTION_BRAND
821.286	0	L341	NaN	NaN	KEYRESP_BRAND
823.7	0	L358	NaN	1	STIM_BRAND
824.7	5	L358	NaN	1	RETENTION_BRAND
830.262	0	L358	NaN	NaN	KEYRESP_BRAND
832.7	0	L347	NaN	1	STIM_BRAND
833.7	5	L347	NaN	1	RETENTION_BRAND
839.559	0	L347	NaN	NaN	KEYRESP_BRAND
841.7	0	L219	NaN	1	STIM_BRAND
842.7	5	L219	NaN	1	RETENTION_BRAND
848.456	0	L219	NaN	NaN	KEYRESP_BRAND
851.7	0	L85	NaN	2	STIM_BRAND
852.7	5	L85	NaN	2	RETENTION_BRAND
858.642	0	L85	NaN	NaN	KEYRESP_BRAND
860.7	0	L384	NaN	1	STIM_BRAND
861.7	5	L384	NaN	1	RETENTION_BRAND
867.855	0	L384	NaN	NaN	KEYRESP_BRAND
869.7	0	L297	NaN	1	STIM_BRAND
870.7	5	L297	NaN	1	RETENTION_BRAND
876.396	0	L297	NaN	NaN	KEYRESP_BRAND
878.7	0	L224	NaN	1	STIM_BRAND
879.7	5	L224	NaN	1	RETENTION_BRAND
885.412	0	L224	NaN	NaN	KEYRESP_BRAND
888.2	0	L70	NaN	1	STIM_BRAND
889.2	5	L70	NaN	1	RETENTION_BRAND
895.283	0	L70	NaN	NaN	KEYRESP_BRAND
898.2	0	L375	NaN	2	STIM_BRAND
899.2	5	L375	NaN	2	RETENTION_BRAND
905.215	0	L375	NaN	NaN	KEYRESP_BRAND
907.7	0	L274	NaN	2	STIM_BRAND
908.7	5	L274	NaN	2	RETENTION_BRAND
914.587	0	L274	NaN	NaN	KEYRESP_BRAND
917.7	0	L288	NaN	1	STIM_BRAND
918.7	5	L288	NaN	1	RETENTION_BRAND
924.873	0	L288	NaN	NaN	KEYRESP_BRAND
927.2	0	L80	NaN	2	STIM_BRAND
928.2	5	L80	NaN	2	RETENTION_BRAND
933.976	0	L80	NaN	NaN	KEYRESP_BRAND
936.2	0	L9	NaN	1	STIM_BRAND
937.2	5	L9	NaN	1	RETENTION_BRAND
942.798	0	L9	NaN	NaN	KEYRESP_BRAND
946.2	0	L214	NaN	1	STIM_BRAND
947.2	5	L214	NaN	1	RETENTION_BRAND
952.832	0	L214	NaN	NaN	KEYRESP_BRAND
956.2	0	L72	NaN	2	STIM_BRAND
957.2	5	L72	NaN	2	RETENTION_BRAND
963.202	0	L72	NaN	NaN	KEYRESP_BRAND
965.7	0	L287	NaN	2	STIM_BRAND
966.7	5	L287	NaN	2	RETENTION_BRAND
972.497	0	L287	NaN	NaN	KEYRESP_BRAND
974.701	0	L383	NaN	1	STIM_BRAND
975.701	5	L383	NaN	1	RETENTION_BRAND
981.938	0	L383	NaN	NaN	KEYRESP_BRAND
983.701	0	L403	NaN	1	STIM_BRAND
984.701	5	L403	NaN	1	RETENTION_BRAND
990.173	0	L403	NaN	NaN	KEYRESP_BRAND
992.701	0	L303	NaN	1	STIM_BRAND
993.701	5	L303	NaN	1	RETENTION_BRAND
999.608	0	L303	NaN	NaN	KEYRESP_BRAND
1002.701	0	L237	NaN	1	STIM_BRAND
1003.701	5	L237	NaN	1	RETENTION_BRAND
1009.158	0	L237	NaN	NaN	KEYRESP_BRAND
1012.701	0	L330	NaN	1	STIM_BRAND
1013.701	5	L330	NaN	1	RETENTION_BRAND
1019.435	0	L330	NaN	NaN	KEYRESP_BRAND
1022.701	0	L292	NaN	1	STIM_BRAND
1023.701	5	L292	NaN	1	RETENTION_BRAND
1029.863	0	L292	NaN	NaN	KEYRESP_BRAND
1032.201	0	L256	NaN	2	STIM_BRAND
1033.201	5	L256	NaN	2	RETENTION_BRAND
1038.839	0	L256	NaN	NaN	KEYRESP_BRAND
1041.701	0	L232	NaN	1	STIM_BRAND
1042.701	5	L232	NaN	1	RETENTION_BRAND
1048.93	0	L232	NaN	NaN	KEYRESP_BRAND
1050.701	0	L73	NaN	1	STIM_BRAND
1051.701	5	L73	NaN	1	RETENTION_BRAND
1058.104	0	L73	NaN	NaN	KEYRESP_BRAND
1060.701	0	L26	NaN	2	STIM_BRAND
1061.701	5	L26	NaN	2	RETENTION_BRAND
1067.794	0	L26	NaN	NaN	KEYRESP_BRAND
1069.701	0	L180	NaN	2	STIM_BRAND
1070.701	5	L180	NaN	2	RETENTION_BRAND
1076.379	0	L180	NaN	NaN	KEYRESP_BRAND
1079.201	0	L412	NaN	2	STIM_BRAND
1080.201	5	L412	NaN	2	RETENTION_BRAND
1086.281	0	L412	NaN	NaN	KEYRESP_BRAND
1088.701	0	L228	NaN	1	STIM_BRAND
1089.701	5	L228	NaN	1	RETENTION_BRAND
1095.732	0	L228	NaN	NaN	KEYRESP_BRAND
1098.701	0	L291	NaN	1	STIM_BRAND
1099.701	5	L291	NaN	1	RETENTION_BRAND
1105.203	0	L291	NaN	NaN	KEYRESP_BRAND
1108.201	0	L110	NaN	1	STIM_BRAND
1109.201	5	L110	NaN	1	RETENTION_BRAND
1115.037	0	L110	NaN	NaN	KEYRESP_BRAND
1117.701	0	L136	NaN	2	STIM_BRAND
1118.701	5	L136	NaN	2	RETENTION_BRAND
1124.627	0	L136	NaN	NaN	KEYRESP_BRAND
1127.201	0	L311	NaN	1	STIM_BRAND
1128.202	5	L311	NaN	1	RETENTION_BRAND
1134.5	0	L311	NaN	NaN	KEYRESP_BRAND
1137.202	0	L286	NaN	1	STIM_BRAND
1138.202	5	L286	NaN	1	RETENTION_BRAND
1144.248	0	L286	NaN	NaN	KEYRESP_BRAND
1147.202	0	L262	NaN	1	STIM_BRAND
1148.202	5	L262	NaN	1	RETENTION_BRAND
1154.301	0	L262	NaN	NaN	KEYRESP_BRAND
1156.202	0	L327	NaN	2	STIM_BRAND
1157.202	5	L327	NaN	2	RETENTION_BRAND
1163.129	0	L327	NaN	NaN	KEYRESP_BRAND
1165.702	0	L44	NaN	1	STIM_BRAND
1166.702	5	L44	NaN	1	RETENTION_BRAND
1172.632	0	L44	NaN	NaN	KEYRESP_BRAND
1175.202	0	L437	NaN	1	STIM_BRAND
1176.202	5	L437	NaN	1	RETENTION_BRAND
1181.772	0	L437	NaN	NaN	KEYRESP_BRAND
1184.702	0	L204	NaN	1	STIM_BRAND
1185.702	5	L204	NaN	1	RETENTION_BRAND
1191.638	0	L204	NaN	NaN	KEYRESP_BRAND
1194.702	0	L269	NaN	2	STIM_BRAND
1195.702	5	L269	NaN	2	RETENTION_BRAND
1201.592	0	L269	NaN	NaN	KEYRESP_BRAND
1204.702	0	L210	NaN	1	STIM_BRAND
1205.702	5	L210	NaN	1	RETENTION_BRAND
1211.242	0	L210	NaN	NaN	KEYRESP_BRAND
1213.702	0	L43	NaN	1	STIM_BRAND
1214.702	5	L43	NaN	1	RETENTION_BRAND
1220.661	0	L43	NaN	NaN	KEYRESP_BRAND
1222.702	0	L273	NaN	1	STIM_BRAND
1223.702	5	L273	NaN	1	RETENTION_BRAND
1229.896	0	L273	NaN	NaN	KEYRESP_BRAND
