onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
1022.7776	1	Stimulus/S  1	1	10227776	10227784	31	0	20	pips_40_500-8000.hdf5	both	none
1023.8443	1	Stimulus/S  1	1	10238443	10238451	31	1	40	pips_40_500-8000.hdf5	both	none
1024.9109	1	Stimulus/S  1	1	10249109	10249117	31	2	60	pips_40_500-8000.hdf5	both	none
1025.9669	1	Stimulus/S  1	1	10259669	10259677	31	3	70	pips_40_500-8000.hdf5	both	none
1027.0336	1	Stimulus/S  1	1	10270336	10270344	31	4	50	pips_40_500-8000.hdf5	both	none
1028.079	1	Stimulus/S  1	1	10280790	10280798	31	5	30	pips_40_500-8000.hdf5	both	none
1029.1456	1	Stimulus/S  1	1	10291456	10291464	32	0	20	pips_40_500-8000.hdf5	both	none
1030.2123	1	Stimulus/S  1	1	10302123	10302131	32	1	40	pips_40_500-8000.hdf5	both	none
1031.2577	1	Stimulus/S  1	1	10312577	10312585	32	2	60	pips_40_500-8000.hdf5	both	none
1032.3137	1	Stimulus/S  1	1	10323137	10323145	32	3	70	pips_40_500-8000.hdf5	both	none
1033.3804	1	Stimulus/S  1	1	10333804	10333812	32	4	50	pips_40_500-8000.hdf5	both	none
1034.447	1	Stimulus/S  1	1	10344470	10344478	32	5	30	pips_40_500-8000.hdf5	both	none
1035.5137	1	Stimulus/S  1	1	10355137	10355145	33	0	20	pips_40_500-8000.hdf5	both	none
1036.5591	1	Stimulus/S  1	1	10365591	10365599	33	1	40	pips_40_500-8000.hdf5	both	none
1037.6151	1	Stimulus/S  1	1	10376151	10376159	33	2	60	pips_40_500-8000.hdf5	both	none
1038.6604	1	Stimulus/S  1	1	10386604	10386612	33	3	70	pips_40_500-8000.hdf5	both	none
1039.7271	1	Stimulus/S  1	1	10397271	10397279	33	4	50	pips_40_500-8000.hdf5	both	none
1040.7831	1	Stimulus/S  1	1	10407831	10407839	33	5	30	pips_40_500-8000.hdf5	both	none
1041.8284	1	Stimulus/S  1	1	10418284	10418292	34	0	20	pips_40_500-8000.hdf5	both	none
1042.8738	1	Stimulus/S  1	1	10428738	10428746	34	1	40	pips_40_500-8000.hdf5	both	none
1043.9298	1	Stimulus/S  1	1	10439298	10439306	34	2	60	pips_40_500-8000.hdf5	both	none
1044.9965	1	Stimulus/S  1	1	10449965	10449973	34	3	70	pips_40_500-8000.hdf5	both	none
1046.0631	1	Stimulus/S  1	1	10460631	10460639	34	4	50	pips_40_500-8000.hdf5	both	none
1047.1085	1	Stimulus/S  1	1	10471085	10471093	34	5	30	pips_40_500-8000.hdf5	both	none
1048.1752	1	Stimulus/S  1	1	10481752	10481760	35	0	20	pips_40_500-8000.hdf5	both	none
1049.2418	1	Stimulus/S  1	1	10492418	10492426	35	1	40	pips_40_500-8000.hdf5	both	none
1050.2979	1	Stimulus/S  1	1	10502979	10502987	35	2	60	pips_40_500-8000.hdf5	both	none
1051.3432	1	Stimulus/S  1	1	10513432	10513440	35	3	70	pips_40_500-8000.hdf5	both	none
1052.3992	1	Stimulus/S  1	1	10523992	10524000	35	4	50	pips_40_500-8000.hdf5	both	none
1053.4659	1	Stimulus/S  1	1	10534659	10534667	35	5	30	pips_40_500-8000.hdf5	both	none
1054.5112	1	Stimulus/S  1	1	10545112	10545120	36	0	20	pips_40_500-8000.hdf5	both	none
1055.5672	1	Stimulus/S  1	1	10555672	10555680	36	1	40	pips_40_500-8000.hdf5	both	none
1056.6339	1	Stimulus/S  1	1	10566339	10566347	36	2	60	pips_40_500-8000.hdf5	both	none
1057.7006	1	Stimulus/S  1	1	10577006	10577014	36	3	70	pips_40_500-8000.hdf5	both	none
1058.7459	1	Stimulus/S  1	1	10587459	10587467	36	4	50	pips_40_500-8000.hdf5	both	none
1059.8126	1	Stimulus/S  1	1	10598126	10598134	36	5	30	pips_40_500-8000.hdf5	both	none
1060.8793	1	Stimulus/S  1	1	10608793	10608801	37	0	20	pips_40_500-8000.hdf5	both	none
1061.946	1	Stimulus/S  1	1	10619460	10619468	37	1	40	pips_40_500-8000.hdf5	both	none
1062.9913	1	Stimulus/S  1	1	10629913	10629921	37	2	60	pips_40_500-8000.hdf5	both	none
1064.0473	1	Stimulus/S  1	1	10640473	10640481	37	3	70	pips_40_500-8000.hdf5	both	none
1065.0927	1	Stimulus/S  1	1	10650927	10650935	37	4	50	pips_40_500-8000.hdf5	both	none
1066.1487	1	Stimulus/S  1	1	10661487	10661495	37	5	30	pips_40_500-8000.hdf5	both	none
1067.2154	1	Stimulus/S  1	1	10672154	10672162	38	0	20	pips_40_500-8000.hdf5	both	none
1068.282	1	Stimulus/S  1	1	10682820	10682828	38	1	40	pips_40_500-8000.hdf5	both	none
1069.3487	1	Stimulus/S  1	1	10693487	10693495	38	2	60	pips_40_500-8000.hdf5	both	none
1070.4154	1	Stimulus/S  1	1	10704154	10704162	38	3	70	pips_40_500-8000.hdf5	both	none
1071.4821	1	Stimulus/S  1	1	10714821	10714829	38	4	50	pips_40_500-8000.hdf5	both	none
1072.5487	1	Stimulus/S  1	1	10725487	10725495	38	5	30	pips_40_500-8000.hdf5	both	none
1073.6154	1	Stimulus/S  1	1	10736154	10736162	39	0	20	pips_40_500-8000.hdf5	both	none
1074.6821	1	Stimulus/S  1	1	10746821	10746829	39	1	40	pips_40_500-8000.hdf5	both	none
1075.7488	1	Stimulus/S  1	1	10757488	10757496	39	2	60	pips_40_500-8000.hdf5	both	none
1076.8154	1	Stimulus/S  1	1	10768154	10768162	39	3	70	pips_40_500-8000.hdf5	both	none
1077.8821	1	Stimulus/S  1	1	10778821	10778829	39	4	50	pips_40_500-8000.hdf5	both	none
1078.9488	1	Stimulus/S  1	1	10789488	10789496	39	5	30	pips_40_500-8000.hdf5	both	none
1080.0155	1	Stimulus/S  1	1	10800155	10800163	40	0	20	pips_40_500-8000.hdf5	both	none
1081.0822	1	Stimulus/S  1	1	10810822	10810830	40	1	40	pips_40_500-8000.hdf5	both	none
1082.1488	1	Stimulus/S  1	1	10821488	10821496	40	2	60	pips_40_500-8000.hdf5	both	none
1083.1942	1	Stimulus/S  1	1	10831942	10831950	40	3	70	pips_40_500-8000.hdf5	both	none
1084.2609	1	Stimulus/S  1	1	10842609	10842617	40	4	50	pips_40_500-8000.hdf5	both	none
1085.3275	1	Stimulus/S  1	1	10853275	10853283	40	5	30	pips_40_500-8000.hdf5	both	none
1086.3942	1	Stimulus/S  1	1	10863942	10863950	41	0	20	pips_40_500-8000.hdf5	both	none
1087.4502	1	Stimulus/S  1	1	10874502	10874510	41	1	40	pips_40_500-8000.hdf5	both	none
1088.4956	1	Stimulus/S  1	1	10884956	10884964	41	2	60	pips_40_500-8000.hdf5	both	none
1089.5516	1	Stimulus/S  1	1	10895516	10895524	41	3	70	pips_40_500-8000.hdf5	both	none
1090.6182	1	Stimulus/S  1	1	10906182	10906190	41	4	50	pips_40_500-8000.hdf5	both	none
1091.6849	1	Stimulus/S  1	1	10916849	10916857	41	5	30	pips_40_500-8000.hdf5	both	none
1092.7303	1	Stimulus/S  1	1	10927303	10927311	42	0	20	pips_40_500-8000.hdf5	both	none
1093.7756	1	Stimulus/S  1	1	10937756	10937764	42	1	40	pips_40_500-8000.hdf5	both	none
1094.8316	1	Stimulus/S  1	1	10948316	10948324	42	2	60	pips_40_500-8000.hdf5	both	none
1095.877	1	Stimulus/S  1	1	10958770	10958778	42	3	70	pips_40_500-8000.hdf5	both	none
1096.9436	1	Stimulus/S  1	1	10969436	10969444	42	4	50	pips_40_500-8000.hdf5	both	none
1098.0103	1	Stimulus/S  1	1	10980103	10980111	42	5	30	pips_40_500-8000.hdf5	both	none
1099.077	1	Stimulus/S  1	1	10990770	10990778	43	0	20	pips_40_500-8000.hdf5	both	none
1100.133	1	Stimulus/S  1	1	11001330	11001338	43	1	40	pips_40_500-8000.hdf5	both	none
1101.1783	1	Stimulus/S  1	1	11011783	11011791	43	2	60	pips_40_500-8000.hdf5	both	none
1102.245	1	Stimulus/S  1	1	11022450	11022458	43	3	70	pips_40_500-8000.hdf5	both	none
1103.3117	1	Stimulus/S  1	1	11033117	11033125	43	4	50	pips_40_500-8000.hdf5	both	none
1104.3784	1	Stimulus/S  1	1	11043784	11043792	43	5	30	pips_40_500-8000.hdf5	both	none
1105.4344	1	Stimulus/S  1	1	11054344	11054352	44	0	20	pips_40_500-8000.hdf5	both	none
1106.4797	1	Stimulus/S  1	1	11064797	11064805	44	1	40	pips_40_500-8000.hdf5	both	none
1107.5357	1	Stimulus/S  1	1	11075357	11075365	44	2	60	pips_40_500-8000.hdf5	both	none
1108.5811	1	Stimulus/S  1	1	11085811	11085819	44	3	70	pips_40_500-8000.hdf5	both	none
1109.6264	1	Stimulus/S  1	1	11096264	11096272	44	4	50	pips_40_500-8000.hdf5	both	none
1110.6824	1	Stimulus/S  1	1	11106824	11106832	44	5	30	pips_40_500-8000.hdf5	both	none
1111.7491	1	Stimulus/S  1	1	11117491	11117499	45	0	20	pips_40_500-8000.hdf5	both	none
1112.7945	1	Stimulus/S  1	1	11127945	11127953	45	1	40	pips_40_500-8000.hdf5	both	none
1113.8505	1	Stimulus/S  1	1	11138505	11138513	45	2	60	pips_40_500-8000.hdf5	both	none
1114.8958	1	Stimulus/S  1	1	11148958	11148966	45	3	70	pips_40_500-8000.hdf5	both	none
1115.9625	1	Stimulus/S  1	1	11159625	11159633	45	4	50	pips_40_500-8000.hdf5	both	none
1117.0292	1	Stimulus/S  1	1	11170292	11170300	45	5	30	pips_40_500-8000.hdf5	both	none
1118.0958	1	Stimulus/S  1	1	11180958	11180966	46	0	20	pips_40_500-8000.hdf5	both	none
1119.1519	1	Stimulus/S  1	1	11191519	11191527	46	1	40	pips_40_500-8000.hdf5	both	none
1120.1972	1	Stimulus/S  1	1	11201972	11201980	46	2	60	pips_40_500-8000.hdf5	both	none
1121.2425	1	Stimulus/S  1	1	11212425	11212433	46	3	70	pips_40_500-8000.hdf5	both	none
1122.2986	1	Stimulus/S  1	1	11222986	11222994	46	4	50	pips_40_500-8000.hdf5	both	none
1123.3439	1	Stimulus/S  1	1	11233439	11233447	46	5	30	pips_40_500-8000.hdf5	both	none
1124.4106	1	Stimulus/S  1	1	11244106	11244114	47	0	20	pips_40_500-8000.hdf5	both	none
1125.4773	1	Stimulus/S  1	1	11254773	11254781	47	1	40	pips_40_500-8000.hdf5	both	none
1126.5333	1	Stimulus/S  1	1	11265333	11265341	47	2	60	pips_40_500-8000.hdf5	both	none
1127.5786	1	Stimulus/S  1	1	11275786	11275794	47	3	70	pips_40_500-8000.hdf5	both	none
1128.6453	1	Stimulus/S  1	1	11286453	11286461	47	4	50	pips_40_500-8000.hdf5	both	none
1129.7013	1	Stimulus/S  1	1	11297013	11297021	47	5	30	pips_40_500-8000.hdf5	both	none
1130.7466	1	Stimulus/S  1	1	11307466	11307474	48	0	20	pips_40_500-8000.hdf5	both	none
1131.8133	1	Stimulus/S  1	1	11318133	11318141	48	1	40	pips_40_500-8000.hdf5	both	none
1132.8693	1	Stimulus/S  1	1	11328693	11328701	48	2	60	pips_40_500-8000.hdf5	both	none
1133.9147	1	Stimulus/S  1	1	11339147	11339155	48	3	70	pips_40_500-8000.hdf5	both	none
1134.9813	1	Stimulus/S  1	1	11349813	11349821	48	4	50	pips_40_500-8000.hdf5	both	none
1136.0267	1	Stimulus/S  1	1	11360267	11360275	48	5	30	pips_40_500-8000.hdf5	both	none
1137.0934	1	Stimulus/S  1	1	11370934	11370942	49	0	20	pips_40_500-8000.hdf5	both	none
1138.1494	1	Stimulus/S  1	1	11381494	11381502	49	1	40	pips_40_500-8000.hdf5	both	none
1139.1947	1	Stimulus/S  1	1	11391947	11391955	49	2	60	pips_40_500-8000.hdf5	both	none
1140.2614	1	Stimulus/S  1	1	11402614	11402622	49	3	70	pips_40_500-8000.hdf5	both	none
1141.3174	1	Stimulus/S  1	1	11413174	11413182	49	4	50	pips_40_500-8000.hdf5	both	none
1142.3628	1	Stimulus/S  1	1	11423628	11423636	49	5	30	pips_40_500-8000.hdf5	both	none
1143.4294	1	Stimulus/S  1	1	11434294	11434302	50	0	20	pips_40_500-8000.hdf5	both	none
1144.4961	1	Stimulus/S  1	1	11444961	11444969	50	1	40	pips_40_500-8000.hdf5	both	none
1145.5521	1	Stimulus/S  1	1	11455521	11455529	50	2	60	pips_40_500-8000.hdf5	both	none
1146.5975	1	Stimulus/S  1	1	11465975	11465983	50	3	70	pips_40_500-8000.hdf5	both	none
1147.6641	1	Stimulus/S  1	1	11476641	11476649	50	4	50	pips_40_500-8000.hdf5	both	none
1148.7308	1	Stimulus/S  1	1	11487308	11487316	50	5	30	pips_40_500-8000.hdf5	both	none
1149.7975	1	Stimulus/S  1	1	11497975	11497983	51	0	20	pips_40_500-8000.hdf5	both	none
1150.8642	1	Stimulus/S  1	1	11508642	11508650	51	1	40	pips_40_500-8000.hdf5	both	none
1151.9308	1	Stimulus/S  1	1	11519308	11519316	51	2	60	pips_40_500-8000.hdf5	both	none
1152.9975	1	Stimulus/S  1	1	11529975	11529983	51	3	70	pips_40_500-8000.hdf5	both	none
1154.0429	1	Stimulus/S  1	1	11540429	11540437	51	4	50	pips_40_500-8000.hdf5	both	none
1155.0989	1	Stimulus/S  1	1	11550989	11550997	51	5	30	pips_40_500-8000.hdf5	both	none
1156.1442	1	Stimulus/S  1	1	11561442	11561450	52	0	20	pips_40_500-8000.hdf5	both	none
1157.2002	1	Stimulus/S  1	1	11572002	11572010	52	1	40	pips_40_500-8000.hdf5	both	none
1158.2669	1	Stimulus/S  1	1	11582669	11582677	52	2	60	pips_40_500-8000.hdf5	both	none
1159.3336	1	Stimulus/S  1	1	11593336	11593344	52	3	70	pips_40_500-8000.hdf5	both	none
1160.4003	1	Stimulus/S  1	1	11604003	11604011	52	4	50	pips_40_500-8000.hdf5	both	none
1161.4456	1	Stimulus/S  1	1	11614456	11614464	52	5	30	pips_40_500-8000.hdf5	both	none
1162.5016	1	Stimulus/S  1	1	11625016	11625024	53	0	20	pips_40_500-8000.hdf5	both	none
1163.547	1	Stimulus/S  1	1	11635470	11635478	53	1	40	pips_40_500-8000.hdf5	both	none
1164.6136	1	Stimulus/S  1	1	11646136	11646144	53	2	60	pips_40_500-8000.hdf5	both	none
1165.6696	1	Stimulus/S  1	1	11656696	11656704	53	3	70	pips_40_500-8000.hdf5	both	none
1166.715	1	Stimulus/S  1	1	11667150	11667158	53	4	50	pips_40_500-8000.hdf5	both	none
1167.7603	1	Stimulus/S  1	1	11677603	11677611	53	5	30	pips_40_500-8000.hdf5	both	none
1168.8163	1	Stimulus/S  1	1	11688163	11688171	54	0	20	pips_40_500-8000.hdf5	both	none
1169.883	1	Stimulus/S  1	1	11698830	11698838	54	1	40	pips_40_500-8000.hdf5	both	none
1170.9497	1	Stimulus/S  1	1	11709497	11709505	54	2	60	pips_40_500-8000.hdf5	both	none
1172.0164	1	Stimulus/S  1	1	11720164	11720172	54	3	70	pips_40_500-8000.hdf5	both	none
1173.0831	1	Stimulus/S  1	1	11730831	11730839	54	4	50	pips_40_500-8000.hdf5	both	none
1174.1497	1	Stimulus/S  1	1	11741497	11741505	54	5	30	pips_40_500-8000.hdf5	both	none
1175.1951	1	Stimulus/S  1	1	11751951	11751959	55	0	20	pips_40_500-8000.hdf5	both	none
1176.2511	1	Stimulus/S  1	1	11762511	11762519	55	1	40	pips_40_500-8000.hdf5	both	none
1177.2964	1	Stimulus/S  1	1	11772964	11772972	55	2	60	pips_40_500-8000.hdf5	both	none
1178.3631	1	Stimulus/S  1	1	11783631	11783639	55	3	70	pips_40_500-8000.hdf5	both	none
1179.4298	1	Stimulus/S  1	1	11794298	11794306	55	4	50	pips_40_500-8000.hdf5	both	none
1180.4965	1	Stimulus/S  1	1	11804965	11804973	55	5	30	pips_40_500-8000.hdf5	both	none
1181.5631	1	Stimulus/S  1	1	11815631	11815639	56	0	20	pips_40_500-8000.hdf5	both	none
1182.6298	1	Stimulus/S  1	1	11826298	11826306	56	1	40	pips_40_500-8000.hdf5	both	none
1183.6965	1	Stimulus/S  1	1	11836965	11836973	56	2	60	pips_40_500-8000.hdf5	both	none
1184.7632	1	Stimulus/S  1	1	11847632	11847640	56	3	70	pips_40_500-8000.hdf5	both	none
1185.8192	1	Stimulus/S  1	1	11858192	11858200	56	4	50	pips_40_500-8000.hdf5	both	none
1186.8645	1	Stimulus/S  1	1	11868645	11868653	56	5	30	pips_40_500-8000.hdf5	both	none
1187.9099	1	Stimulus/S  1	1	11879099	11879107	57	0	20	pips_40_500-8000.hdf5	both	none
1188.9659	1	Stimulus/S  1	1	11889659	11889667	57	1	40	pips_40_500-8000.hdf5	both	none
1190.0112	1	Stimulus/S  1	1	11900112	11900120	57	2	60	pips_40_500-8000.hdf5	both	none
1191.0672	1	Stimulus/S  1	1	11910672	11910680	57	3	70	pips_40_500-8000.hdf5	both	none
1192.1126	1	Stimulus/S  1	1	11921126	11921134	57	4	50	pips_40_500-8000.hdf5	both	none
1193.1792	1	Stimulus/S  1	1	11931792	11931800	57	5	30	pips_40_500-8000.hdf5	both	none
1194.2459	1	Stimulus/S  1	1	11942459	11942467	58	0	20	pips_40_500-8000.hdf5	both	none
1195.3019	1	Stimulus/S  1	1	11953019	11953027	58	1	40	pips_40_500-8000.hdf5	both	none
1196.3473	1	Stimulus/S  1	1	11963473	11963481	58	2	60	pips_40_500-8000.hdf5	both	none
1197.414	1	Stimulus/S  1	1	11974140	11974148	58	3	70	pips_40_500-8000.hdf5	both	none
1198.4806	1	Stimulus/S  1	1	11984806	11984814	58	4	50	pips_40_500-8000.hdf5	both	none
1199.5473	1	Stimulus/S  1	1	11995473	11995481	58	5	30	pips_40_500-8000.hdf5	both	none
1200.6033	1	Stimulus/S  1	1	12006033	12006041	59	0	20	pips_40_500-8000.hdf5	both	none
1201.6487	1	Stimulus/S  1	1	12016487	12016495	59	1	40	pips_40_500-8000.hdf5	both	none
1202.694	1	Stimulus/S  1	1	12026940	12026948	59	2	60	pips_40_500-8000.hdf5	both	none
1203.7607	1	Stimulus/S  1	1	12037607	12037615	59	3	70	pips_40_500-8000.hdf5	both	none
1204.8274	1	Stimulus/S  1	1	12048274	12048282	59	4	50	pips_40_500-8000.hdf5	both	none
1205.8834	1	Stimulus/S  1	1	12058834	12058842	59	5	30	pips_40_500-8000.hdf5	both	none
1206.9287	1	Stimulus/S  1	1	12069287	12069295	60	0	20	pips_40_500-8000.hdf5	both	none
1207.9954	1	Stimulus/S  1	1	12079954	12079962	60	1	40	pips_40_500-8000.hdf5	both	none
1209.0621	1	Stimulus/S  1	1	12090621	12090629	60	2	60	pips_40_500-8000.hdf5	both	none
1210.1181	1	Stimulus/S  1	1	12101181	12101189	60	3	70	pips_40_500-8000.hdf5	both	none
1211.1634	1	Stimulus/S  1	1	12111634	12111642	60	4	50	pips_40_500-8000.hdf5	both	none
1212.2194	1	Stimulus/S  1	1	12122194	12122202	60	5	30	pips_40_500-8000.hdf5	both	none
1213.2861	1	Stimulus/S  1	1	12132861	12132869	61	0	20	pips_40_500-8000.hdf5	both	none
1214.3315	1	Stimulus/S  1	1	12143315	12143323	61	1	40	pips_40_500-8000.hdf5	both	none
1215.3981	1	Stimulus/S  1	1	12153981	12153989	61	2	60	pips_40_500-8000.hdf5	both	none
1216.4648	1	Stimulus/S  1	1	12164648	12164656	61	3	70	pips_40_500-8000.hdf5	both	none
1217.5102	1	Stimulus/S  1	1	12175102	12175110	61	4	50	pips_40_500-8000.hdf5	both	none
1218.5662	1	Stimulus/S  1	1	12185662	12185670	61	5	30	pips_40_500-8000.hdf5	both	none
1219.6328	1	Stimulus/S  1	1	12196328	12196336	62	0	20	pips_40_500-8000.hdf5	both	none
1220.6995	1	Stimulus/S  1	1	12206995	12207003	62	1	40	pips_40_500-8000.hdf5	both	none
1221.7449	1	Stimulus/S  1	1	12217449	12217457	62	2	60	pips_40_500-8000.hdf5	both	none
1222.8009	1	Stimulus/S  1	1	12228009	12228017	62	3	70	pips_40_500-8000.hdf5	both	none
1223.8675	1	Stimulus/S  1	1	12238675	12238683	62	4	50	pips_40_500-8000.hdf5	both	none
1224.9129	1	Stimulus/S  1	1	12249129	12249137	62	5	30	pips_40_500-8000.hdf5	both	none
1225.9796	1	Stimulus/S  1	1	12259796	12259804	63	0	20	pips_40_500-8000.hdf5	both	none
1227.0462	1	Stimulus/S  1	1	12270462	12270470	63	1	40	pips_40_500-8000.hdf5	both	none
1228.1023	1	Stimulus/S  1	1	12281023	12281031	63	2	60	pips_40_500-8000.hdf5	both	none
1229.1689	1	Stimulus/S  1	1	12291689	12291697	63	3	70	pips_40_500-8000.hdf5	both	none
1230.2356	1	Stimulus/S  1	1	12302356	12302364	63	4	50	pips_40_500-8000.hdf5	both	none
1231.281	1	Stimulus/S  1	1	12312810	12312818	63	5	30	pips_40_500-8000.hdf5	both	none
1232.337	1	Stimulus/S  1	1	12323370	12323378	64	0	20	pips_40_500-8000.hdf5	both	none
1233.4036	1	Stimulus/S  1	1	12334036	12334044	64	1	40	pips_40_500-8000.hdf5	both	none
1234.449	1	Stimulus/S  1	1	12344490	12344498	64	2	60	pips_40_500-8000.hdf5	both	none
1235.4943	1	Stimulus/S  1	1	12354943	12354951	64	3	70	pips_40_500-8000.hdf5	both	none
1236.561	1	Stimulus/S  1	1	12365610	12365618	64	4	50	pips_40_500-8000.hdf5	both	none
1237.6277	1	Stimulus/S  1	1	12376277	12376285	64	5	30	pips_40_500-8000.hdf5	both	none
1238.6944	1	Stimulus/S  1	1	12386944	12386952	65	0	20	pips_40_500-8000.hdf5	both	none
1239.7504	1	Stimulus/S  1	1	12397504	12397512	65	1	40	pips_40_500-8000.hdf5	both	none
1240.7957	1	Stimulus/S  1	1	12407957	12407965	65	2	60	pips_40_500-8000.hdf5	both	none
1241.8517	1	Stimulus/S  1	1	12418517	12418525	65	3	70	pips_40_500-8000.hdf5	both	none
1242.9184	1	Stimulus/S  1	1	12429184	12429192	65	4	50	pips_40_500-8000.hdf5	both	none
1243.9637	1	Stimulus/S  1	1	12439637	12439645	65	5	30	pips_40_500-8000.hdf5	both	none
1245.0198	1	Stimulus/S  1	1	12450198	12450206	66	0	20	pips_40_500-8000.hdf5	both	none
1246.0864	1	Stimulus/S  1	1	12460864	12460872	66	1	40	pips_40_500-8000.hdf5	both	none
1247.1318	1	Stimulus/S  1	1	12471318	12471326	66	2	60	pips_40_500-8000.hdf5	both	none
1248.1985	1	Stimulus/S  1	1	12481985	12481993	66	3	70	pips_40_500-8000.hdf5	both	none
1249.2651	1	Stimulus/S  1	1	12492651	12492659	66	4	50	pips_40_500-8000.hdf5	both	none
1250.3211	1	Stimulus/S  1	1	12503211	12503219	66	5	30	pips_40_500-8000.hdf5	both	none
1251.3665	1	Stimulus/S  1	1	12513665	12513673	67	0	20	pips_40_500-8000.hdf5	both	none
1252.4118	1	Stimulus/S  1	1	12524118	12524126	67	1	40	pips_40_500-8000.hdf5	both	none
1253.4678	1	Stimulus/S  1	1	12534678	12534686	67	2	60	pips_40_500-8000.hdf5	both	none
1254.5132	1	Stimulus/S  1	1	12545132	12545140	67	3	70	pips_40_500-8000.hdf5	both	none
1255.5692	1	Stimulus/S  1	1	12555692	12555700	67	4	50	pips_40_500-8000.hdf5	both	none
1256.6359	1	Stimulus/S  1	1	12566359	12566367	67	5	30	pips_40_500-8000.hdf5	both	none
1257.7025	1	Stimulus/S  1	1	12577025	12577033	68	0	20	pips_40_500-8000.hdf5	both	none
1258.7479	1	Stimulus/S  1	1	12587479	12587487	68	1	40	pips_40_500-8000.hdf5	both	none
1259.8146	1	Stimulus/S  1	1	12598146	12598154	68	2	60	pips_40_500-8000.hdf5	both	none
1260.8812	1	Stimulus/S  1	1	12608812	12608820	68	3	70	pips_40_500-8000.hdf5	both	none
1261.9373	1	Stimulus/S  1	1	12619373	12619381	68	4	50	pips_40_500-8000.hdf5	both	none
1263.0039	1	Stimulus/S  1	1	12630039	12630047	68	5	30	pips_40_500-8000.hdf5	both	none
1264.0706	1	Stimulus/S  1	1	12640706	12640714	69	0	20	pips_40_500-8000.hdf5	both	none
1265.1159	1	Stimulus/S  1	1	12651159	12651167	69	1	40	pips_40_500-8000.hdf5	both	none
1266.1826	1	Stimulus/S  1	1	12661826	12661834	69	2	60	pips_40_500-8000.hdf5	both	none
1267.2386	1	Stimulus/S  1	1	12672386	12672394	69	3	70	pips_40_500-8000.hdf5	both	none
1268.2946	1	Stimulus/S  1	1	12682946	12682954	69	4	50	pips_40_500-8000.hdf5	both	none
1269.3507	1	Stimulus/S  1	1	12693507	12693515	69	5	30	pips_40_500-8000.hdf5	both	none
1270.4173	1	Stimulus/S  1	1	12704173	12704181	70	0	20	pips_40_500-8000.hdf5	both	none
1271.484	1	Stimulus/S  1	1	12714840	12714848	70	1	40	pips_40_500-8000.hdf5	both	none
1272.5507	1	Stimulus/S  1	1	12725507	12725515	70	2	60	pips_40_500-8000.hdf5	both	none
1273.596	1	Stimulus/S  1	1	12735960	12735968	70	3	70	pips_40_500-8000.hdf5	both	none
1274.652	1	Stimulus/S  1	1	12746520	12746528	70	4	50	pips_40_500-8000.hdf5	both	none
1275.6974	1	Stimulus/S  1	1	12756974	12756982	70	5	30	pips_40_500-8000.hdf5	both	none
1276.7641	1	Stimulus/S  1	1	12767641	12767649	71	0	20	pips_40_500-8000.hdf5	both	none
1277.8201	1	Stimulus/S  1	1	12778201	12778209	71	1	40	pips_40_500-8000.hdf5	both	none
1278.8654	1	Stimulus/S  1	1	12788654	12788662	71	2	60	pips_40_500-8000.hdf5	both	none
1279.9321	1	Stimulus/S  1	1	12799321	12799329	71	3	70	pips_40_500-8000.hdf5	both	none
1280.9881	1	Stimulus/S  1	1	12809881	12809889	71	4	50	pips_40_500-8000.hdf5	both	none
1282.0548	1	Stimulus/S  1	1	12820548	12820556	71	5	30	pips_40_500-8000.hdf5	both	none
1283.1001	1	Stimulus/S  1	1	12831001	12831009	72	0	20	pips_40_500-8000.hdf5	both	none
1284.1668	1	Stimulus/S  1	1	12841668	12841676	72	1	40	pips_40_500-8000.hdf5	both	none
1285.2335	1	Stimulus/S  1	1	12852335	12852343	72	2	60	pips_40_500-8000.hdf5	both	none
1286.2788	1	Stimulus/S  1	1	12862788	12862796	72	3	70	pips_40_500-8000.hdf5	both	none
1287.3348	1	Stimulus/S  1	1	12873348	12873356	72	4	50	pips_40_500-8000.hdf5	both	none
1288.4015	1	Stimulus/S  1	1	12884015	12884023	72	5	30	pips_40_500-8000.hdf5	both	none
1289.4469	1	Stimulus/S  1	1	12894469	12894477	73	0	20	pips_40_500-8000.hdf5	both	none
1290.5029	1	Stimulus/S  1	1	12905029	12905037	73	1	40	pips_40_500-8000.hdf5	both	none
1291.5695	1	Stimulus/S  1	1	12915695	12915703	73	2	60	pips_40_500-8000.hdf5	both	none
1292.6149	1	Stimulus/S  1	1	12926149	12926157	73	3	70	pips_40_500-8000.hdf5	both	none
1293.6816	1	Stimulus/S  1	1	12936816	12936824	73	4	50	pips_40_500-8000.hdf5	both	none
1294.7376	1	Stimulus/S  1	1	12947376	12947384	73	5	30	pips_40_500-8000.hdf5	both	none
1295.8042	1	Stimulus/S  1	1	12958042	12958050	74	0	20	pips_40_500-8000.hdf5	both	none
1296.8709	1	Stimulus/S  1	1	12968709	12968717	74	1	40	pips_40_500-8000.hdf5	both	none
1297.9163	1	Stimulus/S  1	1	12979163	12979171	74	2	60	pips_40_500-8000.hdf5	both	none
1298.9829	1	Stimulus/S  1	1	12989829	12989837	74	3	70	pips_40_500-8000.hdf5	both	none
1300.0283	1	Stimulus/S  1	1	13000283	13000291	74	4	50	pips_40_500-8000.hdf5	both	none
