onset	duration	trial_type	value	sample	sample_corrected	token	run	level	stim_file	ear_ac	ear_bc
647.0578	1	Stimulus/S  1	1	6470578	6470586	97	5	30	pips_l40_r400_500-8000.hdf5	right	left
648.1245	1	Stimulus/S  1	1	6481245	6481253	98	0	20	pips_l40_r400_500-8000.hdf5	right	left
649.1912	1	Stimulus/S  1	1	6491912	6491920	98	1	40	pips_l40_r400_500-8000.hdf5	right	left
650.2365	1	Stimulus/S  1	1	6502365	6502373	98	2	60	pips_l40_r400_500-8000.hdf5	right	left
651.3032	1	Stimulus/S  1	1	6513032	6513040	98	3	70	pips_l40_r400_500-8000.hdf5	right	left
652.3699	1	Stimulus/S  1	1	6523699	6523707	98	4	50	pips_l40_r400_500-8000.hdf5	right	left
653.4366	1	Stimulus/S  1	1	6534366	6534374	98	5	30	pips_l40_r400_500-8000.hdf5	right	left
654.4926	1	Stimulus/S  1	1	6544926	6544934	99	0	20	pips_l40_r400_500-8000.hdf5	right	left
655.5379	1	Stimulus/S  1	1	6555379	6555387	99	1	40	pips_l40_r400_500-8000.hdf5	right	left
656.6046	1	Stimulus/S  1	1	6566046	6566054	99	2	60	pips_l40_r400_500-8000.hdf5	right	left
657.6713	1	Stimulus/S  1	1	6576713	6576721	99	3	70	pips_l40_r400_500-8000.hdf5	right	left
658.7379	1	Stimulus/S  1	1	6587379	6587387	99	4	50	pips_l40_r400_500-8000.hdf5	right	left
659.8046	1	Stimulus/S  1	1	6598046	6598054	99	5	30	pips_l40_r400_500-8000.hdf5	right	left
660.8606	1	Stimulus/S  1	1	6608606	6608614	100	0	20	pips_l40_r400_500-8000.hdf5	right	left
661.906	1	Stimulus/S  1	1	6619060	6619068	100	1	40	pips_l40_r400_500-8000.hdf5	right	left
662.9727	1	Stimulus/S  1	1	6629727	6629735	100	2	60	pips_l40_r400_500-8000.hdf5	right	left
664.0393	1	Stimulus/S  1	1	6640393	6640401	100	3	70	pips_l40_r400_500-8000.hdf5	right	left
665.106	1	Stimulus/S  1	1	6651060	6651068	100	4	50	pips_l40_r400_500-8000.hdf5	right	left
666.1727	1	Stimulus/S  1	1	6661727	6661735	100	5	30	pips_l40_r400_500-8000.hdf5	right	left
667.2394	1	Stimulus/S  1	1	6672394	6672402	101	0	20	pips_l40_r400_500-8000.hdf5	right	left
668.306	1	Stimulus/S  1	1	6683060	6683068	101	1	40	pips_l40_r400_500-8000.hdf5	right	left
669.3514	1	Stimulus/S  1	1	6693514	6693522	101	2	60	pips_l40_r400_500-8000.hdf5	right	left
670.4287	1	Stimulus/S  1	1	6704287	6704295	101	3	70	pips_l40_r400_500-8000.hdf5	right	left
671.4847	1	Stimulus/S  1	1	6714847	6714855	101	4	50	pips_l40_r400_500-8000.hdf5	right	left
672.5514	1	Stimulus/S  1	1	6725514	6725522	101	5	30	pips_l40_r400_500-8000.hdf5	right	left
673.6074	1	Stimulus/S  1	1	6736074	6736082	102	0	20	pips_l40_r400_500-8000.hdf5	right	left
674.6528	1	Stimulus/S  1	1	6746528	6746536	102	1	40	pips_l40_r400_500-8000.hdf5	right	left
675.7194	1	Stimulus/S  1	1	6757194	6757202	102	2	60	pips_l40_r400_500-8000.hdf5	right	left
676.7861	1	Stimulus/S  1	1	6767861	6767869	102	3	70	pips_l40_r400_500-8000.hdf5	right	left
677.8528	1	Stimulus/S  1	1	6778528	6778536	102	4	50	pips_l40_r400_500-8000.hdf5	right	left
678.9088	1	Stimulus/S  1	1	6789088	6789096	102	5	30	pips_l40_r400_500-8000.hdf5	right	left
679.9755	1	Stimulus/S  1	1	6799755	6799763	103	0	20	pips_l40_r400_500-8000.hdf5	right	left
681.0422	1	Stimulus/S  1	1	6810422	6810430	103	1	40	pips_l40_r400_500-8000.hdf5	right	left
682.1088	1	Stimulus/S  1	1	6821088	6821096	103	2	60	pips_l40_r400_500-8000.hdf5	right	left
683.1755	1	Stimulus/S  1	1	6831755	6831763	103	3	70	pips_l40_r400_500-8000.hdf5	right	left
684.2422	1	Stimulus/S  1	1	6842422	6842430	103	4	50	pips_l40_r400_500-8000.hdf5	right	left
685.3089	1	Stimulus/S  1	1	6853089	6853097	103	5	30	pips_l40_r400_500-8000.hdf5	right	left
686.3542	1	Stimulus/S  1	1	6863542	6863550	104	0	20	pips_l40_r400_500-8000.hdf5	right	left
687.4102	1	Stimulus/S  1	1	6874102	6874110	104	1	40	pips_l40_r400_500-8000.hdf5	right	left
688.4769	1	Stimulus/S  1	1	6884769	6884777	104	2	60	pips_l40_r400_500-8000.hdf5	right	left
689.5436	1	Stimulus/S  1	1	6895436	6895444	104	3	70	pips_l40_r400_500-8000.hdf5	right	left
690.5889	1	Stimulus/S  1	1	6905889	6905897	104	4	50	pips_l40_r400_500-8000.hdf5	right	left
691.6449	1	Stimulus/S  1	1	6916449	6916457	104	5	30	pips_l40_r400_500-8000.hdf5	right	left
692.7116	1	Stimulus/S  1	1	6927116	6927124	105	0	20	pips_l40_r400_500-8000.hdf5	right	left
693.7783	1	Stimulus/S  1	1	6937783	6937791	105	1	40	pips_l40_r400_500-8000.hdf5	right	left
694.8236	1	Stimulus/S  1	1	6948236	6948244	105	2	60	pips_l40_r400_500-8000.hdf5	right	left
695.869	1	Stimulus/S  1	1	6958690	6958698	105	3	70	pips_l40_r400_500-8000.hdf5	right	left
696.9356	1	Stimulus/S  1	1	6969356	6969364	105	4	50	pips_l40_r400_500-8000.hdf5	right	left
698.0023	1	Stimulus/S  1	1	6980023	6980031	105	5	30	pips_l40_r400_500-8000.hdf5	right	left
699.0583	1	Stimulus/S  1	1	6990583	6990591	106	0	20	pips_l40_r400_500-8000.hdf5	right	left
700.1037	1	Stimulus/S  1	1	7001037	7001045	106	1	40	pips_l40_r400_500-8000.hdf5	right	left
701.1597	1	Stimulus/S  1	1	7011597	7011605	106	2	60	pips_l40_r400_500-8000.hdf5	right	left
702.2264	1	Stimulus/S  1	1	7022264	7022272	106	3	70	pips_l40_r400_500-8000.hdf5	right	left
703.293	1	Stimulus/S  1	1	7032930	7032938	106	4	50	pips_l40_r400_500-8000.hdf5	right	left
704.3384	1	Stimulus/S  1	1	7043384	7043392	106	5	30	pips_l40_r400_500-8000.hdf5	right	left
705.3944	1	Stimulus/S  1	1	7053944	7053952	107	0	20	pips_l40_r400_500-8000.hdf5	right	left
706.4397	1	Stimulus/S  1	1	7064397	7064405	107	1	40	pips_l40_r400_500-8000.hdf5	right	left
707.5064	1	Stimulus/S  1	1	7075064	7075072	107	2	60	pips_l40_r400_500-8000.hdf5	right	left
708.5624	1	Stimulus/S  1	1	7085624	7085632	107	3	70	pips_l40_r400_500-8000.hdf5	right	left
709.6078	1	Stimulus/S  1	1	7096078	7096086	107	4	50	pips_l40_r400_500-8000.hdf5	right	left
710.6531	1	Stimulus/S  1	1	7106531	7106539	107	5	30	pips_l40_r400_500-8000.hdf5	right	left
711.7198	1	Stimulus/S  1	1	7117198	7117206	108	0	20	pips_l40_r400_500-8000.hdf5	right	left
712.7865	1	Stimulus/S  1	1	7127865	7127873	108	1	40	pips_l40_r400_500-8000.hdf5	right	left
713.8425	1	Stimulus/S  1	1	7138425	7138433	108	2	60	pips_l40_r400_500-8000.hdf5	right	left
714.9092	1	Stimulus/S  1	1	7149092	7149100	108	3	70	pips_l40_r400_500-8000.hdf5	right	left
715.9758	1	Stimulus/S  1	1	7159758	7159766	108	4	50	pips_l40_r400_500-8000.hdf5	right	left
717.0212	1	Stimulus/S  1	1	7170212	7170220	108	5	30	pips_l40_r400_500-8000.hdf5	right	left
718.0772	1	Stimulus/S  1	1	7180772	7180780	109	0	20	pips_l40_r400_500-8000.hdf5	right	left
719.1225	1	Stimulus/S  1	1	7191225	7191233	109	1	40	pips_l40_r400_500-8000.hdf5	right	left
720.1785	1	Stimulus/S  1	1	7201785	7201793	109	2	60	pips_l40_r400_500-8000.hdf5	right	left
721.2452	1	Stimulus/S  1	1	7212452	7212460	109	3	70	pips_l40_r400_500-8000.hdf5	right	left
722.2906	1	Stimulus/S  1	1	7222906	7222914	109	4	50	pips_l40_r400_500-8000.hdf5	right	left
723.3359	1	Stimulus/S  1	1	7233359	7233367	109	5	30	pips_l40_r400_500-8000.hdf5	right	left
724.4026	1	Stimulus/S  1	1	7244026	7244034	110	0	20	pips_l40_r400_500-8000.hdf5	right	left
725.4586	1	Stimulus/S  1	1	7254586	7254594	110	1	40	pips_l40_r400_500-8000.hdf5	right	left
726.5039	1	Stimulus/S  1	1	7265039	7265047	110	2	60	pips_l40_r400_500-8000.hdf5	right	left
727.5706	1	Stimulus/S  1	1	7275706	7275714	110	3	70	pips_l40_r400_500-8000.hdf5	right	left
728.6373	1	Stimulus/S  1	1	7286373	7286381	110	4	50	pips_l40_r400_500-8000.hdf5	right	left
729.6933	1	Stimulus/S  1	1	7296933	7296941	110	5	30	pips_l40_r400_500-8000.hdf5	right	left
730.76	1	Stimulus/S  1	1	7307600	7307608	111	0	20	pips_l40_r400_500-8000.hdf5	right	left
731.8266	1	Stimulus/S  1	1	7318266	7318274	111	1	40	pips_l40_r400_500-8000.hdf5	right	left
732.872	1	Stimulus/S  1	1	7328720	7328728	111	2	60	pips_l40_r400_500-8000.hdf5	right	left
733.928	1	Stimulus/S  1	1	7339280	7339288	111	3	70	pips_l40_r400_500-8000.hdf5	right	left
734.9947	1	Stimulus/S  1	1	7349947	7349955	111	4	50	pips_l40_r400_500-8000.hdf5	right	left
736.04	1	Stimulus/S  1	1	7360400	7360408	111	5	30	pips_l40_r400_500-8000.hdf5	right	left
737.1067	1	Stimulus/S  1	1	7371067	7371075	112	0	20	pips_l40_r400_500-8000.hdf5	right	left
738.1734	1	Stimulus/S  1	1	7381734	7381742	112	1	40	pips_l40_r400_500-8000.hdf5	right	left
739.2294	1	Stimulus/S  1	1	7392294	7392302	112	2	60	pips_l40_r400_500-8000.hdf5	right	left
740.2747	1	Stimulus/S  1	1	7402747	7402755	112	3	70	pips_l40_r400_500-8000.hdf5	right	left
741.3201	1	Stimulus/S  1	1	7413201	7413209	112	4	50	pips_l40_r400_500-8000.hdf5	right	left
742.3761	1	Stimulus/S  1	1	7423761	7423769	112	5	30	pips_l40_r400_500-8000.hdf5	right	left
743.4214	1	Stimulus/S  1	1	7434214	7434222	113	0	20	pips_l40_r400_500-8000.hdf5	right	left
744.4881	1	Stimulus/S  1	1	7444881	7444889	113	1	40	pips_l40_r400_500-8000.hdf5	right	left
745.5548	1	Stimulus/S  1	1	7455548	7455556	113	2	60	pips_l40_r400_500-8000.hdf5	right	left
746.6215	1	Stimulus/S  1	1	7466215	7466223	113	3	70	pips_l40_r400_500-8000.hdf5	right	left
747.6881	1	Stimulus/S  1	1	7476881	7476889	113	4	50	pips_l40_r400_500-8000.hdf5	right	left
748.7548	1	Stimulus/S  1	1	7487548	7487556	113	5	30	pips_l40_r400_500-8000.hdf5	right	left
749.8215	1	Stimulus/S  1	1	7498215	7498223	114	0	20	pips_l40_r400_500-8000.hdf5	right	left
750.8775	1	Stimulus/S  1	1	7508775	7508783	114	1	40	pips_l40_r400_500-8000.hdf5	right	left
751.9228	1	Stimulus/S  1	1	7519228	7519236	114	2	60	pips_l40_r400_500-8000.hdf5	right	left
752.9788	1	Stimulus/S  1	1	7529788	7529796	114	3	70	pips_l40_r400_500-8000.hdf5	right	left
754.0455	1	Stimulus/S  1	1	7540455	7540463	114	4	50	pips_l40_r400_500-8000.hdf5	right	left
755.0909	1	Stimulus/S  1	1	7550909	7550917	114	5	30	pips_l40_r400_500-8000.hdf5	right	left
756.1362	1	Stimulus/S  1	1	7561362	7561370	115	0	20	pips_l40_r400_500-8000.hdf5	right	left
757.2029	1	Stimulus/S  1	1	7572029	7572037	115	1	40	pips_l40_r400_500-8000.hdf5	right	left
758.2696	1	Stimulus/S  1	1	7582696	7582704	115	2	60	pips_l40_r400_500-8000.hdf5	right	left
759.3256	1	Stimulus/S  1	1	7593256	7593264	115	3	70	pips_l40_r400_500-8000.hdf5	right	left
760.3709	1	Stimulus/S  1	1	7603709	7603717	115	4	50	pips_l40_r400_500-8000.hdf5	right	left
761.4376	1	Stimulus/S  1	1	7614376	7614384	115	5	30	pips_l40_r400_500-8000.hdf5	right	left
762.5043	1	Stimulus/S  1	1	7625043	7625051	116	0	20	pips_l40_r400_500-8000.hdf5	right	left
763.5603	1	Stimulus/S  1	1	7635603	7635611	116	1	40	pips_l40_r400_500-8000.hdf5	right	left
764.6056	1	Stimulus/S  1	1	7646056	7646064	116	2	60	pips_l40_r400_500-8000.hdf5	right	left
765.6616	1	Stimulus/S  1	1	7656616	7656624	116	3	70	pips_l40_r400_500-8000.hdf5	right	left
766.7283	1	Stimulus/S  1	1	7667283	7667291	116	4	50	pips_l40_r400_500-8000.hdf5	right	left
767.7737	1	Stimulus/S  1	1	7677737	7677745	116	5	30	pips_l40_r400_500-8000.hdf5	right	left
768.8297	1	Stimulus/S  1	1	7688297	7688305	117	0	20	pips_l40_r400_500-8000.hdf5	right	left
769.8963	1	Stimulus/S  1	1	7698963	7698971	117	1	40	pips_l40_r400_500-8000.hdf5	right	left
770.963	1	Stimulus/S  1	1	7709630	7709638	117	2	60	pips_l40_r400_500-8000.hdf5	right	left
772.0084	1	Stimulus/S  1	1	7720084	7720092	117	3	70	pips_l40_r400_500-8000.hdf5	right	left
773.0537	1	Stimulus/S  1	1	7730537	7730545	117	4	50	pips_l40_r400_500-8000.hdf5	right	left
774.1204	1	Stimulus/S  1	1	7741204	7741212	117	5	30	pips_l40_r400_500-8000.hdf5	right	left
775.1871	1	Stimulus/S  1	1	7751871	7751879	118	0	20	pips_l40_r400_500-8000.hdf5	right	left
776.2537	1	Stimulus/S  1	1	7762537	7762545	118	1	40	pips_l40_r400_500-8000.hdf5	right	left
777.3204	1	Stimulus/S  1	1	7773204	7773212	118	2	60	pips_l40_r400_500-8000.hdf5	right	left
778.3764	1	Stimulus/S  1	1	7783764	7783772	118	3	70	pips_l40_r400_500-8000.hdf5	right	left
779.4218	1	Stimulus/S  1	1	7794218	7794226	118	4	50	pips_l40_r400_500-8000.hdf5	right	left
780.4884	1	Stimulus/S  1	1	7804884	7804892	118	5	30	pips_l40_r400_500-8000.hdf5	right	left
781.5445	1	Stimulus/S  1	1	7815445	7815453	119	0	20	pips_l40_r400_500-8000.hdf5	right	left
782.5898	1	Stimulus/S  1	1	7825898	7825906	119	1	40	pips_l40_r400_500-8000.hdf5	right	left
783.6458	1	Stimulus/S  1	1	7836458	7836466	119	2	60	pips_l40_r400_500-8000.hdf5	right	left
784.7125	1	Stimulus/S  1	1	7847125	7847133	119	3	70	pips_l40_r400_500-8000.hdf5	right	left
785.7792	1	Stimulus/S  1	1	7857792	7857800	119	4	50	pips_l40_r400_500-8000.hdf5	right	left
786.8245	1	Stimulus/S  1	1	7868245	7868253	119	5	30	pips_l40_r400_500-8000.hdf5	right	left
787.8698	1	Stimulus/S  1	1	7878698	7878706	0	0	20	pips_l40_r400_500-8000.hdf5	right	left
788.9259	1	Stimulus/S  1	1	7889259	7889267	0	1	40	pips_l40_r400_500-8000.hdf5	right	left
789.9925	1	Stimulus/S  1	1	7899925	7899933	0	2	60	pips_l40_r400_500-8000.hdf5	right	left
791.0592	1	Stimulus/S  1	1	7910592	7910600	0	3	70	pips_l40_r400_500-8000.hdf5	right	left
792.1046	1	Stimulus/S  1	1	7921046	7921054	0	4	50	pips_l40_r400_500-8000.hdf5	right	left
793.1606	1	Stimulus/S  1	1	7931606	7931614	0	5	30	pips_l40_r400_500-8000.hdf5	right	left
794.2059	1	Stimulus/S  1	1	7942059	7942067	1	0	20	pips_l40_r400_500-8000.hdf5	right	left
795.2726	1	Stimulus/S  1	1	7952726	7952734	1	1	40	pips_l40_r400_500-8000.hdf5	right	left
796.3286	1	Stimulus/S  1	1	7963286	7963294	1	2	60	pips_l40_r400_500-8000.hdf5	right	left
797.3739	1	Stimulus/S  1	1	7973739	7973747	1	3	70	pips_l40_r400_500-8000.hdf5	right	left
798.4406	1	Stimulus/S  1	1	7984406	7984414	1	4	50	pips_l40_r400_500-8000.hdf5	right	left
799.4966	1	Stimulus/S  1	1	7994966	7994974	1	5	30	pips_l40_r400_500-8000.hdf5	right	left
800.542	1	Stimulus/S  1	1	8005420	8005428	2	0	20	pips_l40_r400_500-8000.hdf5	right	left
801.6086	1	Stimulus/S  1	1	8016086	8016094	2	1	40	pips_l40_r400_500-8000.hdf5	right	left
802.6753	1	Stimulus/S  1	1	8026753	8026761	2	2	60	pips_l40_r400_500-8000.hdf5	right	left
803.7207	1	Stimulus/S  1	1	8037207	8037215	2	3	70	pips_l40_r400_500-8000.hdf5	right	left
804.7767	1	Stimulus/S  1	1	8047767	8047775	2	4	50	pips_l40_r400_500-8000.hdf5	right	left
805.8434	1	Stimulus/S  1	1	8058434	8058442	2	5	30	pips_l40_r400_500-8000.hdf5	right	left
806.91	1	Stimulus/S  1	1	8069100	8069108	3	0	20	pips_l40_r400_500-8000.hdf5	right	left
807.9554	1	Stimulus/S  1	1	8079554	8079562	3	1	40	pips_l40_r400_500-8000.hdf5	right	left
809.0114	1	Stimulus/S  1	1	8090114	8090122	3	2	60	pips_l40_r400_500-8000.hdf5	right	left
810.0781	1	Stimulus/S  1	1	8100781	8100789	3	3	70	pips_l40_r400_500-8000.hdf5	right	left
811.1447	1	Stimulus/S  1	1	8111447	8111455	3	4	50	pips_l40_r400_500-8000.hdf5	right	left
812.1901	1	Stimulus/S  1	1	8121901	8121909	3	5	30	pips_l40_r400_500-8000.hdf5	right	left
813.2568	1	Stimulus/S  1	1	8132568	8132576	4	0	20	pips_l40_r400_500-8000.hdf5	right	left
814.3234	1	Stimulus/S  1	1	8143234	8143242	4	1	40	pips_l40_r400_500-8000.hdf5	right	left
815.3794	1	Stimulus/S  1	1	8153794	8153802	4	2	60	pips_l40_r400_500-8000.hdf5	right	left
816.4461	1	Stimulus/S  1	1	8164461	8164469	4	3	70	pips_l40_r400_500-8000.hdf5	right	left
817.5128	1	Stimulus/S  1	1	8175128	8175136	4	4	50	pips_l40_r400_500-8000.hdf5	right	left
818.5581	1	Stimulus/S  1	1	8185581	8185589	4	5	30	pips_l40_r400_500-8000.hdf5	right	left
819.6248	1	Stimulus/S  1	1	8196248	8196256	5	0	20	pips_l40_r400_500-8000.hdf5	right	left
820.6915	1	Stimulus/S  1	1	8206915	8206923	5	1	40	pips_l40_r400_500-8000.hdf5	right	left
821.7368	1	Stimulus/S  1	1	8217368	8217376	5	2	60	pips_l40_r400_500-8000.hdf5	right	left
822.7928	1	Stimulus/S  1	1	8227928	8227936	5	3	70	pips_l40_r400_500-8000.hdf5	right	left
823.8595	1	Stimulus/S  1	1	8238595	8238603	5	4	50	pips_l40_r400_500-8000.hdf5	right	left
824.9049	1	Stimulus/S  1	1	8249049	8249057	5	5	30	pips_l40_r400_500-8000.hdf5	right	left
825.9609	1	Stimulus/S  1	1	8259609	8259617	6	0	20	pips_l40_r400_500-8000.hdf5	right	left
827.0276	1	Stimulus/S  1	1	8270276	8270284	6	1	40	pips_l40_r400_500-8000.hdf5	right	left
828.0942	1	Stimulus/S  1	1	8280942	8280950	6	2	60	pips_l40_r400_500-8000.hdf5	right	left
829.1609	1	Stimulus/S  1	1	8291609	8291617	6	3	70	pips_l40_r400_500-8000.hdf5	right	left
830.2276	1	Stimulus/S  1	1	8302276	8302284	6	4	50	pips_l40_r400_500-8000.hdf5	right	left
831.2729	1	Stimulus/S  1	1	8312729	8312737	6	5	30	pips_l40_r400_500-8000.hdf5	right	left
832.3289	1	Stimulus/S  1	1	8323289	8323297	7	0	20	pips_l40_r400_500-8000.hdf5	right	left
833.3956	1	Stimulus/S  1	1	8333956	8333964	7	1	40	pips_l40_r400_500-8000.hdf5	right	left
834.441	1	Stimulus/S  1	1	8344410	8344418	7	2	60	pips_l40_r400_500-8000.hdf5	right	left
835.5076	1	Stimulus/S  1	1	8355076	8355084	7	3	70	pips_l40_r400_500-8000.hdf5	right	left
836.5743	1	Stimulus/S  1	1	8365743	8365751	7	4	50	pips_l40_r400_500-8000.hdf5	right	left
837.6303	1	Stimulus/S  1	1	8376303	8376311	7	5	30	pips_l40_r400_500-8000.hdf5	right	left
838.6757	1	Stimulus/S  1	1	8386757	8386765	8	0	20	pips_l40_r400_500-8000.hdf5	right	left
839.7423	1	Stimulus/S  1	1	8397423	8397431	8	1	40	pips_l40_r400_500-8000.hdf5	right	left
840.809	1	Stimulus/S  1	1	8408090	8408098	8	2	60	pips_l40_r400_500-8000.hdf5	right	left
841.8544	1	Stimulus/S  1	1	8418544	8418552	8	3	70	pips_l40_r400_500-8000.hdf5	right	left
842.9104	1	Stimulus/S  1	1	8429104	8429112	8	4	50	pips_l40_r400_500-8000.hdf5	right	left
843.9557	1	Stimulus/S  1	1	8439557	8439565	8	5	30	pips_l40_r400_500-8000.hdf5	right	left
845.0117	1	Stimulus/S  1	1	8450117	8450125	9	0	20	pips_l40_r400_500-8000.hdf5	right	left
846.0571	1	Stimulus/S  1	1	8460571	8460579	9	1	40	pips_l40_r400_500-8000.hdf5	right	left
847.1131	1	Stimulus/S  1	1	8471131	8471139	9	2	60	pips_l40_r400_500-8000.hdf5	right	left
848.1798	1	Stimulus/S  1	1	8481798	8481806	9	3	70	pips_l40_r400_500-8000.hdf5	right	left
849.2251	1	Stimulus/S  1	1	8492251	8492259	9	4	50	pips_l40_r400_500-8000.hdf5	right	left
850.2918	1	Stimulus/S  1	1	8502918	8502926	9	5	30	pips_l40_r400_500-8000.hdf5	right	left
851.3585	1	Stimulus/S  1	1	8513585	8513593	10	0	20	pips_l40_r400_500-8000.hdf5	right	left
852.4251	1	Stimulus/S  1	1	8524251	8524259	10	1	40	pips_l40_r400_500-8000.hdf5	right	left
853.4811	1	Stimulus/S  1	1	8534811	8534819	10	2	60	pips_l40_r400_500-8000.hdf5	right	left
854.5265	1	Stimulus/S  1	1	8545265	8545273	10	3	70	pips_l40_r400_500-8000.hdf5	right	left
855.5932	1	Stimulus/S  1	1	8555932	8555940	10	4	50	pips_l40_r400_500-8000.hdf5	right	left
856.6385	1	Stimulus/S  1	1	8566385	8566393	10	5	30	pips_l40_r400_500-8000.hdf5	right	left
857.6945	1	Stimulus/S  1	1	8576945	8576953	11	0	20	pips_l40_r400_500-8000.hdf5	right	left
858.7612	1	Stimulus/S  1	1	8587612	8587620	11	1	40	pips_l40_r400_500-8000.hdf5	right	left
859.8065	1	Stimulus/S  1	1	8598065	8598073	11	2	60	pips_l40_r400_500-8000.hdf5	right	left
860.8625	1	Stimulus/S  1	1	8608625	8608633	11	3	70	pips_l40_r400_500-8000.hdf5	right	left
861.9292	1	Stimulus/S  1	1	8619292	8619300	11	4	50	pips_l40_r400_500-8000.hdf5	right	left
862.9746	1	Stimulus/S  1	1	8629746	8629754	11	5	30	pips_l40_r400_500-8000.hdf5	right	left
864.0306	1	Stimulus/S  1	1	8640306	8640314	12	0	20	pips_l40_r400_500-8000.hdf5	right	left
865.0759	1	Stimulus/S  1	1	8650759	8650767	12	1	40	pips_l40_r400_500-8000.hdf5	right	left
866.1213	1	Stimulus/S  1	1	8661213	8661221	12	2	60	pips_l40_r400_500-8000.hdf5	right	left
867.1773	1	Stimulus/S  1	1	8671773	8671781	12	3	70	pips_l40_r400_500-8000.hdf5	right	left
868.2439	1	Stimulus/S  1	1	8682439	8682447	12	4	50	pips_l40_r400_500-8000.hdf5	right	left
869.2893	1	Stimulus/S  1	1	8692893	8692901	12	5	30	pips_l40_r400_500-8000.hdf5	right	left
870.3453	1	Stimulus/S  1	1	8703453	8703461	13	0	20	pips_l40_r400_500-8000.hdf5	right	left
871.3906	1	Stimulus/S  1	1	8713906	8713914	13	1	40	pips_l40_r400_500-8000.hdf5	right	left
872.4573	1	Stimulus/S  1	1	8724573	8724581	13	2	60	pips_l40_r400_500-8000.hdf5	right	left
873.5133	1	Stimulus/S  1	1	8735133	8735141	13	3	70	pips_l40_r400_500-8000.hdf5	right	left
874.5587	1	Stimulus/S  1	1	8745587	8745595	13	4	50	pips_l40_r400_500-8000.hdf5	right	left
875.6147	1	Stimulus/S  1	1	8756147	8756155	13	5	30	pips_l40_r400_500-8000.hdf5	right	left
876.6814	1	Stimulus/S  1	1	8766814	8766822	14	0	20	pips_l40_r400_500-8000.hdf5	right	left
877.748	1	Stimulus/S  1	1	8777480	8777488	14	1	40	pips_l40_r400_500-8000.hdf5	right	left
878.7934	1	Stimulus/S  1	1	8787934	8787942	14	2	60	pips_l40_r400_500-8000.hdf5	right	left
879.8387	1	Stimulus/S  1	1	8798387	8798395	14	3	70	pips_l40_r400_500-8000.hdf5	right	left
880.9054	1	Stimulus/S  1	1	8809054	8809062	14	4	50	pips_l40_r400_500-8000.hdf5	right	left
881.9721	1	Stimulus/S  1	1	8819721	8819729	14	5	30	pips_l40_r400_500-8000.hdf5	right	left
883.0281	1	Stimulus/S  1	1	8830281	8830289	15	0	20	pips_l40_r400_500-8000.hdf5	right	left
884.0734	1	Stimulus/S  1	1	8840734	8840742	15	1	40	pips_l40_r400_500-8000.hdf5	right	left
885.1294	1	Stimulus/S  1	1	8851294	8851302	15	2	60	pips_l40_r400_500-8000.hdf5	right	left
886.1961	1	Stimulus/S  1	1	8861961	8861969	15	3	70	pips_l40_r400_500-8000.hdf5	right	left
887.2415	1	Stimulus/S  1	1	8872415	8872423	15	4	50	pips_l40_r400_500-8000.hdf5	right	left
888.2975	1	Stimulus/S  1	1	8882975	8882983	15	5	30	pips_l40_r400_500-8000.hdf5	right	left
889.3641	1	Stimulus/S  1	1	8893641	8893649	16	0	20	pips_l40_r400_500-8000.hdf5	right	left
890.4095	1	Stimulus/S  1	1	8904095	8904103	16	1	40	pips_l40_r400_500-8000.hdf5	right	left
891.4655	1	Stimulus/S  1	1	8914655	8914663	16	2	60	pips_l40_r400_500-8000.hdf5	right	left
892.5108	1	Stimulus/S  1	1	8925108	8925116	16	3	70	pips_l40_r400_500-8000.hdf5	right	left
893.5775	1	Stimulus/S  1	1	8935775	8935783	16	4	50	pips_l40_r400_500-8000.hdf5	right	left
894.6229	1	Stimulus/S  1	1	8946229	8946237	16	5	30	pips_l40_r400_500-8000.hdf5	right	left
895.6789	1	Stimulus/S  1	1	8956789	8956797	17	0	20	pips_l40_r400_500-8000.hdf5	right	left
896.7456	1	Stimulus/S  1	1	8967456	8967464	17	1	40	pips_l40_r400_500-8000.hdf5	right	left
897.8122	1	Stimulus/S  1	1	8978122	8978130	17	2	60	pips_l40_r400_500-8000.hdf5	right	left
898.8576	1	Stimulus/S  1	1	8988576	8988584	17	3	70	pips_l40_r400_500-8000.hdf5	right	left
899.9136	1	Stimulus/S  1	1	8999136	8999144	17	4	50	pips_l40_r400_500-8000.hdf5	right	left
900.9589	1	Stimulus/S  1	1	9009589	9009597	17	5	30	pips_l40_r400_500-8000.hdf5	right	left
902.0149	1	Stimulus/S  1	1	9020149	9020157	18	0	20	pips_l40_r400_500-8000.hdf5	right	left
903.0603	1	Stimulus/S  1	1	9030603	9030611	18	1	40	pips_l40_r400_500-8000.hdf5	right	left
904.1056	1	Stimulus/S  1	1	9041056	9041064	18	2	60	pips_l40_r400_500-8000.hdf5	right	left
905.1723	1	Stimulus/S  1	1	9051723	9051731	18	3	70	pips_l40_r400_500-8000.hdf5	right	left
906.239	1	Stimulus/S  1	1	9062390	9062398	18	4	50	pips_l40_r400_500-8000.hdf5	right	left
907.295	1	Stimulus/S  1	1	9072950	9072958	18	5	30	pips_l40_r400_500-8000.hdf5	right	left
908.3403	1	Stimulus/S  1	1	9083403	9083411	19	0	20	pips_l40_r400_500-8000.hdf5	right	left
909.407	1	Stimulus/S  1	1	9094070	9094078	19	1	40	pips_l40_r400_500-8000.hdf5	right	left
