onset	duration	trial_type	response
29.17	0.13	change	yes
40.67	0.13	change	yes
69.17	0.13	change	yes
96.33	0.13	change	yes
123.50	0.13	change	yes
148.00	0.13	change	yes
161.33	0.13	change	yes
174.83	0.13	change	yes
197.83	0.13	change	yes
223.17	0.13	change	yes
259.33	0.13	change	yes
268.67	0.13	change	yes
304.33	0.13	change	yes
314.17	0.13	change	yes
352.50	0.13	change	yes
