onset	duration	trial_type	response
15.17	0.13	change	yes
44.50	0.13	change	yes
78.50	0.13	change	yes
98.50	0.13	change	yes
125.17	0.13	change	yes
141.00	0.13	change	yes
149.67	0.13	change	yes
191.00	0.13	change	yes
215.83	0.13	change	yes
232.83	0.13	change	yes
257.33	0.13	change	yes
279.83	0.13	change	yes
294.67	0.13	change	yes
323.50	0.13	change	yes
335.33	0.13	change	yes
