onset	duration	trial_type	response
34.33	0.13	change	no
44.83	0.13	change	no
60.17	0.13	change	no
86.33	0.13	change	no
112.50	0.13	change	no
139.67	0.13	change	no
154.83	0.13	change	no
185.50	0.13	change	no
210.67	0.13	change	no
222.33	0.13	change	no
242.83	0.13	change	no
269.67	0.13	change	no
293.00	0.13	change	no
318.17	0.13	change	no
343.00	0.13	change	no
