onset	duration	stim_file	sti_started	sti_stopped	key_fix
12	3	face-video/stimtrn_91.mp4	73.8460022999997	76.8457991	n/a
18	3	face-video/stimtrn_92.mp4	79.5543054999998	82.5627335999997	n/a
24	3	face-video/stimtrn_93.mp4	85.5130613999999	88.5298134999998	n/a
30	3	face-video/stimtrn_94.mp4	91.5050502999997	94.5132890999998	n/a
36	3	face-video/stimtrn_95.mp4	97.5052922999998	100.513505999999	n/a
42	3	face-video/stimtrn_96.mp4	103.497090599999	106.505485	n/a
48	3	face-video/stimtrn_97.mp4	109.539339899999	112.547447299999	n/a
54	3	face-video/stimtrn_98.mp4	115.497606399999	118.519411799999	n/a
60	3	face-video/stimtrn_1321.mp4	121.5482283	124.556325999999	n/a
66	3	face-video/stimtrn_100.mp4	127.539891999999	130.548260099999	n/a
72	3	face-video/stimtrn_100.mp4	133.498430199999	136.5068995	1
78	3	face-video/stimtrn_101.mp4	139.548886	142.557132599999	n/a
84	3	face-video/stimtrn_102.mp4	145.5158532	148.524053199999	n/a
90	3	face-video/stimtrn_103.mp4	151.4992695	154.516175899999	n/a
96	3	face-video/stimtrn_104.mp4	157.516418	160.524621099999	n/a
102	3	face-video/stimtrn_105.mp4	163.499970599999	166.508299099999	n/a
108	3	face-video/stimtrn_106.mp4	169.508544799999	172.516853699999	n/a
114	3	face-video/stimtrn_107.mp4	175.733883599999	178.742293799999	n/a
120	3	face-video/stimtrn_108.mp4	181.525968599999	184.542557299999	n/a
126	3	face-video/stimtrn_109.mp4	187.551136	190.5619384	n/a
132	3	face-video/stimtrn_110.mp4	193.526522199999	196.543152199999	n/a
138	3	face-video/stimtrn_111.mp4	199.518480199999	202.535052199999	n/a
144	3	face-video/stimtrn_112.mp4	205.501917799999	208.510189699999	n/a
150	3	face-video/stimtrn_113.mp4	211.535538399999	214.535438299999	n/a
156	3	face-video/stimtrn_114.mp4	217.527343599999	220.552591199999	n/a
162	3	face-video/stimtrn_115.mp4	223.552782799999	226.569602699999	n/a
168	3	face-video/stimtrn_1322.mp4	229.544688899999	232.5561419	n/a
174	3	face-video/stimtrn_117.mp4	235.5868261	238.611728299999	n/a
180	3	face-video/stimtrn_118.mp4	241.5120817	244.5201986	n/a
186	3	face-video/stimtrn_119.mp4	247.5288854	250.537137499999	n/a
192	3	face-video/stimtrn_120.mp4	253.529158599999	256.537393999999	n/a
198	3	face-video/stimtrn_120.mp4	259.4959419	262.506760899999	1
204	3	face-video/stimtrn_99.mp4	265.554676299999	268.562921199999	n/a
210	3	face-video/stimtrn_116.mp4	271.5632771	274.5715042	n/a
216	3	face-video/stimtrn_113.mp4	277.5550607	280.5634985	n/a
222	3	face-video/stimtrn_102.mp4	283.522027399999	286.530600199999	n/a
228	3	face-video/stimtrn_93.mp4	289.5309332	292.547540499999	n/a
234	3	face-video/stimtrn_94.mp4	295.5645522	298.572659299999	n/a
240	3	face-video/stimtrn_95.mp4	301.4895867	304.497926399999	n/a
246	3	face-video/stimtrn_99.mp4	307.523184499999	310.540010799999	n/a
252	3	face-video/stimtrn_97.mp4	313.498584299999	316.506787599999	n/a
258	3	face-video/stimtrn_108.mp4	319.4986822	322.512074599999	n/a
264	3	face-video/stimtrn_96.mp4	325.4991003	328.515799499999	n/a
270	3	face-video/stimtrn_1321.mp4	331.524262299999	334.524324099999	n/a
276	3	face-video/stimtrn_112.mp4	337.5080121	340.521314799999	n/a
282	3	face-video/stimtrn_92.mp4	343.5249337	346.533201899999	n/a
288	3	face-video/stimtrn_103.mp4	349.558469799999	352.566771299999	n/a
294	3	face-video/stimtrn_104.mp4	355.4922753	358.5004236	n/a
300	3	face-video/stimtrn_104.mp4	361.4924233	364.5006939	1
306	3	face-video/stimtrn_115.mp4	367.5342221	370.542641399999	n/a
312	3	face-video/stimtrn_106.mp4	373.5180814	376.534774799999	n/a
318	3	face-video/stimtrn_116.mp4	379.5015883	382.526667199999	n/a
324	3	face-video/stimtrn_100.mp4	385.493648499999	388.5017904	n/a
330	3	face-video/stimtrn_109.mp4	391.493630399999	394.5044521	n/a
336	3	face-video/stimtrn_120.mp4	397.519184199999	400.5272933	n/a
342	3	face-video/stimtrn_111.mp4	403.5193141	406.5409752	n/a
348	3	face-video/stimtrn_101.mp4	409.4946685	412.5114078	n/a
354	3	face-video/stimtrn_101.mp4	415.5283319	418.536504199999	1
360	3	face-video/stimtrn_91.mp4	421.520116799999	424.536916099999	n/a
366	3	face-video/stimtrn_114.mp4	427.5204401	430.5287232	n/a
372	3	face-video/stimtrn_105.mp4	433.545819999999	436.5624693	n/a
378	3	face-video/stimtrn_1322.mp4	439.546037999999	442.554277599999	n/a
384	3	face-video/stimtrn_117.mp4	445.546140599999	448.5630574	n/a
390	3	face-video/stimtrn_107.mp4	451.546638899999	454.5631687	n/a
396	3	face-video/stimtrn_119.mp4	457.605327599999	460.6136222	n/a
402	3	face-video/stimtrn_110.mp4	463.5221286	466.538871799999	n/a
408	3	face-video/stimtrn_98.mp4	469.530558299999	472.5389896	n/a
414	3	face-video/stimtrn_118.mp4	475.480858399999	478.4977588	n/a
