onset	duration	sample	trial_type	response_time	stim_file	value
50.7774771741	0.5000000000	12999.0342	stimulus	n/a	n/a	rotate_ccw
54.0572991027	0.5000000000	13838.6686	stimulus	n/a	n/a	rotate_ccw
58.6033370480	0.5000000000	15002.4543	stimulus	n/a	n/a	rotate_ccw
62.7632511092	0.5000000000	16067.3923	stimulus	n/a	n/a	rotate_ccw
66.5595978528	0.5000000000	17039.2571	stimulus	n/a	n/a	rotate_ccw
70.8438813877	0.5000000000	18136.0336	stimulus	n/a	n/a	rotate_ccw
74.4039848409	0.5000000000	19047.4201	stimulus	n/a	n/a	rotate_cw
77.5638588528	0.5000000000	19856.3479	stimulus	n/a	n/a	rotate_cw
82.5504183192	0.5000000000	21132.9071	stimulus	n/a	n/a	rotate_cw
85.9703658180	0.5000000000	22008.4136	stimulus	n/a	n/a	rotate_ccw
89.8569248767	0.5000000000	23003.3728	stimulus	n/a	n/a	rotate_cw
92.8836860638	0.5000000000	23778.2236	stimulus	n/a	n/a	rotate_cw
96.8430659935	0.5000000000	24791.8249	stimulus	n/a	n/a	rotate_cw
100.2969279987	0.5000000000	25676.0136	stimulus	n/a	n/a	rotate_ccw
104.5634538513	0.5000000000	26768.2442	stimulus	n/a	n/a	rotate_ccw
107.8436387334	0.5000000000	27607.9715	stimulus	n/a	n/a	rotate_cw
111.6435534368	0.5000000000	28580.7497	stimulus	n/a	n/a	rotate_cw
115.0695553806	0.5000000000	29457.8062	stimulus	n/a	n/a	rotate_ccw
119.1233269444	0.5000000000	30495.5717	stimulus	n/a	n/a	rotate_ccw
123.0769882840	0.5000000000	31507.709	stimulus	n/a	n/a	rotate_ccw
127.1766083388	0.5000000000	32557.2117	stimulus	n/a	n/a	rotate_ccw
131.1497932762	0.5000000000	33574.3471	stimulus	n/a	n/a	rotate_cw
135.6832493402	0.5000000000	34734.9118	stimulus	n/a	n/a	rotate_ccw
139.4964057314	0.5000000000	35711.0799	stimulus	n/a	n/a	rotate_ccw
144.3564188158	0.5000000000	36955.2432	stimulus	n/a	n/a	rotate_ccw
148.4300391585	0.5000000000	37998.09	stimulus	n/a	n/a	rotate_cw
153.1492204698	0.5000000000	39206.2004	stimulus	n/a	n/a	rotate_ccw
157.4759109957	0.5000000000	40313.8332	stimulus	n/a	n/a	rotate_ccw
162.4030739896	0.5000000000	41575.1869	stimulus	n/a	n/a	rotate_ccw
167.1094923499	0.5000000000	42780.03	stimulus	n/a	n/a	rotate_ccw
170.3893565678	0.5000000000	43619.6753	stimulus	n/a	n/a	rotate_ccw
175.3094082762	0.5000000000	44879.2085	stimulus	n/a	n/a	rotate_ccw
179.4829536682	0.5000000000	45947.6361	stimulus	n/a	n/a	rotate_cw
182.9494226007	0.5000000000	46835.0522	stimulus	n/a	n/a	rotate_ccw
186.2028219177	0.5000000000	47667.9224	stimulus	n/a	n/a	rotate_cw
189.3761650807	0.5000000000	48480.2983	stimulus	n/a	n/a	rotate_cw
192.5086746052	0.5000000000	49282.2207	stimulus	n/a	n/a	rotate_cw
197.3761060893	0.5000000000	50528.2832	stimulus	n/a	n/a	rotate_cw
202.2959311567	0.5000000000	51787.7584	stimulus	n/a	n/a	rotate_cw
207.1090557451	0.5000000000	53019.9183	stimulus	n/a	n/a	rotate_cw
211.8291596353	0.5000000000	54228.2649	stimulus	n/a	n/a	rotate_ccw
215.0427386291	0.5000000000	55050.9411	stimulus	n/a	n/a	rotate_ccw
218.9890144156	0.5000000000	56061.1877	stimulus	n/a	n/a	rotate_ccw
223.3489567692	0.5000000000	57177.3329	stimulus	n/a	n/a	rotate_cw
227.8157831303	0.5000000000	58320.8405	stimulus	n/a	n/a	rotate_cw
232.0376971673	0.5000000000	59401.6505	stimulus	n/a	n/a	rotate_cw
236.4156464268	0.5000000000	60522.4055	stimulus	n/a	n/a	rotate_ccw
239.4556505329	0.5000000000	61300.6465	stimulus	n/a	n/a	rotate_ccw
243.0022634828	0.5000000000	62208.5795	stimulus	n/a	n/a	rotate_cw
247.5755928331	0.5000000000	63379.3518	stimulus	n/a	n/a	rotate_cw
251.0287396044	0.5000000000	64263.3573	stimulus	n/a	n/a	rotate_ccw
255.3222595992	0.5000000000	65362.4985	stimulus	n/a	n/a	rotate_cw
260.0021917090	0.5000000000	66560.5611	stimulus	n/a	n/a	rotate_ccw
264.2284644865	0.5000000000	67642.4869	stimulus	n/a	n/a	rotate_cw
268.0281480321	0.5000000000	68615.2059	stimulus	n/a	n/a	rotate_ccw
272.7218293116	0.5000000000	69816.7883	stimulus	n/a	n/a	rotate_cw
275.9352522835	0.5000000000	70639.4246	stimulus	n/a	n/a	rotate_cw
280.4420385640	0.5000000000	71793.1619	stimulus	n/a	n/a	rotate_cw
284.0551720020	0.5000000000	72718.124	stimulus	n/a	n/a	rotate_cw
287.8814961781	0.5000000000	73697.663	stimulus	n/a	n/a	rotate_ccw
291.6284157952	0.5000000000	74656.8744	stimulus	n/a	n/a	rotate_ccw
296.2151206842	0.5000000000	75831.0709	stimulus	n/a	n/a	rotate_ccw
300.3749522166	0.5000000000	76895.9878	stimulus	n/a	n/a	rotate_cw
303.6817633598	0.5000000000	77742.5314	stimulus	n/a	n/a	rotate_cw
307.8416367736	0.5000000000	78807.459	stimulus	n/a	n/a	rotate_ccw
310.9149625051	0.5000000000	79594.2304	stimulus	n/a	n/a	rotate_cw
314.1615650420	0.5000000000	80425.3607	stimulus	n/a	n/a	rotate_cw
318.3748572603	0.5000000000	81503.9635	stimulus	n/a	n/a	rotate_cw
321.9474087467	0.5000000000	82418.5366	stimulus	n/a	n/a	rotate_cw
326.3213601656	0.5000000000	83538.2682	stimulus	n/a	n/a	rotate_ccw
330.2014989501	0.5000000000	84531.5837	stimulus	n/a	n/a	rotate_ccw
333.6411716418	0.5000000000	85412.1399	stimulus	n/a	n/a	rotate_cw
338.4014928873	0.5000000000	86630.7822	stimulus	n/a	n/a	rotate_ccw
343.0414030799	0.5000000000	87818.5992	stimulus	n/a	n/a	rotate_cw
347.7071848808	0.5000000000	89013.0393	stimulus	n/a	n/a	rotate_ccw
352.5209988375	0.5000000000	90245.3757	stimulus	n/a	n/a	rotate_ccw
357.1075694658	0.5000000000	91419.5378	stimulus	n/a	n/a	rotate_ccw
360.5611686986	0.5000000000	92303.6592	stimulus	n/a	n/a	rotate_ccw
364.1611232654	0.5000000000	93225.2476	stimulus	n/a	n/a	rotate_cw
368.2408871504	0.5000000000	94269.6671	stimulus	n/a	n/a	rotate_cw
372.0942608970	0.5000000000	95256.1308	stimulus	n/a	n/a	rotate_cw
376.0269620130	0.5000000000	96262.9023	stimulus	n/a	n/a	rotate_cw
379.1742488025	0.5000000000	97068.6077	stimulus	n/a	n/a	rotate_ccw
383.3869013355	0.5000000000	98147.0467	stimulus	n/a	n/a	rotate_cw
387.3867622144	0.5000000000	99171.0111	stimulus	n/a	n/a	rotate_ccw
390.7468386064	0.5000000000	100031.1907	stimulus	n/a	n/a	rotate_ccw
395.7204265474	0.5000000000	101304.4292	stimulus	n/a	n/a	rotate_cw
399.2540474419	0.5000000000	102209.0361	stimulus	n/a	n/a	rotate_cw
402.2709747731	0.5000000000	102981.3695	stimulus	n/a	n/a	rotate_ccw
407.2670523589	0.5000000000	104260.3654	stimulus	n/a	n/a	rotate_ccw
411.7065511854	0.5000000000	105396.8771	stimulus	n/a	n/a	rotate_cw
414.9470011471	0.5000000000	106226.4323	stimulus	n/a	n/a	rotate_cw
419.6004084098	0.5000000000	107417.7046	stimulus	n/a	n/a	rotate_ccw
422.6937635783	0.5000000000	108209.6035	stimulus	n/a	n/a	rotate_cw
427.3203754208	0.5000000000	109394.0161	stimulus	n/a	n/a	rotate_ccw
431.7336815623	0.5000000000	110523.8225	stimulus	n/a	n/a	rotate_cw
435.3999669272	0.5000000000	111462.3915	stimulus	n/a	n/a	rotate_ccw
439.5204006290	0.5000000000	112517.2226	stimulus	n/a	n/a	rotate_ccw
443.6266856638	0.5000000000	113568.4315	stimulus	n/a	n/a	rotate_ccw
447.2801707151	0.5000000000	114503.7237	stimulus	n/a	n/a	rotate_ccw
451.4265359723	0.5000000000	115565.1932	stimulus	n/a	n/a	rotate_cw
455.9865595825	0.5000000000	116732.5593	stimulus	n/a	n/a	rotate_ccw
459.1063693878	0.5000000000	117531.2306	stimulus	n/a	n/a	rotate_ccw
462.6665081483	0.5000000000	118442.6261	stimulus	n/a	n/a	rotate_cw
467.5064010593	0.5000000000	119681.6387	stimulus	n/a	n/a	rotate_cw
472.1064301639	0.5000000000	120859.2461	stimulus	n/a	n/a	rotate_cw
476.4262783356	0.5000000000	121965.1273	stimulus	n/a	n/a	rotate_ccw
479.5459674308	0.5000000000	122763.7677	stimulus	n/a	n/a	rotate_cw
483.8260880722	0.5000000000	123859.4785	stimulus	n/a	n/a	rotate_ccw
488.2262777520	0.5000000000	124985.9271	stimulus	n/a	n/a	rotate_cw
493.1197385110	0.5000000000	126238.6531	stimulus	n/a	n/a	rotate_cw
497.5195282827	0.5000000000	127364.9992	stimulus	n/a	n/a	rotate_cw
501.4260831093	0.5000000000	128365.0773	stimulus	n/a	n/a	rotate_ccw
505.4396594887	0.5000000000	129392.5528	stimulus	n/a	n/a	rotate_cw
509.7855874379	0.5000000000	130505.1104	stimulus	n/a	n/a	rotate_cw
514.6794312678	0.5000000000	131757.9344	stimulus	n/a	n/a	rotate_ccw
518.8658521104	0.5000000000	132829.6581	stimulus	n/a	n/a	rotate_ccw
