onset	duration	trial_type	response_time
8.3678	0.7491	cue_neutral	n/a
8.3678	2.7492	anticipation_neutral	n/a
9.1171	2.0002	isi_neutral	n/a
11.1174	0.2633	target	0.2502
11.6559	0.9781	feedback_positive_neutral	n/a
15.1343	0.7488	cue_neutral	n/a
15.1343	3.2492	anticipation_neutral	n/a
15.8833	2.5005	isi_neutral	n/a
18.3839	0.1633	target	n/a
18.9152	0.9852	feedback_negative_neutral	n/a
22.902	0.7483	cue_reward	n/a
22.902	2.2485	anticipation_reward	n/a
23.6507	1.5001	isi_reward	n/a
25.151	0.2133	target	0.2002
25.688	0.9795	feedback_positive_reward	n/a
28.6679	0.7487	cue_neutral	n/a
28.6679	2.2488	anticipation_neutral	n/a
29.4169	1.5001	isi_neutral	n/a
30.9171	0.2133	target	0.2007
31.4327	0.9847	feedback_positive_neutral	n/a
35.418	0.7491	cue_neutral	n/a
35.418	2.7492	anticipation_neutral	n/a
36.1674	2.0001	isi_neutral	n/a
38.1676	0.1633	target	n/a
38.6942	0.9902	feedback_negative_neutral	n/a
42.1843	0.7496	cue_neutral	n/a
42.1843	3.7495	anticipation_neutral	n/a
42.9343	2.9999	isi_neutral	n/a
45.9343	0.1967	target	0.1838
46.4446	0.9899	feedback_positive_neutral	n/a
50.9349	0.7493	cue_reward	n/a
50.9349	3.7492	anticipation_reward	n/a
51.6845	2.9999	isi_reward	n/a
54.6844	0.1967	target	n/a
55.2157	0.9851	feedback_negative_reward	n/a
64.7012	0.7492	cue_reward	n/a
64.7012	2.2497	anticipation_reward	n/a
65.4507	1.5005	isi_reward	n/a
66.9513	0.23	target	0.2166
67.488	0.9797	feedback_positive_reward	n/a
71.4682	0.7491	cue_neutral	n/a
71.4682	3.7494	anticipation_neutral	n/a
72.2176	3.0003	isi_neutral	n/a
75.2179	0.23	target	0.2167
75.7333	0.9845	feedback_positive_neutral	n/a
81.2183	0.7494	cue_neutral	n/a
81.2183	2.7492	anticipation_neutral	n/a
81.9679	1.9999	isi_neutral	n/a
83.9678	0.1967	target	n/a
84.4936	0.9907	feedback_negative_neutral	n/a
87.9848	0.7492	cue_reward	n/a
87.9848	2.2493	anticipation_reward	n/a
88.7342	1.5001	isi_reward	n/a
90.2344	0.2133	target	0.2008
90.7508	0.9838	feedback_positive_reward	n/a
98.7352	0.7491	cue_reward	n/a
98.7352	3.2493	anticipation_reward	n/a
99.4845	2.5002	isi_reward	n/a
101.9848	0.2133	target	n/a
102.5063	0.9779	feedback_negative_reward	n/a
107.4852	0.7492	cue_neutral	n/a
107.4852	3.2493	anticipation_neutral	n/a
108.2346	2.5001	isi_neutral	n/a
110.7349	0.23	target	0.2168
111.269	0.9827	feedback_positive_neutral	n/a
118.2522	0.7487	cue_reward	n/a
118.2522	2.7492	anticipation_reward	n/a
119.0011	2.0004	isi_reward	n/a
121.0016	0.23	target	0.2168
121.5323	0.9859	feedback_positive_reward	n/a
125.0189	0.749	cue_neutral	n/a
125.0189	3.2493	anticipation_neutral	n/a
125.7681	2.5004	isi_neutral	n/a
128.2686	0.2133	target	0.2002
128.798	0.9871	feedback_positive_neutral	n/a
132.7856	0.7492	cue_neutral	n/a
132.7856	3.2493	anticipation_neutral	n/a
133.5351	2.5001	isi_neutral	n/a
136.0353	0.2133	target	0.2002
136.5579	0.9939	feedback_positive_neutral	n/a
140.5528	0.7487	cue_reward	n/a
140.5528	3.7495	anticipation_reward	n/a
141.3018	3.0008	isi_reward	n/a
144.3027	0.1967	target	n/a
144.8275	0.9911	feedback_negative_reward	n/a
154.319	0.7489	cue_reward	n/a
154.319	2.2493	anticipation_reward	n/a
155.0681	1.5005	isi_reward	n/a
156.5687	0.2133	target	0.2
157.1041	0.9811	feedback_positive_reward	n/a
161.086	0.7492	cue_neutral	n/a
161.086	2.2492	anticipation_neutral	n/a
161.8354	1.5001	isi_neutral	n/a
163.3356	0.2133	target	n/a
163.8734	0.9779	feedback_negative_neutral	n/a
166.8526	0.7492	cue_reward	n/a
166.8526	2.7493	anticipation_reward	n/a
167.6021	2.0002	isi_reward	n/a
169.6023	0.23	target	n/a
170.1396	0.9797	feedback_negative_reward	n/a
176.6195	0.7487	cue_reward	n/a
176.6195	2.249	anticipation_reward	n/a
177.3685	1.5003	isi_reward	n/a
178.8688	0.2467	target	0.2338
179.3934	0.9757	feedback_positive_reward	n/a
182.3691	0.7496	cue_reward	n/a
182.3691	2.2504	anticipation_reward	n/a
183.119	1.5007	isi_reward	n/a
184.6198	0.2467	target	n/a
185.1581	0.9767	feedback_negative_reward	n/a
188.136	0.7489	cue_neutral	n/a
188.136	2.2494	anticipation_neutral	n/a
188.8852	1.5005	isi_neutral	n/a
190.3858	0.2633	target	0.2503
190.919	0.9835	feedback_positive_neutral	n/a
193.9026	0.7495	cue_neutral	n/a
193.9026	2.2496	anticipation_neutral	n/a
194.6524	1.5	isi_neutral	n/a
196.1525	0.2633	target	0.2502
196.676	0.9932	feedback_positive_neutral	n/a
204.6702	0.7487	cue_reward	n/a
204.6702	2.2486	anticipation_reward	n/a
205.4193	1.4999	isi_reward	n/a
206.9193	0.2467	target	0.2334
207.431	0.9885	feedback_positive_reward	n/a
210.42	0.749	cue_reward	n/a
210.42	3.7491	anticipation_reward	n/a
211.1692	3.0001	isi_reward	n/a
214.1694	0.2467	target	0.2335
214.6988	0.9873	feedback_positive_reward	n/a
219.1867	0.7487	cue_reward	n/a
219.1867	2.2492	anticipation_reward	n/a
219.9356	1.5005	isi_reward	n/a
221.4362	0.23	target	0.2164
221.9588	0.9936	feedback_positive_reward	n/a
224.9541	0.7478	cue_neutral	n/a
224.9541	3.7484	anticipation_neutral	n/a
225.7022	3.0006	isi_neutral	n/a
228.7029	0.23	target	0.2166
229.228	0.9912	feedback_positive_neutral	n/a
234.7199	0.7491	cue_neutral	n/a
234.7199	3.2492	anticipation_neutral	n/a
235.4692	2.5001	isi_neutral	n/a
237.9694	0.2133	target	0.2003
238.4922	0.9941	feedback_positive_neutral	n/a
242.4869	0.7487	cue_reward	n/a
242.4869	2.2496	anticipation_reward	n/a
243.2358	1.5009	isi_reward	n/a
244.7367	0.2133	target	n/a
245.2615	0.9914	feedback_negative_reward	n/a
248.2533	0.749	cue_neutral	n/a
248.2533	2.2494	anticipation_neutral	n/a
249.0025	1.5005	isi_neutral	n/a
250.5031	0.23	target	0.2165
251.0295	0.9903	feedback_positive_neutral	n/a
257.0201	0.7493	cue_reward	n/a
257.0201	2.2494	anticipation_reward	n/a
257.7696	1.5002	isi_reward	n/a
259.2699	0.23	target	0.2172
259.8047	0.9818	feedback_positive_reward	n/a
265.7868	0.7491	cue_neutral	n/a
265.7868	2.2492	anticipation_neutral	n/a
266.5362	1.5001	isi_neutral	n/a
268.0364	0.2133	target	0.1998
268.5609	0.9923	feedback_positive_neutral	n/a
274.5541	0.7485	cue_reward	n/a
274.5541	3.249	anticipation_reward	n/a
275.3028	2.5005	isi_reward	n/a
277.8033	0.2133	target	0.2001
278.3273	0.9928	feedback_positive_reward	n/a
283.3206	0.7487	cue_reward	n/a
283.3206	2.249	anticipation_reward	n/a
284.0695	1.5003	isi_reward	n/a
285.5699	0.1967	target	n/a
286.0812	0.989	feedback_negative_reward	n/a
290.0707	0.7491	cue_reward	n/a
290.0707	2.2492	anticipation_reward	n/a
290.82	1.5001	isi_reward	n/a
292.3202	0.2133	target	0.2003
292.8435	0.9767	feedback_positive_reward	n/a
300.8209	0.749	cue_reward	n/a
300.8209	2.249	anticipation_reward	n/a
301.5701	1.5	isi_reward	n/a
303.0703	0.2133	target	n/a
303.5928	0.9775	feedback_negative_reward	n/a
307.5708	0.7487	cue_neutral	n/a
307.5708	2.2488	anticipation_neutral	n/a
308.3197	1.5001	isi_neutral	n/a
309.8199	0.23	target	0.217
310.3375	0.9827	feedback_positive_neutral	n/a
313.3209	0.7487	cue_neutral	n/a
313.3209	2.2491	anticipation_neutral	n/a
314.0698	1.5004	isi_neutral	n/a
315.5703	0.23	target	n/a
316.096	0.991	feedback_negative_neutral	n/a
320.0872	0.7495	cue_neutral	n/a
320.0872	2.2496	anticipation_neutral	n/a
320.837	1.5001	isi_neutral	n/a
322.3371	0.2467	target	0.2335
322.871	0.9827	feedback_positive_neutral	n/a
325.8552	0.7479	cue_reward	n/a
325.8552	3.7485	anticipation_reward	n/a
326.6033	3.0006	isi_reward	n/a
329.604	0.2467	target	0.2335
330.1347	0.986	feedback_positive_reward	n/a
334.6208	0.7493	cue_reward	n/a
334.6208	2.2492	anticipation_reward	n/a
335.3704	1.4999	isi_reward	n/a
336.8704	0.23	target	0.217
337.3814	0.9893	feedback_positive_reward	n/a
341.3712	0.7491	cue_reward	n/a
341.3712	2.2492	anticipation_reward	n/a
342.1205	1.5002	isi_reward	n/a
343.6207	0.23	target	n/a
344.1486	0.9887	feedback_negative_reward	n/a
347.1376	0.7489	cue_reward	n/a
347.1376	2.7493	anticipation_reward	n/a
347.8867	2.0004	isi_reward	n/a
349.8872	0.2467	target	0.2333
350.4226	0.9815	feedback_positive_reward	n/a
356.9042	0.7492	cue_neutral	n/a
356.9042	2.7496	anticipation_neutral	n/a
357.6537	2.0004	isi_neutral	n/a
359.6542	0.2467	target	0.2332
360.1765	0.9777	feedback_positive_neutral	n/a
364.6546	0.7496	cue_neutral	n/a
364.6546	2.2494	anticipation_neutral	n/a
365.4044	1.4998	isi_neutral	n/a
366.9043	0.23	target	0.2168
367.4274	0.9936	feedback_positive_neutral	n/a
371.4215	0.7486	cue_neutral	n/a
371.4215	2.7494	anticipation_neutral	n/a
372.1703	2.0008	isi_neutral	n/a
374.1713	0.23	target	n/a
374.7046	0.9831	feedback_negative_neutral	n/a
378.1881	0.7492	cue_neutral	n/a
378.1881	2.7493	anticipation_neutral	n/a
378.9375	2.0001	isi_neutral	n/a
380.9377	0.2467	target	0.2337
381.4645	0.9897	feedback_positive_neutral	n/a
384.9548	0.7488	cue_reward	n/a
384.9548	2.2489	anticipation_reward	n/a
385.704	1.5001	isi_reward	n/a
387.2042	0.2467	target	0.2335
387.7393	0.9816	feedback_positive_reward	n/a
393.7215	0.7491	cue_neutral	n/a
393.7215	2.7491	anticipation_neutral	n/a
394.4709	2	isi_neutral	n/a
396.471	0.23	target	0.2165
396.9963	0.9916	feedback_positive_neutral	n/a
405.4879	0.7496	cue_reward	n/a
405.4879	2.7493	anticipation_reward	n/a
406.2379	1.9997	isi_reward	n/a
408.2377	0.23	target	0.2168
408.7615	0.993	feedback_positive_reward	n/a
412.2551	0.7488	cue_neutral	n/a
412.2551	2.2491	anticipation_neutral	n/a
413.0041	1.5003	isi_neutral	n/a
414.5045	0.2133	target	n/a
415.0156	0.9892	feedback_negative_neutral	n/a
418.0053	0.7489	cue_neutral	n/a
418.0053	2.7492	anticipation_neutral	n/a
418.7545	2.0002	isi_neutral	n/a
420.7548	0.23	target	0.2169
421.2887	0.9828	feedback_positive_neutral	n/a
425.772	0.7491	cue_reward	n/a
425.772	2.7489	anticipation_reward	n/a
426.5215	1.9998	isi_reward	n/a
428.5214	0.23	target	0.217
429.0497	0.9883	feedback_positive_reward	n/a
432.5386	0.749	cue_neutral	n/a
432.5386	2.2491	anticipation_neutral	n/a
433.2879	1.5001	isi_neutral	n/a
434.7881	0.2133	target	n/a
435.3244	0.9805	feedback_negative_neutral	n/a
443.3055	0.7487	cue_reward	n/a
443.3055	2.7491	anticipation_reward	n/a
444.0544	2.0004	isi_reward	n/a
446.0549	0.23	target	0.2171
446.5722	0.9827	feedback_positive_reward	n/a
