onset	duration	trial_type	response_time
8.4116	0.7486	cue_reward	n/a
8.4116	2.2444	anticipation_reward	n/a
9.1649	1.4957	isi_reward	n/a
10.6607	0.2633	target	0.2499
11.2047	0.9726	feedback_positive_reward	n/a
14.1781	0.7489	cue_neutral	n/a
14.1781	2.2493	anticipation_neutral	n/a
14.9273	1.5004	isi_neutral	n/a
16.4277	0.1633	target	n/a
16.9667	0.9773	feedback_negative_neutral	n/a
20.9448	0.7492	cue_reward	n/a
20.9448	2.7493	anticipation_reward	n/a
21.6942	2.0001	isi_reward	n/a
23.6945	0.2133	target	0.1999
24.2195	0.9751	feedback_positive_reward	n/a
27.6948	0.7493	cue_neutral	n/a
27.6948	2.2503	anticipation_neutral	n/a
28.4443	1.501	isi_neutral	n/a
29.9454	0.2133	target	0.199
30.4752	0.9859	feedback_positive_neutral	n/a
33.4616	0.749	cue_neutral	n/a
33.4616	2.2493	anticipation_neutral	n/a
34.2109	1.5003	isi_neutral	n/a
35.7113	0.1633	target	n/a
36.2371	0.9905	feedback_negative_neutral	n/a
40.2281	0.7491	cue_reward	n/a
40.2281	2.2494	anticipation_reward	n/a
40.9775	1.5002	isi_reward	n/a
42.4779	0.1967	target	0.1835
43.014	0.9807	feedback_positive_reward	n/a
45.9952	0.7491	cue_neutral	n/a
45.9952	3.7495	anticipation_neutral	n/a
46.7445	3.0004	isi_neutral	n/a
49.745	0.1967	target	n/a
50.2824	0.9785	feedback_negative_neutral	n/a
55.7619	0.7491	cue_reward	n/a
55.7619	3.2493	anticipation_reward	n/a
56.5112	2.5002	isi_reward	n/a
59.0115	0.23	target	0.2167
59.5513	0.977	feedback_positive_reward	n/a
64.5287	0.7491	cue_reward	n/a
64.5287	2.7492	anticipation_reward	n/a
65.278	2.0001	isi_reward	n/a
67.2782	0.23	target	0.217
67.8074	0.9875	feedback_positive_reward	n/a
71.2952	0.7489	cue_neutral	n/a
71.2952	2.2496	anticipation_neutral	n/a
72.0443	1.5007	isi_neutral	n/a
73.5451	0.1967	target	n/a
74.0763	0.9852	feedback_negative_neutral	n/a
80.0619	0.7489	cue_neutral	n/a
80.0619	2.2494	anticipation_neutral	n/a
80.811	1.5006	isi_neutral	n/a
82.3117	0.2133	target	0.2001
82.8457	0.9823	feedback_positive_neutral	n/a
88.8286	0.7491	cue_neutral	n/a
88.8286	2.2495	anticipation_neutral	n/a
89.578	1.5003	isi_neutral	n/a
91.0784	0.2133	target	n/a
91.6035	0.9916	feedback_negative_neutral	n/a
95.5957	0.7491	cue_reward	n/a
95.5957	3.2492	anticipation_reward	n/a
96.345	2.5001	isi_reward	n/a
98.8453	0.23	target	0.2168
99.3855	0.9762	feedback_positive_reward	n/a
103.3625	0.7491	cue_reward	n/a
103.3625	3.2493	anticipation_reward	n/a
104.1118	2.5002	isi_reward	n/a
106.6121	0.23	target	0.2168
107.1409	0.9877	feedback_positive_reward	n/a
114.129	0.7491	cue_neutral	n/a
114.129	2.2492	anticipation_neutral	n/a
114.8783	1.5001	isi_neutral	n/a
116.3786	0.2133	target	0.2004
116.9043	0.9911	feedback_positive_neutral	n/a
119.896	0.7487	cue_reward	n/a
119.896	2.2492	anticipation_reward	n/a
120.6449	1.5005	isi_reward	n/a
122.1455	0.2133	target	n/a
122.6542	0.991	feedback_negative_reward	n/a
126.6459	0.7492	cue_reward	n/a
126.6459	2.7492	anticipation_reward	n/a
127.3954	2	isi_reward	n/a
129.3955	0.23	target	0.2165
129.9317	0.9812	feedback_positive_reward	n/a
133.4125	0.7493	cue_reward	n/a
133.4125	2.2495	anticipation_reward	n/a
134.162	1.5002	isi_reward	n/a
135.6623	0.23	target	0.2164
136.1909	0.988	feedback_positive_reward	n/a
140.1795	0.749	cue_reward	n/a
140.1795	2.2489	anticipation_reward	n/a
140.9288	1.4998	isi_reward	n/a
142.4287	0.2133	target	0.2001
142.9521	0.9933	feedback_positive_reward	n/a
150.9467	0.7482	cue_neutral	n/a
150.9467	2.7485	anticipation_neutral	n/a
151.6952	2.0003	isi_neutral	n/a
153.6956	0.2133	target	0.2002
154.2207	0.9914	feedback_positive_neutral	n/a
157.7127	0.7489	cue_reward	n/a
157.7127	3.2494	anticipation_reward	n/a
158.46190000000001	2.5005	isi_reward	n/a
160.9625	0.1967	target	n/a
161.4876	0.9916	feedback_negative_reward	n/a
165.4798	0.7489	cue_neutral	n/a
165.4798	2.249	anticipation_neutral	n/a
166.229	1.5	isi_neutral	n/a
167.7291	0.2133	target	0.2003
168.2392	0.9901	feedback_positive_neutral	n/a
171.2305	0.7481	cue_reward	n/a
171.2305	2.2486	anticipation_reward	n/a
171.9788	1.5005	isi_reward	n/a
173.4794	0.2133	target	0.2007
174.0148	0.9813	feedback_positive_reward	n/a
