onset	duration	trial_type	response_time
4.209593	0.734267	guess_face	0.734267
8.412927	1.011200	outcome_stranger_punish	n/a
10.614604	0.529212	guess_face	0.529212
13.966951	1.005482	outcome_stranger_punish	n/a
19.161625	0.315053	guess_face	0.315053
23.364084	1.007683	outcome_stranger_reward	n/a
26.381090	0.530085	guess_computer	0.530085
30.583410	1.007027	outcome_computer_punish	n/a
33.593388	0.520049	guess_computer	0.520049
37.795910	1.013160	outcome_computer_reward	n/a
40.813366	0.730774	guess_computer	0.730774
45.866444	1.005462	outcome_computer_punish	n/a
47.876003	0.418451	guess_computer	0.418451
52.078880	1.005070	outcome_computer_reward	n/a
55.278713	0.631803	guess_face	0.631803
58.632267	1.005483	outcome_stranger_punish	n/a
60.642700	0.634569	guess_computer	0.634569
64.845020	1.011845	outcome_computer_neutral	n/a
67.860146	0.633693	guess_computer	0.633693
72.062920	1.004710	outcome_computer_punish	n/a
75.071920	0.422506	guess_computer	0.422506
79.274810	1.006000	outcome_computer_punish	n/a
82.284090	0.427466	guess_computer	0.427466
85.636820	1.004640	outcome_computer_reward	n/a
87.646350	0.631094	guess_computer	0.631094
90.997620	1.005676	outcome_computer_punish	n/a
96.196910	0.431351	guess_face	0.431351
99.549774	1.005956	outcome_stranger_punish	n/a
104.565040	0.314112	guess_computer	0.314112
109.616875	1.005371	outcome_computer_neutral	n/a
112.625450	0.736569	guess_computer	0.736569
115.979360	1.004390	outcome_computer_punish	n/a
119.176740	0.735244	guess_face	0.735244
123.379740	1.004660	outcome_stranger_neutral	n/a
126.579796	0.416740	guess_face	0.416740
129.933720	1.004590	outcome_stranger_neutral	n/a
134.130250	0.431629	guess_face	0.431629
137.483220	1.004500	outcome_stranger_reward	n/a
140.684600	0.427560	guess_face	0.427560
144.887400	1.018480	outcome_stranger_reward	n/a
148.097200	0.432140	guess_face	0.432140
151.450180	1.004530	outcome_stranger_neutral	n/a
154.646010	0.416470	guess_face	0.416470
159.698170	1.012480	outcome_stranger_punish	n/a
163.715450	0.430314	guess_computer	0.430314
167.067780	1.004640	outcome_computer_reward	n/a
169.282760	0.945568	guess_face	0.945568
172.635180	1.003430	outcome_stranger_reward	n/a
174.837970	0.623649	guess_face	0.623649
179.890620	1.025140	outcome_stranger_punish	n/a
184.105970	0.522937	guess_face	0.522937
189.159270	1.006330	outcome_stranger_reward	n/a
194.357220	0.321269	guess_face	0.321269
197.710130	1.004440	outcome_stranger_reward	n/a
199.906780	0.422247	guess_face	0.422247
204.958980	1.004690	outcome_stranger_punish	n/a
209.968250	0.427603	guess_computer	0.427603
213.320940	1.004610	outcome_computer_neutral	n/a
216.528050	0.834469	guess_face	0.834469
221.580250	1.003380	outcome_stranger_neutral	n/a
226.604810	0.624078	guess_computer	0.624078
229.956540	1.004640	outcome_computer_reward	n/a
234.155200	0.940354	guess_face	0.940354
238.357510	1.004020	outcome_stranger_reward	n/a
243.555300	0.623758	guess_face	0.623758
247.758100	1.005360	outcome_stranger_neutral	n/a
249.956450	0.622560	guess_face	0.622560
255.009500	1.004600	outcome_stranger_reward	n/a
259.212600	0.519775	guess_face	0.519775
264.265660	1.006400	outcome_stranger_punish	n/a
266.474500	0.421998	guess_face	0.421998
270.677000	1.022430	outcome_stranger_punish	n/a
273.704380	0.624952	guess_computer	0.624952
278.757420	1.004680	outcome_computer_reward	n/a
282.765960	0.430976	guess_computer	0.430976
287.819900	1.003460	outcome_computer_reward	n/a
292.019680	0.326532	guess_face	0.326532
297.072170	1.004490	outcome_stranger_punish	n/a
299.082200	0.731129	guess_computer	0.731129
303.284150	1.010680	outcome_computer_punish	n/a
308.297900	0.631949	guess_computer	0.631949
312.500370	1.009610	outcome_computer_reward	n/a
316.513400	0.633223	guess_computer	0.633223
319.865260	1.004700	outcome_computer_neutral	n/a
324.874000	0.622368	guess_computer	0.622368
328.226200	1.004700	outcome_computer_punish	n/a
333.427760	0.419225	guess_face	0.419225
337.630520	1.005710	outcome_stranger_reward	n/a
342.641630	0.422219	guess_computer	0.422219
347.694300	1.005000	outcome_computer_punish	n/a
349.903200	0.527354	guess_face	0.527354
354.955300	1.004970	outcome_stranger_reward	n/a
356.965730	1.032096	guess_computer	1.032096
362.017270	1.004700	outcome_computer_punish	n/a
364.216200	0.531217	guess_face	0.531217
367.569240	1.004580	outcome_stranger_reward	n/a
371.578100	0.635411	guess_computer	0.635411
375.780300	1.013280	outcome_computer_neutral	n/a
377.797500	0.533384	guess_computer	0.533384
382.000670	1.004670	outcome_computer_reward	n/a
384.008450	0.639044	guess_computer	0.639044
389.060000	1.004150	outcome_computer_reward	n/a
394.068420	0.628706	guess_computer	0.628706
399.120900	1.004470	outcome_computer_reward	n/a
403.128750	0.318532	guess_computer	0.318532
408.180850	1.004420	outcome_computer_punish	n/a
410.377960	0.736543	guess_face	0.736543
413.730320	1.003680	outcome_stranger_punish	n/a
