onset	duration	type
69.5	1	NoReward
80.5	1	NoReward
91.5	1	NoReward
117.5	1	NoReward
162.5	1	NoReward
188.5	1	NoReward
201.5	1	NoReward
216.5	1	NoReward
227.5	1	NoReward
242.5	1	NoReward
311.5	1	NoReward
324.5	1	NoReward
335.5	1	NoReward
346.5	1	NoReward
359.5	1	NoReward
374.5	1	NoReward
30.5	1	Reward
43.5	1	Reward
54.5	1	Reward
104.5	1	Reward
173.5	1	Reward
257.5	1	Reward
300.5	1	Reward
387.5	1	Reward
