onset	duration	type
30.5	1	NoReward
43.5	1	NoReward
67.5	1	NoReward
80.5	1	NoReward
113.5	1	NoReward
158.5	1	NoReward
173.5	1	NoReward
216.5	1	NoReward
227.5	1	NoReward
240.5	1	NoReward
255.5	1	NoReward
326.5	1	NoReward
354.5	1	NoReward
367.5	1	NoReward
378.5	1	NoReward
389.5	1	NoReward
56.5	1	Reward
91.5	1	Reward
102.5	1	Reward
188.5	1	Reward
203.5	1	Reward
300.5	1	Reward
311.5	1	Reward
341.5	1	Reward
