onset	duration	type
30.5	1	NoReward
60.5	1	NoReward
71.5	1	NoReward
84.5	1	NoReward
97.5	1	NoReward
112.5	1	NoReward
168.5	1	NoReward
179.5	1	NoReward
203.5	1	NoReward
214.5	1	NoReward
225.5	1	NoReward
294.5	1	NoReward
320.5	1	NoReward
335.5	1	NoReward
346.5	1	NoReward
376.5	1	NoReward
45.5	1	Reward
125.5	1	Reward
190.5	1	Reward
236.5	1	Reward
251.5	1	Reward
307.5	1	Reward
361.5	1	Reward
387.5	1	Reward
