onset	duration	type
30.5	1	NoReward
56.5	1	NoReward
67.5	1	NoReward
78.5	1	NoReward
100.5	1	NoReward
111.5	1	NoReward
184.5	1	NoReward
199.5	1	NoReward
214.5	1	NoReward
227.5	1	NoReward
249.5	1	NoReward
294.5	1	NoReward
335.5	1	NoReward
348.5	1	NoReward
361.5	1	NoReward
387.5	1	NoReward
43.5	1	Reward
89.5	1	Reward
156.5	1	Reward
169.5	1	Reward
238.5	1	Reward
307.5	1	Reward
320.5	1	Reward
376.5	1	Reward
