onset	duration	type
30.5	1	NoReward
67.5	1	NoReward
102.5	1	NoReward
117.5	1	NoReward
158.5	1	NoReward
171.5	1	NoReward
186.5	1	NoReward
212.5	1	NoReward
227.5	1	NoReward
240.5	1	NoReward
298.5	1	NoReward
313.5	1	NoReward
324.5	1	NoReward
335.5	1	NoReward
378.5	1	NoReward
389.5	1	NoReward
41.5	1	Reward
54.5	1	Reward
78.5	1	Reward
91.5	1	Reward
197.5	1	Reward
255.5	1	Reward
350.5	1	Reward
363.5	1	Reward
