onset	duration	type
30.5	1	NoReward
43.5	1	NoReward
56.5	1	NoReward
80.5	1	NoReward
95.5	1	NoReward
108.5	1	NoReward
119.5	1	NoReward
177.5	1	NoReward
199.5	1	NoReward
210.5	1	NoReward
225.5	1	NoReward
251.5	1	NoReward
309.5	1	NoReward
324.5	1	NoReward
339.5	1	NoReward
376.5	1	NoReward
69.5	1	Reward
164.5	1	Reward
188.5	1	Reward
236.5	1	Reward
294.5	1	Reward
350.5	1	Reward
361.5	1	Reward
389.5	1	Reward
