onset	duration	trial_type	response_time	raw_time	reward_prob	category_ground	reward_ground	stimulus_entropy	exemplar_numb	category_response	correct	reward	boundary_distance	prototype_distance
0.0	0.0	999.0	0.0	22732.229650321282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.5042786538797372	999.0	0.0	22733.73392897516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	3.0082569613186934	999.0	0.0	22735.2379072826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	4.495981545747782	999.0	0.0	22736.72563186703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4.541061543550313	0.0	3.0	0.0	22736.770711864832	0.0	1.0	0.0	11.0	12.0	0.0	0.0	0.0	0.0	0.0
4.55771764023666	4.5	2.0	0.0	22736.78736796152	0.0	1.0	0.0	11.0	12.0	0.0	0.0	0.0	0.0	0.0
9.005813096671773	2.0	1.0	0.9139530496649968	22741.235463417954	0.0	1.0	0.0	11.0	12.0	1.0	1.0	0.0	0.0	0.6
11.004925640860165	2.5	2.0	0.0	22743.234575962142	0.0	1.0	0.0	11.0	12.0	0.0	0.0	0.0	0.0	0.0
13.50381496274349	0.75	5.0	0.0	22745.733465284025	0.0	1.0	0.0	11.0	12.0	1.0	1.0	0.0	0.0	0.6
14.245981545747782	8.25	0.0	0.0	22746.499742023538	0.0	1.0	0.0	11.0	12.0	0.0	0.0	0.0	0.0	0.0
22.499812355919858	0.0	3.0	0.0	22754.7294626772	0.5	2.0	1.0	0.0	19.0	0.0	0.0	0.0	1.65	0.0
22.516410194450145	3.0	2.0	0.0	22754.746060515732	0.5	2.0	1.0	0.0	19.0	0.0	0.0	0.0	1.65	0.0
25.4984826814798	2.0	1.0	0.5647165484224388	22757.72813300276	0.5	2.0	1.0	0.0	19.0	2.0	1.0	0.0	1.65	1.0
27.497588282985816	1.0	2.0	0.0	22759.727238604268	0.5	2.0	1.0	0.0	19.0	0.0	0.0	0.0	1.65	0.0
28.497142140233336	0.75	5.0	0.0	22760.726792461515	0.5	2.0	1.0	0.0	19.0	2.0	1.0	1.0	1.65	1.0
29.24598154574778	8.25	0.0	0.0	22761.493077049276	0.5	2.0	1.0	0.0	19.0	0.0	0.0	0.0	1.65	0.0
37.50979895050841	0.0	3.0	0.0	22769.73944927179	0.75	2.0	1.0	0.0	85.0	0.0	0.0	0.0	1.65	0.0
37.526404335432744	3.0	2.0	0.0	22769.756054656715	0.75	2.0	1.0	0.0	85.0	0.0	0.0	0.0	1.65	0.0
40.508472596480715	2.0	1.0	0.5544365500791173	22772.738122917763	0.75	2.0	1.0	0.0	85.0	2.0	1.0	0.0	1.65	1.0
42.50757487757437	2.5	2.0	0.0	22774.737225198856	0.75	2.0	1.0	0.0	85.0	0.0	0.0	0.0	1.65	0.0
45.00642586378308	0.75	5.0	0.0	22777.236076185065	0.75	2.0	1.0	0.0	85.0	2.0	1.0	1.0	1.65	1.0
45.74598154574778	3.75	0.0	0.0	22778.002397599223	0.75	2.0	1.0	0.0	85.0	0.0	0.0	0.0	1.65	0.0
49.50446395254039	0.0	3.0	0.0	22781.734114273822	1.0	1.0	1.0	5.0	72.0	0.0	0.0	0.0	0.97	0.0
49.521064205917355	3.0	2.0	0.0	22781.7507145272	1.0	1.0	1.0	5.0	72.0	0.0	0.0	0.0	0.97	0.0
52.50312884469895	2.0	1.0	0.7278599048331671	22784.73277916598	1.0	1.0	1.0	5.0	72.0	1.0	1.0	0.0	0.97	0.8
54.502241388883704	2.5	2.0	0.0	22786.731891710166	1.0	1.0	1.0	5.0	72.0	0.0	0.0	0.0	0.97	0.0
57.00115425551485	0.75	5.0	0.0	22789.230804576797	1.0	1.0	1.0	5.0	72.0	1.0	1.0	1.0	0.97	0.8
57.74598154574778	5.25	0.0	0.0	22789.997059884554	1.0	1.0	1.0	5.0	72.0	0.0	0.0	0.0	0.97	0.0
62.99845989137248	0.0	3.0	0.0	22795.228110212654	0.5	1.0	1.0	5.0	33.0	0.0	0.0	0.0	0.97	0.0
63.015072822690854	1.5	2.0	0.0	22795.244723143973	0.5	1.0	1.0	5.0	33.0	0.0	0.0	0.0	0.97	0.0
64.49779505415427	2.0	1.0	0.7243309096302255	22796.727445375436	0.5	1.0	1.0	5.0	33.0	1.0	1.0	0.0	0.97	0.8
66.4969027686493	4.0	2.0	0.0	22798.72655308993	0.5	1.0	1.0	5.0	33.0	0.0	0.0	0.0	0.97	0.0
70.51178485927812	0.75	5.0	0.0	22802.74143518056	0.5	1.0	1.0	5.0	33.0	1.0	1.0	1.0	0.97	0.8
71.24598154574778	3.75	0.0	0.0	22803.507712523784	0.5	1.0	1.0	5.0	33.0	0.0	0.0	0.0	0.97	0.0
75.0097824993718	0.0	3.0	0.0	22807.239432820654	0.25	2.0	0.0	0.0	28.0	0.0	0.0	0.0	1.65	0.0
75.02639392140918	3.0	2.0	0.0	22807.25604424269	0.25	2.0	0.0	0.0	28.0	0.0	0.0	0.0	1.65	0.0
78.00845191936241	2.0	1.0	0.5738588525673549	22810.238102240644	0.25	2.0	0.0	0.0	28.0	2.0	1.0	0.0	1.65	1.0
80.00755752086843	1.0	2.0	0.0	22812.23720784215	0.25	2.0	0.0	0.0	28.0	0.0	0.0	0.0	1.65	0.0
81.00712405605736	0.75	5.0	0.0	22813.23677437734	0.25	2.0	0.0	0.0	28.0	2.0	1.0	0.0	1.65	1.0
81.74598154574778	5.25	0.0	0.0	22814.003046589016	0.25	2.0	0.0	0.0	28.0	0.0	0.0	0.0	1.65	0.0
87.00444569026877	0.0	3.0	0.0	22819.23409601155	1.0	1.0	1.0	5.0	50.0	0.0	0.0	0.0	0.97	0.0
87.02105077333908	3.0	2.0	0.0	22819.25070109462	1.0	1.0	1.0	5.0	50.0	0.0	0.0	0.0	0.97	0.0
90.00311480840537	2.0	1.0	0.8022045534344215	22822.232765129687	1.0	1.0	1.0	5.0	50.0	1.0	1.0	0.0	0.97	0.8
92.00222101362306	1.0	2.0	0.0	22824.231871334905	1.0	1.0	1.0	5.0	50.0	0.0	0.0	0.0	0.97	0.0
93.00177668200558	0.75	5.0	0.0	22825.231427003288	1.0	1.0	1.0	5.0	50.0	1.0	1.0	1.0	0.97	0.8
93.74598154574778	8.25	0.0	0.0	22825.997709176205	1.0	1.0	1.0	5.0	50.0	0.0	0.0	0.0	0.97	0.0
101.99777467889362	0.0	3.0	0.0	22834.227425000176	0.0	1.0	0.0	0.0	96.0	0.0	0.0	0.0	1.65	0.0
102.01436255618682	3.0	2.0	0.0	22834.24401287747	0.0	1.0	0.0	0.0	96.0	0.0	0.0	0.0	1.65	0.0
104.9964809252815	2.0	1.0	0.5126714910256851	22837.226131246563	0.0	1.0	0.0	0.0	96.0	1.0	1.0	0.0	1.65	1.0
107.0122085137773	1.0	2.0	0.0	22839.24185883506	0.0	1.0	0.0	0.0	96.0	0.0	0.0	0.0	1.65	0.0
108.01176357844815	0.75	5.0	0.0	22840.24141389973	0.0	1.0	0.0	0.0	96.0	1.0	1.0	0.0	1.65	1.0
108.74598154574778	5.25	0.0	0.0	22841.007700600483	0.0	1.0	0.0	0.0	96.0	0.0	0.0	0.0	1.65	0.0
114.00909577761195	0.0	3.0	0.0	22846.238746098894	1.0	1.0	1.0	11.0	27.0	0.0	0.0	0.0	0.0	0.0
114.0256969365546	3.0	2.0	0.0	22846.255347257837	1.0	1.0	1.0	11.0	27.0	0.0	0.0	0.0	0.0	0.0
117.00776549946022	2.0	1.0	0.6769326191606524	22849.237415820742	1.0	1.0	1.0	11.0	27.0	1.0	1.0	0.0	0.0	0.6
