onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	652	5	n/a	1676.0	5.0	n/a	tongue/tongue_05s.jpg
7.5	0.5	exp	656	5	n/a	1691.0	5.0	n/a	toucan/toucan_05s.jpg
12.0	0.5	exp	84	5	n/a	197.0	5.0	n/a	breadstick/breadstick_05s.jpg
16.5	0.5	exp	132	5	n/a	304.0	5.0	n/a	chalkboard/chalkboard_05s.jpg
21.0	0.5	catch	721	18	n/a	n/a	n/a	0.817	catch018.jpg
25.5	0.5	exp	190	5	n/a	458.0	5.0	n/a	cucumber/cucumber_05s.jpg
30.0	0.5	exp	105	5	n/a	241.0	5.0	n/a	calculator/calculator_05s.jpg
34.5	0.5	exp	272	5	n/a	677.0	5.0	n/a	girl/girl_05s.jpg
39.0	0.5	exp	22	5	n/a	46.0	5.0	n/a	axe/axe_05n.jpg
43.5	0.5	exp	561	5	n/a	1435.0	5.0	n/a	shower_cap/shower_cap_05s.jpg
48.0	0.5	exp	244	5	n/a	586.0	5.0	n/a	filing_cabinet/filing_cabinet_05s.jpg
52.5	0.5	test	46	13	11.0	114.0	14.0	n/a	beer/beer_14s.jpg
57.0	0.5	exp	462	5	n/a	1166.0	5.0	n/a	piano/piano_05n.jpg
61.5	0.5	test	308	13	48.0	765.0	14.0	n/a	headlamp/headlamp_14s.jpg
66.0	0.5	exp	206	5	n/a	500.0	5.0	n/a	doll/doll_05s.jpg
70.5	0.5	exp	32	5	n/a	67.0	5.0	n/a	bandage/bandage_05s.jpg
75.0	0.5	exp	288	5	n/a	711.0	5.0	n/a	gravestone/gravestone_05s.jpg
79.5	0.5	exp	617	5	n/a	1590.0	5.0	n/a	suspenders/suspenders_05s.jpg
84.0	0.5	exp	567	5	n/a	1448.0	5.0	n/a	sink/sink_05s.jpg
88.5	0.5	exp	207	5	n/a	501.0	5.0	n/a	dollhouse/dollhouse_05s.jpg
93.0	0.5	exp	315	5	n/a	781.0	5.0	n/a	hip/hip_05s.jpg
97.5	0.5	catch	721	9	n/a	n/a	n/a	1.647	catch009.jpg
102.0	0.5	exp	86	5	n/a	204.0	5.0	n/a	broom/broom_05s.jpg
106.5	0.5	exp	639	5	n/a	1649.0	5.0	n/a	thermostat/thermostat_05s.jpg
111.0	0.5	exp	450	5	n/a	1129.0	5.0	n/a	pea/pea_05s.jpg
115.5	0.5	exp	464	5	n/a	1169.0	5.0	n/a	pie/pie_05s.jpg
120.0	0.5	exp	243	5	n/a	582.0	5.0	n/a	fig/fig_05s.jpg
124.5	0.5	exp	224	5	n/a	542.0	5.0	n/a	earwig/earwig_05s.jpg
129.0	0.5	exp	568	5	n/a	1456.0	5.0	n/a	ski_pole/ski_pole_05s.jpg
133.5	0.5	exp	197	5	n/a	477.0	5.0	n/a	deer/deer_05s.jpg
138.0	0.5	exp	430	5	n/a	1075.0	5.0	n/a	okra/okra_05s.jpg
142.5	0.5	exp	202	5	n/a	490.0	5.0	n/a	dish/dish_05s.jpg
147.0	0.5	exp	106	5	n/a	245.0	5.0	n/a	camcorder/camcorder_05s.jpg
151.5	0.5	catch	721	73	n/a	n/a	n/a	0.822	catch073.jpg
156.0	0.5	exp	157	5	n/a	376.0	5.0	n/a	coconut/coconut_05s.jpg
160.5	0.5	exp	586	5	n/a	1506.0	5.0	n/a	spareribs/spareribs_05s.jpg
165.0	0.5	exp	306	5	n/a	759.0	5.0	n/a	hatbox/hatbox_05s.jpg
169.5	0.5	exp	373	5	n/a	939.0	5.0	n/a	llama/llama_05s.jpg
174.0	0.5	exp	526	5	n/a	1314.0	5.0	n/a	ring/ring_05s.jpg
