onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	291	5	n/a	719.0	5.0	n/a	groundhog/groundhog_05n.jpg
7.5	0.5	exp	578	5	n/a	1485.0	5.0	n/a	snowplow/snowplow_05n.jpg
12.0	0.5	exp	122	5	n/a	282.0	5.0	n/a	cashew/cashew_05s.jpg
16.5	0.5	exp	363	5	n/a	918.0	5.0	n/a	leopard/leopard_05s.jpg
21.0	0.5	exp	56	5	n/a	132.0	5.0	n/a	birdhouse/birdhouse_05s.jpg
25.5	0.5	exp	544	5	n/a	1381.0	5.0	n/a	scone/scone_05s.jpg
30.0	0.5	exp	461	5	n/a	1162.0	5.0	n/a	phone/phone_05s.jpg
34.5	0.5	catch	721	23	n/a	n/a	n/a	0.868	catch023.jpg
39.0	0.5	exp	603	5	n/a	1551.0	5.0	n/a	stethoscope/stethoscope_05s.jpg
43.5	0.5	exp	310	5	n/a	774.0	5.0	n/a	hedge/hedge_05s.jpg
48.0	0.5	test	134	13	23.0	313.0	14.0	n/a	cheese/cheese_14n.jpg
52.5	0.5	exp	110	5	n/a	253.0	5.0	n/a	candelabra/candelabra_05s.jpg
57.0	0.5	exp	493	5	n/a	1234.0	5.0	n/a	pothole/pothole_05s.jpg
61.5	0.5	exp	540	5	n/a	1373.0	5.0	n/a	scallion/scallion_05s.jpg
66.0	0.5	exp	240	5	n/a	578.0	5.0	n/a	fern/fern_05s.jpg
70.5	0.5	exp	438	5	n/a	1097.0	5.0	n/a	paint/paint_05s.jpg
75.0	0.5	catch	721	99	n/a	n/a	n/a	0.933	catch099.jpg
79.5	0.5	exp	326	5	n/a	824.0	5.0	n/a	iceskate/iceskate_05s.jpg
84.0	0.5	test	66	13	15.0	151.0	13.0	n/a	boa/boa_13s.jpg
88.5	0.5	exp	82	5	n/a	195.0	5.0	n/a	bread/bread_05s.jpg
93.0	0.5	exp	319	5	n/a	799.0	5.0	n/a	horse/horse_05s.jpg
97.5	0.5	test	328	13	55.0	826.0	20.0	n/a	iguana/iguana_20s.jpg
102.0	0.5	exp	417	5	n/a	1046.0	5.0	n/a	nacho/nacho_05s.jpg
106.5	0.5	exp	260	5	n/a	636.0	5.0	n/a	forklift/forklift_05s.jpg
111.0	0.5	test	52	13	13.0	124.0	14.0	n/a	bike/bike_14s.jpg
115.5	0.5	catch	721	59	n/a	n/a	n/a	0.823	catch059.jpg
120.0	0.5	exp	124	5	n/a	285.0	5.0	n/a	cat/cat_05s.jpg
124.5	0.5	exp	67	5	n/a	152.0	5.0	n/a	boar/boar_05s.jpg
129.0	0.5	catch	721	55	n/a	n/a	n/a	0.845	catch055.jpg
133.5	0.5	exp	503	5	n/a	1257.0	5.0	n/a	punching_bag/punching_bag_05s.jpg
138.0	0.5	exp	401	5	n/a	1006.0	5.0	n/a	mirror/mirror_05s.jpg
142.5	0.5	exp	602	5	n/a	1546.0	5.0	n/a	steamroller/steamroller_05n.jpg
147.0	0.5	exp	555	5	n/a	1421.0	5.0	n/a	shield/shield_05s.jpg
151.5	0.5	test	588	13	83.0	1510.0	16.0	n/a	speaker/speaker_16s.jpg
156.0	0.5	exp	210	5	n/a	505.0	5.0	n/a	donkey/donkey_05n.jpg
160.5	0.5	exp	353	5	n/a	894.0	5.0	n/a	lampshade/lampshade_05s.jpg
165.0	0.5	exp	374	5	n/a	940.0	5.0	n/a	lobster/lobster_05s.jpg
169.5	0.5	exp	445	5	n/a	1113.0	5.0	n/a	paper/paper_05s.jpg
174.0	0.5	exp	387	5	n/a	975.0	5.0	n/a	marijuana/marijuana_05s.jpg
178.5	0.5	test	501	13	76.0	1254.0	21.0	n/a	pumpkin/pumpkin_21n.jpg
183.0	0.5	test	550	13	80.0	1403.0	13.0	n/a	seesaw/seesaw_13s.jpg
187.5	0.5	exp	30	5	n/a	64.0	5.0	n/a	banana/banana_05s.jpg
192.0	0.5	exp	686	5	n/a	1765.0	5.0	n/a	violin/violin_05s.jpg
196.5	0.5	catch	721	12	n/a	n/a	n/a	0.77	catch012.jpg
201.0	0.5	exp	620	5	n/a	1605.0	5.0	n/a	syringe/syringe_05s.jpg
205.5	0.5	test	100	13	21.0	230.0	16.0	n/a	butterfly/butterfly_16n.jpg
210.0	0.5	exp	622	5	n/a	1607.0	5.0	n/a	t-shirt/t-shirt_05s.jpg
214.5	0.5	catch	721	28	n/a	n/a	n/a	0.791	catch028.jpg
219.0	0.5	exp	245	5	n/a	591.0	5.0	n/a	fire/fire_05s.jpg
223.5	0.5	exp	201	5	n/a	487.0	5.0	n/a	dice/dice_05s.jpg
228.0	0.5	exp	613	5	n/a	1583.0	5.0	n/a	sundae/sundae_05s.jpg
232.5	0.5	catch	721	88	n/a	n/a	n/a	0.768	catch088.jpg
237.0	0.5	exp	148	5	n/a	349.0	5.0	n/a	cinnamon/cinnamon_05s.jpg
241.5	0.5	exp	629	5	n/a	1618.0	5.0	n/a	taillight/taillight_05s.jpg
246.0	0.5	exp	371	5	n/a	935.0	5.0	n/a	lip_balm/lip_balm_05s.jpg
250.5	0.5	exp	590	5	n/a	1516.0	5.0	n/a	spinach/spinach_05s.jpg
255.0	0.5	exp	407	5	n/a	1020.0	5.0	n/a	mop/mop_05s.jpg
259.5	0.5	exp	286	5	n/a	708.0	5.0	n/a	grate/grate_05s.jpg
264.0	0.5	exp	196	5	n/a	476.0	5.0	n/a	dashboard/dashboard_05s.jpg
268.5	0.5	exp	79	5	n/a	187.0	5.0	n/a	brace/brace_05s.jpg
273.0	0.5	catch	721	22	n/a	n/a	n/a	0.778	catch022.jpg
277.5	0.5	exp	100	5	n/a	230.0	5.0	n/a	butterfly/butterfly_05s.jpg
282.0	0.5	exp	308	5	n/a	765.0	5.0	n/a	headlamp/headlamp_05s.jpg
286.5	0.5	exp	231	5	n/a	555.0	5.0	n/a	elephant/elephant_05n.jpg
291.0	0.5	exp	225	5	n/a	543.0	5.0	n/a	easel/easel_05s.jpg
295.5	0.5	exp	679	5	n/a	1748.0	5.0	n/a	uniform/uniform_05s.jpg
300.0	0.5	exp	150	5	n/a	353.0	5.0	n/a	clay/clay_05s.jpg
304.5	0.5	exp	485	5	n/a	1220.0	5.0	n/a	pomegranate/pomegranate_05s.jpg
309.0	0.5	exp	525	5	n/a	1312.0	5.0	n/a	rifle/rifle_05s.jpg
313.5	0.5	exp	58	5	n/a	136.0	5.0	n/a	blackberry/blackberry_05s.jpg
318.0	0.5	exp	366	5	n/a	928.0	5.0	n/a	lightbulb/lightbulb_05s.jpg
322.5	0.5	exp	500	5	n/a	1247.0	5.0	n/a	pudding/pudding_05s.jpg
327.0	0.5	exp	381	5	n/a	964.0	5.0	n/a	man/man_05s.jpg
331.5	0.5	exp	193	5	n/a	462.0	5.0	n/a	cupcake/cupcake_05s.jpg
336.0	0.5	exp	528	5	n/a	1319.0	5.0	n/a	robot/robot_05s.jpg
340.5	0.5	exp	177	5	n/a	431.0	5.0	n/a	cranberry/cranberry_05s.jpg
345.0	0.5	catch	721	11	n/a	n/a	n/a	0.861	catch011.jpg
349.5	0.5	exp	560	5	n/a	1434.0	5.0	n/a	shower/shower_05n.jpg
354.0	0.5	exp	302	5	n/a	744.0	5.0	n/a	hamster/hamster_05s.jpg
358.5	0.5	exp	409	5	n/a	1022.0	5.0	n/a	mosquito_net/mosquito_net_05s.jpg
363.0	0.5	exp	570	5	n/a	1463.0	5.0	n/a	sleeping_bag/sleeping_bag_05s.jpg
367.5	0.5	exp	646	5	n/a	1666.0	5.0	n/a	toast/toast_05s.jpg
372.0	0.5	exp	523	5	n/a	1309.0	5.0	n/a	ribbon/ribbon_05s.jpg
376.5	0.5	exp	31	5	n/a	66.0	5.0	n/a	banana_split/banana_split_05s.jpg
381.0	0.5	test	332	13	56.0	840.0	15.0	n/a	jam/jam_15s.jpg
385.5	0.5	exp	619	5	n/a	1603.0	5.0	n/a	sword/sword_05s.jpg
390.0	0.5	exp	522	5	n/a	1308.0	5.0	n/a	rhubarb/rhubarb_05s.jpg
394.5	0.5	catch	721	80	n/a	n/a	n/a	0.774	catch080.jpg
399.0	0.5	test	504	13	77.0	1264.0	15.0	n/a	quill/quill_15s.jpg
403.5	0.5	exp	488	5	n/a	1227.0	5.0	n/a	porcupine/porcupine_05s.jpg
408.0	0.5	exp	350	5	n/a	887.0	5.0	n/a	ladder/ladder_05s.jpg
412.5	0.5	exp	181	5	n/a	436.0	5.0	n/a	crayon/crayon_05s.jpg
