onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	119	5	n/a	274.0	5.0	n/a	cardigan/cardigan_05s.jpg
7.5	0.5	exp	113	5	n/a	257.0	5.0	n/a	candy_bar/candy_bar_05s.jpg
12.0	0.5	exp	129	5	n/a	301.0	5.0	n/a	chair/chair_05s.jpg
16.5	0.5	exp	248	5	n/a	601.0	5.0	n/a	fish/fish_05s.jpg
21.0	0.5	exp	273	5	n/a	678.0	5.0	n/a	glass/glass_05s.jpg
25.5	0.5	exp	643	5	n/a	1659.0	5.0	n/a	tie/tie_05s.jpg
30.0	0.5	exp	520	5	n/a	1305.0	5.0	n/a	revolver/revolver_05s.jpg
34.5	0.5	test	39	13	7.0	100.0	16.0	n/a	beachball/beachball_16s.jpg
39.0	0.5	exp	212	5	n/a	512.0	5.0	n/a	doormat/doormat_05s.jpg
43.5	0.5	exp	454	5	n/a	1136.0	5.0	n/a	pecan/pecan_05s.jpg
48.0	0.5	catch	721	20	n/a	n/a	n/a	0.815	catch020.jpg
52.5	0.5	exp	164	5	n/a	395.0	5.0	n/a	computer/computer_05s.jpg
57.0	0.5	test	355	13	62.0	899.0	13.0	n/a	lasagna/lasagna_13s.jpg
61.5	0.5	exp	452	5	n/a	1132.0	5.0	n/a	peanut/peanut_05s.jpg
66.0	0.5	exp	4	5	n/a	11.0	5.0	n/a	airplane/airplane_05n.jpg
70.5	0.5	exp	416	5	n/a	1041.0	5.0	n/a	mushroom/mushroom_05n.jpg
75.0	0.5	exp	276	5	n/a	685.0	5.0	n/a	goat/goat_05n.jpg
79.5	0.5	exp	444	5	n/a	1112.0	5.0	n/a	papaya/papaya_05s.jpg
84.0	0.5	exp	27	5	n/a	60.0	5.0	n/a	ball/ball_05s.jpg
88.5	0.5	exp	595	5	n/a	1530.0	5.0	n/a	squirrel/squirrel_05n.jpg
93.0	0.5	exp	621	5	n/a	1606.0	5.0	n/a	syrup/syrup_05s.jpg
97.5	0.5	exp	582	5	n/a	1496.0	5.0	n/a	sombrero/sombrero_05s.jpg
102.0	0.5	exp	593	5	n/a	1524.0	5.0	n/a	sprinkler/sprinkler_05s.jpg
106.5	0.5	test	440	13	72.0	1104.0	14.0	n/a	pan/pan_14s.jpg
111.0	0.5	exp	149	5	n/a	351.0	5.0	n/a	clarinet/clarinet_05n.jpg
115.5	0.5	exp	250	5	n/a	611.0	5.0	n/a	flashbulb/flashbulb_05s.jpg
120.0	0.5	exp	482	5	n/a	1209.0	5.0	n/a	pogo_stick/pogo_stick_05s.jpg
124.5	0.5	exp	74	5	n/a	176.0	5.0	n/a	bow2/bow2_05s.jpg
129.0	0.5	exp	134	5	n/a	313.0	5.0	n/a	cheese/cheese_05n.jpg
133.5	0.5	exp	576	5	n/a	1479.0	5.0	n/a	snorkel/snorkel_05s.jpg
138.0	0.5	catch	721	46	n/a	n/a	n/a	0.823	catch046.jpg
142.5	0.5	exp	631	5	n/a	1629.0	5.0	n/a	tarp/tarp_05s.jpg
147.0	0.5	exp	394	5	n/a	989.0	5.0	n/a	meat_grinder/meat_grinder_05s.jpg
