onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	33	5	n/a	71.0	5.0	n/a	banner/banner_05s.jpg
7.5	0.5	exp	38	5	n/a	98.0	5.0	n/a	battery/battery_05n.jpg
12.0	0.5	exp	431	5	n/a	1077.0	5.0	n/a	omelet/omelet_05s.jpg
16.5	0.5	exp	696	5	n/a	1783.0	5.0	n/a	washboard/washboard_05s.jpg
21.0	0.5	catch	721	35	n/a	n/a	n/a	0.899	catch035.jpg
25.5	0.5	exp	664	5	n/a	1706.0	5.0	n/a	tray/tray_05s.jpg
30.0	0.5	exp	130	5	n/a	302.0	5.0	n/a	chalice/chalice_05s.jpg
34.5	0.5	exp	558	5	n/a	1424.0	5.0	n/a	shoe/shoe_05s.jpg
39.0	0.5	test	462	13	75.0	1166.0	13.0	n/a	piano/piano_13n.jpg
43.5	0.5	exp	659	5	n/a	1694.0	5.0	n/a	towel_rack/towel_rack_05s.jpg
48.0	0.5	exp	172	5	n/a	413.0	5.0	n/a	corn/corn_05s.jpg
52.5	0.5	exp	469	5	n/a	1183.0	5.0	n/a	pineapple/pineapple_05s.jpg
57.0	0.5	exp	349	5	n/a	885.0	5.0	n/a	koala/koala_05s.jpg
61.5	0.5	test	63	13	14.0	141.0	19.0	n/a	blind/blind_19s.jpg
66.0	0.5	exp	649	5	n/a	1672.0	5.0	n/a	toilet_paper/toilet_paper_05s.jpg
70.5	0.5	exp	230	5	n/a	553.0	5.0	n/a	elbow/elbow_05s.jpg
75.0	0.5	exp	237	5	n/a	570.0	5.0	n/a	face/face_05s.jpg
79.5	0.5	exp	446	5	n/a	1117.0	5.0	n/a	paperclip/paperclip_05s.jpg
84.0	0.5	exp	683	5	n/a	1757.0	5.0	n/a	velcro/velcro_05s.jpg
88.5	0.5	exp	564	5	n/a	1442.0	5.0	n/a	sickle/sickle_05s.jpg
93.0	0.5	exp	23	5	n/a	47.0	5.0	n/a	baby/baby_05s.jpg
97.5	0.5	exp	330	5	n/a	833.0	5.0	n/a	iron/iron_05s.jpg
102.0	0.5	exp	205	5	n/a	496.0	5.0	n/a	dog/dog_05s.jpg
106.5	0.5	catch	721	8	n/a	n/a	n/a	0.919	catch008.jpg
111.0	0.5	exp	295	5	n/a	724.0	5.0	n/a	guitar/guitar_05s.jpg
