onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	491	5	n/a	1231.0	5.0	n/a	pot/pot_05s.jpg
7.5	0.5	exp	173	5	n/a	422.0	5.0	n/a	cotton_candy/cotton_candy_05s.jpg
12.0	0.5	exp	24	5	n/a	50.0	5.0	n/a	backpack/backpack_05s.jpg
16.5	0.5	exp	249	5	n/a	606.0	5.0	n/a	flag/flag_05s.jpg
21.0	0.5	exp	453	5	n/a	1134.0	5.0	n/a	pear/pear_05s.jpg
25.5	0.5	exp	693	5	n/a	1780.0	5.0	n/a	walrus/walrus_05s.jpg
30.0	0.5	exp	39	5	n/a	100.0	5.0	n/a	beachball/beachball_05s.jpg
34.5	0.5	exp	680	5	n/a	1749.0	5.0	n/a	urinal/urinal_05s.jpg
39.0	0.5	catch	721	57	n/a	n/a	n/a	0.919	catch057.jpg
43.5	0.5	exp	280	5	n/a	700.0	5.0	n/a	gramophone/gramophone_05s.jpg
48.0	0.5	exp	71	5	n/a	166.0	5.0	n/a	book/book_05s.jpg
52.5	0.5	exp	647	5	n/a	1667.0	5.0	n/a	toaster/toaster_05s.jpg
57.0	0.5	exp	375	5	n/a	941.0	5.0	n/a	lock/lock_05s.jpg
61.5	0.5	exp	304	5	n/a	747.0	5.0	n/a	handcuff/handcuff_05s.jpg
66.0	0.5	exp	259	5	n/a	634.0	5.0	n/a	footrest/footrest_05s.jpg
70.5	0.5	exp	547	5	n/a	1392.0	5.0	n/a	screwdriver/screwdriver_05s.jpg
75.0	0.5	exp	45	5	n/a	112.0	5.0	n/a	bee/bee_05s.jpg
79.5	0.5	test	609	13	87.0	1572.0	13.0	n/a	streetlight/streetlight_13s.jpg
84.0	0.5	exp	633	5	n/a	1635.0	5.0	n/a	teapot/teapot_05s.jpg
88.5	0.5	catch	721	85	n/a	n/a	n/a	0.865	catch085.jpg
93.0	0.5	exp	258	5	n/a	633.0	5.0	n/a	footprint/footprint_05s.jpg
97.5	0.5	exp	495	5	n/a	1239.0	5.0	n/a	praying_mantis/praying_mantis_05s.jpg
102.0	0.5	test	453	13	74.0	1134.0	13.0	n/a	pear/pear_13s.jpg
106.5	0.5	catch	721	72	n/a	n/a	n/a	1.368	catch072.jpg
111.0	0.5	test	211	13	33.0	506.0	15.0	n/a	donut/donut_15s.jpg
115.5	0.5	exp	338	5	n/a	858.0	5.0	n/a	jukebox/jukebox_05s.jpg
120.0	0.5	exp	35	5	n/a	77.0	5.0	n/a	barrel/barrel_05s.jpg
124.5	0.5	catch	721	41	n/a	n/a	n/a	0.948	catch041.jpg
129.0	0.5	exp	246	5	n/a	597.0	5.0	n/a	firetruck/firetruck_05s.jpg
133.5	0.5	exp	214	5	n/a	515.0	5.0	n/a	dragonfly/dragonfly_05n.jpg
138.0	0.5	catch	721	2	n/a	n/a	n/a	1.125	catch002.jpg
142.5	0.5	exp	468	5	n/a	1177.0	5.0	n/a	pillow/pillow_05s.jpg
147.0	0.5	exp	234	5	n/a	564.0	5.0	n/a	extinguisher/extinguisher_05s.jpg
