onset	duration	sample	value
4.9785156250	n/a	2549	11001
10.1757812500	n/a	5210	12101
10.1757812500	n/a	5210	13001
10.1757812500	n/a	5210	14211
11.1757812500	n/a	5722	15111
11.2011718750	n/a	5735	14212
11.2011718750	n/a	5735	14111
12.2285156250	n/a	6261	14112
12.2285156250	n/a	6261	14211
13.2539062500	n/a	6786	14212
13.2539062500	n/a	6786	14211
13.8339843750	n/a	7083	15211
14.2812500000	n/a	7312	14212
14.2812500000	n/a	7312	14231
15.3085937500	n/a	7838	14232
15.3085937500	n/a	7838	14211
16.3339843750	n/a	8363	14212
16.3339843750	n/a	8363	14231
16.4941406250	n/a	8445	15311
17.3613281250	n/a	8889	14232
17.3613281250	n/a	8889	14111
18.3867187500	n/a	9414	14112
18.3867187500	n/a	9414	14211
19.1542968750	n/a	9807	15411
19.4140625000	n/a	9940	14212
19.4140625000	n/a	9940	14231
20.4414062500	n/a	10466	14232
20.4414062500	n/a	10466	14231
21.4667968750	n/a	10991	14232
21.4667968750	n/a	10991	14211
21.8144531250	n/a	11169	15511
22.4941406250	n/a	11517	14212
22.4941406250	n/a	11517	14211
23.5214843750	n/a	12043	14212
23.5214843750	n/a	12043	14121
24.4746093750	n/a	12531	15611
24.5468750000	n/a	12568	14122
24.5468750000	n/a	12568	14211
25.5742187500	n/a	13094	14212
28.0410156250	n/a	14357	21111
29.4648437500	n/a	15086	21121
30.3691406250	n/a	15549	21121
31.2500000000	n/a	16000	21121
31.8339843750	n/a	16299	21111
33.2500000000	n/a	17024	21121
35.9296875000	n/a	18396	21201
42.3828125000	n/a	21700	21321
42.3828125000	n/a	21700	16201
43.3828125000	n/a	22212	16202
43.4843750000	n/a	22264	13002
43.4843750000	n/a	22264	13001
43.4843750000	n/a	22264	14111
44.4843750000	n/a	22776	15111
44.5097656250	n/a	22789	14112
44.5097656250	n/a	22789	14111
45.5371093750	n/a	23315	14112
45.5371093750	n/a	23315	14211
46.5625000000	n/a	23840	14212
46.5625000000	n/a	23840	14211
47.1425781250	n/a	24137	15211
47.5898437500	n/a	24366	14212
47.5898437500	n/a	24366	14211
48.6171875000	n/a	24892	14212
48.6171875000	n/a	24892	14211
49.6425781250	n/a	25417	14212
49.6425781250	n/a	25417	14121
49.8027343750	n/a	25499	15311
50.6699218750	n/a	25943	14122
50.6699218750	n/a	25943	14211
51.6953125000	n/a	26468	14212
51.6953125000	n/a	26468	14121
52.4628906250	n/a	26861	15411
52.7226562500	n/a	26994	14122
52.7226562500	n/a	26994	14211
53.7500000000	n/a	27520	14212
53.7500000000	n/a	27520	14231
54.7753906250	n/a	28045	14232
54.7753906250	n/a	28045	14231
55.1230468750	n/a	28223	15511
55.8027343750	n/a	28571	14232
55.8027343750	n/a	28571	14211
56.8300781250	n/a	29097	14212
56.8300781250	n/a	29097	14211
57.7832031250	n/a	29585	15611
57.8554687500	n/a	29622	14212
57.8554687500	n/a	29622	14211
58.8828125000	n/a	30148	14212
59.9355468750	n/a	30687	21111
60.5039062500	n/a	30978	21111
61.8964843750	n/a	31691	21121
63.3769531250	n/a	32449	21121
64.5371093750	n/a	33043	21201
67.8691406250	n/a	34749	21321
67.8691406250	n/a	34749	16201
68.8691406250	n/a	35261	16202
68.9707031250	n/a	35313	13002
68.9707031250	n/a	35313	13001
68.9707031250	n/a	35313	14211
69.9707031250	n/a	35825	15111
69.9960937500	n/a	35838	14212
69.9960937500	n/a	35838	14211
71.0234375000	n/a	36364	14212
71.0234375000	n/a	36364	14211
72.0488281250	n/a	36889	14212
72.0488281250	n/a	36889	14211
72.6289062500	n/a	37186	15211
73.0761718750	n/a	37415	14212
73.0761718750	n/a	37415	14111
74.1035156250	n/a	37941	14112
74.1035156250	n/a	37941	14111
75.1289062500	n/a	38466	14112
75.1289062500	n/a	38466	14211
75.2890625000	n/a	38548	15311
76.1562500000	n/a	38992	14212
76.1562500000	n/a	38992	14231
77.1816406250	n/a	39517	14232
77.1816406250	n/a	39517	14121
77.9492187500	n/a	39910	15411
78.2089843750	n/a	40043	14122
78.2089843750	n/a	40043	14211
79.2363281250	n/a	40569	14212
