onset	duration	event_type	num_beads_high	num_beads_low	points_high	bead_type	bet_jar_type	button	initialVOI	updatedVOI
251.667722573	0	additional_draw_allowed	15	16	70	n/a	n/a	n/a	0.0890658505832835	0.0199108487249338
252.474832296	0	terminate_draw	15	16	70	n/a	n/a	left	0.0890658505832835	n/a
252.873382428	0	bet	15	16	70	n/a	high	right	n/a	n/a
256.37680261	3.04669898400005	initial_beads	12	8	170	n/a	n/a	n/a	-1.09459050204685	n/a
260.296085659	0	bet	12	8	170	n/a	high	right	n/a	n/a
263.296752094	3.04684572999997	initial_beads	8	12	170	n/a	n/a	n/a	-0.0885128587302129	n/a
267.386679429	1.16364295999995	extra_bead	n/a	n/a	170	low	n/a	n/a	-0.0885128587302129	-0.313754982757747
270.102180916	0	additional_draw_allowed	8	13	170	n/a	n/a	n/a	-0.0885128587302129	-0.313754982757747
270.708151665	0	terminate_draw	8	13	170	n/a	n/a	right	-0.0885128587302129	n/a
270.982903999	0	bet	8	13	170	n/a	high	right	n/a	n/a
274.489306025	3.05076155499989	initial_beads	20	10	70	n/a	n/a	n/a	-2.05610688680499	n/a
278.343183279	0	bet	20	10	70	n/a	high	right	n/a	n/a
281.848515493	3.050370284	initial_beads	13	17	170	n/a	n/a	n/a	-0.0885128587302129	n/a
284.944353246	1.15686539399996	extra_bead	n/a	n/a	170	low	n/a	n/a	-0.0885128587302129	-0.313754982757747
286.153323273	0	additional_draw_allowed	13	18	170	n/a	n/a	n/a	-0.0885128587302129	-0.313754982757747
287.297657122	0	terminate_draw	13	18	170	n/a	n/a	right	-0.0885128587302129	n/a
288.355692701	0	bet	13	18	170	n/a	high	right	n/a	n/a
292.363227522	3.04987295299998	initial_beads	12	18	170	n/a	n/a	n/a	-0.589627797957679	n/a
297.46028012	1.16216149000002	extra_bead	n/a	n/a	170	high	n/a	n/a	-0.589627797957679	-0.313754982757747
299.677931138	0	additional_draw_allowed	13	18	170	n/a	n/a	n/a	-0.589627797957679	-0.313754982757747
300.449446441	0	terminate_draw	13	18	170	n/a	n/a	left	-0.589627797957679	n/a
300.769823445	0	bet	13	18	170	n/a	high	right	n/a	n/a
303.77255288	3.0472558780001	initial_beads	11	9	70	n/a	n/a	n/a	-0.60879559985906	n/a
307.687567063	0	bet	11	9	70	n/a	high	right	n/a	n/a
312.1974413	3.04623029900006	initial_beads	15	5	170	n/a	n/a	n/a	-2.05610688680499	n/a
315.28716149	1.15321515399989	extra_bead	n/a	n/a	170	high	n/a	n/a	-2.05610688680499	-2.1267270006725
317.493079418	0	additional_draw_allowed	16	5	170	n/a	n/a	n/a	-2.05610688680499	-2.1267270006725
318.51748704	0	terminate_draw	16	5	170	n/a	n/a	right	-2.05610688680499	n/a
318.80285004	0	bet	16	5	170	n/a	high	right	n/a	n/a
321.808506693	3.05015697700003	initial_beads	15	15	70	n/a	n/a	n/a	-0.138966595832955	n/a
325.906407481	1.16692122200004	extra_bead	n/a	n/a	70	high	n/a	n/a	-0.138966595832955	-0.359251370277085
329.128810567	0	additional_draw_allowed	16	15	70	n/a	n/a	n/a	-0.138966595832955	-0.359251370277085
329.781534827	0	additional_draw	n/a	n/a	70	high	n/a	right	-0.138966595832955	n/a
330.675412612	0	terminate_draw	17	15	70	n/a	n/a	left	-0.138966595832955	n/a
331.061588327	0	bet	17	15	70	n/a	high	right	n/a	n/a
335.068122842	3.05035559800012	initial_beads	17	13	70	n/a	n/a	n/a	-1.09459050204685	n/a
340.164557213	1.17652018900003	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.09459050204685	-1.30585515991628
342.396667274	0	additional_draw_allowed	18	13	70	n/a	n/a	n/a	-1.09459050204685	-1.30585515991628
343.391451274	0	terminate_draw	18	13	70	n/a	n/a	right	-1.09459050204685	n/a
343.648231438	0	bet	18	13	70	n/a	high	right	n/a	n/a
347.150956984	3.04725777399995	initial_beads	6	14	70	n/a	n/a	n/a	-1.138188793927	n/a
351.055944668	0	bet	6	14	70	n/a	low	left	n/a	n/a
355.574959612	3.05103106799993	initial_beads	15	15	170	n/a	n/a	n/a	-0.138966595832955	n/a
359.483578706	0	bet	15	15	170	n/a	high	right	n/a	n/a
361.986542074	3.04729500300004	initial_beads	5	15	170	n/a	n/a	n/a	-1.4925306317869	n/a
365.874295302	0	bet	5	15	170	n/a	low	left	n/a	n/a
368.377604482	3.0472331420001	initial_beads	7	13	70	n/a	n/a	n/a	-0.589627797957679	n/a
372.968769133	1.15791409200006	extra_bead	n/a	n/a	70	low	n/a	n/a	-0.589627797957679	-0.876610606661621
376.178091768	0	additional_draw_allowed	7	14	70	n/a	n/a	n/a	-0.589627797957679	-0.876610606661621
376.784078992	0	terminate_draw	7	14	70	n/a	n/a	right	-0.589627797957679	n/a
377.074863444	0	bet	7	14	70	n/a	low	left	n/a	n/a
381.086386712	3.05001400300011	initial_beads	12	18	70	n/a	n/a	n/a	-0.589627797957679	n/a
385.682572917	1.16352477300006	extra_bead	n/a	n/a	70	high	n/a	n/a	-0.589627797957679	-0.313754982757747
388.898817295	0	additional_draw_allowed	13	18	70	n/a	n/a	n/a	-0.589627797957679	-0.313754982757747
389.53180198	0	terminate_draw	13	18	70	n/a	n/a	right	-0.589627797957679	n/a
389.81399776	0	bet	13	18	70	n/a	high	right	n/a	n/a
392.316451871	3.04674428899989	initial_beads	14	6	170	n/a	n/a	n/a	-1.81705013765952	n/a
396.234342384	0	bet	14	6	170	n/a	high	right	n/a	n/a
399.736837772	3.04688551300001	initial_beads	10	10	70	n/a	n/a	n/a	-0.138966595832955	n/a
404.327685917	1.159398237	extra_bead	n/a	n/a	70	low	n/a	n/a	-0.138966595832955	0.0199108487249338
406.039333518	0	additional_draw_allowed	10	11	70	n/a	n/a	n/a	-0.138966595832955	0.0199108487249338
407.042229444	0	terminate_draw	10	11	70	n/a	n/a	left	-0.138966595832955	n/a
407.442209506	0	bet	10	11	70	n/a	high	right	n/a	n/a
411.445717912	3.05044664000002	initial_beads	10	20	70	n/a	n/a	n/a	-1.4925306317869	n/a
414.543198468	1.17441512000005	extra_bead	n/a	n/a	70	low	n/a	n/a	-1.4925306317869	-1.57230111622249
416.773603884	0	additional_draw_allowed	10	21	70	n/a	n/a	n/a	-1.4925306317869	-1.57230111622249
417.629437634	0	terminate_draw	10	21	70	n/a	n/a	right	-1.4925306317869	n/a
417.95399917	0	bet	10	21	70	n/a	low	left	n/a	n/a
422.467451431	3.05040515900009	initial_beads	13	17	70	n/a	n/a	n/a	-0.0885128587302129	n/a
427.065389764	1.16319293399988	extra_bead	n/a	n/a	70	high	n/a	n/a	-0.0885128587302129	0.0523930653842202
428.785173828	0	additional_draw_allowed	14	17	70	n/a	n/a	n/a	-0.0885128587302129	0.0523930653842202
429.83004247	0	terminate_draw	14	17	70	n/a	n/a	right	-0.0885128587302129	n/a
430.087553726	0	bet	14	17	70	n/a	high	right	n/a	n/a
434.10022666	3.04704443000014	initial_beads	10	10	70	n/a	n/a	n/a	-0.138966595832955	n/a
438.690279527	1.1605223869999	extra_bead	n/a	n/a	70	high	n/a	n/a	-0.138966595832955	-0.359251370277085
440.402902809	0	additional_draw_allowed	11	10	70	n/a	n/a	n/a	-0.138966595832955	-0.359251370277085
441.082282707	0	terminate_draw	11	10	70	n/a	n/a	right	-0.138966595832955	n/a
441.34034048	0	bet	11	10	70	n/a	high	right	n/a	n/a
445.346268225	3.04742653900007	initial_beads	11	9	70	n/a	n/a	n/a	-0.60879559985906	n/a
450.436965893	1.16054636199988	extra_bead	n/a	n/a	70	high	n/a	n/a	-0.60879559985906	-0.859880583731738
453.649098447	0	additional_draw_allowed	12	9	70	n/a	n/a	n/a	-0.60879559985906	-0.859880583731738
454.787282155	0	terminate_draw	12	9	70	n/a	n/a	left	-0.60879559985906	n/a
455.085309789	0	bet	12	9	70	n/a	high	right	n/a	n/a
459.598844124	3.05026402499993	initial_beads	15	15	170	n/a	n/a	n/a	-0.138966595832955	n/a
463.441978226	0	bet	15	15	170	n/a	high	right	n/a	n/a
465.956130956	3.04724888999999	initial_beads	7	13	70	n/a	n/a	n/a	-0.589627797957679	n/a
470.546365912	1.15946977999988	extra_bead	n/a	n/a	70	low	n/a	n/a	-0.589627797957679	-0.876610606661621
473.758695746	0	additional_draw_allowed	7	14	70	n/a	n/a	n/a	-0.589627797957679	-0.876610606661621
474.46954829	0	terminate_draw	7	14	70	n/a	n/a	left	-0.589627797957679	n/a
474.784509995	0	bet	7	14	70	n/a	low	left	n/a	n/a
478.801353373	3.0498054059999	initial_beads	16	14	70	n/a	n/a	n/a	-0.60879559985906	n/a
481.898396389	1.16033289200004	extra_bead	n/a	n/a	70	low	n/a	n/a	-0.60879559985906	-0.359251370277085
484.114609464	0	additional_draw_allowed	16	15	70	n/a	n/a	n/a	-0.60879559985906	-0.359251370277085
484.754268555	0	terminate_draw	16	15	70	n/a	n/a	left	-0.60879559985906	n/a
484.985935693	0	bet	16	15	70	n/a	high	right	n/a	n/a
489.500477466	3.05030199800012	initial_beads	13	17	70	n/a	n/a	n/a	-0.0885128587302129	n/a
494.097935245	1.16632315100014	extra_bead	n/a	n/a	70	high	n/a	n/a	-0.0885128587302129	0.0523930653842202
495.819927448	0	additional_draw_allowed	14	17	70	n/a	n/a	n/a	-0.0885128587302129	0.0523930653842202
496.596442717	0	terminate_draw	14	17	70	n/a	n/a	right	-0.0885128587302129	n/a
497.181838407	0	bet	14	17	70	n/a	high	right	n/a	n/a
501.200312294	3.04721640599996	initial_beads	6	14	70	n/a	n/a	n/a	-1.138188793927	n/a
505.761892445	0	bet	6	14	70	n/a	low	left	n/a	n/a
510.274729972	3.0477585430001	initial_beads	9	11	70	n/a	n/a	n/a	0.0890658505832835	n/a
513.365736436	1.15736693000008	extra_bead	n/a	n/a	70	high	n/a	n/a	0.0890658505832835	0.0199108487249338
515.575558675	0	additional_draw_allowed	10	11	70	n/a	n/a	n/a	0.0890658505832835	0.0199108487249338
516.279561431	0	terminate_draw	10	11	70	n/a	n/a	left	0.0890658505832835	n/a
516.962563483	0	bet	10	11	70	n/a	high	right	n/a	n/a
519.468408313	3.04768244499996	initial_beads	9	11	170	n/a	n/a	n/a	0.0890658505832835	n/a
523.559574182	1.15911058899997	extra_bead	n/a	n/a	170	high	n/a	n/a	0.0890658505832835	0.0199108487249338
525.271025685	0	additional_draw_allowed	10	11	170	n/a	n/a	n/a	0.0890658505832835	0.0199108487249338
526.342814747	0	terminate_draw	10	11	170	n/a	n/a	right	0.0890658505832835	n/a
526.598277768	0	bet	10	11	170	n/a	high	right	n/a	n/a
530.11064214	3.05099898999993	initial_beads	10	20	170	n/a	n/a	n/a	-1.4925306317869	n/a
533.708889477	1.17449041000009	extra_bead	n/a	n/a	170	low	n/a	n/a	-1.4925306317869	-1.57230111622249
535.938891195	0	additional_draw_allowed	10	21	170	n/a	n/a	n/a	-1.4925306317869	-1.57230111622249
536.635626132	0	terminate_draw	10	21	170	n/a	n/a	left	-1.4925306317869	n/a
536.964123643	0	bet	10	21	170	n/a	low	left	n/a	n/a
540.473118997	3.05075556299994	initial_beads	10	20	70	n/a	n/a	n/a	-1.4925306317869	n/a
543.569782901	1.15729390899992	extra_bead	n/a	n/a	70	high	n/a	n/a	-1.4925306317869	-1.3478457800959
545.778072413	0	additional_draw_allowed	11	20	70	n/a	n/a	n/a	-1.4925306317869	-1.3478457800959
546.480489381	0	terminate_draw	11	20	70	n/a	n/a	left	-1.4925306317869	n/a
546.7633661	0	bet	11	20	70	n/a	low	left	n/a	n/a
551.276514763	3.05093770899998	initial_beads	18	12	170	n/a	n/a	n/a	-1.49452550630108	n/a
555.375276418	1.16549383500001	extra_bead	n/a	n/a	170	high	n/a	n/a	-1.49452550630108	-1.6643221650255
556.592527849	0	additional_draw_allowed	19	12	170	n/a	n/a	n/a	-1.49452550630108	-1.6643221650255
557.226366722	0	terminate_draw	19	12	170	n/a	n/a	left	-1.49452550630108	n/a
557.500208063	0	bet	19	12	170	n/a	high	right	n/a	n/a
561.514545516	3.05063766700005	initial_beads	20	10	70	n/a	n/a	n/a	-2.05610688680499	n/a
566.61185572	1.16315090500007	extra_bead	n/a	n/a	70	low	n/a	n/a	-2.05610688680499	-1.94997974047832
567.82643403	0	additional_draw_allowed	20	11	70	n/a	n/a	n/a	-2.05610688680499	-1.94997974047832
568.502857426	0	terminate_draw	20	11	70	n/a	n/a	left	-2.05610688680499	n/a
568.799013379	0	bet	20	11	70	n/a	high	right	n/a	n/a
572.310567914	3.04742789300008	initial_beads	5	15	170	n/a	n/a	n/a	-1.4925306317869	n/a
575.901355903	1.16086470599998	extra_bead	n/a	n/a	170	low	n/a	n/a	-1.4925306317869	-1.57230111622249
577.615244899	0	additional_draw_allowed	5	16	170	n/a	n/a	n/a	-1.4925306317869	-1.57230111622249
578.259631909	0	terminate_draw	5	16	170	n/a	n/a	left	-1.4925306317869	n/a
578.554315052	0	bet	5	16	170	n/a	low	left	n/a	n/a
581.068980587	3.04494794099992	initial_beads	19	11	170	n/a	n/a	n/a	-1.81705013765952	n/a
584.915376918	0	bet	19	11	170	n/a	high	right	n/a	n/a
587.435877558	3.05082126100001	initial_beads	15	15	70	n/a	n/a	n/a	-0.138966595832955	n/a
591.534469492	1.16396513900008	extra_bead	n/a	n/a	70	high	n/a	n/a	-0.138966595832955	-0.359251370277085
594.75441144	0	additional_draw_allowed	16	15	70	n/a	n/a	n/a	-0.138966595832955	-0.359251370277085
595.420139031	0	terminate_draw	16	15	70	n/a	n/a	left	-0.138966595832955	n/a
595.709735961	0	bet	16	15	70	n/a	high	right	n/a	n/a
599.721975393	3.04819503300018	initial_beads	12	8	170	n/a	n/a	n/a	-1.09459050204685	n/a
603.585964754	0	bet	12	8	170	n/a	high	right	n/a	n/a
