onset	duration	trial	value	instruction
16934	10	1	1	rest
26904	10	1	2	task
36943	10	2	1	rest
46939	5	2	2	task
51415	10	3	1	rest
61385	3	3	2	task
64698	10	4	1	rest
74658	10	4	2	task
84715	10	5	1	rest
94729	10	5	2	task
104775	10	6	1	rest
114722	10	6	2	task
124759	10	7	1	rest
134753	10	7	2	task
144785	10	8	1	rest
154772	10	8	2	task
164800	10	9	1	rest
174816	10	9	2	task
184845	10	10	1	rest
194835	10	10	2	task
