onset	duration	trial_type	value	sample
0.971	0.0	EYES	7	971
15.189	0.0	CALS	2	15189
45.271	0.0	CALE	1	45271
48.771	0.0	CALS	2	48771
78.871	0.0	CALE	1	78871
82.559	0.0	CH09	3	82559
86.803	0.0	ROWS	9	86803
87.17	0.0	ROWE	8	87170
87.224	0.0	ROWS	9	87224
91.27	0.0	ROWE	8	91270
91.324	0.0	ROWS	9	91324
95.454	0.0	ROWE	8	95454
95.51	0.0	ROWS	9	95510
97.12	0.0	ROWE	8	97120
97.178	0.0	ROWS	9	97178
101.252	0.0	ROWE	8	101252
101.319	0.0	ROWS	9	101319
105.587	0.0	ROWE	8	105587
105.659	0.0	ROWS	9	105659
109.986	0.0	ROWE	8	109986
110.059	0.0	ROWS	9	110059
114.319	0.0	ROWE	8	114319
114.387	0.0	ROWS	9	114387
118.72	0.0	ROWE	8	118720
118.785	0.0	ROWS	9	118785
121.32	0.0	ROWE	8	121320
121.383	0.0	ROWS	9	121383
125.619	0.0	ROWE	8	125619
125.688	0.0	ROWS	9	125688
130.02	0.0	ROWE	8	130020
130.089	0.0	ROWS	9	130089
133.919	0.0	ROWE	8	133919
133.991	0.0	ROWS	9	133991
138.32	0.0	ROWE	8	138320
138.389	0.0	ROWS	9	138389
142.653	0.0	ROWE	8	142653
142.726	0.0	ROWS	9	142726
146.985	0.0	ROWE	8	146985
147.058	0.0	ROWS	9	147058
151.386	0.0	ROWE	8	151386
151.441	0.0	ROWS	9	151441
155.552	0.0	ROWE	8	155552
155.607	0.0	ROWS	9	155607
157.219	0.0	ROWE	8	157219
157.276	0.0	ROWS	9	157276
161.384	0.0	ROWE	8	161384
161.444	0.0	ROWS	9	161444
165.618	0.0	ROWE	8	165618
165.676	0.0	ROWS	9	165676
168.535	0.0	ROWE	8	168535
168.594	0.0	ROWS	9	168594
172.701	0.0	ROWE	8	172701
172.747	0.0	ROWS	9	172747
176.702	0.0	ROWE	8	176702
176.75	0.0	ROWS	9	176750
177.101	0.0	ROWE	8	177101
177.151	0.0	ROWS	9	177151
181.101	0.0	ROWE	8	181101
181.152	0.0	ROWS	9	181152
185.118	0.0	ROWE	8	185118
185.242	0.0	ROWS	9	185242
186.401	0.0	ROWE	8	186401
186.461	0.0	ROWS	9	186461
190.568	0.0	ROWE	8	190568
190.629	0.0	ROWS	9	190629
194.734	0.0	ROWE	8	194734
194.803	0.0	ROWS	9	194803
196.901	0.0	ROWE	8	196901
196.966	0.0	ROWS	9	196966
201.301	0.0	ROWE	8	201301
201.374	0.0	ROWS	9	201374
205.634	0.0	ROWE	8	205634
205.708	0.0	ROWS	9	205708
209.533	0.0	ROWE	8	209533
209.61	0.0	ROWS	9	209610
213.95	0.0	ROWE	8	213950
214.031	0.0	ROWS	9	214031
218.451	0.0	ROWE	8	218451
218.526	0.0	ROWS	9	218526
222.884	0.0	ROWE	8	222884
222.955	0.0	ROWS	9	222955
227.217	0.0	ROWE	8	227217
227.271	0.0	ROWS	9	227271
231.383	0.0	ROWE	8	231383
231.44	0.0	ROWS	9	231440
233.05	0.0	ROWE	8	233050
233.112	0.0	ROWS	9	233112
237.3	0.0	ROWE	8	237300
237.37	0.0	ROWS	9	237370
241.633	0.0	ROWE	8	241633
241.703	0.0	ROWS	9	241703
244.667	0.0	ROWE	8	244667
244.729	0.0	ROWS	9	244729
248.85	0.0	ROWE	8	248850
248.92	0.0	ROWS	9	248920
253.266	0.0	ROWE	8	253266
253.334	0.0	ROWS	9	253334
257.6	0.0	ROWE	8	257600
257.675	0.0	ROWS	9	257675
261.066	0.0	ROWE	8	261066
261.138	0.0	ROWS	9	261138
