onset	duration	trial_type	value	sample
0.989	0.0	EYES	7	989
14.996	0.0	CALS	2	14996
45.113	0.0	CALE	1	45113
48.225	0.0	CH25	3	48225
52.795	0.0	ROWS	9	52795
53.145	0.0	ROWE	8	53145
53.206	0.0	ROWS	9	53206
57.162	0.0	ROWE	8	57162
57.297	0.0	ROWS	9	57297
61.562	0.0	ROWE	8	61562
61.637	0.0	ROWS	9	61637
65.895	0.0	ROWE	8	65895
65.976	0.0	ROWS	9	65976
70.445	0.0	ROWE	8	70445
70.528	0.0	ROWS	9	70528
74.945	0.0	ROWE	8	74945
75.074	0.0	ROWS	9	75074
79.345	0.0	ROWE	8	79345
79.414	0.0	ROWS	9	79414
83.245	0.0	ROWE	8	83245
83.31	0.0	ROWS	9	83310
87.578	0.0	ROWE	8	87578
87.626	0.0	ROWS	9	87626
91.578	0.0	ROWE	8	91578
91.626	0.0	ROWS	9	91626
92.378	0.0	ROWE	8	92378
92.434	0.0	ROWS	9	92434
96.511	0.0	ROWE	8	96511
96.578	0.0	ROWS	9	96578
100.894	0.0	ROWE	8	100894
100.97	0.0	ROWS	9	100970
104.378	0.0	ROWE	8	104378
104.46	0.0	ROWS	9	104460
108.927	0.0	ROWE	8	108927
108.998	0.0	ROWS	9	108998
113.26	0.0	ROWE	8	113260
113.328	0.0	ROWS	9	113328
115.86	0.0	ROWE	8	115860
115.922	0.0	ROWS	9	115922
120.077	0.0	ROWE	8	120077
120.138	0.0	ROWS	9	120138
124.244	0.0	ROWE	8	124244
124.314	0.0	ROWS	9	124314
127.277	0.0	ROWE	8	127277
127.346	0.0	ROWS	9	127346
131.66	0.0	ROWE	8	131660
131.741	0.0	ROWS	9	131741
136.16	0.0	ROWE	8	136160
136.239	0.0	ROWS	9	136239
140.71	0.0	ROWE	8	140710
140.792	0.0	ROWS	9	140792
145.21	0.0	ROWE	8	145210
145.282	0.0	ROWS	9	145282
149.609	0.0	ROWE	8	149609
149.674	0.0	ROWS	9	149674
153.043	0.0	ROWE	8	153043
153.106	0.0	ROWS	9	153106
157.293	0.0	ROWE	8	157293
157.353	0.0	ROWS	9	157353
161.46	0.0	ROWE	8	161460
161.525	0.0	ROWS	9	161525
164.393	0.0	ROWE	8	164393
164.463	0.0	ROWS	9	164463
168.726	0.0	ROWE	8	168726
168.843	0.0	ROWS	9	168843
172.96	0.0	ROWE	8	172960
173.008	0.0	ROWS	9	173008
176.959	0.0	ROWE	8	176959
177.02	0.0	ROWS	9	177020
181.125	0.0	ROWE	8	181125
181.191	0.0	ROWS	9	181191
184.609	0.0	ROWE	8	184609
184.674	0.0	ROWS	9	184674
188.942	0.0	ROWE	8	188942
189.006	0.0	ROWS	9	189006
193.125	0.0	ROWE	8	193125
193.19	0.0	ROWS	9	193190
196.542	0.0	ROWE	8	196542
196.605	0.0	ROWS	9	196605
200.726	0.0	ROWE	8	200726
200.776	0.0	ROWS	9	200776
204.891	0.0	ROWE	8	204891
204.943	0.0	ROWS	9	204943
206.108	0.0	ROWE	8	206108
206.164	0.0	ROWS	9	206164
210.258	0.0	ROWE	8	210258
210.315	0.0	ROWS	9	210315
214.492	0.0	ROWE	8	214492
214.553	0.0	ROWS	9	214553
216.574	0.0	ROWE	8	216574
216.633	0.0	ROWS	9	216633
220.742	0.0	ROWE	8	220742
220.807	0.0	ROWS	9	220807
225.075	0.0	ROWE	8	225075
225.142	0.0	ROWS	9	225142
229.475	0.0	ROWE	8	229475
229.549	0.0	ROWS	9	229549
233.807	0.0	ROWE	8	233807
233.879	0.0	ROWS	9	233879
238.208	0.0	ROWE	8	238208
238.275	0.0	ROWS	9	238275
241.674	0.0	ROWE	8	241674
241.74	0.0	ROWS	9	241740
246.008	0.0	ROWE	8	246008
246.072	0.0	ROWS	9	246072
250.391	0.0	ROWE	8	250391
250.459	0.0	ROWS	9	250459
252.557	0.0	ROWE	8	252557
252.62	0.0	ROWS	9	252620
256.757	0.0	ROWE	8	256757
256.828	0.0	ROWS	9	256828
261.157	0.0	ROWE	8	261157
261.228	0.0	ROWS	9	261228
264.624	0.0	ROWE	8	264624
264.699	0.0	ROWS	9	264699
269.057	0.0	ROWE	8	269057
269.125	0.0	ROWS	9	269125
273.39	0.0	ROWE	8	273390
273.459	0.0	ROWS	9	273459
276.857	0.0	ROWE	8	276857
276.921	0.0	ROWS	9	276921
281.189	0.0	ROWE	8	281189
281.254	0.0	ROWS	9	281254
285.573	0.0	ROWE	8	285573
285.638	0.0	ROWS	9	285638
289.356	0.0	ROWE	8	289356
289.407	0.0	ROWS	9	289407
293.372	0.0	ROWE	8	293372
293.428	0.0	ROWS	9	293428
294.623	0.0	ROWE	8	294623
294.682	0.0	ROWS	9	294682
298.856	0.0	ROWE	8	298856
298.92	0.0	ROWS	9	298920
303.189	0.0	ROWE	8	303189
303.247	0.0	ROWS	9	303247
305.69	0.0	ROWE	8	305690
305.743	0.0	ROWS	9	305743
309.955	0.0	ROWE	8	309955
310.021	0.0	ROWS	9	310021
312.555	0.0	ROWE	8	312555
312.625	0.0	ROWS	9	312625
316.889	0.0	ROWE	8	316889
316.945	0.0	ROWS	9	316945
321.122	0.0	ROWE	8	321122
321.175	0.0	ROWS	9	321175
321.539	0.0	ROWE	8	321539
321.59	0.0	ROWS	9	321590
325.555	0.0	ROWE	8	325555
325.621	0.0	ROWS	9	325621
329.889	0.0	ROWE	8	329889
329.966	0.0	ROWS	9	329966
333.555	0.0	ROWE	8	333555
333.63	0.0	ROWS	9	333630
337.889	0.0	ROWE	8	337889
337.948	0.0	ROWS	9	337948
342.054	0.0	ROWE	8	342054
342.114	0.0	ROWS	9	342114
343.305	0.0	ROWE	8	343305
343.371	0.0	ROWS	9	343371
347.704	0.0	ROWE	8	347704
347.779	0.0	ROWS	9	347779
352.039	0.0	ROWE	8	352039
352.111	0.0	ROWS	9	352111
355.571	0.0	ROWE	8	355571
355.639	0.0	ROWS	9	355639
359.904	0.0	ROWE	8	359904
359.972	0.0	ROWS	9	359972
364.238	0.0	ROWE	8	364238
364.309	0.0	ROWS	9	364309
367.338	0.0	ROWE	8	367338
367.414	0.0	ROWS	9	367414
371.704	0.0	ROWE	8	371704
371.784	0.0	ROWS	9	371784
376.271	0.0	ROWE	8	376271
376.344	0.0	ROWS	9	376344
380.603	0.0	ROWE	8	380603
380.68	0.0	ROWS	9	380680
384.971	0.0	ROWE	8	384971
385.122	0.0	ROWS	9	385122
389.537	0.0	ROWE	8	389537
389.618	0.0	ROWS	9	389618
394.036	0.0	ROWE	8	394036
394.118	0.0	ROWS	9	394118
398.604	0.0	ROWE	8	398604
398.673	0.0	ROWS	9	398673
402.937	0.0	ROWE	8	402937
403.011	0.0	ROWS	9	403011
405.97	0.0	ROWE	8	405970
406.038	0.0	ROWS	9	406038
410.37	0.0	ROWE	8	410370
410.434	0.0	ROWS	9	410434
414.703	0.0	ROWE	8	414703
414.759	0.0	ROWS	9	414759
417.203	0.0	ROWE	8	417203
417.26	0.0	ROWS	9	417260
421.37	0.0	ROWE	8	421370
