onset	duration	trial_type	value	sample
0.876	0.0	EYES	8	876
6.92	0.0	CALS	2	6920
37.052	0.0	CALE	1	37052
98.285	0.0	CALS	2	98285
128.4	0.0	CALE	1	128400
137.9	0.0	CALS	2	137900
168.032	0.0	CALE	1	168032
202.481	0.0	CALS	2	202481
232.598	0.0	CALE	1	232598
232.705	0.0	CH05	3	232705
237.615	0.0	ROWS	10	237615
237.964	0.0	ROWE	9	237964
238.01	0.0	ROWS	10	238010
241.964	0.0	ROWE	9	241964
242.027	0.0	ROWS	10	242027
246.297	0.0	ROWE	9	246297
246.568	0.0	ROWS	10	246568
250.831	0.0	ROWE	9	250831
250.894	0.0	ROWS	10	250894
255.163	0.0	ROWE	9	255163
255.232	0.0	ROWS	10	255232
258.63	0.0	ROWE	9	258630
258.699	0.0	ROWS	10	258699
262.963	0.0	ROWE	9	262963
263.027	0.0	ROWS	10	263027
267.163	0.0	ROWE	9	267163
267.223	0.0	ROWS	10	267223
269.663	0.0	ROWE	9	269663
269.725	0.0	ROWS	10	269725
273.829	0.0	ROWE	9	273829
273.892	0.0	ROWS	10	273892
277.997	0.0	ROWE	9	277997
278.065	0.0	ROWS	10	278065
281.23	0.0	ROWE	9	281230
281.309	0.0	ROWS	10	281309
285.73	0.0	ROWE	9	285730
285.804	0.0	ROWS	10	285804
290.179	0.0	ROWE	9	290179
290.247	0.0	ROWS	10	290247
292.346	0.0	ROWE	9	292346
292.407	0.0	ROWS	10	292407
296.513	0.0	ROWE	9	296513
296.58	0.0	ROWS	10	296580
300.846	0.0	ROWE	9	300846
300.914	0.0	ROWS	10	300914
303.88	0.0	ROWE	9	303880
303.942	0.0	ROWS	10	303942
308.063	0.0	ROWE	9	308063
308.118	0.0	ROWS	10	308118
312.245	0.0	ROWE	9	312245
312.304	0.0	ROWS	10	312304
314.328	0.0	ROWE	9	314328
314.597	0.0	ROWS	10	314597
318.713	0.0	ROWE	9	318713
318.777	0.0	ROWS	10	318777
323.045	0.0	ROWE	9	323045
323.112	0.0	ROWS	10	323112
326.945	0.0	ROWE	9	326945
327.017	0.0	ROWS	10	327017
331.278	0.0	ROWE	9	331278
331.349	0.0	ROWS	10	331349
335.611	0.0	ROWE	9	335611
335.68	0.0	ROWS	10	335680
339.078	0.0	ROWE	9	339078
339.138	0.0	ROWS	10	339138
343.244	0.0	ROWE	9	343244
343.308	0.0	ROWS	10	343308
345.845	0.0	ROWE	9	345845
345.904	0.0	ROWS	10	345904
350.228	0.0	ROWE	9	350228
350.287	0.0	ROWS	10	350287
354.394	0.0	ROWE	9	354394
354.459	0.0	ROWS	10	354459
356.561	0.0	ROWE	9	356561
356.628	0.0	ROWS	10	356628
360.895	0.0	ROWE	9	360895
360.965	0.0	ROWS	10	360965
364.794	0.0	ROWE	9	364794
364.857	0.0	ROWS	10	364857
368.994	0.0	ROWE	9	368994
369.05	0.0	ROWS	10	369050
373.176	0.0	ROWE	9	373176
373.231	0.0	ROWS	10	373231
374.844	0.0	ROWE	9	374844
374.9	0.0	ROWS	10	374900
379.01	0.0	ROWE	9	379010
379.079	0.0	ROWS	10	379079
383.344	0.0	ROWE	9	383344
383.414	0.0	ROWS	10	383414
387.893	0.0	ROWE	9	387893
387.964	0.0	ROWS	10	387964
392.227	0.0	ROWE	9	392227
392.285	0.0	ROWS	10	392285
396.394	0.0	ROWE	9	396394
396.452	0.0	ROWS	10	396452
398.477	0.0	ROWE	9	398477
398.522	0.0	ROWS	10	398522
402.493	0.0	ROWE	9	402493
402.549	0.0	ROWS	10	402549
404.593	0.0	ROWE	9	404593
404.652	0.0	ROWS	10	404652
408.776	0.0	ROWE	9	408776
408.844	0.0	ROWS	10	408844
412.677	0.0	ROWE	9	412677
412.746	0.0	ROWS	10	412746
417.009	0.0	ROWE	9	417009
417.076	0.0	ROWS	10	417076
421.209	0.0	ROWE	9	421209
421.274	0.0	ROWS	10	421274
425.742	0.0	ROWE	9	425742
425.8	0.0	ROWS	10	425800
429.909	0.0	ROWE	9	429909
429.968	0.0	ROWS	10	429968
432.41	0.0	ROWE	9	432410
432.47	0.0	ROWS	10	432470
436.576	0.0	ROWE	9	436576
436.638	0.0	ROWS	10	436638
440.359	0.0	ROWE	9	440359
440.426	0.0	ROWS	10	440426
444.693	0.0	ROWE	9	444693
444.749	0.0	ROWS	10	444749
448.858	0.0	ROWE	9	448858
448.917	0.0	ROWS	10	448917
450.943	0.0	ROWE	9	450943
450.997	0.0	ROWS	10	450997
455.108	0.0	ROWE	9	455108
455.177	0.0	ROWS	10	455177
459.442	0.0	ROWE	9	459442
459.51	0.0	ROWS	10	459510
463.775	0.0	ROWE	9	463775
463.847	0.0	ROWS	10	463847
468.325	0.0	ROWE	9	468325
468.388	0.0	ROWS	10	468388
472.509	0.0	ROWE	9	472509
472.569	0.0	ROWS	10	472569
475.008	0.0	ROWE	9	475008
475.068	0.0	ROWS	10	475068
479.175	0.0	ROWE	9	479175
479.233	0.0	ROWS	10	479233
483.341	0.0	ROWE	9	483341
483.398	0.0	ROWS	10	483398
485.425	0.0	ROWE	9	485425
485.485	0.0	ROWS	10	485485
489.591	0.0	ROWE	9	489591
489.647	0.0	ROWS	10	489647
493.774	0.0	ROWE	9	493774
493.836	0.0	ROWS	10	493836
495.441	0.0	ROWE	9	495441
495.495	0.0	ROWS	10	495495
499.658	0.0	ROWE	9	499658
499.724	0.0	ROWS	10	499724
503.99	0.0	ROWE	9	503990
504.055	0.0	ROWS	10	504055
507.89	0.0	ROWE	9	507890
507.959	0.0	ROWS	10	507959
512.441	0.0	ROWE	9	512441
512.505	0.0	ROWS	10	512505
516.774	0.0	ROWE	9	516774
516.838	0.0	ROWS	10	516838
520.674	0.0	ROWE	9	520674
520.737	0.0	ROWS	10	520737
525.007	0.0	ROWE	9	525007
525.081	0.0	ROWS	10	525081
529.34	0.0	ROWE	9	529340
529.413	0.0	ROWS	10	529413
533.673	0.0	ROWE	9	533673
533.744	0.0	ROWS	10	533744
538.006	0.0	ROWE	9	538006
538.058	0.0	ROWS	10	538058
542.389	0.0	ROWE	9	542389
542.444	0.0	ROWS	10	542444
544.056	0.0	ROWE	9	544056
544.115	0.0	ROWS	10	544115
548.223	0.0	ROWE	9	548223
548.286	0.0	ROWS	10	548286
552.556	0.0	ROWE	9	552556
552.62	0.0	ROWS	10	552620
554.689	0.0	ROWE	9	554689
554.749	0.0	ROWS	10	554749
558.856	0.0	ROWE	9	558856
558.916	0.0	ROWS	10	558916
563.022	0.0	ROWE	9	563022
563.086	0.0	ROWS	10	563086
565.555	0.0	ROWE	9	565555
565.606	0.0	ROWS	10	565606
569.639	0.0	ROWE	9	569639
569.697	0.0	ROWS	10	569697
572.139	0.0	ROWE	9	572139
572.201	0.0	ROWS	10	572201
576.322	0.0	ROWE	9	576322
576.384	0.0	ROWS	10	576384
580.488	0.0	ROWE	9	580488
580.548	0.0	ROWS	10	580548
582.605	0.0	ROWE	9	582605
582.661	0.0	ROWS	10	582661
586.788	0.0	ROWE	9	586788
586.836	0.0	ROWS	10	586836
591.005	0.0	ROWE	9	591005
591.052	0.0	ROWS	10	591052
591.405	0.0	ROWE	9	591405
591.449	0.0	ROWS	10	591449
595.405	0.0	ROWE	9	595405
595.463	0.0	ROWS	10	595463
598.321	0.0	ROWE	9	598321
598.38	0.0	ROWS	10	598380
602.489	0.0	ROWE	9	602489
602.548	0.0	ROWS	10	602548
606.655	0.0	ROWE	9	606655
606.719	0.0	ROWS	10	606719
609.588	0.0	ROWE	9	609588
609.658	0.0	ROWS	10	609658
613.922	0.0	ROWE	9	613922
613.984	0.0	ROWS	10	613984
618.254	0.0	ROWE	9	618254
618.32	0.0	ROWS	10	618320
620.421	0.0	ROWE	9	620421
620.477	0.0	ROWS	10	620477
624.587	0.0	ROWE	9	624587
624.647	0.0	ROWS	10	624647
628.754	0.0	ROWE	9	628754
628.814	0.0	ROWS	10	628814
632.088	0.0	ROWE	9	632088
632.374	0.0	ROWS	10	632374
636.487	0.0	ROWE	9	636487
